Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,ModelPredictedOutcome,ModelProbability_H,ModelProbability_D,ModelProbability_A,MarketRecordedOutcome,MarketOdds_H,MarketOdds_D,MarketOdds_A,RawImpliedProbability_H,RawImpliedProbability_D,RawImpliedProbability_A,RawImpliedProbabilityTotal,MarketOverround,MarketProbability_H,MarketProbability_D,MarketProbability_A,MarketPredictedOutcome,ModelObservedOutcomeProbability,MarketObservedOutcomeProbability,ModelFixtureLogLoss,MarketFixtureLogLoss,ModelMinusMarketFixtureLoss
2022-23,2023-03-06,Brentford,Fulham,3,2022-23,Independent Poisson,H,H,0.5182422229022763,0.2734639917892842,0.2082937853084392,H,2.08,3.6,3.8,0.4807692307692307,0.2777777777777778,0.2631578947368421,1.0217049032838506,0.021704903283850552,0.4705558613098514,0.2718767198679142,0.25756741882223444,H,0.5182422229022763,0.4705558613098514,0.6573125342385157,0.753840599459411,-0.0965280652208953
2022-23,2023-03-11,Bournemouth,Liverpool,3,2022-23,Independent Poisson,H,A,0.0832384866402216,0.1529242600446692,0.763837253315109,H,6.98,5.15,1.45,0.14326647564469913,0.1941747572815534,0.6896551724137931,1.0270964053400458,0.02709640534004576,0.13948688253588737,0.18905212429135804,0.6714609931727545,A,0.0832384866402216,0.13948688253588737,2.486045458301676,1.96978471414281,0.516260744158866
2022-23,2023-03-11,Crystal Palace,Man City,3,2022-23,Independent Poisson,A,A,0.1441983542142927,0.1973993711814438,0.6584022746042635,A,10.05,5.17,1.35,0.09950248756218905,0.19342359767891684,0.7407407407407407,1.0336668259818467,0.03366682598184667,0.09626166290833107,0.18712373544075966,0.7166146016509092,A,0.6584022746042635,0.7166146016509092,0.4179391748800085,0.33321709802679095,0.08472207685321753
2022-23,2023-03-11,Everton,Brentford,3,2022-23,Independent Poisson,H,A,0.2197743956241846,0.2331249287409922,0.5471006756348233,H,2.7,3.15,2.99,0.37037037037037035,0.31746031746031744,0.33444816053511706,1.0222788483658047,0.022278848365804738,0.3622987709884023,0.31054180370434487,0.32715942530725295,H,0.2197743956241846,0.3622987709884023,1.515153733223948,1.0152860733352658,0.4998676598886822
2022-23,2023-03-11,Leeds,Brighton,3,2022-23,Independent Poisson,D,A,0.2330006403705415,0.228968302767054,0.5380310568624044,D,4.47,3.8,1.85,0.2237136465324385,0.2631578947368421,0.5405405405405405,1.0274120818098211,0.02741208180982113,0.21774480804076135,0.256136655774264,0.5261185361849746,A,0.228968302767054,0.256136655774264,1.4741717008726503,1.362044165311094,0.1121275355615563
2022-23,2023-03-11,Leicester,Chelsea,3,2022-23,Independent Poisson,A,A,0.3540153990055666,0.2683303433864914,0.377654257607942,A,4.1,3.75,1.95,0.24390243902439027,0.26666666666666666,0.5128205128205129,1.0233896185115698,0.023389618511569843,0.2383280371547299,0.2605719872891713,0.5010999755560988,A,0.377654257607942,0.5010999755560988,0.9737761643343121,0.6909496457969447,0.2828265185373674
2022-23,2023-03-11,Tottenham,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.6284978639123384,0.2101023324297074,0.1613998036579538,H,1.47,4.63,7.65,0.6802721088435374,0.2159827213822894,0.13071895424836602,1.0269737844741929,0.026973784474192852,0.6624045512435689,0.21030986832139228,0.12728558043503874,H,0.6284978639123384,0.6624045512435689,0.4644226496651071,0.4118788050959701,0.05254384456913702
2022-23,2023-03-12,Fulham,Arsenal,3,2022-23,Independent Poisson,A,A,0.2010751140379822,0.2489339466540324,0.5499909393079854,A,7.83,4.9,1.43,0.1277139208173691,0.2040816326530612,0.6993006993006994,1.0310962527711296,0.031096252771129596,0.12386226841008363,0.19792684931652138,0.6782108822733951,A,0.5499909393079854,0.6782108822733951,0.5978534748767992,0.3882970036018808,0.2095564712749184
2022-23,2023-03-12,Man United,Southampton,3,2022-23,Independent Poisson,D,H,0.761838641813412,0.1592644727516067,0.0788968854349813,D,1.28,6.28,10.69,0.78125,0.1592356687898089,0.09354536950420955,1.0340310382940183,0.03403103829401832,0.7555382489184603,0.15399505710439956,0.09046669397714026,H,0.1592644727516067,0.15399505710439956,1.837189107958438,1.8708347738082969,-0.03364566584985895
2022-23,2023-03-12,Newcastle,Wolves,3,2022-23,Independent Poisson,H,H,0.634804245277272,0.2183624598939426,0.1468332948287855,H,1.66,3.96,5.91,0.6024096385542169,0.25252525252525254,0.1692047377326565,1.0241396288121258,0.024139628812125835,0.5882104564715819,0.24657307013707722,0.16521647339134107,H,0.634804245277272,0.5882104564715819,0.45443860276990083,0.5306704759519393,-0.07623187318203845
2022-23,2023-03-12,West Ham,Aston Villa,3,2022-23,Independent Poisson,D,H,0.4561842831557082,0.2625561163203147,0.2812596005239769,D,2.42,3.28,3.29,0.4132231404958678,0.3048780487804878,0.303951367781155,1.0220525570575105,0.022052557057510525,0.40430713434692367,0.2982997759510839,0.29739308970199246,H,0.2625561163203147,0.2982997759510839,1.3372904433390478,1.2096563385475898,0.12763410479145798
2022-23,2023-03-15,Brighton,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.5369539720166367,0.2473314393140372,0.2157145886693261,H,1.39,5.23,9.54,0.7194244604316548,0.19120458891013384,0.10482180293501049,1.015450852276799,0.015450852276799099,0.7084778734673303,0.18829526656206289,0.10322685997060682,H,0.5369539720166367,0.7084778734673303,0.6218429013374784,0.34463645044869756,0.2772064508887809
2022-23,2023-03-15,Southampton,Brentford,3,2022-23,Independent Poisson,A,A,0.2648968448052401,0.2853194809701716,0.4497836742245883,A,3.31,3.27,2.42,0.3021148036253776,0.3058103975535168,0.4132231404958678,1.0211483416747622,0.021148341674762205,0.29585789967585513,0.299476956552624,0.4046651437715209,A,0.4497836742245883,0.4046651437715209,0.7989885357479312,0.9046953593702052,-0.10570682362227402
2022-23,2023-03-17,Nott'm Forest,Newcastle,3,2022-23,Independent Poisson,A,A,0.2835615400104613,0.2392094117420973,0.4772290482474413,A,5.48,3.7,1.75,0.18248175182481752,0.27027027027027023,0.5714285714285714,1.0241805935236592,0.0241805935236592,0.1781734129495611,0.2638892710712418,0.557937315979197,A,0.4772290482474413,0.557937315979197,0.739758718340604,0.5835086598659385,0.15625005847466555
2022-23,2023-03-18,Aston Villa,Bournemouth,3,2022-23,Independent Poisson,H,H,0.6099816431952886,0.2224960352011582,0.1675223216035531,H,1.74,3.95,5.13,0.5747126436781609,0.2531645569620253,0.19493177387914232,1.0228089745193285,0.022808974519328507,0.5618963638329909,0.24751890457453266,0.19058473159247646,H,0.6099816431952886,0.5618963638329909,0.49432641539006494,0.5764378520844406,-0.0821114366943757
2022-23,2023-03-18,Brentford,Leicester,3,2022-23,Independent Poisson,D,H,0.5611569442240368,0.2406360755407396,0.1982069802352235,D,1.9,3.84,4.21,0.5263157894736842,0.2604166666666667,0.23752969121140144,1.0242621473517524,0.02426214735175236,0.5138487162046189,0.25424806270541045,0.23190322108997058,H,0.2406360755407396,0.25424806270541045,1.424469546778099,1.3694448637269008,0.05502468305119823
2022-23,2023-03-18,Chelsea,Everton,3,2022-23,Independent Poisson,D,H,0.5625104892409702,0.2514270369908316,0.1860624737681981,D,1.52,4.14,7.71,0.6578947368421053,0.24154589371980678,0.1297016861219196,1.0291423166838316,0.029142316683831604,0.6392650716783428,0.23470601665485047,0.12602891166680688,H,0.2514270369908316,0.23470601665485047,1.38060244290125,1.449421540940959,-0.06881909803970898
2022-23,2023-03-18,Southampton,Tottenham,3,2022-23,Independent Poisson,D,A,0.201887255906362,0.2593506516288574,0.5387620924647802,D,4.62,3.73,1.85,0.21645021645021645,0.2680965147453083,0.5405405405405405,1.0250872717360653,0.025087271736065286,0.21115296464821098,0.26153530741949993,0.527311727932289,A,0.2593506516288574,0.26153530741949993,1.3495742656416827,1.3411859857787598,0.008388279862922898
2022-23,2023-03-18,Wolves,Leeds,3,2022-23,Independent Poisson,A,H,0.4371918274214394,0.2774806995842222,0.2853274729943383,A,2.32,3.34,3.43,0.4310344827586207,0.29940119760479045,0.29154518950437314,1.0219808698677841,0.021980869867784136,0.42176374868385214,0.2929616457923764,0.28527460552377165,H,0.2853274729943383,0.28527460552377165,1.2541177302906683,1.2543030344551929,-0.0001853041645245579
2022-23,2023-03-19,Arsenal,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.7599065051980924,0.14442301256857,0.0956704822333373,H,1.27,6.12,12.21,0.7874015748031495,0.16339869281045752,0.0819000819000819,1.0327003495136888,0.03270034951368883,0.7624685855620621,0.1582246901411469,0.07930672429679107,H,0.7599065051980924,0.7624685855620621,0.27455987274547083,0.27119397061215267,0.003365902133318166
2022-23,2023-04-01,Arsenal,Leeds,3,2022-23,Independent Poisson,H,H,0.7937149964594137,0.1288202319674587,0.0774647715731275,H,1.27,6.75,10.5,0.7874015748031495,0.14814814814814814,0.09523809523809523,1.0307878181893928,0.0307878181893928,0.7638832754021503,0.14372322366825643,0.09239350092959342,H,0.7937149964594137,0.7638832754021503,0.23103082869639305,0.26934028237504304,-0.03830945367864999
2022-23,2023-04-01,Bournemouth,Fulham,3,2022-23,Independent Poisson,H,A,0.3250711484589745,0.2724041377653236,0.4025247137757015,H,2.61,3.32,2.97,0.3831417624521073,0.30120481927710846,0.33670033670033667,1.0210469184295525,0.02104691842955253,0.37524403192108774,0.2949960612391684,0.32975990683974377,H,0.3250711484589745,0.37524403192108774,1.1237112022762155,0.9801787128692899,0.14353248940692553
2022-23,2023-04-01,Brighton,Brentford,3,2022-23,Independent Poisson,D,H,0.4503518419800224,0.2953939497102819,0.2542542083096958,D,1.64,4.34,5.57,0.6097560975609756,0.2304147465437788,0.17953321364452424,1.0197040577492786,0.019704057749278636,0.5979735913838056,0.22596237093765925,0.1760640376785352,H,0.2953939497102819,0.22596237093765925,1.2194453907795058,1.4873867938484049,-0.26794140306889913
2022-23,2023-04-01,Chelsea,Aston Villa,3,2022-23,Independent Poisson,A,H,0.4924431830715794,0.2539742550687995,0.2535825618596213,A,1.63,4.09,6.06,0.6134969325153374,0.24449877750611249,0.16501650165016502,1.023012211671615,0.023012211671614935,0.59969658770043,0.23899888458476795,0.1613045277148021,H,0.2535825618596213,0.1613045277148021,1.372065821166504,1.8244612240973688,-0.4523954029308648
2022-23,2023-04-01,Crystal Palace,Leicester,3,2022-23,Independent Poisson,H,H,0.4695311288494218,0.2468328078785298,0.2836360632720485,H,2.37,3.39,3.27,0.42194092827004215,0.2949852507374631,0.3058103975535168,1.0227365765610221,0.022736576561022126,0.4125607100988109,0.28842739909562887,0.2990118908055602,H,0.4695311288494218,0.4125607100988109,0.7560206804030145,0.8853719080396085,-0.129351227636594
2022-23,2023-04-01,Man City,Liverpool,3,2022-23,Independent Poisson,H,H,0.576330376561181,0.2184863350843734,0.2051832883544454,H,1.67,4.25,5.3,0.5988023952095809,0.23529411764705882,0.18867924528301888,1.0227757581396586,0.022775758139658597,0.5854679194770427,0.23005445306509673,0.18447762745786062,H,0.576330376561181,0.5854679194770427,0.5510742122961702,0.5353438891157777,0.01573032318039247
2022-23,2023-04-01,Nott'm Forest,Wolves,3,2022-23,Independent Poisson,D,H,0.3997830866711714,0.2645360080188675,0.3356809053099608,D,3.44,3.16,2.41,0.29069767441860467,0.3164556962025316,0.41493775933609955,1.0220911299572357,0.022091129957235722,0.28441463378198717,0.3096159304462138,0.40596943577179906,A,0.2645360080188675,0.3096159304462138,1.3297779007722785,1.1724226836606932,0.1573552171115853
2022-23,2023-04-02,Newcastle,Man United,3,2022-23,Independent Poisson,H,H,0.4667859277034498,0.252362572825599,0.2808514994709513,H,2.32,3.63,3.17,0.4310344827586207,0.27548209366391185,0.31545741324921134,1.021973989671744,0.02197398967174391,0.4217665881076564,0.26955881113216607,0.3086746007601775,H,0.4667859277034498,0.4217665881076564,0.7618845253320934,0.8633032267168266,-0.10141870138473319
2022-23,2023-04-02,West Ham,Southampton,3,2022-23,Independent Poisson,H,H,0.5411934083532448,0.2795528491957445,0.1792537424510106,H,1.77,3.8,4.94,0.5649717514124294,0.2631578947368421,0.20242914979757085,1.0305587959468423,0.0305587959468423,0.5482188436355566,0.2553545666407724,0.19642658972367108,H,0.5411934083532448,0.5482188436355566,0.6139785624469557,0.601080722053069,0.01289784039388675
2022-23,2023-04-03,Everton,Tottenham,3,2022-23,Independent Poisson,D,A,0.2416983686370763,0.2483192476979928,0.5099823836649306,D,3.97,3.51,2.06,0.2518891687657431,0.2849002849002849,0.4854368932038835,1.0222263468699115,0.02222634686991154,0.2464123230016869,0.2787056758737029,0.4748820011246102,A,0.2483192476979928,0.2787056758737029,1.3930400715585893,1.2775989791698443,0.115441092388745
2022-23,2023-04-04,Bournemouth,Brighton,3,2022-23,Independent Poisson,A,A,0.1981205161919287,0.2088975881051855,0.5929818957028858,A,5.99,4.37,1.59,0.1669449081803005,0.22883295194508008,0.6289308176100629,1.0247086777354435,0.024708677735443496,0.1629193855850237,0.22331513035567319,0.6137654840593031,A,0.5929818957028858,0.6137654840593031,0.5225914104624588,0.48814237158178025,0.03444903888067857
2022-23,2023-04-04,Chelsea,Liverpool,3,2022-23,Independent Poisson,D,A,0.2599293974080148,0.2447012029172592,0.495369399674726,D,2.23,3.47,3.5,0.4484304932735426,0.2881844380403458,0.2857142857142857,1.0223292170281741,0.022329217028174142,0.43863609276187243,0.28189005384984883,0.2794738533882787,H,0.2447012029172592,0.28189005384984883,1.407717392659778,1.2662381640320526,0.14147922862772533
2022-23,2023-04-04,Leeds,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.4958508125303144,0.257617202577319,0.2465319848923665,H,1.72,3.94,5.22,0.5813953488372093,0.25380710659898476,0.19157088122605365,1.0267733366622478,0.026773336662247793,0.5662353394636859,0.2471890314409999,0.18657562909531414,H,0.4958508125303144,0.5662353394636859,0.7014801786898262,0.5687454930919171,0.13273468559790902
2022-23,2023-04-04,Leicester,Aston Villa,3,2022-23,Independent Poisson,A,H,0.3948569916139708,0.2811667790546535,0.3239762293313756,A,2.74,3.5,2.7,0.36496350364963503,0.2857142857142857,0.37037037037037035,1.021048159734291,0.021048159734291083,0.35744004841516,0.27982449504501095,0.362735456539829,A,0.3239762293313756,0.362735456539829,1.1270851321424298,1.0140814802618612,0.1130036518805686
2022-23,2023-04-05,Man United,Brentford,3,2022-23,Independent Poisson,H,H,0.5692418704940455,0.2320112370899045,0.1987468924160499,H,1.65,4.31,5.48,0.6060606060606061,0.2320185614849188,0.18248175182481752,1.0205609193703424,0.020560919370342434,0.5938504939367348,0.22734415661151103,0.1788053494517541,H,0.5692418704940455,0.5938504939367348,0.5634498552223093,0.5211276850088703,0.04232217021343898
2022-23,2023-04-05,West Ham,Newcastle,3,2022-23,Independent Poisson,A,A,0.2776019860163844,0.2702428299734944,0.4521551840101211,A,3.49,3.33,2.3,0.28653295128939826,0.3003003003003003,0.4347826086956522,1.0216158602853507,0.021615860285350674,0.2804703435294807,0.29394639607143774,0.4255832603990817,A,0.4521551840101211,0.4255832603990817,0.7937298306172704,0.8542946734972917,-0.060564842880021286
2022-23,2023-04-08,Aston Villa,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.4611204524468454,0.2569092369784754,0.2819703105746792,H,1.6,4.25,6.12,0.625,0.23529411764705882,0.16339869281045752,1.0236928104575165,0.023692810457516478,0.610534716679968,0.22984836392657618,0.15961691939345568,H,0.4611204524468454,0.610534716679968,0.7740959849803495,0.49342012106953265,0.28067586391081684
2022-23,2023-04-08,Brentford,Newcastle,3,2022-23,Independent Poisson,A,A,0.2833305562033992,0.2622736001938912,0.4543958436027097,A,4.28,3.58,1.96,0.2336448598130841,0.27932960893854747,0.5102040816326531,1.0231785503842845,0.023178550384284513,0.22835199166883627,0.2730018224420724,0.4986461858890915,A,0.4543958436027097,0.4986461858890915,0.7887865586181085,0.6958584810372891,0.09292807758081945
2022-23,2023-04-08,Fulham,West Ham,3,2022-23,Independent Poisson,A,A,0.3254096888287084,0.2743122745755701,0.4002780365957214,A,2.89,3.29,2.69,0.3460207612456747,0.303951367781155,0.3717472118959108,1.0217193409227405,0.021719340922740527,0.3386651768118382,0.29749007932711624,0.36384474386104554,A,0.4002780365957214,0.36384474386104554,0.915595881849054,1.011028030188546,-0.09543214833949187
2022-23,2023-04-08,Leicester,Bournemouth,3,2022-23,Independent Poisson,A,H,0.5645750643464298,0.2506849167590809,0.1847400188944892,A,2.12,3.51,3.75,0.4716981132075471,0.2849002849002849,0.26666666666666666,1.0232650647744987,0.023265064774498745,0.46097353407789526,0.27842276132340116,0.26060370459870347,H,0.1847400188944892,0.26060370459870347,1.6888057455415648,1.344754398741231,0.3440513468003339
2022-23,2023-04-08,Man United,Everton,3,2022-23,Independent Poisson,H,H,0.6973016868949895,0.1835760794144916,0.1191222336905188,H,1.61,4.2,6.0,0.6211180124223602,0.23809523809523808,0.16666666666666666,1.025879917184265,0.025879917184264967,0.6054490413723511,0.23208879919273462,0.16246215943491424,H,0.6973016868949895,0.6054490413723511,0.3605371255769861,0.5017848791138417,-0.14124775353685565
2022-23,2023-04-08,Southampton,Man City,3,2022-23,Independent Poisson,A,A,0.0574591052602182,0.1228038401164973,0.8197370546232843,A,12.0,6.4,1.26,0.08333333333333333,0.15625,0.7936507936507936,1.033234126984127,0.03323412698412698,0.08065290446471435,0.15122419587133942,0.7681228996639462,A,0.8197370546232843,0.7681228996639462,0.1987716552414387,0.26380553303309945,-0.06503387779166075
2022-23,2023-04-08,Tottenham,Brighton,3,2022-23,Independent Poisson,H,H,0.4178781300913262,0.2455807024015399,0.3365411675071338,H,2.83,3.51,2.61,0.35335689045936397,0.2849002849002849,0.3831417624521073,1.0213989378117563,0.02139893781175628,0.3459538456309689,0.2789314481867926,0.37511470618223836,A,0.4178781300913262,0.3459538456309689,0.8725654437731857,1.0614499069523486,-0.18888446317916296
2022-23,2023-04-08,Wolves,Chelsea,3,2022-23,Independent Poisson,H,A,0.2501304784490369,0.2369752767915003,0.5128942447594629,H,5.08,3.7,1.79,0.19685039370078738,0.27027027027027023,0.5586592178770949,1.0257798818481525,0.025779881848152497,0.19190315308789357,0.26347784261797275,0.5446190042941337,A,0.2501304784490369,0.19190315308789357,1.385772583473378,1.650764445212934,-0.2649918617395559
2022-23,2023-04-09,Leeds,Crystal Palace,3,2022-23,Independent Poisson,A,H,0.4304334716608587,0.2545226265508493,0.315043901788292,A,2.09,3.53,3.82,0.47846889952153115,0.28328611898017,0.2617801047120419,1.023535123213743,0.02353512321374307,0.46746700593841106,0.2767722499748666,0.2557607440867223,H,0.315043901788292,0.2557607440867223,1.155043279111223,1.3635128649185402,-0.20846958580731711
2022-23,2023-04-09,Liverpool,Arsenal,3,2022-23,Independent Poisson,D,H,0.385651971448733,0.2736010037699209,0.3407470247813462,D,2.8,3.71,2.51,0.35714285714285715,0.2695417789757412,0.39840637450199207,1.0250910106205904,0.02509101062059038,0.3484011209176859,0.26294424220202706,0.38865463688028706,A,0.2736010037699209,0.26294424220202706,1.2960844244907606,1.3358132761173978,-0.039728851626637196
2022-23,2023-04-15,Aston Villa,Newcastle,3,2022-23,Independent Poisson,H,A,0.2640891123755277,0.249553344134422,0.4863575434900503,H,3.71,3.48,2.15,0.2695417789757412,0.28735632183908044,0.46511627906976744,1.022014379884589,0.022014379884589097,0.2637357989093844,0.2811666132051196,0.455097587885496,A,0.2640891123755277,0.2637357989093844,1.3314686859149527,1.3328074386390416,-0.0013387527240888986
2022-23,2023-04-15,Chelsea,Brighton,3,2022-23,Independent Poisson,A,H,0.404396998250512,0.2491668404049788,0.346436161344509,A,3.12,3.42,2.45,0.3205128205128205,0.29239766081871343,0.4081632653061224,1.0210737466376563,0.021073746637656265,0.3138978174380184,0.28636292117152556,0.39973926139045607,A,0.346436161344509,0.39973926139045607,1.0600567158701701,0.9169427909423294,0.1431139249278407
2022-23,2023-04-15,Everton,Fulham,3,2022-23,Independent Poisson,A,A,0.3473270776220952,0.2802117310806777,0.372461191297227,A,2.26,3.36,3.55,0.4424778761061947,0.2976190476190476,0.28169014084507044,1.0217870645703129,0.021787064570312875,0.43304313731185057,0.29127306259666136,0.27568380009148796,H,0.372461191297227,0.27568380009148796,0.9876224310270728,1.2885007218681548,-0.300878290841082
2022-23,2023-04-15,Man City,Leicester,3,2022-23,Independent Poisson,H,H,0.8594264191380345,0.1014467584750943,0.039126822386871,H,1.13,10.25,19.5,0.8849557522123894,0.0975609756097561,0.05128205128205128,1.0337987791041967,0.03379877910419671,0.8560232127370259,0.0943713395505209,0.049605447712453295,H,0.8594264191380345,0.8560232127370259,0.15149006673833038,0.15545778552463124,-0.003967718786300867
2022-23,2023-04-15,Southampton,Crystal Palace,3,2022-23,Independent Poisson,A,A,0.293662157582096,0.2495593392531333,0.4567785031647706,A,2.93,3.17,2.75,0.341296928327645,0.31545741324921134,0.36363636363636365,1.0203907052132202,0.020390705213220173,0.3344767122867195,0.30915355425870283,0.3563697334545775,A,0.4567785031647706,0.3563697334545775,0.783556681369456,1.0317865099585963,-0.24822982858914033
2022-23,2023-04-15,Tottenham,Bournemouth,3,2022-23,Independent Poisson,A,H,0.7127861974375233,0.1784348677903742,0.1087789347721023,A,1.52,4.52,6.6,0.6578947368421053,0.22123893805309736,0.15151515151515152,1.0306488264103542,0.030648826410354157,0.6383306515115205,0.21465986511006882,0.14700948337841077,H,0.1087789347721023,0.14700948337841077,2.2184375775329497,1.917258181505956,0.30117939602699373
2022-23,2023-04-15,Wolves,Brentford,3,2022-23,Independent Poisson,H,A,0.2967837989727353,0.2679692981777749,0.4352469028494896,H,2.9,3.19,2.75,0.3448275862068966,0.31347962382445144,0.36363636363636365,1.0219435736677118,0.021943573667711824,0.3374233128834355,0.30674846625766866,0.35582822085889565,A,0.2967837989727353,0.3374233128834355,1.2147513548501405,1.0864170155742916,0.12833433927584892
2022-23,2023-04-16,Nott'm Forest,Man United,3,2022-23,Independent Poisson,A,A,0.3070922696348525,0.249556686238262,0.4433510441268855,A,5.14,4.06,1.7,0.19455252918287938,0.24630541871921185,0.5882352941176471,1.0290932420197383,0.029093242019738286,0.18905238246540523,0.23934217878625197,0.5716054387483428,A,0.4433510441268855,0.5716054387483428,0.8133933980740053,0.5593063180165783,0.2540870800574271
2022-23,2023-04-16,West Ham,Arsenal,3,2022-23,Independent Poisson,D,A,0.1813484511005896,0.2054800550639685,0.6131714938354418,D,5.72,4.3,1.61,0.17482517482517484,0.23255813953488372,0.6211180124223602,1.0285013267824188,0.02850132678241879,0.1699805049081472,0.22611360187781437,0.6039058932140384,A,0.2054800550639685,0.22611360187781437,1.5824063054058404,1.4867177428264957,0.09568856257934466
2022-23,2023-04-17,Leeds,Liverpool,3,2022-23,Independent Poisson,A,A,0.1459573909499799,0.1935425799067162,0.6605000291433039,A,4.48,4.44,1.73,0.2232142857142857,0.2252252252252252,0.5780346820809249,1.0264741930204357,0.026474193020435743,0.21745727971734968,0.21941635430939788,0.5631263659732525,A,0.6605000291433039,0.5631263659732525,0.4147581108966636,0.5742512249208075,-0.1594931140241439
2022-23,2023-04-21,Arsenal,Southampton,3,2022-23,Independent Poisson,D,H,0.8607377403537109,0.1003732376685533,0.0388890219777357,D,1.22,7.26,14.16,0.819672131147541,0.13774104683195593,0.07062146892655367,1.0280346469060506,0.02803464690605062,0.7973195588440597,0.13398482944762435,0.06869561170831588,H,0.1003732376685533,0.13398482944762435,2.2988596643432855,2.0100286985177402,0.28883096582554524
2022-23,2023-04-22,Brentford,Aston Villa,3,2022-23,Independent Poisson,D,H,0.4253580241405154,0.2582584747405142,0.3163835011189704,D,2.72,3.33,2.83,0.3676470588235294,0.3003003003003003,0.35335689045936397,1.0213042495831937,0.021304249583193657,0.359977997715735,0.2940360822182581,0.34598592006600687,H,0.2582584747405142,0.2940360822182581,1.3537943554878544,1.224052790540467,0.12974156494738742
2022-23,2023-04-22,Crystal Palace,Everton,3,2022-23,Independent Poisson,D,H,0.4934500892806284,0.2476302921567108,0.2589196185626607,D,1.98,3.4,4.48,0.5050505050505051,0.29411764705882354,0.2232142857142857,1.0223824378236142,0.022382437823614154,0.49399372129829033,0.28767869652076905,0.21832758218094078,H,0.2476302921567108,0.28767869652076905,1.3958184025342024,1.2459110587131474,0.14990734382105497
2022-23,2023-04-22,Fulham,Leeds,3,2022-23,Independent Poisson,H,H,0.5132593757038464,0.2630211514821247,0.2237194728140287,H,2.39,3.48,3.11,0.41841004184100417,0.28735632183908044,0.3215434083601286,1.0273097720402133,0.027309772040213343,0.40728712334747047,0.27971730597714206,0.3129955706753873,H,0.5132593757038464,0.40728712334747047,0.6669739559263227,0.8982368794912353,-0.23126292356491263
2022-23,2023-04-22,Leicester,Wolves,3,2022-23,Independent Poisson,H,H,0.3902016446331686,0.2692695853255386,0.3405287700412928,H,2.45,3.4,3.13,0.4081632653061224,0.29411764705882354,0.3194888178913738,1.0217697302563198,0.021769730256319786,0.3994669769711529,0.28785120399391906,0.31268181903492803,H,0.3902016446331686,0.3994669769711529,0.941091635955344,0.9176241780906486,0.023467457864695396
2022-23,2023-04-22,Liverpool,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.8247296585570013,0.1230508664217441,0.0522194750212544,H,1.17,8.5,16.5,0.8547008547008548,0.11764705882352941,0.06060606060606061,1.0329539741304448,0.03295397413044476,0.8274336283185841,0.1138938053097345,0.05867256637168142,H,0.8247296585570013,0.8274336283185841,0.19269963294601505,0.18942638241769919,0.0032732505283158686
2022-23,2023-04-23,Bournemouth,West Ham,3,2022-23,Independent Poisson,A,A,0.2981421376638656,0.2448221424523309,0.4570357198838034,A,3.03,3.34,2.55,0.33003300330033003,0.29940119760479045,0.3921568627450981,1.0215910636502186,0.021591063650218567,0.3230578408948668,0.29307343051240914,0.3838687285927241,A,0.4570357198838034,0.3838687285927241,0.7829937294710544,0.9574546374624526,-0.17446090799139824
2022-23,2023-04-23,Newcastle,Tottenham,3,2022-23,Independent Poisson,H,H,0.5330105265553864,0.2382771183811305,0.2287123550634831,H,1.93,3.82,4.11,0.5181347150259068,0.2617801047120419,0.24330900243309,1.0232238221710386,0.023223822171038577,0.5063747577011525,0.25583855559246704,0.23778668670638056,H,0.5330105265553864,0.5063747577011525,0.6292141053764427,0.680478255956257,-0.05126415057981426
2022-23,2023-04-25,Aston Villa,Fulham,3,2022-23,Independent Poisson,H,H,0.5370180210957922,0.2470045087984814,0.2159774701057264,H,1.77,3.84,4.99,0.5649717514124294,0.2604166666666667,0.2004008016032064,1.0257892196823024,0.02578921968230241,0.5507678776224681,0.2538695685916064,0.19536255378592554,H,0.5370180210957922,0.5507678776224681,0.6217236261987557,0.5964418333227147,0.02528179287604093
2022-23,2023-04-25,Leeds,Leicester,3,2022-23,Independent Poisson,D,H,0.4073901000813287,0.2521812996326391,0.340428600286032,D,2.42,3.6,3.02,0.4132231404958678,0.2777777777777778,0.33112582781456956,1.0221267460882153,0.0221267460882153,0.40427778852017665,0.2717645133941187,0.32395769808570446,H,0.2521812996326391,0.2717645133941187,1.3776070071590958,1.3028193472528589,0.07478765990623693
2022-23,2023-04-25,Wolves,Crystal Palace,3,2022-23,Independent Poisson,H,A,0.3671257160302478,0.2604699833167938,0.3724043006529584,H,2.34,3.05,3.82,0.4273504273504274,0.3278688524590164,0.2617801047120419,1.0169993845214857,0.01699938452148575,0.4202071641877173,0.3223884472784454,0.2574043885338373,H,0.3671257160302478,0.4202071641877173,1.0020509390934529,0.8670074412455702,0.13504349784788272
2022-23,2023-04-26,Chelsea,Brentford,3,2022-23,Independent Poisson,A,H,0.5117237936915977,0.2487013023771956,0.2395749039312066,A,1.88,3.69,4.55,0.5319148936170213,0.2710027100271003,0.21978021978021978,1.0226978234243413,0.022697823424341346,0.520109539136388,0.2649880578797858,0.21490240298382624,H,0.2395749039312066,0.21490240298382624,1.4288891597491291,1.53757129352636,-0.1086821337772308
