BootstrapIteration,SampledBets,BootstrapProfit,BootstrapROI
4385,179,-13.229999999999999,-0.07391061452513965
4386,164,-0.6400000000000006,-0.0039024390243902474
4387,184,28.119999999999994,0.1528260869565217
4388,176,-28.829999999999995,-0.16380681818181816
4389,177,26.97,0.1523728813559322
4390,188,27.870000000000005,0.14824468085106385
4391,180,-15.599999999999998,-0.08666666666666666
4392,185,-41.58,-0.22475675675675674
4393,176,84.72999999999999,0.4814204545454545
4394,187,40.230000000000004,0.2151336898395722
4395,172,-25.12,-0.146046511627907
4396,185,7.11,0.03843243243243243
4397,178,-34.22,-0.19224719101123594
4398,184,-35.58,-0.1933695652173913
4399,193,51.72,0.267979274611399
4400,175,25.039999999999996,0.14308571428571426
4401,172,43.27,0.2515697674418605
4402,178,-10.440000000000008,-0.058651685393258476
4403,191,27.75,0.14528795811518325
4404,173,50.19,0.2901156069364162
4405,171,43.85,0.2564327485380117
4406,186,25.11,0.135
4407,172,37.95,0.22063953488372096
4408,181,53.91,0.2978453038674033
4409,184,-6.0600000000000005,-0.03293478260869565
4410,178,0.9999999999999982,0.005617977528089878
4411,175,-51.49,-0.29422857142857145
4412,176,6.660000000000004,0.03784090909090911
4413,184,17.95,0.09755434782608695
4414,183,-2.8100000000000014,-0.015355191256830608
4415,173,-4.91,-0.02838150289017341
4416,176,-38.660000000000004,-0.21965909090909094
4417,178,-25.73,-0.1445505617977528
4418,179,3.7899999999999974,0.021173184357541886
4419,172,-83.16,-0.48348837209302326
4420,189,-23.500000000000004,-0.12433862433862436
4421,178,-28.64,-0.16089887640449438
4422,176,-44.010000000000005,-0.2500568181818182
4423,176,44.59,0.25335227272727273
4424,180,29.210000000000004,0.1622777777777778
4425,190,44.5,0.23421052631578948
4426,178,-26.97,-0.15151685393258427
4427,184,29.200000000000003,0.15869565217391307
4428,173,4.360000000000003,0.025202312138728342
4429,177,29.939999999999998,0.16915254237288135
4430,192,80.88,0.42124999999999996
4431,180,-16.970000000000002,-0.0942777777777778
4432,188,19.540000000000003,0.10393617021276597
4433,185,55.43999999999999,0.2996756756756756
4434,183,-18.570000000000004,-0.1014754098360656
4435,175,9.629999999999997,0.05502857142857141
4436,173,-7.869999999999999,-0.045491329479768784
4437,171,24.470000000000002,0.14309941520467837
4438,177,83.19,0.47
4439,178,38.28000000000001,0.21505617977528094
4440,185,14.139999999999999,0.07643243243243243
4441,181,-14.049999999999997,-0.07762430939226518
4442,187,-13.520000000000003,-0.07229946524064172
4443,182,-41.31,-0.226978021978022
4444,185,12.170000000000002,0.06578378378378379
4445,177,-28.259999999999994,-0.15966101694915252
4446,171,28.88000000000001,0.16888888888888895
4447,182,13.310000000000002,0.07313186813186814
4448,177,-12.999999999999996,-0.0734463276836158
4449,176,53.76,0.3054545454545454
4450,182,-1.389999999999998,-0.007637362637362626
4451,174,-41.5,-0.23850574712643677
4452,179,20.57,0.11491620111731844
4453,168,7.31,0.04351190476190476
4454,162,-8.71,-0.053765432098765435
4455,179,32.89,0.18374301675977653
4456,183,26.449999999999996,0.14453551912568305
4457,181,16.66,0.09204419889502763
4458,175,-3.4300000000000015,-0.01960000000000001
4459,175,7.640000000000006,0.04365714285714289
4460,182,31.94,0.17549450549450551
4461,186,24.029999999999998,0.12919354838709676
4462,189,26.870000000000005,0.1421693121693122
4463,172,-12.28,-0.0713953488372093
4464,173,-4.460000000000001,-0.025780346820809253
4465,182,39.32,0.21604395604395604
4466,166,11.32,0.06819277108433736
4467,183,21.36,0.11672131147540983
4468,184,-11.099999999999998,-0.06032608695652173
4469,190,74.89,0.3941578947368421
4470,180,4.4999999999999964,0.02499999999999998
4471,172,-20.959999999999997,-0.12186046511627906
4472,181,15.380000000000006,0.08497237569060777
4473,179,-5.049999999999999,-0.02821229050279329
4474,173,-11.36,-0.06566473988439306
4475,170,16.57,0.09747058823529411
4476,173,-32.11,-0.18560693641618498
4477,176,29.600000000000005,0.1681818181818182
4478,177,17.559999999999995,0.09920903954802257
4479,177,-8.050000000000011,-0.04548022598870063
4480,181,68.35,0.37762430939226516
4481,176,24.740000000000006,0.14056818181818184
4482,171,24.430000000000003,0.14286549707602342
4483,186,3.2600000000000033,0.017526881720430126
4484,176,-2.2799999999999994,-0.012954545454545451
4485,174,8.569999999999997,0.04925287356321837
4486,170,18.400000000000002,0.10823529411764707
4487,181,11.149999999999995,0.06160220994475135
4488,177,-9.92,-0.056045197740113
4489,183,5.939999999999991,0.03245901639344257
4490,185,38.28999999999999,0.20697297297297293
4491,186,14.619999999999997,0.07860215053763439
4492,179,21.7,0.1212290502793296
4493,187,63.65,0.34037433155080216
4494,174,-27.999999999999996,-0.16091954022988503
4495,177,40.919999999999995,0.23118644067796607
4496,179,39.78,0.22223463687150838
4497,179,13.119999999999997,0.07329608938547484
4498,183,-1.8200000000000012,-0.009945355191256836
4499,186,27.740000000000002,0.14913978494623656
4500,179,-20.270000000000003,-0.11324022346368717
4501,179,12.92,0.07217877094972067
4502,169,-22.109999999999992,-0.13082840236686386
4503,192,51.480000000000004,0.268125
4504,183,4.450000000000002,0.024316939890710394
4505,182,-27.709999999999997,-0.15225274725274723
4506,186,42.43000000000001,0.2281182795698925
4507,175,49.15,0.28085714285714286
4508,180,91.21000000000001,0.5067222222222223
4509,192,41.39999999999999,0.21562499999999996
4510,178,10.309999999999995,0.05792134831460671
4511,183,-16.759999999999998,-0.0915846994535519
4512,174,-27.740000000000006,-0.15942528735632186
4513,169,12.950000000000003,0.07662721893491126
4514,179,5.629999999999999,0.03145251396648044
4515,183,37.25,0.20355191256830601
4516,191,40.45,0.2117801047120419
4517,191,-12.509999999999998,-0.06549738219895287
4518,181,47.400000000000006,0.2618784530386741
4519,185,46.37,0.2506486486486486
4520,180,49.459999999999994,0.27477777777777773
4521,181,-0.7900000000000009,-0.004364640883977906
4522,187,38.32,0.2049197860962567
4523,173,30.53,0.17647398843930637
4524,175,20.319999999999993,0.11611428571428567
4525,188,33.5,0.17819148936170212
4526,177,-42.62,-0.2407909604519774
4527,192,17.790000000000006,0.09265625000000004
4528,176,6.999999999999998,0.039772727272727265
4529,186,-33.09,-0.17790322580645163
4530,184,-5.520000000000003,-0.030000000000000016
4531,190,6.449999999999999,0.03394736842105263
4532,184,-49.260000000000005,-0.26771739130434785
4533,176,-15.709999999999997,-0.08926136363636362
4534,171,54.53999999999999,0.3189473684210526
4535,182,-18.430000000000003,-0.10126373626373628
4536,176,-17.829999999999995,-0.10130681818181815
4537,183,-11.020000000000003,-0.060218579234972695
4538,172,-22.400000000000002,-0.1302325581395349
4539,170,-31.04,-0.18258823529411763
4540,190,23.870000000000005,0.12563157894736846
4541,167,-19.209999999999994,-0.11502994011976043
4542,176,-35.81,-0.20346590909090911
4543,161,31.93,0.19832298136645962
4544,184,48.31,0.26255434782608694
4545,169,-24.380000000000003,-0.1442603550295858
4546,180,57.57,0.31983333333333336
4547,165,29.619999999999994,0.1795151515151515
4548,181,15.289999999999997,0.08447513812154694
4549,176,40.64,0.23090909090909092
4550,192,50.58,0.2634375
4551,173,30.66,0.17722543352601156
4552,181,50.660000000000004,0.27988950276243096
4553,177,-44.519999999999996,-0.25152542372881354
4554,186,-7.430000000000007,-0.03994623655913982
4555,179,27.749999999999996,0.15502793296089384
4556,172,-6.340000000000003,-0.03686046511627909
4557,167,13.759999999999998,0.0823952095808383
4558,172,20.67,0.12017441860465117
4559,183,-30.249999999999996,-0.16530054644808742
4560,185,62.13000000000001,0.3358378378378379
4561,182,10.48,0.05758241758241758
4562,191,27.419999999999998,0.14356020942408376
4563,176,0.07000000000000384,0.00039772727272729453
4564,182,10.780000000000001,0.05923076923076924
4565,165,-22.270000000000003,-0.134969696969697
4566,172,13.600000000000001,0.07906976744186048
4567,172,13.190000000000001,0.07668604651162791
4568,167,-14.55,-0.08712574850299401
4569,185,42.43999999999999,0.22940540540540535
4570,194,20.969999999999995,0.10809278350515461
4571,169,-19.240000000000006,-0.11384615384615387
4572,184,54.230000000000004,0.2947282608695652
4573,194,26.15,0.13479381443298968
4574,175,-39.37,-0.22497142857142854
4575,186,38.9,0.20913978494623656
4576,187,-6.810000000000002,-0.03641711229946525
4577,181,56.59000000000001,0.3126519337016575
4578,180,13.130000000000006,0.07294444444444448
4579,184,26.449999999999996,0.14375
4580,174,36.760000000000005,0.21126436781609198
4581,178,32.2,0.1808988764044944
4582,180,-12.07,-0.06705555555555556
4583,172,8.009999999999998,0.046569767441860456
4584,192,-4.5200000000000085,-0.02354166666666671
4585,173,17.66,0.10208092485549133
4586,191,65.33,0.3420418848167539
4587,179,11.499999999999998,0.06424581005586591
4588,194,43.300000000000004,0.2231958762886598
4589,169,-55.89,-0.3307100591715976
4590,186,19.379999999999995,0.10419354838709675
4591,176,16.310000000000002,0.09267045454545456
4592,180,39.49,0.2193888888888889
4593,180,-28.83,-0.16016666666666665
4594,179,11.660000000000004,0.0651396648044693
4595,175,-9.839999999999996,-0.056228571428571406
4596,172,47.75,0.27761627906976744
4597,180,51.28,0.2848888888888889
4598,190,-12.380000000000004,-0.06515789473684212
4599,173,9.219999999999992,0.053294797687861224
4600,180,-3.6899999999999995,-0.020499999999999997
4601,177,-20.349999999999994,-0.11497175141242935
4602,181,34.589999999999996,0.19110497237569057
4603,185,17.770000000000003,0.09605405405405407
4604,180,1.8099999999999952,0.01005555555555553
4605,183,11.369999999999997,0.062131147540983596
4606,182,40.43000000000001,0.22214285714285717
4607,184,65.41,0.3554891304347826
4608,183,-5.810000000000006,-0.031748633879781454
4609,178,46.74,0.26258426966292137
4610,192,58.14,0.3028125
4611,174,-27.819999999999997,-0.15988505747126436
4612,179,80.02,0.4470391061452514
4613,185,35.28,0.1907027027027027
4614,185,1.0799999999999983,0.005837837837837829
4615,175,-33.32,-0.1904
4616,181,-17.16,-0.09480662983425414
4617,183,16.22,0.08863387978142076
4618,177,-12.07,-0.06819209039548023
4619,177,-13.569999999999993,-0.07666666666666663
4620,175,-25.200000000000003,-0.14400000000000002
4621,187,34.42999999999999,0.1841176470588235
4622,190,-17.220000000000002,-0.09063157894736844
4623,174,21.69,0.1246551724137931
4624,171,-12.620000000000001,-0.07380116959064328
4625,174,-17.640000000000008,-0.10137931034482763
4626,187,104.0,0.5561497326203209
4627,184,-53.469999999999985,-0.29059782608695645
4628,185,-24.74,-0.1337297297297297
4629,180,29.200000000000003,0.16222222222222224
4630,182,-8.080000000000002,-0.04439560439560441
4631,183,24.389999999999997,0.13327868852459016
4632,181,18.19,0.10049723756906077
4633,178,37.13,0.20859550561797754
4634,183,-12.879999999999999,-0.07038251366120218
4635,161,-17.32,-0.1075776397515528
4636,172,25.720000000000002,0.14953488372093024
4637,180,11.57,0.06427777777777778
4638,174,34.31999999999999,0.1972413793103448
4639,185,-12.930000000000003,-0.0698918918918919
4640,183,20.560000000000006,0.11234972677595631
4641,186,-55.089999999999996,-0.2961827956989247
4642,185,8.2,0.04432432432432432
4643,193,28.86,0.1495336787564767
4644,189,-3.469999999999999,-0.018359788359788354
4645,181,155.43,0.8587292817679558
4646,180,-3.6099999999999977,-0.020055555555555542
4647,181,6.720000000000004,0.03712707182320444
4648,184,-0.28999999999999915,-0.0015760869565217344
4649,181,62.94,0.34773480662983425
4650,182,-8.150000000000002,-0.044780219780219795
4651,176,34.93,0.19846590909090908
4652,187,10.129999999999999,0.054171122994652404
4653,177,43.94,0.24824858757062146
4654,165,40.879999999999995,0.24775757575757573
4655,189,53.709999999999994,0.28417989417989414
4656,196,17.709999999999994,0.09035714285714283
4657,179,30.61,0.17100558659217877
4658,175,11.980000000000002,0.06845714285714287
4659,169,51.010000000000005,0.30183431952662726
4660,178,28.4,0.1595505617977528
4661,192,34.57,0.18005208333333333
4662,188,39.93000000000001,0.21239361702127663
4663,183,19.07,0.10420765027322404
4664,181,-11.729999999999993,-0.0648066298342541
4665,187,12.82,0.06855614973262032
4666,188,-1.6100000000000065,-0.008563829787234077
4667,183,18.05,0.09863387978142077
4668,175,-0.7400000000000073,-0.00422857142857147
4669,182,37.47,0.20587912087912089
4670,182,20.139999999999997,0.11065934065934065
4671,184,26.739999999999995,0.14532608695652172
4672,184,-35.19,-0.19124999999999998
4673,174,0.31000000000000405,0.0017816091954023221
4674,169,12.89,0.07627218934911242
4675,179,-28.6,-0.15977653631284916
4676,171,-10.73,-0.06274853801169591
4677,182,-23.320000000000004,-0.12813186813186817
4678,177,-19.53,-0.11033898305084747
4679,194,8.63000000000001,0.044484536082474276
4680,174,-0.8299999999999992,-0.004770114942528731
4681,176,18.92,0.10750000000000001
4682,174,2.6399999999999917,0.0151724137931034
4683,176,47.22,0.26829545454545456
4684,200,6.849999999999998,0.03424999999999999
4685,176,7.54,0.04284090909090909
4686,185,11.589999999999996,0.06264864864864862
4687,182,-16.120000000000005,-0.08857142857142859
4688,161,54.980000000000004,0.3414906832298137
4689,177,-52.39999999999999,-0.29604519774011295
4690,183,-1.3199999999999958,-0.007213114754098338
4691,182,9.309999999999999,0.05115384615384615
4692,178,16.6,0.09325842696629215
4693,177,26.54,0.14994350282485874
4694,173,14.089999999999996,0.08144508670520229
4695,187,23.44,0.12534759358288772
4696,174,40.67,0.23373563218390805
4697,190,-26.419999999999998,-0.13905263157894737
4698,178,82.25000000000001,0.46207865168539336
4699,180,-1.1399999999999935,-0.006333333333333297
4700,181,35.80999999999999,0.19784530386740326
4701,175,45.94,0.2625142857142857
4702,195,46.86,0.2403076923076923
4703,192,31.89,0.16609375
4704,177,19.9,0.11242937853107343
4705,171,39.37,0.23023391812865496
4706,185,56.31999999999999,0.3044324324324324
4707,187,-1.590000000000007,-0.00850267379679148
4708,195,31.96,0.1638974358974359
4709,169,-33.03,-0.19544378698224854
4710,179,32.95,0.1840782122905028
4711,196,8.61,0.04392857142857143
4712,177,7.459999999999999,0.042146892655367224
4713,174,-20.120000000000008,-0.11563218390804603
4714,182,37.03,0.20346153846153847
4715,180,14.019999999999998,0.07788888888888888
4716,174,11.690000000000001,0.06718390804597701
4717,181,16.509999999999994,0.09121546961325963
4718,186,66.25999999999999,0.3562365591397849
4719,172,35.019999999999996,0.20360465116279067
4720,181,7.910000000000007,0.043701657458563574
4721,185,45.49999999999999,0.2459459459459459
4722,188,-27.819999999999997,-0.1479787234042553
4723,188,6.129999999999999,0.0326063829787234
4724,175,-2.559999999999997,-0.014628571428571411
4725,177,9.35,0.052824858757062144
4726,172,-51.95000000000001,-0.3020348837209303
4727,177,2.6600000000000072,0.015028248587570663
4728,176,-37.550000000000004,-0.21335227272727275
4729,186,33.82000000000001,0.18182795698924736
4730,173,-8.100000000000001,-0.046820809248554925
4731,169,33.74,0.1996449704142012
4732,187,-28.14,-0.1504812834224599
4733,173,-40.99000000000001,-0.23693641618497116
4734,179,-21.4,-0.11955307262569832
4735,180,22.260000000000005,0.12366666666666669
4736,189,6.349999999999999,0.03359788359788359
4737,185,29.759999999999994,0.16086486486486484
4738,178,-50.08,-0.2813483146067416
4739,171,-12.579999999999998,-0.0735672514619883
4740,170,-1.1100000000000012,-0.0065294117647058895
4741,172,15.360000000000001,0.08930232558139535
4742,186,24.549999999999997,0.13198924731182793
4743,187,-12.79,-0.06839572192513368
4744,185,-40.02,-0.21632432432432433
4745,184,37.07000000000001,0.20146739130434788
4746,186,19.38,0.10419354838709677
4747,186,41.36999999999999,0.22241935483870962
4748,174,3.380000000000006,0.019425287356321874
4749,190,-16.25,-0.08552631578947369
4750,165,66.02000000000001,0.4001212121212122
4751,173,-17.24,-0.09965317919075144
4752,190,72.04,0.37915789473684214
4753,174,53.39,0.3068390804597701
4754,182,-27.350000000000005,-0.1502747252747253
4755,178,13.379999999999997,0.07516853932584268
4756,194,27.6,0.1422680412371134
4757,184,-26.560000000000002,-0.14434782608695654
4758,178,-10.679999999999996,-0.05999999999999998
4759,189,42.959999999999994,0.22730158730158728
4760,176,-26.08,-0.14818181818181816
4761,191,-8.539999999999992,-0.044712041884816714
4762,181,-7.410000000000004,-0.040939226519337034
4763,175,29.359999999999992,0.16777142857142852
4764,185,6.48,0.03502702702702703
4765,178,-1.7500000000000009,-0.009831460674157308
4766,181,29.069999999999997,0.16060773480662982
4767,181,45.709999999999994,0.2525414364640884
4768,192,-13.989999999999995,-0.0728645833333333
4769,180,30.89999999999999,0.1716666666666666
4770,187,6.259999999999998,0.03347593582887699
4771,180,18.910000000000014,0.10505555555555564
4772,190,54.83,0.28857894736842105
4773,180,2.9100000000000072,0.016166666666666708
4774,173,52.87,0.30560693641618497
4775,176,-13.059999999999999,-0.07420454545454545
4776,186,34.2,0.1838709677419355
4777,180,-16.040000000000006,-0.08911111111111114
4778,191,15.690000000000001,0.08214659685863875
4779,182,61.989999999999995,0.3406043956043956
4780,185,0.3599999999999959,0.0019459459459459237
4781,185,36.699999999999996,0.19837837837837835
4782,176,35.230000000000004,0.20017045454545457
4783,177,44.150000000000006,0.2494350282485876
4784,172,23.03,0.1338953488372093
4785,170,7.100000000000001,0.04176470588235295
4786,174,8.320000000000002,0.047816091954023
4787,176,-22.790000000000003,-0.1294886363636364
4788,189,43.449999999999996,0.22989417989417987
4789,167,4.240000000000002,0.02538922155688624
4790,177,38.07000000000001,0.21508474576271192
4791,186,86.65,0.46586021505376346
4792,190,54.24,0.2854736842105263
4793,189,69.6,0.3682539682539682
4794,188,6.729999999999999,0.03579787234042552
4795,179,9.87,0.05513966480446927
4796,177,-1.040000000000001,-0.00587570621468927
4797,181,17.099999999999998,0.09447513812154695
4798,192,19.439999999999998,0.10124999999999999
4799,183,27.980000000000004,0.152896174863388
4800,196,31.769999999999996,0.16209183673469385
4801,179,-26.56,-0.14837988826815643
4802,174,-15.470000000000002,-0.0889080459770115
4803,186,-16.669999999999995,-0.08962365591397846
4804,181,-4.659999999999998,-0.02574585635359115
4805,194,29.339999999999993,0.1512371134020618
4806,185,-1.879999999999999,-0.010162162162162158
4807,174,-3.9099999999999966,-0.022471264367816074
4808,175,5.470000000000002,0.03125714285714287
4809,180,-52.65999999999999,-0.2925555555555555
4810,165,-4.919999999999998,-0.029818181818181806
4811,171,11.509999999999998,0.06730994152046782
4812,171,7.699999999999996,0.04502923976608185
4813,183,22.269999999999996,0.12169398907103823
4814,176,10.81,0.06142045454545455
4815,177,46.760000000000005,0.264180790960452
4816,177,34.21000000000001,0.19327683615819213
4817,172,5.759999999999998,0.033488372093023244
4818,173,39.39,0.2276878612716763
4819,186,29.629999999999995,0.15930107526881718
4820,171,21.0,0.12280701754385964
4821,171,-27.22,-0.1591812865497076
4822,186,21.92,0.1178494623655914
4823,182,2.070000000000004,0.011373626373626395
4824,172,-19.910000000000004,-0.1157558139534884
4825,176,-27.980000000000004,-0.15897727272727274
4826,166,-14.439999999999996,-0.08698795180722889
4827,173,31.34,0.18115606936416184
4828,181,55.25,0.3052486187845304
4829,184,21.479999999999997,0.1167391304347826
4830,171,9.269999999999996,0.05421052631578945
4831,172,50.65,0.2944767441860465
4832,184,46.62,0.2533695652173913
4833,184,-9.979999999999997,-0.05423913043478259
4834,168,26.6,0.15833333333333335
4835,174,-71.6,-0.41149425287356317
4836,185,17.41,0.09410810810810812
4837,182,5.52,0.03032967032967033
4838,185,5.15,0.02783783783783784
4839,173,-7.059999999999995,-0.04080924855491327
4840,176,-6.099999999999998,-0.034659090909090896
4841,172,-16.939999999999994,-0.09848837209302322
4842,183,57.84999999999999,0.3161202185792349
4843,173,6.739999999999994,0.0389595375722543
4844,180,10.819999999999997,0.060111111111111094
4845,183,-2.800000000000008,-0.015300546448087475
4846,181,-5.419999999999998,-0.02994475138121546
4847,183,59.660000000000004,0.32601092896174866
4848,179,31.56,0.17631284916201118
4849,169,28.729999999999997,0.16999999999999998
4850,187,53.12,0.28406417112299465
4851,190,-1.6200000000000028,-0.0085263157894737
4852,189,22.78,0.12052910052910054
4853,173,-39.31999999999999,-0.22728323699421962
4854,180,31.560000000000006,0.17533333333333337
4855,185,-0.32000000000000384,-0.0017297297297297505
4856,192,28.179999999999996,0.14677083333333332
4857,184,63.78,0.3466304347826087
4858,180,-11.880000000000003,-0.06600000000000002
4859,200,41.66,0.20829999999999999
4860,199,16.43,0.08256281407035175
4861,185,93.72,0.5065945945945945
4862,169,0.43000000000000327,0.0025443786982248715
4863,187,-25.159999999999997,-0.13454545454545452
4864,178,36.45,0.20477528089887642
4865,175,-4.400000000000006,-0.025142857142857175
4866,177,-6.239999999999998,-0.035254237288135586
4867,172,-9.419999999999998,-0.05476744186046511
4868,185,-10.910000000000004,-0.05897297297297299
4869,175,6.160000000000004,0.03520000000000002
4870,171,1.5899999999999932,0.009298245614035049
4871,189,83.03999999999999,0.43936507936507935
4872,176,53.49,0.3039204545454546
4873,170,-9.800000000000004,-0.05764705882352944
4874,179,-10.730000000000006,-0.05994413407821232
4875,185,7.819999999999993,0.042270270270270235
4876,190,-36.559999999999995,-0.1924210526315789
4877,181,53.849999999999994,0.2975138121546961
4878,183,39.190000000000005,0.2141530054644809
4879,194,17.310000000000006,0.08922680412371137
4880,181,25.659999999999997,0.14176795580110496
4881,173,-58.72,-0.33942196531791907
4882,175,15.850000000000001,0.09057142857142858
4883,174,66.45,0.38189655172413794
4884,181,-20.450000000000003,-0.11298342541436465
4885,183,4.299999999999997,0.023497267759562825
4886,176,-2.839999999999998,-0.016136363636363626
4887,175,28.910000000000004,0.1652
4888,184,14.719999999999995,0.07999999999999997
4889,187,-63.68000000000001,-0.3405347593582888
4890,169,27.819999999999997,0.1646153846153846
4891,176,29.87,0.16971590909090908
4892,180,23.330000000000002,0.12961111111111112
4893,174,-0.240000000000002,-0.0013793103448275976
4894,184,1.5999999999999943,0.008695652173913012
4895,173,-25.939999999999994,-0.14994219653179186
4896,175,63.519999999999996,0.36297142857142856
4897,171,11.219999999999995,0.06561403508771928
4898,178,32.34,0.18168539325842697
4899,174,5.539999999999999,0.03183908045977011
4900,192,23.659999999999997,0.12322916666666665
4901,180,11.950000000000006,0.06638888888888893
4902,165,20.25,0.12272727272727273
4903,179,46.25999999999999,0.2584357541899441
4904,176,1.910000000000001,0.010852272727272733
4905,179,12.190000000000001,0.06810055865921788
4906,185,35.2,0.1902702702702703
4907,176,6.770000000000002,0.038465909090909106
4908,183,25.35,0.13852459016393442
4909,178,28.529999999999994,0.16028089887640445
4910,170,8.260000000000002,0.048588235294117654
4911,200,49.260000000000005,0.24630000000000002
4912,172,6.550000000000001,0.03808139534883721
4913,180,-21.940000000000005,-0.12188888888888892
4914,175,12.71,0.07262857142857143
4915,187,11.559999999999995,0.06181818181818179
4916,180,9.509999999999998,0.05283333333333332
4917,195,40.97,0.2101025641025641
4918,186,47.25,0.2540322580645161
4919,182,30.029999999999994,0.16499999999999998
4920,178,-33.47,-0.18803370786516854
4921,177,-3.7399999999999984,-0.02112994350282485
4922,175,-32.7,-0.18685714285714286
4923,181,54.75,0.30248618784530384
4924,207,42.72,0.2063768115942029
4925,174,37.67999999999999,0.216551724137931
4926,185,-34.089999999999996,-0.18427027027027024
4927,170,14.259999999999994,0.08388235294117644
4928,180,-9.420000000000002,-0.05233333333333334
4929,193,-28.659999999999993,-0.14849740932642483
4930,181,46.55,0.2571823204419889
4931,173,24.349999999999998,0.1407514450867052
4932,176,52.66,0.29920454545454545
4933,182,18.870000000000008,0.10368131868131873
4934,172,10.789999999999997,0.06273255813953486
4935,181,29.65,0.16381215469613258
4936,185,-33.39,-0.1804864864864865
4937,170,12.810000000000002,0.0753529411764706
4938,181,51.580000000000005,0.28497237569060774
4939,176,57.69,0.3277840909090909
4940,195,70.08,0.35938461538461536
4941,176,-35.33,-0.20073863636363634
4942,189,54.43,0.28798941798941796
4943,183,2.760000000000002,0.015081967213114765
4944,184,-16.409999999999997,-0.08918478260869564
4945,177,-18.349999999999998,-0.10367231638418078
4946,193,36.02000000000001,0.18663212435233165
4947,174,20.519999999999996,0.1179310344827586
4948,191,10.249999999999991,0.05366492146596854
4949,187,16.720000000000002,0.08941176470588237
4950,185,9.590000000000003,0.05183783783783786
4951,188,22.149999999999995,0.11781914893617018
4952,187,-27.700000000000003,-0.1481283422459893
4953,167,20.709999999999997,0.12401197604790418
4954,181,25.409999999999997,0.1403867403314917
4955,189,46.09,0.2438624338624339
4956,185,-9.519999999999996,-0.051459459459459435
4957,185,-23.74,-0.1283243243243243
4958,186,-43.91,-0.23607526881720428
4959,176,-0.6199999999999939,-0.003522727272727238
4960,178,-5.259999999999998,-0.029550561797752797
4961,180,85.74,0.47633333333333333
4962,188,5.4900000000000055,0.029202127659574497
4963,176,9.760000000000005,0.055454545454545486
4964,165,24.889999999999997,0.15084848484848484
4965,180,-0.019999999999999574,-0.00011111111111110874
4966,179,21.599999999999998,0.1206703910614525
4967,201,-28.490000000000002,-0.14174129353233833
4968,188,36.43000000000001,0.1937765957446809
4969,178,42.18,0.23696629213483145
4970,185,40.529999999999994,0.21908108108108104
4971,192,9.129999999999995,0.04755208333333331
4972,182,-38.7,-0.21263736263736266
4973,175,35.39999999999999,0.20228571428571424
4974,176,-40.24000000000001,-0.2286363636363637
4975,179,38.879999999999995,0.2172067039106145
4976,168,-3.900000000000002,-0.023214285714285725
4977,185,77.94,0.42129729729729726
4978,190,29.729999999999997,0.1564736842105263
4979,179,-2.4099999999999966,-0.013463687150837969
4980,175,-33.68,-0.19245714285714285
4981,177,-13.600000000000001,-0.0768361581920904
4982,173,39.97,0.23104046242774565
4983,176,0.649999999999995,0.00369318181818179
4984,181,-32.870000000000005,-0.1816022099447514
4985,190,-3.0200000000000014,-0.01589473684210527
4986,179,-19.830000000000002,-0.11078212290502794
4987,180,38.919999999999995,0.2162222222222222
4988,171,2.580000000000002,0.015087719298245626
4989,175,-13.7,-0.07828571428571428
4990,176,24.29,0.13801136363636363
4991,177,38.68000000000001,0.21853107344632772
4992,180,20.809999999999995,0.11561111111111108
4993,182,55.83,0.30675824175824173
4994,178,-10.209999999999997,-0.057359550561797736
4995,193,-20.959999999999997,-0.10860103626943003
4996,174,25.34,0.14563218390804597
4997,178,26.690000000000005,0.14994382022471914
4998,188,-3.1599999999999966,-0.016808510638297854
4999,185,42.010000000000005,0.2270810810810811
5000,180,69.0,0.38333333333333336
5001,194,38.82,0.20010309278350516
5002,175,-19.38999999999999,-0.11079999999999994
5003,177,0.3900000000000037,0.0022033898305084954
5004,189,-5.169999999999995,-0.027354497354497326
5005,186,-3.8000000000000007,-0.020430107526881725
5006,181,-6.3,-0.034806629834254144
5007,167,36.78,0.22023952095808383
5008,175,17.570000000000007,0.10040000000000004
5009,189,43.059999999999995,0.2278306878306878
5010,176,12.270000000000001,0.06971590909090909
5011,182,39.269999999999996,0.21576923076923074
5012,183,33.46,0.18284153005464482
5013,177,-1.320000000000002,-0.0074576271186440795
5014,184,6.460000000000001,0.035108695652173914
5015,173,25.690000000000005,0.14849710982658962
5016,180,18.710000000000004,0.10394444444444446
5017,176,2.9499999999999993,0.016761363636363633
5018,179,1.6899999999999942,0.009441340782122873
5019,182,-23.279999999999994,-0.12791208791208789
5020,189,-8.760000000000002,-0.046349206349206355
5021,181,14.989999999999998,0.08281767955801105
5022,180,68.37,0.37983333333333336
5023,182,17.629999999999995,0.09686813186813184
5024,179,-22.529999999999998,-0.12586592178770947
5025,168,-28.969999999999995,-0.17244047619047617
5026,186,38.12,0.20494623655913977
5027,176,-1.0100000000000016,-0.005738636363636373
5028,197,1.0399999999999956,0.005279187817258861
5029,179,-30.54,-0.1706145251396648
5030,181,73.22,0.4045303867403315
5031,177,-9.369999999999997,-0.05293785310734462
5032,188,5.639999999999997,0.029999999999999985
5033,181,29.019999999999996,0.16033149171270716
5034,170,20.03,0.11782352941176472
5035,186,5.130000000000001,0.027580645161290326
5036,195,-10.600000000000001,-0.05435897435897437
5037,184,9.259999999999996,0.05032608695652172
