Season,Date,HomeTeam,AwayTeam,PSH,PSD,PSA,PSCH,PSCD,PSCA,EarlierOverround,ClosingOverround,EarlierMargin,ClosingMargin,EarlierNoVigProbability_H,ClosingNoVigProbability_H,EarlierNoVigProbability_D,ClosingNoVigProbability_D,EarlierNoVigProbability_A,ClosingNoVigProbability_A
2020-21,2020-09-20,Newcastle,Brighton,2.66,3.22,2.91,2.7,3.21,2.96,1.0301414675190892,1.0197346879589868,0.030141467519089193,0.019734687958986807,0.36494002181025076,0.3632026788376414,0.30147219193020713,0.3054975803307264,0.33358778625954194,0.3312997408316324
2020-21,2020-09-20,Southampton,Tottenham,3.12,3.39,2.41,3.45,3.46,2.27,1.030435830586383,1.019401047865464,0.030435830586382995,0.01940104786546404,0.31104588078078427,0.28433860556716034,0.2862723150548811,0.28351681768979864,0.4026818041643348,0.432144576743041
2020-21,2020-09-21,Aston Villa,Sheffield United,2.77,3.22,2.78,2.46,3.19,3.35,1.0312820667519171,1.018491151551669,0.03128206675191714,0.018491151551669027,0.3500602230599572,0.3991238062513772,0.30113876331555317,0.3077882643819398,0.34880101362448973,0.29308792936668293
2020-21,2020-09-21,Wolves,Man City,6.27,4.35,1.56,6.7,4.55,1.53,1.030400331670749,1.0226287223653334,0.03040033167074907,0.02262872236533342,0.15478414386303452,0.14595104565228784,0.2231026625336153,0.2149169243671052,0.6221131936033502,0.6391320299806069
2020-21,2020-09-26,Brighton,Man United,5.1,3.82,1.78,5.58,4.36,1.63,1.0196562888935796,1.022066200214525,0.01965628889357962,0.0220662002145251,0.1922985554135228,0.17534233056179221,0.25673367345784454,0.2244060102144038,0.5509677711286327,0.6002516592238041
2020-21,2020-09-26,Burnley,Southampton,3.41,3.31,2.36,3.37,3.47,2.3,1.019098749149509,1.0197029517805083,0.01909874914950893,0.019702951780508293,0.2877592894795976,0.2910023007449163,0.2964529236028483,0.2826160672940542,0.41578778691755425,0.42638163196102963
2020-21,2020-09-26,Crystal Palace,Everton,3.72,3.44,2.17,3.58,3.34,2.27,1.0203443718072376,1.0192594409045714,0.020344371807237582,0.019259440904571434,0.26345733041575486,0.2740515296975305,0.2849015317286652,0.29374385518477825,0.45164113785557986,0.43220461511769126
2020-21,2020-09-26,West Brom,Chelsea,8.55,5.33,1.39,6.96,5.03,1.47,1.0240007855471327,1.0227574268207316,0.024000785547132697,0.022757426820731563,0.11421774863677776,0.14048117095191143,0.1832198406837617,0.19438348903087543,0.7025624106794605,0.6651353400172133
2020-21,2020-09-27,Man City,Leicester,1.31,6.19,10.09,1.32,5.9,9.96,1.0240176949060888,1.027468889425189,0.02401769490608885,0.027468889425189102,0.7454546756596434,0.7373223319682005,0.15776181342716203,0.16496025054203808,0.09678351091319454,0.0977174174897615
2020-21,2020-09-27,Sheffield United,Leeds,2.83,3.5,2.63,3.09,3.44,2.47,1.0192993130557788,1.019180569483002,0.01929931305577881,0.019180569483002063,0.34666646580976096,0.31753411040147694,0.28030459949760667,0.2852268607966755,0.37302893469263254,0.3972390288018476
2020-21,2020-09-27,Tottenham,Newcastle,1.49,4.67,7.38,1.42,5.05,8.16,1.0207750569234995,1.0247941737007173,0.020775056923499458,0.024794173700717348,0.6574817194495899,0.6871871154083466,0.20977468136614325,0.19322885225343608,0.13274359918426681,0.11958403233821717
2020-21,2020-09-27,West Ham,Wolves,3.87,3.5,2.1,3.43,3.35,2.33,1.0203026947212992,1.0192372015471634,0.020302694721299197,0.01923720154716335,0.25325615050651235,0.28604253167154675,0.2800289435600579,0.292873398099524,0.46671490593342985,0.4210840702289294
2020-21,2020-09-28,Fulham,Aston Villa,2.98,3.32,2.54,3.04,3.49,2.48,1.030476076477341,1.0187061261620638,0.030476076477341074,0.018706126162063796,0.3256460557005823,0.32290702880167144,0.2922967608396793,0.28127145202208625,0.38205718345973827,0.39582151917624236
2020-21,2020-09-28,Liverpool,Arsenal,1.5,4.76,6.53,1.5,5.25,5.95,1.0298900570948133,1.0252100840336134,0.029890057094813294,0.025210084033613356,0.6473182861355581,0.6502732240437159,0.20398685487465068,0.18579234972677597,0.1486948589897913,0.16393442622950818
2020-21,2020-10-03,Chelsea,Crystal Palace,1.43,4.86,7.79,1.56,4.31,6.67,1.0334317209228063,1.022969239991819,0.03343172092280633,0.0229692399918191,0.6766781831278185,0.6266323716935686,0.1991048975046873,0.22680893267795063,0.12421691936749427,0.14655869562848084
2020-21,2020-10-03,Everton,Brighton,1.78,3.82,4.82,1.81,3.86,4.78,1.0310467371890804,1.0207585662787593,0.031046737189080353,0.020758566278759272,0.5448809763373147,0.5412506013634818,0.2538974182933037,0.2537988571160368,0.20122160536938175,0.20495054152048156
2020-21,2020-10-03,Leeds,Man City,7.98,5.31,1.37,8.85,7.49,1.28,1.0435642076447667,1.0277556987471055,0.04356420764476665,0.027755698747105484,0.12008200577407804,0.10994281074795559,0.18046222336669357,0.1299057243150076,0.6994557708592283,0.7601514649370367
2020-21,2020-10-03,Newcastle,Burnley,2.51,3.2,3.12,2.45,3.38,3.17,1.0314191950148126,1.0194786667210143,0.031419195014812606,0.01947866672101428,0.3862700795443994,0.40036469484831155,0.30298059364263824,0.2902051782184507,0.3107493268129623,0.3094301269332377
2020-21,2020-10-04,Arsenal,Sheffield United,1.56,4.17,6.73,1.5,4.46,7.41,1.029422204606871,1.0258346798351519,0.02942220460687106,0.025834679835151864,0.6227043074813449,0.6498772948227853,0.23295412941748156,0.21856859691349287,0.14434156310117358,0.13155410826372174
2020-21,2020-10-04,Aston Villa,Liverpool,10.05,5.4,1.33,6.76,5.1,1.47,1.0365673719954944,1.0242795342989268,0.036567371995494424,0.02427953429892682,0.09599230136931375,0.1444224834425604,0.17865233865955613,0.19143058589641343,0.7253553599711302,0.664146930661026
2020-21,2020-10-04,Leicester,West Ham,1.7,4.16,4.94,1.87,3.88,4.38,1.0310490592998331,1.0208018193347617,0.03104905929983315,0.020801819334761662,0.5705211491266061,0.5238620740676806,0.23314566190269959,0.2524799171408667,0.1963331889706944,0.2236580087914527
2020-21,2020-10-04,Man United,Tottenham,1.93,3.76,4.09,2.12,3.7,3.6,1.02859093934053,1.0197461612555951,0.02859093934052992,0.01974616125559514,0.5037325288497129,0.4625642450340325,0.25856483528721963,0.2650368106681483,0.23770263586306745,0.2723989442978192
2020-21,2020-10-04,Southampton,West Brom,1.78,3.91,4.71,1.88,3.88,4.34,1.029866453565392,1.0200615989236868,0.02986645356539208,0.020061598923686752,0.5455054399180088,0.5214536986572857,0.24833751484758457,0.25266313233909726,0.20615704523440673,0.22588316900361688
2020-21,2020-10-04,Wolves,Fulham,1.51,4.2,7.63,1.82,3.64,5.08,1.0314084926758844,1.0210262178766114,0.031408492675884414,0.02102621787661141,0.6420847417214828,0.538135593220339,0.23084475238081878,0.2690677966101695,0.12707050589769842,0.19279661016949154
2020-21,2020-10-17,Chelsea,Southampton,1.56,4.53,6.14,1.62,4.53,5.39,1.0246426424134214,1.023563259450992,0.0246426424134214,0.023563259450992025,0.6256089825773626,0.6030735715820594,0.21544150393392622,0.21566869447305437,0.15894951348871106,0.18125773394488617
2020-21,2020-10-17,Everton,Liverpool,4.04,4.2,1.87,4.22,4.24,1.83,1.0203793488592556,1.0192639686800171,0.02037934885925563,0.01926396868001712,0.2425811074596625,0.23248817963361365,0.2333399224135801,0.23139153727685127,0.5240789701267574,0.5361202830895352
2020-21,2020-10-17,Man City,Arsenal,1.51,4.87,6.36,1.55,4.81,5.76,1.0248231690665623,1.0266726093338996,0.024823169066562345,0.02667260933389959,0.6462106591836096,0.6284002168336392,0.2003651119850617,0.20249903037258646,0.1534242288313287,0.16910075279377443
2020-21,2020-10-17,Newcastle,Man United,4.87,4.18,1.74,4.77,4.21,1.74,1.019285902473834,1.0218859407595833,0.019285902473834104,0.021885940759583278,0.2014535946553806,0.20515362576980922,0.23470789616547935,0.23244246910261043,0.56383850917914,0.5624039051275803
2020-21,2020-10-18,Crystal Palace,Brighton,2.73,3.34,2.83,3.27,3.25,2.47,1.0190584543645207,1.0183610048409661,0.019058454364520694,0.018361004840966144,0.35944980852819597,0.30029664932159705,0.2938017896053818,0.3021446287020377,0.3467484018664223,0.3975587219763653
2020-21,2020-10-18,Leicester,Aston Villa,1.93,3.89,4.1,2.48,3.62,2.95,1.019106562790657,1.0184519512217225,0.019106562790657033,0.018451951221722496,0.5084205459408282,0.39592030430881714,0.25224978243336715,0.2712382195264824,0.2393296716258045,0.33284147616470044
2020-21,2020-10-18,Sheffield United,Fulham,2.15,3.4,3.84,2.4,3.16,3.48,1.0196505927952577,1.0204786847082787,0.019650592795257715,0.020478684708278738,0.45615260988051143,0.4083051149527714,0.2884494444832646,0.3101051505970415,0.25539794563622387,0.28158973445018715
2020-21,2020-10-18,Tottenham,West Ham,1.64,4.21,5.63,1.65,4.17,5.61,1.024905682200441,1.0241218789674142,0.02490568220044098,0.024121878967414245,0.5949387423161202,0.5917856248434762,0.23175760983335802,0.2341597796143251,0.1733036478505217,0.17405459554219885
2020-21,2020-10-19,Leeds,Wolves,2.55,3.31,3.07,2.61,3.35,2.96,1.0200045653932772,1.0194870629765123,0.02000456539327722,0.01948706297651226,0.38446579167407596,0.3758181701035812,0.2961896582383364,0.2928016190956259,0.3193445500875875,0.3313802108007929
2020-21,2020-10-19,West Brom,Burnley,2.54,3.37,3.05,2.73,3.25,2.9,1.0183055449051017,1.0188202601995706,0.018305544905101723,0.018820260199570615,0.38662343475529704,0.35953384577237785,0.2914016392517669,0.30200843044879744,0.3219749259929359,0.3384577237788247
2020-21,2020-10-23,Aston Villa,Leeds,2.13,3.83,3.44,1.93,4.12,3.88,1.0212778482378473,1.0185851203907352,0.021277848237847286,0.018585120390735232,0.45970209662843725,0.5086808207321419,0.2556567795870943,0.23828980194491112,0.28464112378446843,0.2530293773229469
2020-21,2020-10-24,Fulham,Crystal Palace,2.8,3.21,2.86,2.66,3.14,3.08,1.0183196865439856,1.0190865118790027,0.018319686543985636,0.019086511879002677,0.3507178166759625,0.3688988572038876,0.30592208308183644,0.31250667521093667,0.3433601002422011,0.3185944675851757
2020-21,2020-10-24,Liverpool,Sheffield United,1.25,6.66,12.96,1.22,7.45,13.55,1.0273106439773105,1.0277010570743843,0.027310643977310534,0.027701057074384305,0.7787323188852983,0.7975783672743791,0.14615846825925266,0.1306101487348648,0.07510921285544928,0.0718114839907559
2020-21,2020-10-24,Man United,Chelsea,2.45,3.65,2.97,2.69,3.46,2.79,1.0188362047461852,1.0191874920044737,0.018836204746185192,0.019187492004473672,0.4006171584840813,0.3647486010300046,0.2689074077495888,0.2835762245002059,0.3304754337663297,0.3516751744697894
2020-21,2020-10-24,West Ham,Man City,7.51,5.3,1.42,6.97,5.13,1.45,1.026060389672659,1.0280589692484592,0.026060389672659,0.028058969248459187,0.12977383555313382,0.1395562192900334,0.18388707641585567,0.18961147143304735,0.6863390880310106,0.6708323092769192
2020-21,2020-10-25,Arsenal,Leicester,1.95,3.83,4.06,2.0,3.57,4.17,1.02022253728385,1.0199201982951454,0.02022253728385004,0.019920198295145353,0.5026555423739224,0.4902344328858066,0.25592122914599175,0.27464113887160035,0.24142322848008588,0.2351244282425931
2020-21,2020-10-25,Southampton,Everton,2.84,3.58,2.58,3.08,3.56,2.41,1.0190391842196918,1.0205119604159187,0.01903918421969175,0.02051196041591874,0.3455339907522409,0.3181494556349936,0.2741107636135095,0.27525289981903944,0.3803552456342496,0.40659764454596686
2020-21,2020-10-25,Wolves,Newcastle,1.79,3.59,5.48,1.86,3.52,5.01,1.0196925017353387,1.0213261160962532,0.019692501735338652,0.021326116096253234,0.5478702814096941,0.5264081669203904,0.2731720901736358,0.2781588609295245,0.17895762841667015,0.19543297215008507
2020-21,2020-10-26,Brighton,West Brom,1.78,4.08,4.7,1.67,4.3,5.26,1.0196617494714837,1.0214746031855293,0.01966174947148369,0.021474603185529295,0.5509648205399317,0.5862136888594,0.24037190700026428,0.2276690373012088,0.2086632724598039,0.18611727383939122
2020-21,2020-10-26,Burnley,Tottenham,5.63,4.15,1.66,5.59,4.41,1.61,1.0209933874039676,1.026766258602168,0.02099338740396761,0.02676625860216797,0.17396772165164534,0.17422745933318445,0.23600922238524413,0.220846144596939,0.5900230559631104,0.6049263960698764
2020-21,2020-10-30,Wolves,Crystal Palace,2.07,3.21,4.41,2.12,3.14,4.34,1.0213756368049047,1.0205841973309437,0.02137563680490473,0.020584197330943743,0.47298150654036997,0.4621844179452742,0.3050067658998647,0.31204807835795584,0.22201172755976545,0.22576750369676993
2020-21,2020-10-31,Burnley,Chelsea,6.32,4.39,1.56,5.59,4.29,1.63,1.027043921928729,1.0254880421808656,0.027043921928729064,0.025488042180865644,0.15406142300528206,0.1744446246148857,0.22179229917844712,0.22730663207394194,0.6241462778162709,0.5982487433111724
2020-21,2020-10-31,Liverpool,West Ham,1.4,5.32,8.03,1.44,5.3,7.1,1.0267886403430744,1.0239687601499985,0.026788640343074377,0.02396876014999849,0.6956501915010032,0.6781890927441157,0.18306583986868502,0.18426269689651445,0.12128396863031188,0.13754821035936995
2020-21,2020-10-31,Sheffield United,Man City,9.8,5.91,1.33,10.63,6.25,1.3,1.0231252533073074,1.0233041464650119,0.023125253307307414,0.023304146465011888,0.09973443231576797,0.09193100366026827,0.16538027693646803,0.15635625102538428,0.734885290747764,0.7517127453143474
2020-21,2020-11-01,Aston Villa,Southampton,2.53,3.72,2.81,2.69,3.56,2.73,1.0199460074181192,1.0189464546007716,0.01994600741811925,0.0189464546007716,0.3875272947012134,0.36483488432330163,0.26356022999840584,0.2756757974240678,0.3489124753003807,0.3594893182526305
2020-21,2020-11-01,Man United,Arsenal,2.05,3.78,3.73,2.02,3.65,3.97,1.0204516573443534,1.0209112764559642,0.02045165734435339,0.020911276455964245,0.4780284049106795,0.4849094298076826,0.2592482090124056,0.2683608351264435,0.262723386076915,0.24672973506587378
2020-21,2020-11-01,Newcastle,Everton,3.82,3.56,2.09,3.34,3.43,2.33,1.0211478806380674,1.0201309364653868,0.021147880638067384,0.020130936465386773,0.25635866232074805,0.2934929104710562,0.275081485973387,0.28579193031292344,0.46855985170586495,0.42071515921602043
2020-21,2020-11-01,Tottenham,Brighton,1.65,4.26,5.54,1.61,4.36,5.77,1.0213078052606197,1.0237860358907906,0.021307805260619705,0.023786035890790647,0.5934162090398889,0.6066873259136893,0.22984430631826683,0.22402903548647704,0.1767394846418442,0.16928363859983364
2020-21,2020-11-02,Fulham,West Brom,2.47,3.4,3.13,2.48,3.32,3.19,1.018464764545339,1.0179102495531729,0.018464764545339074,0.017910249553172886,0.39751821927376907,0.39613100136148055,0.2887852945900617,0.29590508535435894,0.3136964861361692,0.30796391328416045
2020-21,2020-11-02,Leeds,Leicester,2.59,3.65,2.79,2.42,3.71,2.97,1.0184959279082124,1.0194652561719457,0.018495927908212417,0.019465256171945722,0.3790887872211324,0.40533322542791245,0.2689972490144473,0.2643952575567515,0.35191396376442036,0.330271517015336
2020-21,2020-11-06,Brighton,Burnley,1.93,3.51,4.63,1.99,3.42,4.45,1.019017721308481,1.0196293247563792,0.019017721308481006,0.01962932475637924,0.5084648717988831,0.49283847631013944,0.27958324859596706,0.286768587092742,0.21195187960514994,0.22039293659711856
2020-21,2020-11-06,Southampton,Newcastle,2.08,3.62,3.8,2.2,3.47,3.59,1.0201702194287248,1.0212814246192266,0.020170219428724767,0.021281424619226552,0.47126373776961655,0.44507365314602365,0.270781374188067,0.28217926136059135,0.2579548880423164,0.272747085493385
2020-21,2020-11-07,Chelsea,Sheffield United,1.41,5.06,8.48,1.39,5.16,8.7,1.024772844955939,1.0281654387796901,0.02477284495593901,0.028165438779690133,0.6920751868542359,0.6997166344022668,0.19285099080325546,0.1884895584920835,0.11507382234250854,0.11179380710564954
2020-21,2020-11-07,Crystal Palace,Leeds,2.99,3.48,2.52,2.89,3.57,2.54,1.0186298791995942,1.0198335934651768,0.018629879199594246,0.01983359346517677,0.32833138646778687,0.3392913936772469,0.2821008176835295,0.27466446154824753,0.3895677958486836,0.3860441447745054
2020-21,2020-11-07,Everton,Man United,2.98,3.65,2.44,3.33,3.68,2.23,1.0193791381121542,1.0204699240086255,0.019379138112154193,0.020469924008625462,0.3291910313370937,0.29427648305464615,0.2687641844889148,0.2662882305902097,0.4020447841739915,0.43943528635514423
2020-21,2020-11-07,West Ham,Fulham,1.85,3.98,4.34,1.9,3.96,4.12,1.0222115684913544,1.0215594886008783,0.022211568491354416,0.021559488600878307,0.5287951703954055,0.5152081649151172,0.24579675005816587,0.2471958367016977,0.22540807954642864,0.23759599838318518
2020-21,2020-11-08,Arsenal,Aston Villa,1.7,4.11,5.27,1.66,4.58,4.95,1.021297617233849,1.0227704519281307,0.021297617233849042,0.022770451928130653,0.5759685366845984,0.58899789040498,0.23823516115907958,0.21347958473193596,0.18579630215632206,0.19752252486308416
2020-21,2020-11-08,Leicester,Wolves,2.47,3.17,3.35,2.47,3.17,3.35,1.0188231755309203,1.0188231755309203,0.018823175530920278,0.018823175530920278,0.39737837665909537,0.39737837665909537,0.3096292083116611,0.3096292083116611,0.29299241502924345,0.29299241502924345
2020-21,2020-11-08,Man City,Liverpool,2.0,4.2,3.56,1.95,4.17,3.78,1.0189941144997325,1.0171789308479957,0.01899411449973254,0.01717893084799571,0.49067996849566814,0.5041595900860704,0.23365712785508005,0.235758081694925,0.2756629036492518,0.26008232821900457
2020-21,2020-11-08,West Brom,Tottenham,6.58,4.45,1.54,6.88,4.71,1.5,1.0260454343648222,1.0243297289290476,0.026045434364822206,0.02432972892904761,0.14811788913096105,0.1418965330248364,0.21901476640038733,0.20727136883458058,0.6328673444686518,0.650832098140583
2020-21,2020-11-21,Aston Villa,Brighton,2.24,3.69,3.28,2.4,3.51,3.12,1.0223093302361594,1.022079772079772,0.02230933023615944,0.022079772079772075,0.4366863905325444,0.4076655052264809,0.26508875739644977,0.2787456445993031,0.2982248520710059,0.313588850174216
2020-21,2020-11-21,Man United,West Brom,1.34,5.5,10.03,1.33,5.76,9.79,1.0277877358426755,1.027635856324502,0.027787735842675465,0.02763585632450205,0.7260921985068811,0.7316596580595521,0.17690246290894926,0.16894224743388966,0.09700533858416958,0.09939809450655816
2020-21,2020-11-21,Newcastle,Chelsea,6.74,4.61,1.52,7.33,4.94,1.46,1.0231824290606728,1.0237863046687141,0.023182429060672805,0.02378630466871412,0.1450063530297951,0.13325598066676025,0.21200494998282404,0.1977259794103953,0.6429886969873809,0.6690180399228443
2020-21,2020-11-21,Tottenham,Man City,4.24,4.21,1.82,4.3,4.21,1.81,1.0228292972657242,1.022574018591589,0.022829297265724247,0.02257401859158903,0.23058496391749478,0.22742426006010846,0.23222808717581425,0.23228606134405377,0.5371869489066912,0.5402896785958378
2020-21,2020-11-22,Fulham,Everton,4.06,3.86,1.93,4.24,3.89,1.88,1.023507491258072,1.0248333589611547,0.023507491258071944,0.024833358961154683,0.2406483790523691,0.23013405500660833,0.25311720698254364,0.25084020391465794,0.5062344139650873,0.5190257410787338
2020-21,2020-11-22,Leeds,Arsenal,3.18,3.84,2.25,3.58,3.89,2.06,1.0193265199161425,1.0218359108827908,0.019326519916142537,0.0218359108827908,0.30850311716691303,0.27336053270747485,0.2554791439038499,0.2515760172474961,0.43601773892923706,0.4750634500450291
2020-21,2020-11-22,Liverpool,Leicester,1.88,4.08,3.84,1.82,4.12,4.32,1.0374295994993743,1.0236504775339725,0.0374295994993743,0.023650477533972536,0.5127238454288406,0.5367560134140752,0.23625510524662266,0.2371106661198099,0.2510210493245366,0.22613332046611498
2020-21,2020-11-22,Sheffield United,West Ham,3.2,3.3,2.48,3.09,3.25,2.56,1.018756109481916,1.0219419031615633,0.018756109481915972,0.021941903161563303,0.30674662668665664,0.31667611873831975,0.2974512743628186,0.30108590981581784,0.39580209895052476,0.38223797144586247
2020-21,2020-11-23,Burnley,Crystal Palace,2.89,3.06,2.89,2.68,3.16,3.01,1.0188389081122644,1.021815938182003,0.018838908112264408,0.021815938182002892,0.339622641509434,0.3651678491354157,0.3207547169811321,0.3096993150895298,0.339622641509434,0.3251328357750546
2020-21,2020-11-23,Wolves,Southampton,2.34,3.34,3.41,2.4,3.32,3.28,1.020006756920027,1.022749534724263,0.02000675692002707,0.022749534724263,0.41896823177999154,0.4073985394469053,0.29352864142670065,0.2945049682748713,0.2875031267933079,0.2980964922782234
2020-21,2020-11-27,Crystal Palace,Newcastle,2.18,3.3,3.84,2.18,3.22,3.96,1.0221625660272449,1.0217998550667078,0.022162566027244868,0.021799855066707785,0.448769708044707,0.4489290089988593,0.2964599889507458,0.3039333042290414,0.2547703030045472,0.24713768677209935
2020-21,2020-11-28,Brighton,Liverpool,5.42,4.25,1.65,4.96,4.29,1.69,1.0258565687261152,1.0264291126574006,0.025856568726115192,0.026429112657400555,0.1798515022890191,0.1964216532243863,0.2293635629191726,0.22709822843658645,0.5907849347918082,0.5764801183390272
2020-21,2020-11-28,Everton,Leeds,2.07,3.76,3.64,2.35,3.66,3.09,1.023774508973399,1.0223805540787199,0.023774508973398945,0.02238055407871986,0.4718732330267132,0.41621675333708713,0.25978127456523836,0.26724299736124446,0.2683454924080484,0.31654024930166824
2020-21,2020-11-28,Man City,Burnley,1.18,8.3,14.98,1.13,11.08,19.55,1.0346952290617972,1.0263593549342818,0.03469522906179723,0.026359354934281765,0.8190408183162017,0.8622279788827506,0.11644194766423106,0.08793480290049713,0.06451723401956728,0.049837218216752334
2020-21,2020-11-28,West Brom,Sheffield United,2.66,3.22,2.99,2.67,3.17,3.02,1.0209470163703573,1.0211150762697736,0.02094701637035734,0.021115076269773603,0.36822660098522164,0.36678709766404727,0.3041871921182266,0.30893424314290413,0.3275862068965517,0.32427865919304844
2020-21,2020-11-29,Arsenal,Wolves,2.18,3.33,3.81,2.14,3.33,3.91,1.0214830882316255,1.0233444956297932,0.02148308823162548,0.023344495629793238,0.44906822405096886,0.4566299243526842,0.29398460313246616,0.293449861295719,0.2569471728165649,0.24992021435159698
2020-21,2020-11-29,Chelsea,Tottenham,2.14,3.51,3.69,2.0,3.75,3.89,1.0231927145535535,1.0237360754070264,0.02319271455355354,0.02373607540702638,0.456697661134207,0.48840713149744713,0.2784424486687188,0.26048380346530514,0.264859890197074,0.2511090650372479
2020-21,2020-11-29,Southampton,Man United,3.94,3.66,2.02,3.92,3.86,1.96,1.0220806552653268,1.024373479961933,0.022080655265326765,0.024373479961933064,0.24832395104190458,0.24903225806451612,0.2673214117773508,0.25290322580645164,0.4843546371807446,0.49806451612903224
2020-21,2020-11-30,Leicester,Fulham,1.54,4.53,6.44,1.68,4.1,5.34,1.025380704332619,1.0264064518654816,0.025380704332619075,0.026406451865481628,0.6332776173833764,0.5799243507835098,0.2152864306336423,0.2376275388576333,0.1514359519829813,0.18244811035885702
2020-21,2020-11-30,West Ham,Aston Villa,2.36,3.64,3.09,2.37,3.56,3.12,1.0220786837538525,1.023352625187357,0.02207868375385247,0.023352625187357035,0.4145755315070917,0.41231235244331593,0.2687907292188836,0.2744888413737806,0.3166337392740247,0.31319880618290347
2020-21,2020-12-05,Burnley,Everton,4.14,3.58,1.99,3.68,3.63,2.1,1.0233880654724246,1.0234117002891705,0.023388065472424557,0.0234117002891705,0.2360257089848927,0.2655227904449414,0.272945931619401,0.26918012915630424,0.4910283593957063,0.46529708039875445
2020-21,2020-12-05,Chelsea,Leeds,1.56,4.54,6.19,1.48,5.15,6.34,1.0228408467361445,1.0275791395818348,0.022840846736144504,0.027579139581834777,0.6267110304316993,0.6575412536601672,0.21534564041265442,0.18896331173146555,0.15794332915564638,0.15349543460836712
2020-21,2020-12-05,Man City,Fulham,1.13,10.23,23.63,1.13,9.9,22.91,1.0250265487750703,1.0296149147676672,0.025026548775070268,0.0296149147676672,0.8633491037572943,0.8595016831240055,0.09536505251669036,0.09810473756869961,0.04128584372601534,0.042393579307294905
2020-21,2020-12-05,West Ham,Man United,3.75,3.69,2.06,3.52,3.53,2.2,1.0231062698976505,1.0219224826165336,0.023106269897650522,0.021922482616533623,0.26064415253104006,0.27799653488738385,0.2648822688323578,0.277209009292802,0.47447357863660206,0.44479445581981414
2020-21,2020-12-06,Liverpool,Wolves,1.54,4.25,7.17,1.61,4.44,5.64,1.0241147809447095,1.0236482021865925,0.024114780944709535,0.02364820218659247,0.6340604211879907,0.6067690160502442,0.22975365850106017,0.22002209816236334,0.1361859203109492,0.17320888578739244
2020-21,2020-12-06,Sheffield United,Leicester,4.02,3.54,2.04,4.14,3.67,1.96,1.02143817304306,1.0242295393851575,0.02143817304305995,0.024229539385157484,0.243535267694549,0.23583179788468725,0.2765569989073692,0.26603369025684065,0.4799077333980818,0.498134511858472
2020-21,2020-12-06,Tottenham,Arsenal,2.07,3.56,3.87,2.3,3.54,3.29,1.0223885966606454,1.0212198521830218,0.02238859666064541,0.021219852183021803,0.4725128869957095,0.42574829285411403,0.27474766182053895,0.2766161224758368,0.2527394511837516,0.2976355846700493
2020-21,2020-12-06,West Brom,Crystal Palace,2.98,3.3,2.61,3.14,3.4,2.44,1.021742535281068,1.0224250502122119,0.021742535281068065,0.02242505021221186,0.3284295781092706,0.3114862429412471,0.29658186144412924,0.28766670671632827,0.37498856044660017,0.4008470503424246
2020-21,2020-12-07,Brighton,Southampton,2.56,3.46,2.93,2.51,3.42,3.02,1.0209392693681074,1.021929863135275,0.020939269368107416,0.021929863135274896,0.3826133558774466,0.3898568667713493,0.2830896505914056,0.2861230221041189,0.33429699353114783,0.324020111124532
2020-21,2020-12-11,Leeds,West Ham,2.22,3.71,3.3,2.19,3.78,3.32,1.0230225324564945,1.022376088393583,0.02302253245649455,0.02237608839358307,0.44031332268784257,0.44662723409707245,0.2634758965948816,0.25876022292925627,0.29621078071727597,0.2946125429736713
2020-21,2020-12-12,Everton,Chelsea,4.52,4.28,1.76,4.99,4.19,1.71,1.0230656160479996,1.0238596077275068,0.023065616047999615,0.023859607727506837,0.21625097606908275,0.19573074285839165,0.22837719902622755,0.23310176774782207,0.5553718249046898,0.5711674893937863
2020-21,2020-12-12,Man United,Man City,4.49,4.32,1.75,4.68,4.29,1.73,1.0256272021305428,1.0248101288563718,0.025627202130542814,0.024810128856371794,0.217152147249837,0.20850224608305026,0.22569748637772408,0.2274569957269639,0.5571503663724389,0.5640407581899857
2020-21,2020-12-12,Newcastle,West Brom,2.62,3.32,2.95,2.47,3.24,3.24,1.021867259437543,1.0221422502124256,0.021867259437543085,0.02214225021242555,0.3735117118079126,0.39608801955990225,0.29475924245082263,0.30195599022004893,0.33172904574126477,0.30195599022004893
2020-21,2020-12-12,Wolves,Aston Villa,2.4,3.32,3.28,2.59,3.31,2.99,1.022749534724263,1.0226633502608808,0.022749534724263,0.022663350260880843,0.4073985394469053,0.3775439747614815,0.2945049682748713,0.2954196056290746,0.2980964922782234,0.32703641960944385
2020-21,2020-12-13,Arsenal,Burnley,1.54,4.33,6.84,1.49,4.82,6.88,1.0264963619770962,1.0239586564746677,0.02649636197709615,0.02395865647466766,0.6325893333902902,0.6554375368122289,0.22498558277622333,0.2026145082676807,0.1424250838334864,0.14194795492009027
2020-21,2020-12-13,Crystal Palace,Tottenham,4.92,3.83,1.79,4.33,3.93,1.85,1.0230078561415454,1.025940348966282,0.023007856141545435,0.025940348966281945,0.19868081295770892,0.22510751473005985,0.25522443857752686,0.2480192210639082,0.5460947484647642,0.526873264206032
2020-21,2020-12-13,Fulham,Liverpool,8.67,5.98,1.34,8.51,5.36,1.38,1.0288329907325346,1.028713658499512,0.028832990732534647,0.028713658499512018,0.11210784917232812,0.11422888399516941,0.16253763416790715,0.18135966470128573,0.7253545166597647,0.7044114513035448
