Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability
2020-21,2020-10-24,Fulham,Crystal Palace,A,2.86,3.08,0.3433601002422011,0.3185944675851757
2020-21,2020-10-24,Liverpool,Sheffield United,A,12.96,13.55,0.07510921285544928,0.0718114839907559
2020-21,2020-10-24,Man United,Chelsea,A,2.97,2.79,0.3304754337663297,0.3516751744697894
2020-21,2020-10-24,West Ham,Man City,A,1.42,1.45,0.6863390880310106,0.6708323092769192
2020-21,2020-10-25,Arsenal,Leicester,A,4.06,4.17,0.24142322848008588,0.2351244282425931
2020-21,2020-10-25,Southampton,Everton,A,2.58,2.41,0.3803552456342496,0.40659764454596686
2020-21,2020-10-25,Wolves,Newcastle,A,5.48,5.01,0.17895762841667015,0.19543297215008507
2020-21,2020-10-26,Brighton,West Brom,A,4.7,5.26,0.2086632724598039,0.18611727383939122
2020-21,2020-10-26,Burnley,Tottenham,A,1.66,1.61,0.5900230559631104,0.6049263960698764
2020-21,2020-10-30,Wolves,Crystal Palace,A,4.41,4.34,0.22201172755976545,0.22576750369676993
2020-21,2020-10-31,Burnley,Chelsea,A,1.56,1.63,0.6241462778162709,0.5982487433111724
2020-21,2020-10-31,Liverpool,West Ham,A,8.03,7.1,0.12128396863031188,0.13754821035936995
2020-21,2020-10-31,Sheffield United,Man City,A,1.33,1.3,0.734885290747764,0.7517127453143474
2020-21,2020-11-01,Aston Villa,Southampton,A,2.81,2.73,0.3489124753003807,0.3594893182526305
2020-21,2020-11-01,Man United,Arsenal,A,3.73,3.97,0.262723386076915,0.24672973506587378
2020-21,2020-11-01,Newcastle,Everton,A,2.09,2.33,0.46855985170586495,0.42071515921602043
2020-21,2020-11-01,Tottenham,Brighton,A,5.54,5.77,0.1767394846418442,0.16928363859983364
2020-21,2020-11-02,Fulham,West Brom,A,3.13,3.19,0.3136964861361692,0.30796391328416045
2020-21,2020-11-02,Leeds,Leicester,A,2.79,2.97,0.35191396376442036,0.330271517015336
2020-21,2020-11-06,Brighton,Burnley,A,4.63,4.45,0.21195187960514994,0.22039293659711856
2020-21,2020-11-06,Southampton,Newcastle,A,3.8,3.59,0.2579548880423164,0.272747085493385
2020-21,2020-11-07,Chelsea,Sheffield United,A,8.48,8.7,0.11507382234250854,0.11179380710564954
2020-21,2020-11-07,Crystal Palace,Leeds,A,2.52,2.54,0.3895677958486836,0.3860441447745054
2020-21,2020-11-07,Everton,Man United,A,2.44,2.23,0.4020447841739915,0.43943528635514423
2020-21,2020-11-07,West Ham,Fulham,A,4.34,4.12,0.22540807954642864,0.23759599838318518
2020-21,2020-11-08,Arsenal,Aston Villa,A,5.27,4.95,0.18579630215632206,0.19752252486308416
2020-21,2020-11-08,Leicester,Wolves,A,3.35,3.35,0.29299241502924345,0.29299241502924345
2020-21,2020-11-08,Man City,Liverpool,A,3.56,3.78,0.2756629036492518,0.26008232821900457
2020-21,2020-11-08,West Brom,Tottenham,A,1.54,1.5,0.6328673444686518,0.650832098140583
2020-21,2020-11-21,Aston Villa,Brighton,A,3.28,3.12,0.2982248520710059,0.313588850174216
2020-21,2020-11-21,Man United,West Brom,A,10.03,9.79,0.09700533858416958,0.09939809450655816
2020-21,2020-11-21,Newcastle,Chelsea,A,1.52,1.46,0.6429886969873809,0.6690180399228443
2020-21,2020-11-21,Tottenham,Man City,A,1.82,1.81,0.5371869489066912,0.5402896785958378
2020-21,2020-11-22,Fulham,Everton,A,1.93,1.88,0.5062344139650873,0.5190257410787338
2020-21,2020-11-22,Leeds,Arsenal,A,2.25,2.06,0.43601773892923706,0.4750634500450291
2020-21,2020-11-22,Liverpool,Leicester,A,3.84,4.32,0.2510210493245366,0.22613332046611498
2020-21,2020-11-22,Sheffield United,West Ham,A,2.48,2.56,0.39580209895052476,0.38223797144586247
2020-21,2020-11-23,Burnley,Crystal Palace,A,2.89,3.01,0.339622641509434,0.3251328357750546
2020-21,2020-11-23,Wolves,Southampton,A,3.41,3.28,0.2875031267933079,0.2980964922782234
2020-21,2020-11-27,Crystal Palace,Newcastle,A,3.84,3.96,0.2547703030045472,0.24713768677209935
2020-21,2020-11-28,Brighton,Liverpool,A,1.65,1.69,0.5907849347918082,0.5764801183390272
2020-21,2020-11-28,Everton,Leeds,A,3.64,3.09,0.2683454924080484,0.31654024930166824
2020-21,2020-11-28,Man City,Burnley,A,14.98,19.55,0.06451723401956728,0.049837218216752334
2020-21,2020-11-28,West Brom,Sheffield United,A,2.99,3.02,0.3275862068965517,0.32427865919304844
2020-21,2020-11-29,Arsenal,Wolves,A,3.81,3.91,0.2569471728165649,0.24992021435159698
2020-21,2020-11-29,Chelsea,Tottenham,A,3.69,3.89,0.264859890197074,0.2511090650372479
2020-21,2020-11-29,Southampton,Man United,A,2.02,1.96,0.4843546371807446,0.49806451612903224
2020-21,2020-11-30,Leicester,Fulham,A,6.44,5.34,0.1514359519829813,0.18244811035885702
2020-21,2020-11-30,West Ham,Aston Villa,A,3.09,3.12,0.3166337392740247,0.31319880618290347
2020-21,2020-12-05,Burnley,Everton,A,1.99,2.1,0.4910283593957063,0.46529708039875445
2020-21,2020-12-05,Chelsea,Leeds,A,6.19,6.34,0.15794332915564638,0.15349543460836712
2020-21,2020-12-05,Man City,Fulham,A,23.63,22.91,0.04128584372601534,0.042393579307294905
2020-21,2020-12-05,West Ham,Man United,A,2.06,2.2,0.47447357863660206,0.44479445581981414
2020-21,2020-12-06,Liverpool,Wolves,A,7.17,5.64,0.1361859203109492,0.17320888578739244
2020-21,2020-12-06,Sheffield United,Leicester,A,2.04,1.96,0.4799077333980818,0.498134511858472
2020-21,2020-12-06,Tottenham,Arsenal,A,3.87,3.29,0.2527394511837516,0.2976355846700493
2020-21,2020-12-06,West Brom,Crystal Palace,A,2.61,2.44,0.37498856044660017,0.4008470503424246
2020-21,2020-12-07,Brighton,Southampton,A,2.93,3.02,0.33429699353114783,0.324020111124532
2020-21,2020-12-11,Leeds,West Ham,A,3.3,3.32,0.29621078071727597,0.2946125429736713
2020-21,2020-12-12,Everton,Chelsea,A,1.76,1.71,0.5553718249046898,0.5711674893937863
2020-21,2020-12-12,Man United,Man City,A,1.75,1.73,0.5571503663724389,0.5640407581899857
2020-21,2020-12-12,Newcastle,West Brom,A,2.95,3.24,0.33172904574126477,0.30195599022004893
2020-21,2020-12-12,Wolves,Aston Villa,A,3.28,2.99,0.2980964922782234,0.32703641960944385
2020-21,2020-12-13,Arsenal,Burnley,A,6.84,6.88,0.1424250838334864,0.14194795492009027
2020-21,2020-12-13,Crystal Palace,Tottenham,A,1.79,1.85,0.5460947484647642,0.526873264206032
2020-21,2020-12-13,Fulham,Liverpool,A,1.34,1.38,0.7253545166597647,0.7044114513035448
2020-21,2020-12-13,Leicester,Brighton,A,3.91,3.72,0.2502269020533783,0.26297766471920164
2020-21,2020-12-13,Southampton,Sheffield United,A,5.07,5.75,0.19249370822245834,0.16995601669110186
2020-21,2020-12-15,Man City,West Brom,A,23.03,29.4,0.04147691147338177,0.03299697275479314
2020-21,2020-12-15,Wolves,Chelsea,A,1.7,1.68,0.5747087045921865,0.5795795795795795
2020-21,2020-12-16,Arsenal,Southampton,A,3.32,3.55,0.2943109978123437,0.27566702506289675
2020-21,2020-12-16,Fulham,Brighton,A,2.53,2.56,0.3864807517429525,0.3823332725393641
2020-21,2020-12-16,Leeds,Newcastle,A,4.6,5.6,0.21211198491564826,0.17441413753361507
2020-21,2020-12-16,Leicester,Everton,A,3.37,3.58,0.2905161027959017,0.2727874264491387
2020-21,2020-12-16,Liverpool,Tottenham,A,4.64,4.39,0.21038106421405878,0.22202297173891425
2020-21,2020-12-16,West Ham,Crystal Palace,A,3.82,3.68,0.25596086517304845,0.2657793745407039
2020-21,2020-12-17,Aston Villa,Burnley,A,4.95,4.47,0.197159251246355,0.21861520234381462
2020-21,2020-12-17,Sheffield United,Man United,A,1.47,1.45,0.6633361087982237,0.6714684223272669
2020-21,2020-12-19,Crystal Palace,Liverpool,A,1.53,1.65,0.6359660738855477,0.5914741096621673
2020-21,2020-12-19,Everton,Arsenal,A,2.99,2.72,0.3270462539537724,0.360036430563725
2020-21,2020-12-19,Newcastle,Fulham,A,2.93,2.63,0.33400710125969174,0.3720042805512924
2020-21,2020-12-19,Southampton,Man City,A,1.51,1.54,0.6451204267022252,0.6336642621185474
2020-21,2020-12-20,Brighton,Sheffield United,A,5.79,4.64,0.1686360090298602,0.21041750160626474
2020-21,2020-12-20,Man United,Leeds,A,4.66,4.45,0.20943074542099333,0.21931154298172403
2020-21,2020-12-20,Tottenham,Leicester,A,3.79,3.63,0.2580389870043319,0.26926628387055696
2020-21,2020-12-20,West Brom,Aston Villa,A,2.0,1.7,0.48881746440098095,0.5739475352627843
2020-21,2020-12-21,Burnley,Wolves,A,2.27,2.44,0.4310014452803808,0.4013890963405527
2020-21,2020-12-21,Chelsea,West Ham,A,6.46,5.64,0.15108834827144688,0.173122901895485
2020-21,2020-12-26,Arsenal,Chelsea,A,1.94,1.77,0.5028394659719961,0.5516717325227962
2020-21,2020-12-26,Aston Villa,Crystal Palace,A,3.91,4.47,0.2495201535508637,0.21833929888794776
2020-21,2020-12-26,Fulham,Southampton,A,2.35,2.68,0.41642024699947816,0.36516554881294583
2020-21,2020-12-26,Leicester,Man United,A,2.35,2.4,0.4160921148048487,0.4073215837436777
2020-21,2020-12-26,Man City,Newcastle,A,22.92,22.04,0.04254366323331841,0.043836042679565694
2020-21,2020-12-26,Sheffield United,Everton,A,1.94,2.37,0.5036632166530992,0.41295895365807467
2020-21,2020-12-27,Leeds,Burnley,A,4.71,4.91,0.20713687596937144,0.19883513189116836
2020-21,2020-12-27,Liverpool,West Brom,A,22.43,22.33,0.04337163711088386,0.04324973853445782
2020-21,2020-12-27,West Ham,Brighton,A,3.19,3.24,0.3065633245382586,0.30221497689304994
2020-21,2020-12-27,Wolves,Tottenham,A,2.17,2.21,0.4502386003062896,0.44204983775179085
2020-21,2020-12-28,Chelsea,Aston Villa,A,4.89,4.15,0.1995913423908118,0.23524768720653083
2020-21,2020-12-28,Crystal Palace,Leicester,A,2.04,2.27,0.4793201862911919,0.43139208108687827
2020-21,2020-12-29,Brighton,Arsenal,A,2.35,2.08,0.4160104743500822,0.4706924735909447
2020-21,2020-12-29,Burnley,Sheffield United,A,3.31,3.34,0.2953864702447111,0.2931044816374234
2020-21,2020-12-29,Man United,Wolves,A,5.94,6.35,0.16005454191286278,0.15342355803349755
2020-21,2020-12-29,Southampton,West Ham,A,3.4,3.84,0.2876005650064484,0.2547624316916634
2020-21,2020-12-29,West Brom,Leeds,A,2.06,1.83,0.4741539835778335,0.5337147750981696
2020-21,2020-12-30,Newcastle,Liverpool,A,1.32,1.3,0.7384947929876629,0.7467371294281814
2020-21,2021-01-01,Everton,West Ham,A,3.55,3.3,0.2755179722151733,0.29653505237711525
2020-21,2021-01-01,Man United,Aston Villa,A,4.52,4.74,0.2159308008767098,0.20591930755270138
2020-21,2021-01-02,Brighton,Wolves,A,2.91,2.86,0.3363587663580011,0.34222174199946753
2020-21,2021-01-02,Crystal Palace,Sheffield United,A,3.84,4.0,0.24912596786993546,0.2445782460835145
2020-21,2021-01-02,Tottenham,Leeds,A,4.34,3.98,0.22478792598985414,0.24501935065677838
2020-21,2021-01-02,West Brom,Arsenal,A,1.63,1.61,0.598405276923491,0.6067415730337079
2020-21,2021-01-03,Chelsea,Man City,A,2.4,2.18,0.4052668026727058,0.4484104892010335
2020-21,2021-01-03,Newcastle,Leicester,A,1.7,1.58,0.5734529678034629,0.6164735639686684
2020-21,2021-01-04,Southampton,Liverpool,A,1.67,1.52,0.5854341369557069,0.6427989683724719
2020-21,2021-01-12,Burnley,Man United,A,1.48,1.43,0.6581083945051346,0.6831889667612409
2020-21,2021-01-12,Sheffield United,Newcastle,A,3.2,3.5,0.3057064907627653,0.2793828456522703
2020-21,2021-01-12,Wolves,Everton,A,3.15,3.18,0.31045923620804067,0.3076772176000185
2020-21,2021-01-13,Man City,Brighton,A,16.97,17.46,0.05717400952952772,0.05561165625788916
2020-21,2021-01-13,Tottenham,Fulham,A,8.16,6.19,0.11571594877764844,0.15781065191034596
2020-21,2021-01-14,Arsenal,Crystal Palace,A,6.55,5.14,0.1489745648780576,0.19016498940384124
2020-21,2021-01-16,Fulham,Chelsea,A,1.56,1.61,0.6237619847780962,0.6062057736127376
2020-21,2021-01-16,Leeds,Brighton,A,3.43,3.24,0.28506276254983764,0.30177532141967073
2020-21,2021-01-16,Leicester,Southampton,A,4.52,5.32,0.21114671549553674,0.18337241807307655
2020-21,2021-01-16,West Ham,Burnley,A,4.88,5.11,0.19980879830338752,0.1913977508248791
2020-21,2021-01-16,Wolves,West Brom,A,7.07,6.52,0.13796463841186254,0.14994490462801124
2020-21,2021-01-17,Liverpool,Man United,A,3.71,3.89,0.26307223192873136,0.25109593495934956
2020-21,2021-01-17,Man City,Crystal Palace,A,18.27,17.24,0.05317869027160838,0.0562043795620438
2020-21,2021-01-17,Sheffield United,Tottenham,A,1.68,1.83,0.5794373959060187,0.5336980024942652
2020-21,2021-01-18,Arsenal,Newcastle,A,7.98,7.87,0.12209189513465976,0.12358936893100587
2020-21,2021-01-19,Leicester,Chelsea,A,2.55,2.58,0.3840324385841283,0.379188232089349
2020-21,2021-01-19,West Ham,West Brom,A,6.35,7.01,0.15337024891628365,0.13901179395356408
2020-21,2021-01-20,Fulham,Man United,A,1.56,1.66,0.6247747141896436,0.588409349647696
2020-21,2021-01-20,Man City,Aston Villa,A,11.61,9.55,0.08152496082188886,0.10219209039548022
2020-21,2021-01-21,Liverpool,Burnley,A,15.81,9.48,0.06153915320090843,0.10206682127475215
2020-21,2021-01-23,Aston Villa,Newcastle,A,6.46,6.51,0.15082178536899774,0.14970305399978864
2020-21,2021-01-26,Crystal Palace,West Ham,A,2.44,2.21,0.40079126301221496,0.4422843256379101
2020-21,2021-01-26,Newcastle,Leeds,A,1.95,1.86,0.5003166187090488,0.5244670316324433
2020-21,2021-01-26,Southampton,Arsenal,A,2.11,2.11,0.4630574072196841,0.4632766784489286
2020-21,2021-01-26,West Brom,Man City,A,1.21,1.16,0.8042580553777198,0.8406074671164732
2020-21,2021-01-27,Brighton,Fulham,A,3.96,3.9,0.24665451061594088,0.25083974807557735
2020-21,2021-01-27,Burnley,Aston Villa,A,2.0,1.82,0.48859179143090814,0.5363321384469674
2020-21,2021-01-27,Chelsea,Wolves,A,5.68,6.1,0.1718804920913884,0.15984562430336988
2020-21,2021-01-27,Everton,Leicester,A,2.68,2.34,0.3649776087356604,0.41790182868142445
2020-21,2021-01-27,Man United,Sheffield United,A,11.4,11.23,0.08566808789135812,0.0864500954826459
2020-21,2021-01-28,Tottenham,Liverpool,A,2.25,2.02,0.4349822516038688,0.4841737655940893
2020-21,2021-01-30,Arsenal,Man United,A,2.55,2.11,0.38353832243126784,0.46373986004247464
2020-21,2021-01-30,Crystal Palace,Wolves,A,2.65,2.68,0.3689870379260682,0.36508497223907416
2020-21,2021-01-30,Everton,Newcastle,A,6.49,6.83,0.15056890041980045,0.14252943071047808
2020-21,2021-01-30,Man City,Sheffield United,A,26.18,18.12,0.0371134803374377,0.05344024956154859
2020-21,2021-01-30,Southampton,Aston Villa,A,2.44,2.18,0.4007157093005164,0.4484763517841131
2020-21,2021-01-30,West Brom,Fulham,A,2.36,2.22,0.41459833445803146,0.4409767872922818
2020-21,2021-01-31,Brighton,Tottenham,A,2.39,2.44,0.409446123159822,0.4010553298655354
2020-21,2021-01-31,Chelsea,Burnley,A,10.02,9.96,0.09731206097132156,0.09766660774261976
2020-21,2021-01-31,Leicester,Leeds,A,4.27,4.28,0.22827677555811013,0.22842374530275295
2020-21,2021-01-31,West Ham,Liverpool,A,1.77,2.14,0.5517690471022356,0.4564268151372128
2020-21,2021-02-02,Man United,Southampton,A,7.59,7.33,0.12859102137080014,0.13269673411660302
2020-21,2021-02-02,Newcastle,Crystal Palace,A,2.68,2.49,0.3651678491354157,0.39231353348520387
2020-21,2021-02-02,Sheffield United,West Brom,A,4.03,3.68,0.24270885507521717,0.2653952205882353
2020-21,2021-02-02,Wolves,Arsenal,A,2.2,2.2,0.44488857799540327,0.44442854690093286
2020-21,2021-02-03,Aston Villa,West Ham,A,3.46,2.98,0.28247462976099136,0.32828690620374107
2020-21,2021-02-03,Burnley,Man City,A,1.23,1.22,0.7872015388463995,0.7978461094188632
2020-21,2021-02-03,Fulham,Leicester,A,2.0,2.14,0.48846379282783614,0.456738523681959
2020-21,2021-02-03,Leeds,Everton,A,2.82,2.78,0.34678707755330046,0.3519788998081457
2020-21,2021-02-03,Liverpool,Brighton,A,8.87,6.57,0.11004514260594492,0.14867203370701979
2020-21,2021-02-04,Tottenham,Chelsea,A,2.18,1.99,0.44878132167124885,0.4905561890956483
2020-21,2021-02-06,Aston Villa,Arsenal,A,2.6,2.45,0.3764728986645718,0.39947609692206937
2020-21,2021-02-06,Burnley,Brighton,A,2.26,2.27,0.4332140124998196,0.43087924306176295
2020-21,2021-02-06,Fulham,West Ham,A,2.13,1.98,0.4586563034616766,0.4935843844280469
2020-21,2021-02-06,Man United,Everton,A,6.22,5.61,0.1564536709742302,0.17419382249224627
2020-21,2021-02-06,Newcastle,Southampton,A,2.54,2.21,0.38533780400843554,0.44266194095975375
2020-21,2021-02-07,Liverpool,Man City,A,2.17,2.3,0.450998873211489,0.42490541207435434
2020-21,2021-02-07,Sheffield United,Chelsea,A,1.49,1.53,0.6539765159279434,0.6366405679615317
2020-21,2021-02-07,Tottenham,West Brom,A,7.81,8.69,0.12471680952001646,0.11196516639267785
2020-21,2021-02-07,Wolves,Leicester,A,2.17,2.3,0.450537179354958,0.42588680734736245
2020-21,2021-02-08,Leeds,Crystal Palace,A,4.24,5.13,0.23072310978427865,0.18997891790127563
2020-21,2021-02-13,Brighton,Aston Villa,A,2.59,2.61,0.37783418127429097,0.37510370614508637
2020-21,2021-02-13,Crystal Palace,Burnley,A,3.19,2.7,0.30683786658562534,0.3625021560397861
2020-21,2021-02-13,Leicester,Liverpool,A,2.2,1.92,0.4440889975198591,0.5095644157640009
2020-21,2021-02-13,Man City,Tottenham,A,8.75,9.05,0.11158195053388996,0.10778997773673006
2020-21,2021-02-14,Arsenal,Leeds,A,4.1,4.42,0.2377473047158129,0.22111553784860555
2020-21,2021-02-14,Everton,Fulham,A,4.24,4.13,0.23053264000208518,0.23670406699127325
2020-21,2021-02-14,Southampton,Wolves,A,3.25,3.6,0.30094911481130515,0.27172967839821277
2020-21,2021-02-14,West Brom,Man United,A,1.34,1.32,0.7280478410864133,0.7385726303982052
2020-21,2021-02-15,Chelsea,Newcastle,A,11.46,12.8,0.08497454012735844,0.07636545431821024
2020-21,2021-02-15,West Ham,Sheffield United,A,5.26,4.11,0.18578114231085618,0.23780693590779395
2020-21,2021-02-17,Burnley,Fulham,A,2.77,2.66,0.352920995316385,0.36811050020115327
2020-21,2021-02-17,Everton,Man City,A,1.36,1.28,0.7157852850366987,0.7587434275984662
2020-21,2021-02-19,Wolves,Leeds,A,3.17,3.28,0.3084274771454124,0.2980450236966824
2020-21,2021-02-20,Burnley,West Brom,A,4.12,3.77,0.23763066202090596,0.25964708301135037
2020-21,2021-02-20,Fulham,Sheffield United,A,3.77,4.45,0.2594596923916674,0.21947828798425315
2020-21,2021-02-20,Liverpool,Everton,A,6.94,8.5,0.14040297266983515,0.11457790795286735
2020-21,2021-02-20,Southampton,Chelsea,A,1.75,1.85,0.5575700309061202,0.5274229902329075
2020-21,2021-02-21,Arsenal,Man City,A,1.54,1.49,0.6332791601122864,0.6546679642462118
2020-21,2021-02-21,Aston Villa,Leicester,A,2.49,2.06,0.3924112027251091,0.47446096450320946
2020-21,2021-02-21,Man United,Newcastle,A,10.95,10.03,0.08904264775084093,0.09707891216880678
2020-21,2021-02-21,West Ham,Tottenham,A,2.78,2.35,0.3520134893870264,0.4161749700545673
2020-21,2021-02-22,Brighton,Crystal Palace,A,5.64,5.47,0.17285534873412703,0.17839809594258466
2020-21,2021-02-23,Leeds,Southampton,A,3.12,3.39,0.3138373751783166,0.2887260185384781
2020-21,2021-02-27,Leeds,Aston Villa,A,3.22,3.59,0.30375990874568637,0.2725257463815666
2020-21,2021-02-27,Man City,West Ham,A,13.19,11.01,0.07359283035300397,0.08869793041421045
2020-21,2021-02-27,Newcastle,Wolves,A,2.36,2.22,0.41497963760845197,0.4404551908101363
2020-21,2021-02-27,West Brom,Brighton,A,1.99,1.86,0.4913272491597705,0.5246112396043502
2020-21,2021-02-28,Chelsea,Man United,A,3.47,3.24,0.281879293136852,0.30168218684289577
2020-21,2021-02-28,Crystal Palace,Fulham,A,2.29,2.32,0.4274624428716169,0.42208101901107203
2020-21,2021-02-28,Leicester,Arsenal,A,2.92,3.36,0.3352690346069943,0.2915200847844326
2020-21,2021-02-28,Sheffield United,Liverpool,A,1.41,1.38,0.6901145549517544,0.7073912067511572
2020-21,2021-02-28,Tottenham,Burnley,A,7.22,6.99,0.13533300043164373,0.13920367820674961
2020-21,2021-03-01,Everton,Southampton,A,3.44,3.49,0.28429646345232024,0.28015424625594115
2020-21,2021-03-02,Man City,Wolves,A,16.42,15.9,0.05909026562532942,0.06088287983482331
2020-21,2021-03-03,Burnley,Leicester,A,2.11,2.24,0.46382801673893376,0.43639719718284614
2020-21,2021-03-03,Crystal Palace,Man United,A,1.45,1.47,0.6730506634921748,0.6626728727608131
2020-21,2021-03-03,Sheffield United,Aston Villa,A,2.09,2.23,0.46768844795741926,0.4387914405725515
2020-21,2021-03-04,Fulham,Tottenham,A,2.0,2.11,0.4892462391764095,0.463693689638097
2020-21,2021-03-04,Liverpool,Chelsea,A,3.2,3.37,0.30574331690724343,0.2899780562663575
2020-21,2021-03-04,West Brom,Everton,A,1.87,2.04,0.5228751911285465,0.47903058421341793
2020-21,2021-03-06,Aston Villa,Wolves,A,3.28,3.02,0.2981490442777643,0.32431996807073565
2020-21,2021-03-06,Brighton,Leicester,A,3.02,3.14,0.3241366252650712,0.3113145150867804
2020-21,2021-03-06,Burnley,Arsenal,A,1.66,1.78,0.5873236850962275,0.54803216250529
2020-21,2021-03-06,Sheffield United,Southampton,A,2.14,2.19,0.4562988944603039,0.4461795633786719
2020-21,2021-03-07,Liverpool,Fulham,A,8.54,5.68,0.11428758383772289,0.17209847057108738
2020-21,2021-03-07,Man City,Man United,A,6.97,7.2,0.13982457844874097,0.13558669788025526
2020-21,2021-03-07,Tottenham,Crystal Palace,A,7.36,6.87,0.13277760191340438,0.14181725430180311
2020-21,2021-03-07,West Brom,Newcastle,A,3.19,3.48,0.3066447301392039,0.28107646304997863
2020-21,2021-03-08,Chelsea,Everton,A,6.72,5.74,0.14519168157559423,0.17036264960644074
2020-21,2021-03-08,West Ham,Leeds,A,3.55,3.33,0.2757722275477276,0.2939069267593708
2020-21,2021-03-10,Man City,Southampton,A,14.8,18.52,0.06594516251663181,0.052423600784835045
2020-21,2021-03-12,Newcastle,Aston Villa,A,2.14,2.14,0.45713444801053943,0.45685279187817257
2020-21,2021-03-13,Crystal Palace,West Brom,A,3.63,3.48,0.26958831341301465,0.2811094899204955
2020-21,2021-03-13,Everton,Burnley,A,4.54,4.23,0.21541954427554014,0.23115501775526348
2020-21,2021-03-13,Fulham,Man City,A,1.37,1.44,0.7128597197694765,0.678071921262848
2020-21,2021-03-13,Leeds,Chelsea,A,1.78,1.71,0.5477512549943653,0.5710327843620132
2020-21,2021-03-14,Arsenal,Tottenham,A,2.87,2.81,0.34104884800347246,0.3483566317349828
2020-21,2021-03-14,Leicester,Sheffield United,A,6.87,7.64,0.14173764906303235,0.12776729871934875
2020-21,2021-03-14,Man United,West Ham,A,4.59,5.05,0.21249684729708274,0.1937106845076239
2020-21,2021-03-14,Southampton,Brighton,A,2.68,2.41,0.3652312109881842,0.4059932153690218
2020-21,2021-03-15,Wolves,Liverpool,A,1.78,1.66,0.5487887876340984,0.5881710412989054
2020-21,2021-03-19,Fulham,Leeds,A,3.07,2.94,0.3189218863979906,0.33326541239330754
2020-21,2021-03-20,Brighton,Newcastle,A,6.73,5.55,0.14504933462614675,0.1761141839214436
2020-21,2021-03-21,Aston Villa,Tottenham,A,2.48,2.39,0.39443921893223977,0.4096401628947193
2020-21,2021-03-21,West Ham,Arsenal,A,2.56,2.18,0.38222165154799576,0.4487970256833948
2020-21,2021-04-03,Arsenal,Liverpool,A,2.3,2.43,0.4252268841246877,0.40240360540811215
2020-21,2021-04-03,Chelsea,West Brom,A,16.63,12.2,0.05817467956242077,0.07991203132543047
2020-21,2021-04-03,Leeds,Sheffield United,A,6.51,6.25,0.1496438430206745,0.1561267828101417
2020-21,2021-04-03,Leicester,Man City,A,1.61,1.75,0.6065055534061204,0.5586884515823753
2020-21,2021-04-04,Aston Villa,Fulham,A,3.4,3.02,0.2875693542675009,0.32443619320084
2020-21,2021-04-04,Man United,Brighton,A,5.59,5.6,0.17449056916078073,0.1744408025069337
2020-21,2021-04-04,Newcastle,Tottenham,A,1.65,1.68,0.5926969466396462,0.5799626926111514
2020-21,2021-04-04,Southampton,Burnley,A,3.97,4.16,0.24611966464737633,0.23501441260658446
2020-21,2021-04-05,Everton,Crystal Palace,A,5.07,4.8,0.19276594989079673,0.20312950074799527
2020-21,2021-04-05,Wolves,West Ham,A,2.66,2.74,0.36787799110000424,0.35741976095250527
2020-21,2021-04-09,Fulham,Wolves,A,3.22,2.96,0.30419902894121054,0.3309011506095193
2020-21,2021-04-10,Crystal Palace,Chelsea,A,1.55,1.52,0.6296230481856934,0.6428937031422515
2020-21,2021-04-10,Liverpool,Aston Villa,A,6.49,7.53,0.15031491808285471,0.12937348189559325
2020-21,2021-04-10,Man City,Leeds,A,10.38,8.5,0.09378788805462715,0.11477297772148912
2020-21,2021-04-11,Burnley,Newcastle,A,3.43,3.43,0.2855631113181183,0.285054080988242
2020-21,2021-04-11,Sheffield United,Arsenal,A,1.63,1.67,0.5991335722646587,0.5842388143046604
2020-21,2021-04-11,Tottenham,Man United,A,2.56,2.42,0.38222165154799576,0.4042777885201767
2020-21,2021-04-11,West Ham,Leicester,A,2.42,2.42,0.4039520424625589,0.4039207440477309
2020-21,2021-04-12,Brighton,Everton,A,3.45,3.67,0.28334078736781415,0.26648469032829897
2020-21,2021-04-12,West Brom,Southampton,A,2.21,2.09,0.44236187632129614,0.46750853029077616
2020-21,2021-04-16,Everton,Tottenham,A,2.21,2.2,0.4425728842547015,0.4447109704490287
2020-21,2021-04-17,Newcastle,West Ham,A,2.14,2.22,0.45652902356522324,0.4400988596453193
2020-21,2021-04-17,Wolves,Sheffield United,A,5.99,5.31,0.16269561835896035,0.1837483957489149
2020-21,2021-04-18,Arsenal,Fulham,A,5.03,4.38,0.19412239326521818,0.22276443374104823
2020-21,2021-04-18,Man United,Burnley,A,9.52,8.59,0.10236583083886874,0.11334908124205784
2020-21,2021-04-19,Leeds,Liverpool,A,1.7,1.62,0.5745727250495883,0.6023333581035892
2020-21,2021-04-20,Chelsea,Brighton,A,6.66,6.02,0.1467187876265714,0.16202844457204965
2020-21,2021-04-21,Aston Villa,Man City,A,1.4,1.34,0.6958571540449526,0.7225555028762014
2020-21,2021-04-21,Tottenham,Southampton,A,4.56,4.33,0.21398840358434668,0.22531588952253156
2020-21,2021-04-22,Leicester,West Brom,A,6.22,5.96,0.15676176065636938,0.16368235898652123
2020-21,2021-04-23,Arsenal,Everton,A,3.88,3.81,0.2520378938092091,0.25627878204687604
2020-21,2021-04-24,Liverpool,Newcastle,A,12.17,12.64,0.07985666602932484,0.07615587176913688
2020-21,2021-04-24,Sheffield United,Brighton,A,1.75,1.61,0.5578104380605388,0.6027661260198097
