Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder,OddsCLV,ProbabilityCLV,BeatClosingPrice,PositiveProbabilityCLV,EarlierPriceUnitReturn,ClosingPriceUnitReturn,ProfitAdvantageFromEarlierPrice
2020-21,2021-05-19,Burnley,Liverpool,A,0.1880982914925719,0.09766338482332272,9.95,H,0,0.09043490666924918,0.09043490666924918,0.10050251256281408,0.08759577892975783,0.8715780003510902,True,-1.0,11.1,9.95,0.08704131029120371,0.09766338482332272,1.087891035567548,0.8715780003510902,0,0.11557788944723613,0.01062207453211901,True,True,-1.0,-1.0,0.0
2020-21,2021-05-19,Crystal Palace,Arsenal,A,0.3548418000407395,0.163568289828475,5.96,H,0,0.19127351021226452,0.19127351021226452,0.16778523489932887,0.18705656514141064,1.1148571282428072,True,-1.0,6.16,5.96,0.15757632019272788,0.163568289828475,1.1858254882509556,1.1148571282428072,0,0.033557046979865834,0.0059919696357471075,True,True,-1.0,-1.0,0.0
2020-21,2021-05-19,West Brom,West Ham,A,0.4011053406439741,0.19755700281296637,4.91,H,0,0.2035483378310077,0.2035483378310077,0.20366598778004072,0.19743935286393335,0.9694272225619127,True,-1.0,5.35,4.91,0.18085488830897434,0.19755700281296637,1.1459135724452612,0.9694272225619127,0,0.08961303462321779,0.016702114503992033,True,True,-1.0,-1.0,0.0
2020-21,2021-05-23,Aston Villa,Chelsea,H,0.2648051184258601,0.14017790731211197,6.95,H,1,0.12462721111374811,0.12462721111374811,0.14388489208633093,0.12092022633952915,0.8403955730597277,True,5.95,6.75,6.95,0.1443400920384092,0.14017790731211197,0.7874345493745556,0.8403955730597277,0,-0.02877697841726623,-0.00416218472629723,False,False,5.75,5.95,-0.20000000000000018
2021-22,2021-08-14,Chelsea,Crystal Palace,H,0.1751820271967661,0.08892056626032248,11.0,A,0,0.08626146093644362,0.08626146093644362,0.09090909090909091,0.08427293628767518,0.9270022991644271,True,-1.0,12.74,11.0,0.07602956705385427,0.08892056626032248,1.2318190264868,0.9270022991644271,2,0.1581818181818182,0.012890999206468204,True,True,-1.0,-1.0,0.0
2021-22,2021-08-21,Aston Villa,Newcastle,H,0.3619611347915697,0.22252843707181277,4.39,A,0,0.13943269771975694,0.13943269771975694,0.22779043280182235,0.13417070198974737,0.5890093817349908,True,-1.0,4.4,4.39,0.22187075543076965,0.22252843707181277,0.592628993082907,0.5890093817349908,2,0.002277904328018332,0.0006576816410431285,True,True,-1.0,-1.0,0.0
2021-22,2021-08-21,Brighton,Watford,H,0.3267247748135137,0.17471728371167083,5.6,A,0,0.15200749110184286,0.15200749110184286,0.17857142857142858,0.14815334624208512,0.8296587389556767,True,-1.0,5.8,5.6,0.16812123672281987,0.17471728371167083,0.8950036939183794,0.8296587389556767,2,0.03571428571428581,0.006596046988850968,True,True,-1.0,-1.0,0.0
2021-22,2021-08-21,Liverpool,Burnley,H,0.0994378566578216,0.07246376811594203,13.5,A,0,0.026974088541879562,0.026974088541879562,0.07407407407407407,0.025363782583747524,0.3424110648805916,True,-1.0,15.68,13.5,0.06170898330471633,0.07246376811594203,0.5591855923946425,0.3424110648805916,2,0.16148148148148156,0.010754784811225701,True,True,-1.0,-1.0,0.0
2021-22,2021-08-22,Arsenal,Chelsea,A,0.3186054064833409,0.21759702050304341,4.5,H,0,0.10100838598029749,0.10100838598029749,0.2222222222222222,0.09638318426111869,0.4337243291750341,True,-1.0,4.9,4.5,0.1993301098747736,0.21759702050304341,0.5611664917683705,0.4337243291750341,0,0.08888888888888902,0.018266910628269822,True,True,-1.0,-1.0,0.0
2021-22,2021-08-28,Aston Villa,Brentford,D,0.398614510896681,0.24036627241510872,4.07,A,0,0.15824823848157227,0.15824823848157227,0.24570024570024568,0.1529142651964353,0.6223610593494917,True,-1.0,3.95,4.07,0.24730439357708742,0.24036627241510872,0.57452731804189,0.6223610593494917,2,-0.029484029484029506,-0.0069381211619787,False,False,-1.0,-1.0,0.0
2021-22,2021-08-28,Man City,Arsenal,H,0.1556587655706351,0.09311143880345482,10.5,A,0,0.06254732676718028,0.06254732676718028,0.09523809523809523,0.060420670332539866,0.6344170384916685,True,-1.0,12.59,10.5,0.0769417763663272,0.09311143880345482,0.9597438585342959,0.6344170384916685,2,0.19904761904761914,0.016169662437127627,True,True,-1.0,-1.0,0.0
2021-22,2021-08-29,Tottenham,Watford,H,0.189484202222573,0.11453789705957818,8.5,A,0,0.07494630516299483,0.07494630516299483,0.11764705882352941,0.0718371433990436,0.6106157188918706,True,-1.0,9.04,8.5,0.10776173710104282,0.11453789705957818,0.7129371880920599,0.6106157188918706,2,0.06352941176470583,0.006776159958535352,True,True,-1.0,-1.0,0.0
2021-22,2021-09-11,Chelsea,Aston Villa,H,0.1455867546050984,0.09459014194381896,10.33,A,0,0.050996612661279445,0.050996612661279445,0.0968054211035818,0.0487813335015166,0.5039111750706664,True,-1.0,12.17,10.33,0.08000775902679635,0.09459014194381896,0.7717908035440475,0.5039111750706664,2,0.17812197483059045,0.014582382917022602,True,True,-1.0,-1.0,0.0
2021-22,2021-09-11,Man United,Newcastle,H,0.105276819306778,0.06154312148915078,15.76,A,0,0.04373369781762722,0.04373369781762722,0.06345177664974619,0.04182504265703181,0.6591626722748212,True,-1.0,16.42,15.76,0.058926557298878496,0.06154312148915078,0.728645373017295,0.6591626722748212,2,0.04187817258883264,0.002616564190272286,True,True,-1.0,-1.0,0.0
2021-22,2021-09-18,Aston Villa,Everton,H,0.5110155898837189,0.26815221410085033,3.65,A,0,0.24286337578286854,0.24286337578286854,0.273972602739726,0.23704298714399286,0.8652069030755738,True,-1.0,3.15,3.65,0.310814746227197,0.26815221410085033,0.6096991081337144,0.8652069030755738,2,-0.136986301369863,-0.042662532126346686,False,False,-1.0,-1.0,0.0
2021-22,2021-09-18,Liverpool,Crystal Palace,H,0.1048371133425665,0.08434241246796242,11.57,A,0,0.020494700874604074,0.020494700874604074,0.08643042350907519,0.018406689833491308,0.2129654013734945,True,-1.0,15.6,11.57,0.06227570003878578,0.08434241246796242,0.6354589681440372,0.2129654013734945,2,0.348314606741573,0.02206671242917664,True,True,-1.0,-1.0,0.0
2021-22,2021-09-18,Man City,Southampton,D,0.0952313914933085,0.058028553770978264,16.74,A,0,0.03720283772233024,0.03720283772233024,0.059737156511350066,0.03549423498195844,0.5941734935979841,True,-1.0,19.72,16.74,0.04919935019726154,0.058028553770978264,0.8779630402480436,0.5941734935979841,2,0.17801672640382327,0.00882920357371672,True,True,-1.0,-1.0,0.0
2021-22,2021-09-18,Norwich,Watford,A,0.5150806048764587,0.29589974585664225,3.31,A,1,0.21918085901981643,0.21918085901981643,0.3021148036253776,0.21296580125108105,0.7049168021410783,True,2.31,3.53,3.31,0.2768815365506813,0.29589974585664225,0.8182345352138991,0.7049168021410783,2,0.06646525679758297,0.01901820930596093,True,True,2.53,2.31,0.21999999999999975
2021-22,2021-09-18,Wolves,Brentford,A,0.3688560494619245,0.1813897680242062,5.38,A,1,0.18746628143771832,0.18746628143771832,0.1858736059479554,0.1829824435139691,0.9844455461051538,True,4.38,4.98,5.38,0.19648674663112686,0.1813897680242062,0.8369031263203843,0.9844455461051538,2,-0.07434944237918206,-0.015096978606920664,False,False,3.9800000000000004,4.38,-0.39999999999999947
2021-22,2021-09-19,Tottenham,Chelsea,A,0.3180145187789188,0.23287671232876714,4.2,H,0,0.08513780645015165,0.08513780645015165,0.23809523809523808,0.0799192806836807,0.33566097887145907,True,-1.0,4.98,4.2,0.19604479870850566,0.23287671232876714,0.5837123035190157,0.33566097887145907,0,0.18571428571428572,0.036831913620261475,True,True,-1.0,-1.0,0.0
2021-22,2021-10-02,Wolves,Newcastle,H,0.3070773385346582,0.20454852754265937,4.77,A,0,0.10252881099199881,0.10252881099199881,0.20964360587002098,0.0974337326646372,0.46475890481031934,True,-1.0,5.06,4.77,0.19274634280982614,0.20454852754265937,0.5538113329853702,0.46475890481031934,2,0.06079664570230614,0.011802184732833232,True,True,-1.0,-1.0,0.0
2021-22,2021-10-23,Brighton,Man City,A,0.2108581915207847,0.11943428794149855,8.18,H,0,0.09142390357928615,0.09142390357928615,0.12224938875305624,0.08860880276772845,0.7248200066400188,True,-1.0,7.66,8.18,0.12745769878472854,0.11943428794149855,0.6151737470492107,0.7248200066400188,0,-0.0635696821515892,-0.008023410843229994,False,False,-1.0,-1.0,0.0
2021-22,2021-11-06,Man United,Man City,A,0.3536990985258847,0.20380905476005923,4.79,H,0,0.1498900437658255,0.1498900437658255,0.20876826722338204,0.14493083130250267,0.6942186819389877,True,-1.0,4.84,4.79,0.20222157655946182,0.20380905476005923,0.711903636865282,0.6942186819389877,0,0.010438413361169019,0.001587478200597403,True,True,-1.0,-1.0,0.0
2021-22,2021-11-28,Man City,West Ham,H,0.1542201831501845,0.0880768204854628,11.0,A,0,0.06614336266472169,0.06614336266472169,0.09090909090909091,0.06331109224109358,0.6964220146520295,True,-1.0,10.56,11.0,0.09183610786903373,0.0880768204854628,0.6285651340659482,0.6964220146520295,2,-0.039999999999999925,-0.003759287383570939,False,False,-1.0,-1.0,0.0
2021-22,2021-12-01,Southampton,Leicester,D,0.5510443647198479,0.32321955015488674,3.02,A,0,0.22782481456496112,0.22782481456496112,0.33112582781456956,0.2199185369052783,0.6641539814539406,True,-1.0,2.98,3.02,0.32856299462683,0.32321955015488674,0.6421122068651466,0.6641539814539406,2,-0.013245033112582738,-0.005343444471943237,False,False,-1.0,-1.0,0.0
2021-22,2021-12-02,Tottenham,Brentford,H,0.3055417308689658,0.17902637672673072,5.44,A,0,0.12651535414223508,0.12651535414223508,0.1838235294117647,0.12171820145720111,0.6621470159271741,True,-1.0,5.34,5.44,0.18304935064935066,0.17902637672673072,0.6315928428402773,0.6621470159271741,2,-0.018382352941176516,-0.004022973922619938,False,False,-1.0,-1.0,0.0
2021-22,2021-12-04,West Ham,Chelsea,H,0.3366063049850156,0.1985517714937978,4.92,H,1,0.1380545334912178,0.1380545334912178,0.2032520325203252,0.1333542724646904,0.6561030205262768,True,3.92,4.85,4.92,0.2009496791419513,0.1985517714937978,0.6325405791773255,0.6561030205262768,0,-0.014227642276422814,-0.0023979076481535078,False,False,3.8499999999999996,3.92,-0.07000000000000028
2021-22,2021-12-05,Leeds,Brentford,D,0.4574312777617197,0.19761537157187353,4.94,A,0,0.2598159061898462,0.2598159061898462,0.20242914979757085,0.2550021279641489,1.2597105121428958,True,-1.0,4.13,4.94,0.23676486574627675,0.19761537157187353,0.8891911771559025,1.2597105121428958,2,-0.16396761133603244,-0.03914949417440322,False,False,-1.0,-1.0,0.0
2021-22,2021-12-11,Man City,Wolves,H,0.0841119291165897,0.04619171734723428,21.0,A,0,0.037920211769355415,0.037920211769355415,0.047619047619047616,0.03649288149754208,0.7663505114483837,True,-1.0,20.21,21.0,0.04822731711480578,0.04619171734723428,0.6999020874462778,0.7663505114483837,2,-0.03761904761904755,-0.0020355997675714985,False,False,-1.0,-1.0,0.0
2021-22,2021-12-14,Man City,Leeds,H,0.0814212961645803,0.04842820730671198,20.0,A,0,0.032993088857868315,0.032993088857868315,0.05,0.031421296164580295,0.6284259232916058,True,-1.0,19.75,20.0,0.049455234486025575,0.04842820730671198,0.6080705992504609,0.6284259232916058,2,-0.012499999999999956,-0.0010270271793135916,False,False,-1.0,-1.0,0.0
2021-22,2021-12-19,Newcastle,Man City,A,0.1014206413761399,0.04141393780579428,23.5,H,0,0.06000670357034562,0.06000670357034562,0.0425531914893617,0.0588674498867782,1.3833850723392875,True,-1.0,16.21,23.5,0.05909493417997646,0.04141393780579428,0.6440285967072279,1.3833850723392875,0,-0.31021276595744673,-0.017680996374182176,False,False,-1.0,-1.0,0.0
2021-22,2021-12-26,Brighton,Brentford,H,0.3583706409765432,0.221371505746414,4.42,A,0,0.1369991352301292,0.1369991352301292,0.22624434389140272,0.13212629708514048,0.5839982331163209,True,-1.0,4.25,4.42,0.2274147466207749,0.221371505746414,0.5230752241503085,0.5839982331163209,2,-0.038461538461538436,-0.0060432408743608945,False,False,-1.0,-1.0,0.0
2021-22,2021-12-26,Man City,Leicester,H,0.1354431439034373,0.04633046330463304,21.0,A,0,0.08911268059880427,0.08911268059880427,0.047619047619047616,0.0878240962843897,1.8443060219721836,True,-1.0,13.72,21.0,0.07010693040399985,0.04633046330463304,0.8582799343551599,1.8443060219721836,2,-0.3466666666666667,-0.023776467099366802,False,False,-1.0,-1.0,0.0
2021-22,2021-12-28,Leicester,Liverpool,H,0.3190810435649298,0.11702075074392257,8.27,H,1,0.2020602928210072,0.2020602928210072,0.12091898428053205,0.19816205928439773,1.6388002302819693,True,7.27,7.76,8.27,0.12568306010928962,0.11702075074392257,1.476068898063855,1.6388002302819693,0,-0.061668681983071294,-0.008662309365367049,False,False,6.76,7.27,-0.5099999999999998
2021-22,2022-01-02,Chelsea,Liverpool,D,0.5359782588182136,0.36664583223513286,2.67,H,0,0.16933242658308073,0.16933242658308073,0.37453183520599254,0.16144642361222106,0.4310619510446303,True,-1.0,3.14,2.67,0.30831831135511956,0.36664583223513286,0.6829717326891906,0.4310619510446303,0,0.17602996254681647,0.058327520880013306,True,True,-1.0,-1.0,0.0
2021-22,2022-01-23,Arsenal,Burnley,D,0.1832145109701244,0.08229371167875858,11.9,A,0,0.10092079929136581,0.10092079929136581,0.08403361344537814,0.09918089752474625,1.1802526805444802,True,-1.0,9.18,11.9,0.10516772438803267,0.08229371167875858,0.6819092107057418,1.1802526805444802,2,-0.22857142857142865,-0.022874012709274083,False,False,-1.0,-1.0,0.0
2021-22,2022-02-08,Burnley,Man United,D,0.2895020157825475,0.14646592955055063,6.65,H,0,0.14303608623199685,0.14303608623199685,0.15037593984962405,0.13912607593292342,0.9251884049539407,True,-1.0,6.09,6.65,0.16041488343990737,0.14646592955055063,0.763067276115714,0.9251884049539407,0,-0.08421052631578951,-0.013948953889356741,False,False,-1.0,-1.0,0.0
2021-22,2022-02-09,Tottenham,Southampton,A,0.253200702297493,0.15188396471998242,6.41,A,1,0.10131673757751056,0.10131673757751056,0.15600624024961,0.09719446204788298,0.62301650172693,True,5.41,6.03,6.41,0.1616950184444354,0.15188396471998242,0.5268002348538827,0.62301650172693,2,-0.05928237129485181,-0.009811053724452984,False,False,5.03,5.41,-0.3799999999999999
2021-22,2022-02-12,Man United,Southampton,D,0.3094982725952319,0.15569405944068213,6.26,A,0,0.15380421315454976,0.15380421315454976,0.1597444089456869,0.149753863649545,0.9374591864461514,True,-1.0,5.53,6.26,0.1762819469722194,0.15569405944068213,0.7115254474516324,0.9374591864461514,2,-0.11661341853035134,-0.020587887531537286,False,False,-1.0,-1.0,0.0
2021-22,2022-02-13,Leicester,West Ham,D,0.5032420637428459,0.3228042683381837,3.02,H,0,0.18043779540466215,0.18043779540466215,0.33112582781456956,0.1721162359282763,0.5197910325033945,True,-1.0,3.05,3.02,0.3206472391160131,0.3228042683381837,0.5348882944156799,0.5197910325033945,0,0.009933774834437026,0.0021570292221705922,True,True,-1.0,-1.0,0.0
2021-22,2022-02-13,Tottenham,Wolves,A,0.2984940581225204,0.16523542983663206,5.9,A,1,0.13325862828588833,0.13325862828588833,0.1694915254237288,0.12900253269879158,0.7611149429228703,True,4.9,5.86,5.9,0.16662537037610595,0.16523542983663206,0.7491751805979696,0.7611149429228703,2,-0.006779661016949157,-0.0013899405394738884,False,False,4.86,4.9,-0.040000000000000036
2021-22,2022-02-19,Crystal Palace,Chelsea,A,0.259349975190943,0.15001456521069817,6.49,H,0,0.10933540998024482,0.10933540998024482,0.15408320493066255,0.10526677026028045,0.6831813389892201,True,-1.0,5.86,6.49,0.16670022450191782,0.15001456521069817,0.519790854618926,0.6831813389892201,0,-0.09707241910631736,-0.01668565929121965,False,False,-1.0,-1.0,0.0
2021-22,2022-02-23,Burnley,Tottenham,H,0.3780089944577121,0.20710996682675648,4.71,H,1,0.1708990276309556,0.1708990276309556,0.21231422505307856,0.1656947694046335,0.7804223638958239,True,3.71,4.94,4.71,0.1973688816288431,0.20710996682675648,0.8673644326210979,0.7804223638958239,0,0.04883227176220806,0.009741085197913363,True,True,3.9400000000000004,3.71,0.23000000000000043
2021-22,2022-02-23,Liverpool,Leeds,H,0.1164400994474265,0.06082105390819235,16.0,A,0,0.055619045539234156,0.055619045539234156,0.0625,0.053940099447426504,0.8630415911588241,True,-1.0,17.91,16.0,0.05417464124279655,0.06082105390819235,1.0854421811034087,0.8630415911588241,2,0.11937500000000001,0.006646412665395798,True,True,-1.0,-1.0,0.0
2021-22,2022-02-26,Everton,Man City,A,0.145066023228205,0.07780979827089336,12.5,H,0,0.06725622495731164,0.06725622495731164,0.08,0.065066023228205,0.8133252903525625,True,-1.0,10.59,12.5,0.09152755210112157,0.07780979827089336,0.5362491859866909,0.8133252903525625,0,-0.15280000000000005,-0.013717753830228205,False,False,-1.0,-1.0,0.0
2021-22,2022-02-26,Leeds,Tottenham,A,0.3898842029355074,0.2581092662560484,3.79,H,0,0.131774936679459,0.131774936679459,0.2638522427440633,0.12603196019144408,0.477661129125573,True,-1.0,4.14,3.79,0.23578237975602362,0.2581092662560484,0.6141206001530006,0.477661129125573,0,0.09234828496042202,0.02232688650002479,True,True,-1.0,-1.0,0.0
2021-22,2022-03-06,Watford,Arsenal,A,0.2854252388424826,0.14285897581202195,6.84,H,0,0.14256626303046066,0.14256626303046066,0.14619883040935672,0.1392264084331259,0.952308633682581,True,-1.0,6.29,6.84,0.1551949147908936,0.14285897581202195,0.7953247523192157,0.952308633682581,0,-0.08040935672514615,-0.012335938978871641,False,False,-1.0,-1.0,0.0
2021-22,2022-03-14,Crystal Palace,Man City,D,0.1596832261959826,0.0985829329648713,9.88,H,0,0.0611002932311113,0.0611002932311113,0.10121457489878542,0.05846865129719718,0.5776702748163083,True,-1.0,9.58,9.88,0.10172986047106335,0.0985829329648713,0.5297653069575134,0.5776702748163083,0,-0.030364372469635748,-0.0031469275061920404,False,False,-1.0,-1.0,0.0
2021-22,2022-04-02,Burnley,Man City,A,0.1214281834158371,0.058788000805315085,16.5,H,0,0.06264018261052201,0.06264018261052201,0.06060606060606061,0.06082212280977649,1.0035650263613123,True,-1.0,15.0,16.5,0.06469324080222189,0.058788000805315085,0.8214227512375565,1.0035650263613123,0,-0.09090909090909094,-0.0059052399969068,False,False,-1.0,-1.0,0.0
2021-22,2022-04-04,Crystal Palace,Arsenal,H,0.4224182729213933,0.2356469288930422,4.15,H,1,0.18677134402835108,0.18677134402835108,0.24096385542168672,0.18145441749970656,0.7530358326237823,True,3.1500000000000004,4.15,4.15,0.235459615326852,0.2356469288930422,0.7530358326237823,0.7530358326237823,0,0.0,0.00018731356619020034,False,True,3.1500000000000004,3.1500000000000004,0.0
2021-22,2022-04-08,Newcastle,Wolves,H,0.4411852468787445,0.21998084037841867,4.47,A,0,0.22120440650032583,0.22120440650032583,0.2237136465324385,0.217471600346306,0.9720980535479877,True,-1.0,3.62,4.47,0.2702794167414623,0.21998084037841867,0.5970905937010551,0.9720980535479877,2,-0.1901565995525727,-0.05029857636304361,False,False,-1.0,-1.0,0.0
2021-22,2022-04-17,Newcastle,Leicester,H,0.518143802165978,0.25070765359843566,3.9,A,0,0.26743614856754233,0.26743614856754233,0.25641025641025644,0.26173354575572155,1.020760828447314,True,-1.0,3.46,3.9,0.2826633165829146,0.25070765359843566,0.7927775554942837,1.020760828447314,2,-0.11282051282051286,-0.03195566298447894,False,False,-1.0,-1.0,0.0
2021-22,2022-04-20,Everton,Leicester,D,0.5209322733825891,0.3375783526931172,2.9,A,0,0.18335392068947187,0.18335392068947187,0.3448275862068966,0.1761046871756925,0.5107035928095083,True,-1.0,3.26,2.9,0.3001823207669235,0.3375783526931172,0.6982392112272402,0.5107035928095083,2,0.12413793103448278,0.037396031926193674,True,True,-1.0,-1.0,0.0
2021-22,2022-04-20,Newcastle,Crystal Palace,H,0.4507265393274752,0.2763610694432189,3.54,A,0,0.17436546988425627,0.17436546988425627,0.2824858757062147,0.1682406636212605,0.5955719492192622,True,-1.0,3.36,3.54,0.290948275862069,0.2763610694432189,0.5144411721403166,0.5955719492192622,2,-0.05084745762711873,-0.014587206418850085,False,False,-1.0,-1.0,0.0
2021-22,2022-04-23,Leicester,Aston Villa,D,0.6161053496597131,0.32054312676109614,3.05,H,0,0.29556222289861694,0.29556222289861694,0.3278688524590164,0.28823649720069666,0.8791213164621248,True,-1.0,2.95,3.05,0.3314637612505921,0.32054312676109614,0.8175107814961537,0.8791213164621248,0,-0.032786885245901565,-0.010920634489495984,False,False,-1.0,-1.0,0.0
2021-22,2022-05-01,West Ham,Arsenal,A,0.362492131501648,0.21445034692431642,4.57,H,0,0.14804178457733158,0.14804178457733158,0.2188183807439825,0.1436737507576655,0.6565890409625315,True,-1.0,4.68,4.57,0.20859940400170285,0.21445034692431642,0.6964631754277124,0.6565890409625315,0,0.024070021881837933,0.005850942922613567,True,True,-1.0,-1.0,0.0
2021-22,2022-05-11,Leeds,Chelsea,A,0.3226180895485395,0.19700081660933905,4.95,H,0,0.12561727293920044,0.12561727293920044,0.20202020202020202,0.12059788752833747,0.5969595432652706,True,-1.0,5.15,4.95,0.18949296036306212,0.19700081660933905,0.6614831611749785,0.5969595432652706,0,0.04040404040404044,0.007507856246276923,True,True,-1.0,-1.0,0.0
2021-22,2022-05-19,Everton,Crystal Palace,H,0.4494333617137635,0.21040053053716892,4.64,A,0,0.2390328311765946,0.2390328311765946,0.21551724137931036,0.23391612033445316,1.0853707983518626,True,-1.0,4.25,4.64,0.2285824869539685,0.21040053053716892,0.910091787283495,1.0853707983518626,2,-0.08405172413793094,-0.018181956416799566,False,False,-1.0,-1.0,0.0
2021-22,2022-05-22,Arsenal,Everton,H,0.2577063007918652,0.11018363939899835,8.84,A,0,0.14752266139286685,0.14752266139286685,0.11312217194570136,0.14458412884616384,1.2781236990000884,True,-1.0,9.24,8.84,0.10475926431066017,0.11018363939899835,1.3812062193168342,1.2781236990000884,2,0.045248868778280604,0.005424375088338179,True,True,-1.0,-1.0,0.0
2021-22,2022-05-22,Crystal Palace,Man United,H,0.4908719646296176,0.34737672583826434,2.82,H,1,0.14349523879135323,0.14349523879135323,0.3546099290780142,0.13626203555160338,0.38425894025552143,True,1.8199999999999998,3.15,2.82,0.3088913226192599,0.34737672583826434,0.5462466885832953,0.38425894025552143,0,0.1170212765957448,0.038485403219004455,True,True,2.15,1.8199999999999998,0.33000000000000007
2022-23,2022-08-06,Everton,Chelsea,A,0.267368321836452,0.14138438880706924,6.89,H,0,0.12598393302938274,0.12598393302938274,0.14513788098693758,0.1222304408495144,0.842167737453154,True,-1.0,6.04,6.89,0.16146725419295652,0.14138438880706924,0.61490466389217,0.842167737453154,0,-0.12336719883889691,-0.020082865385887272,False,False,-1.0,-1.0,0.0
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,0.2732128103486811,0.14775844458222012,6.6,A,0,0.125454365766461,0.125454365766461,0.15151515151515152,0.12169765883352959,0.8032045483012953,True,-1.0,5.83,6.6,0.1675552609585291,0.14775844458222012,0.5928306843328108,0.8032045483012953,2,-0.11666666666666659,-0.01979681637630898,False,False,-1.0,-1.0,0.0
2022-23,2022-08-06,Tottenham,Southampton,H,0.1728029525535648,0.11425695114686417,8.55,A,0,0.05854600140670062,0.05854600140670062,0.11695906432748537,0.05584388822607941,0.477465244332979,True,-1.0,9.11,8.55,0.10706865077811561,0.11425695114686417,0.5742348977629752,0.477465244332979,2,0.06549707602339172,0.007188300368748554,True,True,-1.0,-1.0,0.0
2022-23,2022-08-13,Aston Villa,Everton,H,0.3760785580181453,0.19131247840315466,5.11,A,0,0.18476607961499067,0.18476607961499067,0.19569471624266144,0.1803838417754839,0.9217614314727227,True,-1.0,5.12,5.11,0.19083722802059802,0.19131247840315466,0.925522217052904,0.9217614314727227,2,0.001956947162426559,0.00047525038255663565,True,True,-1.0,-1.0,0.0
2022-23,2022-08-13,Man City,Bournemouth,H,0.0772782383780834,0.02702702702702703,36.0,A,0,0.05025121135105637,0.05025121135105637,0.027777777777777776,0.04950046060030562,1.7820165816110025,True,-1.0,41.0,36.0,0.02364934347539188,0.02702702702702703,2.168407773501419,1.7820165816110025,2,0.13888888888888884,0.00337768355163515,True,True,-1.0,-1.0,0.0
2022-23,2022-08-14,Nott'm Forest,West Ham,H,0.3797054160366417,0.2427046428464901,4.03,H,1,0.1370007731901516,0.1370007731901516,0.24813895781637715,0.13156645822026455,0.5302128266276662,True,3.0300000000000002,4.28,4.03,0.22832591683289857,0.2427046428464901,0.6251391806368265,0.5302128266276662,0,0.06203473945409432,0.014378726013591525,True,True,3.2800000000000002,3.0300000000000002,0.25
2022-23,2022-08-20,Everton,Nott'm Forest,D,0.3882825537203596,0.21119559517566858,4.62,A,0,0.177086958544691,0.177086958544691,0.21645021645021645,0.17183233727014313,0.7938653981880612,True,-1.0,4.27,4.62,0.22869264040568088,0.21119559517566858,0.6579665043859353,0.7938653981880612,2,-0.07575757575757591,-0.017497045230012304,False,False,-1.0,-1.0,0.0
2022-23,2022-08-20,Fulham,Brentford,H,0.567300678006601,0.35075528700906344,2.8,A,0,0.21654539099753756,0.21654539099753756,0.35714285714285715,0.21015782086374385,0.5884418984184827,True,-1.0,2.93,2.8,0.334143437219453,0.35075528700906344,0.6621909865593409,0.5884418984184827,2,0.046428571428571486,0.016611849789610444,True,True,-1.0,-1.0,0.0
2022-23,2022-08-21,Leeds,Chelsea,H,0.2476715058637641,0.15904764226525156,6.14,H,1,0.08862386359851254,0.08862386359851254,0.16286644951140067,0.08480505635236343,0.5207030460035116,True,5.14,6.23,6.14,0.1562548250625328,0.15904764226525156,0.5429934815312505,0.5207030460035116,0,0.014657980456026287,0.0027928172027187614,True,True,5.23,5.14,0.09000000000000075
2022-23,2022-08-21,Newcastle,Man City,D,0.1592541628898136,0.13962765957446807,7.0,H,0,0.019626503315345517,0.019626503315345517,0.14285714285714285,0.01639702003267074,0.11477914022869506,True,-1.0,9.43,7.0,0.10320210231315058,0.13962765957446807,0.501766756050942,0.11477914022869506,0,0.3471428571428572,0.03642555726131749,True,True,-1.0,-1.0,0.0
2022-23,2022-08-27,Liverpool,Bournemouth,H,0.0844541988413883,0.04983894582723279,19.5,A,0,0.03461525301415551,0.03461525301415551,0.05128205128205128,0.03317214755933702,0.6468568774070718,True,-1.0,23.11,19.5,0.042271715637543526,0.04983894582723279,0.9517365352244835,0.6468568774070718,2,0.18512820512820505,0.0075672301896892655,True,True,-1.0,-1.0,0.0
2022-23,2022-08-28,Nott'm Forest,Tottenham,A,0.2203127413333814,0.13693954836598252,7.1,H,0,0.0833731929673989,0.0833731929673989,0.14084507042253522,0.0794676709108462,0.564220463467008,True,-1.0,7.15,7.1,0.13618534172182553,0.13693954836598252,0.5752361005336772,0.564220463467008,0,0.007042253521126751,0.000754206644156985,True,True,-1.0,-1.0,0.0
2022-23,2022-08-31,Liverpool,Newcastle,H,0.1605155189063103,0.09157765457145484,10.61,A,0,0.06893786433485546,0.06893786433485546,0.09425070688030161,0.06626481202600869,0.7030696555959521,True,-1.0,9.75,10.61,0.10013844023996307,0.09157765457145484,0.5650263093365255,0.7030696555959521,2,-0.08105560791705935,-0.008560785668508236,False,False,-1.0,-1.0,0.0
