Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,OddsCLV,NoVigProbabilityMovement,AbsoluteOddsMovement,PricesIdentical,PositiveOddsCLV,PositiveProbabilityMovement
2019-20,2020-03-07,Southampton,Newcastle,D,3.88,3.95,0.24986229350843414,0.2460076756119647,-0.017721518987341867,-0.003854617896469431,0.07000000000000028,False,False,False
2019-20,2020-03-07,Wolves,Brighton,D,4.08,3.67,0.23788465468187556,0.263971229479557,0.11171662125340598,0.026086574797681422,0.41000000000000014,False,True,True
2019-20,2020-03-08,Chelsea,Everton,D,3.72,3.86,0.2612976196596576,0.25160824597379533,-0.03626943005181338,-0.009689373685862257,0.13999999999999968,False,False,False
2019-20,2020-03-08,Man United,Man City,D,4.33,3.93,0.22427486697948756,0.24697961647397504,0.10178117048346058,0.022704749494487475,0.3999999999999999,False,True,True
2019-20,2020-03-09,Leicester,Aston Villa,D,5.15,4.6,0.1883920196920811,0.21044356318023796,0.11956521739130443,0.022051543488156855,0.5500000000000007,False,True,True
2019-20,2020-06-17,Aston Villa,Sheffield United,D,3.37,3.38,0.29015271195365977,0.2895770040593697,-0.002958579881656709,-0.0005757078942900673,0.009999999999999787,False,False,False
2019-20,2020-06-17,Man City,Arsenal,D,5.65,6.6,0.17279414485965397,0.14751591303629003,-0.1439393939393938,-0.025278231823363945,0.9499999999999993,False,False,False
2019-20,2020-06-19,Norwich,Southampton,D,3.43,3.5,0.2854302248363532,0.2795752334936367,-0.019999999999999907,-0.005854991342716498,0.06999999999999984,False,False,False
2019-20,2020-06-19,Tottenham,Man United,D,3.41,3.52,0.2865921221158433,0.2780968006562756,-0.03125,-0.008495321459567662,0.10999999999999988,False,False,False
2019-20,2020-06-20,Bournemouth,Crystal Palace,D,3.32,3.13,0.2946318622010733,0.31284302963776073,0.060702875399361034,0.018211167436687437,0.18999999999999995,False,True,True
2019-20,2020-06-20,Brighton,Arsenal,D,3.42,3.45,0.285982875005663,0.2833407873678141,-0.008695652173913104,-0.0026420876378489,0.03000000000000025,False,False,False
2019-20,2020-06-20,Watford,Leicester,D,3.6,3.44,0.27178099302591857,0.28429043368243484,0.04651162790697683,0.012509440656516269,0.16000000000000014,False,True,True
2019-20,2020-06-20,West Ham,Wolves,D,3.4,3.58,0.28806569732304743,0.27318957700950053,-0.05027932960893855,-0.014876120313546903,0.18000000000000016,False,False,False
2019-20,2020-06-21,Aston Villa,Chelsea,D,4.72,4.61,0.20650099330359564,0.21142445575694946,0.02386117136659416,0.004923462453353816,0.10999999999999943,False,True,True
2019-20,2020-06-21,Everton,Liverpool,D,4.37,4.05,0.2236171976785503,0.24066274411066596,0.07901234567901239,0.01704554643211567,0.3200000000000003,False,True,True
2019-20,2020-06-21,Newcastle,Sheffield United,D,3.16,3.13,0.30935186958530014,0.31273265987158116,0.009584664536741228,0.0033807902862810213,0.03000000000000025,False,True,True
2019-20,2020-06-22,Man City,Burnley,D,9.32,9.76,0.10295138904690349,0.10019206705612903,-0.04508196721311475,-0.0027593219907744576,0.4399999999999995,False,False,False
2019-20,2020-06-23,Leicester,Brighton,D,4.07,3.99,0.23903821796907987,0.24503963114541777,0.020050125313283207,0.0060014131763379,0.08000000000000007,False,True,True
2019-20,2020-06-23,Tottenham,West Ham,D,4.12,4.19,0.23575714562229821,0.23273758519749294,-0.01670644391408116,-0.0030195604248052788,0.07000000000000028,False,False,False
2019-20,2020-06-24,Liverpool,Crystal Palace,D,6.42,5.85,0.15160966896093941,0.16663097022917114,0.09743589743589753,0.01502130126823173,0.5700000000000003,False,True,True
2019-20,2020-06-24,Man United,Sheffield United,D,4.47,5.0,0.2140195255091329,0.19477492271492416,-0.1060000000000001,-0.019244602794208726,0.5300000000000002,False,False,False
2019-20,2020-06-24,Newcastle,Aston Villa,D,3.39,3.45,0.2860945280215355,0.28362131633394844,-0.017391304347826098,-0.0024732116875870735,0.06000000000000005,False,False,False
2019-20,2020-06-24,Norwich,Everton,D,3.76,3.62,0.2581114822354421,0.27002770712495977,0.03867403314917128,0.011916224889517657,0.13999999999999968,False,True,True
2019-20,2020-06-24,Wolves,Bournemouth,D,4.09,3.83,0.2372555153072311,0.25482363142602615,0.06788511749347248,0.017568116118795052,0.2599999999999998,False,True,True
2019-20,2020-06-25,Burnley,Watford,D,3.25,3.33,0.2988106750295694,0.293358568479009,-0.024024024024024038,-0.005452106550560387,0.08000000000000007,False,False,False
2019-20,2020-06-25,Chelsea,Man City,D,4.24,3.96,0.22915719778397436,0.2460861557351888,0.07070707070707072,0.016928957951214435,0.28000000000000025,False,True,True
2019-20,2020-06-25,Southampton,Arsenal,D,3.53,3.65,0.2751512272488708,0.26815328398763233,-0.0328767123287671,-0.006997943261238482,0.1200000000000001,False,False,False
2019-20,2020-06-27,Aston Villa,Wolves,D,3.81,3.48,0.2544637413555838,0.281057602704026,0.09482758620689657,0.026593861348442216,0.33000000000000007,False,True,True
2019-20,2020-06-28,Watford,Southampton,D,3.39,3.28,0.2860520003542153,0.29833537157752626,0.0335365853658538,0.012283371223310968,0.11000000000000032,False,True,True
2019-20,2020-06-29,Crystal Palace,Burnley,D,3.18,3.18,0.30540660038318956,0.30765860846708354,0.0,0.002252008083893975,0.0,True,False,True
2019-20,2020-06-30,Brighton,Man United,D,3.92,4.14,0.24920292856843645,0.2355011829880547,-0.05314009661835739,-0.013701745580381758,0.21999999999999975,False,False,False
2019-20,2020-07-01,Arsenal,Norwich,D,4.85,4.89,0.2009825384221502,0.19919732904319545,-0.008179959100204526,-0.0017852093789547385,0.040000000000000036,False,False,False
2019-20,2020-07-01,Bournemouth,Newcastle,D,3.23,3.22,0.30288909599254427,0.30362529167378066,0.0031055900621117516,0.0007361956812363957,0.009999999999999787,False,True,True
2019-20,2020-07-01,Everton,Leicester,D,3.36,3.25,0.2913385826771654,0.3013848215615228,0.03384615384615386,0.010046238884357406,0.10999999999999988,False,True,True
2019-20,2020-07-01,West Ham,Chelsea,D,4.41,4.78,0.2216577494978818,0.20415407825842025,-0.07740585774058584,-0.01750367123946156,0.3700000000000001,False,False,False
2019-20,2020-07-02,Man City,Liverpool,D,4.01,3.79,0.24387869146959404,0.2561153432561571,0.05804749340369386,0.012236651786563052,0.21999999999999975,False,True,True
2019-20,2020-07-02,Sheffield United,Tottenham,D,3.49,3.7,0.27985736179419624,0.26206485396794177,-0.05675675675675673,-0.017792507826254467,0.20999999999999996,False,False,False
2019-20,2020-07-04,Chelsea,Watford,D,4.6,5.16,0.21069809948337279,0.18762633813767116,-0.10852713178294582,-0.02307176134570163,0.5600000000000005,False,False,False
2019-20,2020-07-04,Leicester,Crystal Palace,D,3.66,3.86,0.2645121193287756,0.25093282617908197,-0.051813471502590636,-0.013579293149693639,0.19999999999999973,False,False,False
2019-20,2020-07-04,Man United,Bournemouth,D,7.66,7.81,0.12568128343228982,0.12420585554937282,-0.01920614596670933,-0.0014754278829170048,0.14999999999999947,False,False,False
2019-20,2020-07-04,Norwich,Brighton,D,3.38,3.25,0.28710947600156617,0.29869212001368406,0.040000000000000036,0.011582644012117893,0.1299999999999999,False,True,True
2019-20,2020-07-04,Wolves,Arsenal,D,3.33,3.21,0.2914286353117419,0.30262977986418116,0.03738317757009346,0.011201144552439257,0.1200000000000001,False,True,True
2019-20,2020-07-05,Burnley,Sheffield United,D,3.0,2.95,0.3237521757538693,0.3293344059319366,0.016949152542372836,0.0055822301780673045,0.04999999999999982,False,True,True
2019-20,2020-07-05,Liverpool,Aston Villa,D,5.51,8.0,0.17550594835596778,0.12071817470375809,-0.31125,-0.05478777365220969,2.49,False,False,False
2019-20,2020-07-05,Newcastle,West Ham,D,3.31,3.43,0.29309546686998905,0.28274574528531615,-0.03498542274052485,-0.0103497215846729,0.1200000000000001,False,False,False
2019-20,2020-07-05,Southampton,Man City,D,5.61,5.99,0.17246301346406753,0.16106557209049382,-0.06343906510851416,-0.011397441373573708,0.3799999999999999,False,False,False
2019-20,2020-07-06,Tottenham,Everton,D,3.54,3.64,0.27629871870476597,0.2674142354841775,-0.027472527472527486,-0.00888448322058849,0.10000000000000009,False,False,False
2019-20,2020-07-07,Arsenal,Leicester,D,3.43,3.46,0.28309062874764435,0.2804819490717827,-0.00867052023121384,-0.002608679675861647,0.029999999999999805,False,False,False
2019-20,2020-07-07,Crystal Palace,Chelsea,D,4.45,4.4,0.21806415552430938,0.22031742531487558,0.011363636363636243,0.002253269790566198,0.04999999999999982,False,True,True
2019-20,2020-07-07,Watford,Norwich,D,3.75,3.74,0.2589856143248294,0.2592725963269715,0.002673796791443861,0.000286982002142111,0.009999999999999787,False,True,True
2019-20,2020-07-08,Brighton,Liverpool,D,4.3,4.07,0.2257970496704619,0.23830067072281322,0.05651105651105648,0.01250362105235131,0.22999999999999954,False,True,True
2019-20,2020-07-08,Man City,Newcastle,D,9.75,12.02,0.099084307425177,0.07996995421775387,-0.18885191347753738,-0.019114353207423135,2.2699999999999996,False,False,False
2019-20,2020-07-08,Sheffield United,Wolves,D,3.05,3.11,0.31844668498540557,0.3122783910715214,-0.019292604501607746,-0.006168293913884182,0.06000000000000005,False,False,False
2019-20,2020-07-08,West Ham,Burnley,D,3.51,3.67,0.2768399729912221,0.2646817371174067,-0.043596730245231696,-0.01215823587381537,0.16000000000000014,False,False,False
2019-20,2020-07-09,Aston Villa,Man United,D,5.22,5.84,0.18554770226388023,0.16612370842940982,-0.10616438356164382,-0.01942399383447041,0.6200000000000001,False,False,False
2019-20,2020-07-09,Bournemouth,Tottenham,D,4.11,3.81,0.2356851740495757,0.2549562461609678,0.07874015748031504,0.01927107211139209,0.30000000000000027,False,True,True
2019-20,2020-07-09,Everton,Southampton,D,3.57,3.44,0.27167543468568883,0.2824075054533133,0.03779069767441867,0.010732070767624446,0.1299999999999999,False,True,True
2019-20,2020-07-11,Brighton,Man City,D,5.83,6.77,0.16604369236969474,0.14298809766318424,-0.138847858197932,-0.0230555947065105,0.9399999999999995,False,False,False
2019-20,2020-07-11,Liverpool,Burnley,D,6.37,6.82,0.15253118458114104,0.1415123488034112,-0.06598240469208216,-0.01101883577772983,0.4500000000000002,False,False,False
2019-20,2020-07-11,Norwich,West Ham,D,3.71,3.55,0.2623351992903245,0.27339292134311516,0.04507042253521121,0.011057722052790653,0.16000000000000014,False,True,True
2019-20,2020-07-11,Sheffield United,Chelsea,D,3.95,3.83,0.24590353245847016,0.2536695608057467,0.031331592689294974,0.007766028347276549,0.1200000000000001,False,True,True
2019-20,2020-07-11,Watford,Newcastle,D,3.65,3.57,0.26563404349144226,0.27256134658284326,0.022408963585434094,0.006927303091400994,0.08000000000000007,False,True,True
2019-20,2020-07-12,Aston Villa,Crystal Palace,D,3.38,3.45,0.28726291337458,0.28118217676033747,-0.020289855072463836,-0.006080736614242521,0.07000000000000028,False,False,False
2019-20,2020-07-12,Bournemouth,Leicester,D,3.83,3.9,0.25267454639244624,0.2489092800944378,-0.017948717948717885,-0.0037652662980084406,0.06999999999999984,False,False,False
2019-20,2020-07-12,Tottenham,Arsenal,D,3.51,3.45,0.2766608207108017,0.2814685920410842,0.017391304347825987,0.004807771330282484,0.05999999999999961,False,True,True
2019-20,2020-07-12,Wolves,Everton,D,3.3,3.21,0.2943667791474417,0.3027689370944934,0.028037383177569986,0.00840215794705168,0.08999999999999986,False,True,True
2019-20,2020-07-13,Man United,Southampton,D,5.99,6.34,0.1615645984464447,0.15257688161959274,-0.05520504731861198,-0.008987716826851955,0.34999999999999964,False,False,False
2019-20,2020-07-14,Chelsea,Norwich,D,9.64,9.66,0.09983542446709776,0.0998550491222419,-0.0020703933747411307,1.9624655144143133e-05,0.019999999999999574,False,False,True
2019-20,2020-07-15,Arsenal,Liverpool,D,3.98,4.33,0.24406580037274797,0.2241870506799617,-0.0808314087759815,-0.019878749692786274,0.3500000000000001,False,False,False
2019-20,2020-07-15,Burnley,Wolves,D,3.37,3.42,0.2892610849899292,0.2844546404106297,-0.014619883040935644,-0.004806444579299518,0.04999999999999982,False,False,False
2019-20,2020-07-15,Man City,Bournemouth,D,8.83,8.49,0.10895076659664105,0.11311297724246822,0.04004711425206131,0.004162210645827169,0.33999999999999986,False,True,True
2019-20,2020-07-15,Newcastle,Tottenham,D,3.84,4.28,0.2527595293317628,0.22707562679819154,-0.10280373831775713,-0.02568390253357128,0.4400000000000004,False,False,False
2019-20,2020-07-16,Crystal Palace,Man United,D,5.03,5.38,0.1928993499559153,0.17928062202634043,-0.06505576208178432,-0.013618727929574859,0.34999999999999964,False,False,False
2019-20,2020-07-16,Everton,Aston Villa,D,3.61,3.62,0.2691064166721652,0.26854219948849106,-0.002762430939226568,-0.000564217183674165,0.010000000000000231,False,False,False
2019-20,2020-07-16,Leicester,Sheffield United,D,3.4,3.22,0.28637627432808155,0.30141471506494066,0.05590062111801242,0.015038440736859116,0.17999999999999972,False,True,True
2019-20,2020-07-16,Southampton,Brighton,D,3.37,3.45,0.28813985983371215,0.2815450643776824,-0.023188405797101463,-0.006594795456029756,0.08000000000000007,False,False,False
2019-20,2020-07-17,West Ham,Watford,D,3.04,2.92,0.31952541290749203,0.3321196318781773,0.041095890410958846,0.012594218970685245,0.1200000000000001,False,True,True
2019-20,2020-07-18,Norwich,Burnley,D,3.43,3.45,0.2830241032945485,0.28122562925958156,-0.005797101449275366,-0.0017984740349669681,0.020000000000000018,False,False,False
2019-20,2020-07-19,Bournemouth,Southampton,D,3.78,3.82,0.2566747572815534,0.254006734006734,-0.010471204188481686,-0.002668023274819409,0.040000000000000036,False,False,False
2019-20,2020-07-19,Tottenham,Leicester,D,3.53,3.39,0.27505349667777196,0.2865957141887356,0.041297935103244754,0.011542217510963626,0.13999999999999968,False,True,True
2019-20,2020-07-20,Brighton,Newcastle,D,3.48,3.55,0.2796577155949371,0.2736974689792514,-0.019718309859154903,-0.0059602466156856715,0.06999999999999984,False,False,False
2019-20,2020-07-20,Sheffield United,Everton,D,3.42,3.41,0.2835439164079919,0.2851153039832285,0.0029325513196480912,0.0015713875752365603,0.009999999999999787,False,True,True
2019-20,2020-07-20,Wolves,Crystal Palace,D,4.12,4.31,0.23593932502571957,0.22484758795997992,-0.044083526682134444,-0.011091737065739654,0.1899999999999995,False,False,False
2019-20,2020-07-21,Aston Villa,Arsenal,D,3.94,3.86,0.24647717093008376,0.2515150197170031,0.020725388601036343,0.005037848786919319,0.08000000000000007,False,True,True
2019-20,2020-07-21,Watford,Man City,D,5.73,6.37,0.16821619467950624,0.15169002473206927,-0.10047095761381475,-0.01652616994743697,0.6399999999999997,False,False,False
2019-20,2020-07-22,Liverpool,Chelsea,D,3.71,3.8,0.26198035989320384,0.25654133774459936,-0.023684210526315752,-0.005439022148604478,0.08999999999999986,False,False,False
2019-20,2020-07-22,Man United,West Ham,D,6.37,6.55,0.15200931857891672,0.14752888972081987,-0.027480916030534264,-0.004480428858096852,0.17999999999999972,False,False,False
2019-20,2020-07-26,Arsenal,Watford,D,4.04,3.84,0.24042927342350484,0.25304780793608966,0.05208333333333348,0.012618534512584823,0.20000000000000018,False,True,True
2019-20,2020-07-26,Burnley,Brighton,D,3.55,3.39,0.27333060405860676,0.28613898179115566,0.0471976401179941,0.012808377732548892,0.1599999999999997,False,True,True
2019-20,2020-07-26,Chelsea,Wolves,D,3.81,3.38,0.25544691808481323,0.28799542286487045,0.1272189349112427,0.03254850478005722,0.43000000000000016,False,True,True
2019-20,2020-07-26,Crystal Palace,Tottenham,D,4.27,4.62,0.22704738340625655,0.20980295086756806,-0.07575757575757591,-0.017244432538688487,0.35000000000000053,False,False,False
2019-20,2020-07-26,Everton,Bournemouth,D,3.87,3.7,0.2506506198732801,0.2624374031238822,0.04594594594594592,0.011786783250602118,0.16999999999999993,False,True,True
2019-20,2020-07-26,Leicester,Man United,D,3.51,3.65,0.2762832630507489,0.26657905203271715,-0.03835616438356171,-0.009704211018031761,0.14000000000000012,False,False,False
2019-20,2020-07-26,Man City,Norwich,D,13.1,18.5,0.07372936261881378,0.05197591360101417,-0.2918918918918919,-0.021753449017799617,5.4,False,False,False
2019-20,2020-07-26,Newcastle,Liverpool,D,5.07,4.62,0.19060038627123319,0.20936054528207787,0.09740259740259738,0.018760159010844685,0.4500000000000002,False,True,True
2019-20,2020-07-26,Southampton,Sheffield United,D,3.54,3.68,0.274199880763694,0.26480338517101043,-0.03804347826086962,-0.009396495592683574,0.14000000000000012,False,False,False
2019-20,2020-07-26,West Ham,Aston Villa,D,3.62,3.53,0.26828669063944793,0.27477544938923,0.025495750708215414,0.006488758749782053,0.0900000000000003,False,True,True
2020-21,2020-09-12,Crystal Palace,Southampton,D,3.29,3.27,0.2974599429569788,0.2988952232974214,0.006116207951070374,0.0014352803404426018,0.020000000000000018,False,True,True
2020-21,2020-09-12,Fulham,Arsenal,D,4.51,3.98,0.21630187184312172,0.24501955140246257,0.1331658291457285,0.028717679559340847,0.5299999999999998,False,True,True
2020-21,2020-09-12,Liverpool,Leeds,D,6.25,6.34,0.15622479193389974,0.1536041033082079,-0.014195583596214534,-0.0026206886256918416,0.08999999999999986,False,False,False
2020-21,2020-09-12,West Ham,Newcastle,D,3.61,3.59,0.2711943927093849,0.2720629261189663,0.0055710306406684396,0.000868533409581429,0.020000000000000018,False,True,True
2020-21,2020-09-13,Tottenham,Everton,D,3.57,3.5,0.27244699335049055,0.2795870942828969,0.020000000000000018,0.007140100932406357,0.06999999999999984,False,True,True
2020-21,2020-09-13,West Brom,Leicester,D,3.59,3.38,0.27081922816519977,0.2892768079800499,0.062130177514792884,0.018457579814850134,0.20999999999999996,False,True,True
2020-21,2020-09-14,Brighton,Chelsea,D,4.34,4.46,0.22522499579804112,0.2185541334226212,-0.026905829596412634,-0.006670862375419917,0.1200000000000001,False,False,False
2020-21,2020-09-14,Sheffield United,Wolves,D,3.03,2.9,0.32048504853923826,0.3371276040867671,0.04482758620689653,0.01664255554752886,0.1299999999999999,False,True,True
2020-21,2020-09-19,Arsenal,West Ham,D,4.58,4.53,0.21159191408717623,0.21617029222294837,0.011037527593819041,0.004578378135772138,0.04999999999999982,False,True,True
2020-21,2020-09-19,Everton,West Brom,D,4.33,4.12,0.22402301756521234,0.23799596425482847,0.050970873786407855,0.013972946689616128,0.20999999999999996,False,True,True
2020-21,2020-09-19,Leeds,Fulham,D,4.05,3.91,0.23943661971830985,0.2501277158817142,0.03580562659846542,0.010691096163404329,0.13999999999999968,False,True,True
2020-21,2020-09-19,Man United,Crystal Palace,D,5.88,5.18,0.1633165829145729,0.18836572391636378,0.1351351351351351,0.02504914100179087,0.7000000000000002,False,True,True
2020-21,2020-09-20,Chelsea,Liverpool,D,3.85,3.89,0.2524541148075433,0.2522504858108226,-0.010282776349614386,-0.00020362899672071721,0.040000000000000036,False,False,False
2020-21,2020-09-20,Leicester,Burnley,D,4.13,4.36,0.23545804507226384,0.22422593010727304,-0.052752293577981724,-0.011232114964990797,0.23000000000000043,False,False,False
2020-21,2020-09-20,Newcastle,Brighton,D,3.22,3.21,0.30147219193020713,0.3054975803307264,0.0031152647975078995,0.0040253884005192475,0.010000000000000231,False,True,True
2020-21,2020-09-20,Southampton,Tottenham,D,3.39,3.46,0.2862723150548811,0.28351681768979864,-0.020231213872832332,-0.00275549736508246,0.06999999999999984,False,False,False
2020-21,2020-09-21,Aston Villa,Sheffield United,D,3.22,3.19,0.30113876331555317,0.3077882643819398,0.009404388714733702,0.0066495010663866205,0.03000000000000025,False,True,True
2020-21,2020-09-21,Wolves,Man City,D,4.35,4.55,0.2231026625336153,0.2149169243671052,-0.04395604395604402,-0.00818573816651011,0.20000000000000018,False,False,False
2020-21,2020-09-26,Brighton,Man United,D,3.82,4.36,0.25673367345784454,0.2244060102144038,-0.12385321100917446,-0.032327663243440746,0.5400000000000005,False,False,False
2020-21,2020-09-26,Burnley,Southampton,D,3.31,3.47,0.2964529236028483,0.2826160672940542,-0.04610951008645536,-0.01383685630879411,0.16000000000000014,False,False,False
2020-21,2020-09-26,Crystal Palace,Everton,D,3.44,3.34,0.2849015317286652,0.29374385518477825,0.029940119760479167,0.008842323456113022,0.10000000000000009,False,True,True
2020-21,2020-09-26,West Brom,Chelsea,D,5.33,5.03,0.1832198406837617,0.19438348903087543,0.059642147117296096,0.011163648347113725,0.2999999999999998,False,True,True
2020-21,2020-09-27,Man City,Leicester,D,6.19,5.9,0.15776181342716203,0.16496025054203808,0.04915254237288136,0.007198437114876055,0.29000000000000004,False,True,True
2020-21,2020-09-27,Sheffield United,Leeds,D,3.5,3.44,0.28030459949760667,0.2852268607966755,0.01744186046511631,0.004922261299068809,0.06000000000000005,False,True,True
2020-21,2020-09-27,Tottenham,Newcastle,D,4.67,5.05,0.20977468136614325,0.19322885225343608,-0.0752475247524752,-0.01654582911270716,0.3799999999999999,False,False,False
2020-21,2020-09-27,West Ham,Wolves,D,3.5,3.35,0.2800289435600579,0.292873398099524,0.04477611940298498,0.012844454539466088,0.1499999999999999,False,True,True
2020-21,2020-09-28,Fulham,Aston Villa,D,3.32,3.49,0.2922967608396793,0.28127145202208625,-0.04871060171919783,-0.01102530881759306,0.17000000000000037,False,False,False
2020-21,2020-09-28,Liverpool,Arsenal,D,4.76,5.25,0.20398685487465068,0.18579234972677597,-0.09333333333333338,-0.018194505147874712,0.4900000000000002,False,False,False
2020-21,2020-10-03,Chelsea,Crystal Palace,D,4.86,4.31,0.1991048975046873,0.22680893267795063,0.12761020881670548,0.027704035173263336,0.5500000000000007,False,True,True
2020-21,2020-10-03,Everton,Brighton,D,3.82,3.86,0.2538974182933037,0.2537988571160368,-0.010362694300518172,-9.856117726692037e-05,0.040000000000000036,False,False,False
2020-21,2020-10-03,Leeds,Man City,D,5.31,7.49,0.18046222336669357,0.1299057243150076,-0.29105473965287054,-0.050556499051685966,2.1800000000000006,False,False,False
2020-21,2020-10-03,Newcastle,Burnley,D,3.2,3.38,0.30298059364263824,0.2902051782184507,-0.053254437869822424,-0.01277541542418753,0.17999999999999972,False,False,False
2020-21,2020-10-04,Arsenal,Sheffield United,D,4.17,4.46,0.23295412941748156,0.21856859691349287,-0.06502242152466364,-0.01438553250398869,0.29000000000000004,False,False,False
2020-21,2020-10-04,Aston Villa,Liverpool,D,5.4,5.1,0.17865233865955613,0.19143058589641343,0.05882352941176494,0.012778247236857304,0.3000000000000007,False,True,True
2020-21,2020-10-04,Leicester,West Ham,D,4.16,3.88,0.23314566190269959,0.2524799171408667,0.07216494845360821,0.01933425523816712,0.28000000000000025,False,True,True
2020-21,2020-10-04,Man United,Tottenham,D,3.76,3.7,0.25856483528721963,0.2650368106681483,0.01621621621621605,0.006471975380928696,0.05999999999999961,False,True,True
2020-21,2020-10-04,Southampton,West Brom,D,3.91,3.88,0.24833751484758457,0.25266313233909726,0.0077319587628865705,0.0043256174915126955,0.03000000000000025,False,True,True
2020-21,2020-10-04,Wolves,Fulham,D,4.2,3.64,0.23084475238081878,0.2690677966101695,0.15384615384615397,0.03822304422935072,0.56,False,True,True
2020-21,2020-10-17,Chelsea,Southampton,D,4.53,4.53,0.21544150393392622,0.21566869447305437,0.0,0.00022719053912814702,0.0,True,False,True
2020-21,2020-10-17,Everton,Liverpool,D,4.2,4.24,0.2333399224135801,0.23139153727685127,-0.009433962264150941,-0.0019483851367288196,0.040000000000000036,False,False,False
2020-21,2020-10-17,Man City,Arsenal,D,4.87,4.81,0.2003651119850617,0.20249903037258646,0.012474012474012586,0.002133918387524747,0.0600000000000005,False,True,True
2020-21,2020-10-17,Newcastle,Man United,D,4.18,4.21,0.23470789616547935,0.23244246910261043,-0.0071258907363420665,-0.002265427062868919,0.03000000000000025,False,False,False
2020-21,2020-10-18,Crystal Palace,Brighton,D,3.34,3.25,0.2938017896053818,0.3021446287020377,0.027692307692307683,0.008342839096655896,0.08999999999999986,False,True,True
2020-21,2020-10-18,Leicester,Aston Villa,D,3.89,3.62,0.25224978243336715,0.2712382195264824,0.07458563535911611,0.018988437093115262,0.27,False,True,True
2020-21,2020-10-18,Sheffield United,Fulham,D,3.4,3.16,0.2884494444832646,0.3101051505970415,0.07594936708860756,0.02165570611377693,0.23999999999999977,False,True,True
2020-21,2020-10-18,Tottenham,West Ham,D,4.21,4.17,0.23175760983335802,0.2341597796143251,0.00959232613908867,0.0024021697809670783,0.040000000000000036,False,True,True
2020-21,2020-10-19,Leeds,Wolves,D,3.31,3.35,0.2961896582383364,0.2928016190956259,-0.011940298507462699,-0.003388039142710464,0.040000000000000036,False,False,False
2020-21,2020-10-19,West Brom,Burnley,D,3.37,3.25,0.2914016392517669,0.30200843044879744,0.03692307692307706,0.010606791197030563,0.1200000000000001,False,True,True
2020-21,2020-10-23,Aston Villa,Leeds,D,3.83,4.12,0.2556567795870943,0.23828980194491112,-0.07038834951456308,-0.0173669776421832,0.29000000000000004,False,False,False
2020-21,2020-10-24,Fulham,Crystal Palace,D,3.21,3.14,0.30592208308183644,0.31250667521093667,0.022292993630573132,0.006584592129100231,0.06999999999999984,False,True,True
2020-21,2020-10-24,Liverpool,Sheffield United,D,6.66,7.45,0.14615846825925266,0.1306101487348648,-0.10604026845637582,-0.015548319524387871,0.79,False,False,False
2020-21,2020-10-24,Man United,Chelsea,D,3.65,3.46,0.2689074077495888,0.2835762245002059,0.054913294797687806,0.014668816750617097,0.18999999999999995,False,True,True
2020-21,2020-10-24,West Ham,Man City,D,5.3,5.13,0.18388707641585567,0.18961147143304735,0.033138401559454245,0.005724395017191686,0.16999999999999993,False,True,True
2020-21,2020-10-25,Arsenal,Leicester,D,3.83,3.57,0.25592122914599175,0.27464113887160035,0.07282913165266103,0.018719909725608608,0.26000000000000023,False,True,True
2020-21,2020-10-25,Southampton,Everton,D,3.58,3.56,0.2741107636135095,0.27525289981903944,0.00561797752808979,0.0011421362055299422,0.020000000000000018,False,True,True
2020-21,2020-10-25,Wolves,Newcastle,D,3.59,3.52,0.2731720901736358,0.2781588609295245,0.019886363636363535,0.004986770755888714,0.06999999999999984,False,True,True
2020-21,2020-10-26,Brighton,West Brom,D,4.08,4.3,0.24037190700026428,0.2276690373012088,-0.051162790697674376,-0.012702869699055486,0.21999999999999975,False,False,False
2020-21,2020-10-26,Burnley,Tottenham,D,4.15,4.41,0.23600922238524413,0.220846144596939,-0.05895691609977316,-0.01516307778830514,0.2599999999999998,False,False,False
2020-21,2020-10-30,Wolves,Crystal Palace,D,3.21,3.14,0.3050067658998647,0.31204807835795584,0.022292993630573132,0.007041312458091142,0.06999999999999984,False,True,True
2020-21,2020-10-31,Burnley,Chelsea,D,4.39,4.29,0.22179229917844712,0.22730663207394194,0.023310023310023187,0.005514332895494828,0.09999999999999964,False,True,True
2020-21,2020-10-31,Liverpool,West Ham,D,5.32,5.3,0.18306583986868502,0.18426269689651445,0.0037735849056603765,0.0011968570278294288,0.020000000000000462,False,True,True
2020-21,2020-10-31,Sheffield United,Man City,D,5.91,6.25,0.16538027693646803,0.15635625102538428,-0.054400000000000004,-0.009024025911083755,0.33999999999999986,False,False,False
2020-21,2020-11-01,Aston Villa,Southampton,D,3.72,3.56,0.26356022999840584,0.2756757974240678,0.04494382022471921,0.012115567425661944,0.16000000000000014,False,True,True
2020-21,2020-11-01,Man United,Arsenal,D,3.78,3.65,0.2592482090124056,0.2683608351264435,0.03561643835616435,0.009112626114037903,0.1299999999999999,False,True,True
2020-21,2020-11-01,Newcastle,Everton,D,3.56,3.43,0.275081485973387,0.28579193031292344,0.03790087463556846,0.01071044433953644,0.1299999999999999,False,True,True
2020-21,2020-11-01,Tottenham,Brighton,D,4.26,4.36,0.22984430631826683,0.22402903548647704,-0.022935779816513846,-0.005815270831789787,0.10000000000000053,False,False,False
