Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2022-23,2022-08-07,West Ham,Man City,A,0.1730703848842659,0.12241271592817674,8.0,H,0,0.05065766895608917,0.05065766895608917,0.125,0.048070384884265904,0.38456307907412723,True,-1.0,8.58,8.0,0.11385521490126645,0.12241271592817674,0.48494390230700146,0.38456307907412723,0
2022-23,2022-08-13,Arsenal,Leicester,H,0.2119703640475245,0.16315450102327844,5.97,A,0,0.048815863024246064,0.048815863024246064,0.16750418760469013,0.044466176442834376,0.2654630733637213,True,-1.0,6.22,5.97,0.15698861711187834,0.16315450102327844,0.31845566437560247,0.2654630733637213,2
2022-23,2022-08-13,Arsenal,Leicester,H,0.2096986264417901,0.2203693147305367,4.42,D,0,-0.010670688288746594,0.010670688288746594,0.22624434389140272,-0.016545717449612612,-0.07313207112728781,False,-1.0,4.34,4.42,0.22499290286541088,0.2203693147305367,-0.08990796124263101,-0.07313207112728781,1
2022-23,2022-08-13,Arsenal,Leicester,H,0.5783310095106853,0.6164761842461849,1.58,H,1,-0.03814517473549961,0.03814517473549961,0.6329113924050632,-0.05458038289437794,-0.08623700497311726,False,0.5800000000000001,1.58,1.58,0.6180184800227109,0.6164761842461849,-0.08623700497311726,-0.08623700497311726,0
2022-23,2022-08-13,Aston Villa,Everton,H,0.3760785580181453,0.19131247840315466,5.11,A,0,0.18476607961499067,0.18476607961499067,0.19569471624266144,0.1803838417754839,0.9217614314727227,True,-1.0,5.12,5.11,0.19083722802059802,0.19131247840315466,0.925522217052904,0.9217614314727227,2
2022-23,2022-08-13,Aston Villa,Everton,H,0.261993322688474,0.268573286989044,3.64,D,0,-0.006579964300570007,0.006579964300570007,0.2747252747252747,-0.01273195203680072,-0.046344305413954734,False,-1.0,3.55,3.64,0.275235664074778,0.268573286989044,-0.06992370445591745,-0.046344305413954734,1
2022-23,2022-08-13,Aston Villa,Everton,H,0.3619281192933807,0.5401142346078013,1.81,H,1,-0.17818611531442058,0.17818611531442058,0.5524861878453039,-0.1905580685519232,-0.34491010407898093,False,0.81,1.83,1.81,0.5339271079046239,0.5401142346078013,-0.3376715416931133,-0.34491010407898093,0
2022-23,2022-08-13,Brentford,Man United,H,0.4580216324028723,0.5500539396165515,1.78,A,0,-0.09203230721367917,0.09203230721367917,0.5617977528089888,-0.1037761204061165,-0.18472149432288731,False,-1.0,2.06,1.78,0.47501400636777313,0.5500539396165515,-0.05647543725008308,-0.18472149432288731,2
2022-23,2022-08-13,Brentford,Man United,H,0.2488186849714988,0.23938777812162876,4.09,D,0,0.009430906849870052,0.009430906849870052,0.24449877750611249,0.0043199074653863245,0.01766842153343018,True,-1.0,3.64,4.09,0.2688266079993441,0.23938777812162876,-0.09429998670374429,0.01766842153343018,1
2022-23,2022-08-13,Brentford,Man United,H,0.2931596826256288,0.21055828226181966,4.65,H,1,0.08260140036380914,0.08260140036380914,0.2150537634408602,0.07810591918476861,0.36319252420917403,True,3.6500000000000004,3.82,4.65,0.2561593856328829,0.21055828226181966,0.11986998762990209,0.36319252420917403,0
