Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,CandidatePositiveExpectedReturn,StrategyNumber,Strategy,MinimumExpectedReturn
2021-22,2021-12-28,Leicester,Liverpool,H,0.3190810435649298,0.11702075074392257,8.27,H,1,0.2020602928210072,0.2020602928210072,0.12091898428053205,0.19816205928439773,1.6388002302819693,True,7.27,True,7,Expected return >= 50%,0.5
2021-22,2022-01-23,Arsenal,Burnley,D,0.1832145109701244,0.08229371167875858,11.9,A,0,0.10092079929136581,0.10092079929136581,0.08403361344537814,0.09918089752474625,1.1802526805444802,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-08,Burnley,Man United,D,0.2895020157825475,0.14646592955055063,6.65,H,0,0.14303608623199685,0.14303608623199685,0.15037593984962405,0.13912607593292342,0.9251884049539407,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-09,Tottenham,Southampton,A,0.253200702297493,0.15188396471998242,6.41,A,1,0.10131673757751056,0.10131673757751056,0.15600624024961,0.09719446204788298,0.62301650172693,True,5.41,True,7,Expected return >= 50%,0.5
2021-22,2022-02-10,Liverpool,Leicester,H,0.1088716504268672,0.06936416184971098,14.0,A,0,0.03950748857715622,0.03950748857715622,0.07142857142857142,0.03744307899829577,0.5242031059761407,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-12,Man United,Southampton,D,0.3094982725952319,0.15569405944068213,6.26,A,0,0.15380421315454976,0.15380421315454976,0.1597444089456869,0.149753863649545,0.9374591864461514,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-13,Burnley,Liverpool,A,0.1217349542942724,0.07173305894458326,13.5,H,0,0.05000189534968914,0.05000189534968914,0.07407407407407407,0.047660880220198334,0.6434218829726774,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-13,Leicester,West Ham,D,0.5032420637428459,0.3228042683381837,3.02,H,0,0.18043779540466215,0.18043779540466215,0.33112582781456956,0.1721162359282763,0.5197910325033945,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-13,Tottenham,Wolves,A,0.2984940581225204,0.16523542983663206,5.9,A,1,0.13325862828588833,0.13325862828588833,0.1694915254237288,0.12900253269879158,0.7611149429228703,True,4.9,True,7,Expected return >= 50%,0.5
2021-22,2022-02-19,Crystal Palace,Chelsea,A,0.259349975190943,0.15001456521069817,6.49,H,0,0.10933540998024482,0.10933540998024482,0.15408320493066255,0.10526677026028045,0.6831813389892201,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-23,Burnley,Tottenham,H,0.3780089944577121,0.20710996682675648,4.71,H,1,0.1708990276309556,0.1708990276309556,0.21231422505307856,0.1656947694046335,0.7804223638958239,True,3.71,True,7,Expected return >= 50%,0.5
2021-22,2022-02-23,Liverpool,Leeds,H,0.1164400994474265,0.06082105390819235,16.0,A,0,0.055619045539234156,0.055619045539234156,0.0625,0.053940099447426504,0.8630415911588241,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-02-26,Everton,Man City,A,0.145066023228205,0.07780979827089336,12.5,H,0,0.06725622495731164,0.06725622495731164,0.08,0.065066023228205,0.8133252903525625,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-03-06,Watford,Arsenal,A,0.2854252388424826,0.14285897581202195,6.84,H,0,0.14256626303046066,0.14256626303046066,0.14619883040935672,0.1392264084331259,0.952308633682581,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-03-10,Southampton,Newcastle,A,0.360141055945855,0.22180751799520126,4.41,A,1,0.13833353795065373,0.13833353795065373,0.22675736961451246,0.13338368633134254,0.5882220567212206,True,3.41,True,7,Expected return >= 50%,0.5
2021-22,2022-03-13,Arsenal,Leicester,H,0.218590327129024,0.1231682914953281,7.92,A,0,0.09542203563369589,0.09542203563369589,0.12626262626262627,0.09232770086639772,0.7312353908618701,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-03-14,Crystal Palace,Man City,D,0.1596832261959826,0.0985829329648713,9.88,H,0,0.0611002932311113,0.0611002932311113,0.10121457489878542,0.05846865129719718,0.5776702748163083,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-02,Burnley,Man City,A,0.1214281834158371,0.058788000805315085,16.5,H,0,0.06264018261052201,0.06264018261052201,0.06060606060606061,0.06082212280977649,1.0035650263613123,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-04,Crystal Palace,Arsenal,H,0.4224182729213933,0.2356469288930422,4.15,H,1,0.18677134402835108,0.18677134402835108,0.24096385542168672,0.18145441749970656,0.7530358326237823,True,3.1500000000000004,True,7,Expected return >= 50%,0.5
2021-22,2022-04-08,Newcastle,Wolves,H,0.4411852468787445,0.21998084037841867,4.47,A,0,0.22120440650032583,0.22120440650032583,0.2237136465324385,0.217471600346306,0.9720980535479877,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-17,Newcastle,Leicester,H,0.518143802165978,0.25070765359843566,3.9,A,0,0.26743614856754233,0.26743614856754233,0.25641025641025644,0.26173354575572155,1.020760828447314,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-20,Chelsea,Arsenal,A,0.7746416112192459,0.49841517277214864,1.96,H,0,0.27622643844709727,0.27622643844709727,0.5102040816326531,0.26443752958659283,0.518297557989722,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-20,Everton,Leicester,D,0.5209322733825891,0.3375783526931172,2.9,A,0,0.18335392068947187,0.18335392068947187,0.3448275862068966,0.1761046871756925,0.5107035928095083,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-20,Newcastle,Crystal Palace,H,0.4507265393274752,0.2763610694432189,3.54,A,0,0.17436546988425627,0.17436546988425627,0.2824858757062147,0.1682406636212605,0.5955719492192622,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-04-23,Leicester,Aston Villa,D,0.6161053496597131,0.32054312676109614,3.05,H,0,0.29556222289861694,0.29556222289861694,0.3278688524590164,0.28823649720069666,0.8791213164621248,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-01,Tottenham,Leicester,H,0.1914356972534344,0.10800187123215929,9.05,A,0,0.08343382602127511,0.08343382602127511,0.11049723756906077,0.08093845968437363,0.7324930601435815,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-01,West Ham,Arsenal,A,0.362492131501648,0.21445034692431642,4.57,H,0,0.14804178457733158,0.14804178457733158,0.2188183807439825,0.1436737507576655,0.6565890409625315,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-11,Leeds,Chelsea,A,0.3226180895485395,0.19700081660933905,4.95,H,0,0.12561727293920044,0.12561727293920044,0.20202020202020202,0.12059788752833747,0.5969595432652706,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-11,Watford,Everton,D,0.282742903074772,0.16225514055129847,6.01,H,0,0.12048776252347354,0.12048776252347354,0.1663893510815308,0.11635355199324121,0.6992848474793798,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-15,Everton,Brentford,A,0.4186329524356083,0.2259807769014012,4.32,A,1,0.19265217553420708,0.19265217553420708,0.23148148148148145,0.18715147095412682,0.8084943545218279,True,3.3200000000000003,True,7,Expected return >= 50%,0.5
2021-22,2022-05-19,Everton,Crystal Palace,H,0.4494333617137635,0.21040053053716892,4.64,A,0,0.2390328311765946,0.2390328311765946,0.21551724137931036,0.23391612033445316,1.0853707983518626,True,-1.0,True,7,Expected return >= 50%,0.5
2021-22,2022-05-22,Arsenal,Everton,H,0.2577063007918652,0.11018363939899835,8.84,A,0,0.14752266139286685,0.14752266139286685,0.11312217194570136,0.14458412884616384,1.2781236990000884,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-06,Everton,Chelsea,A,0.267368321836452,0.14138438880706924,6.89,H,0,0.12598393302938274,0.12598393302938274,0.14513788098693758,0.1222304408495144,0.842167737453154,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-06,Newcastle,Nott'm Forest,H,0.2732128103486811,0.14775844458222012,6.6,A,0,0.125454365766461,0.125454365766461,0.15151515151515152,0.12169765883352959,0.8032045483012953,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-13,Aston Villa,Everton,H,0.3760785580181453,0.19131247840315466,5.11,A,0,0.18476607961499067,0.18476607961499067,0.19569471624266144,0.1803838417754839,0.9217614314727227,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-13,Man City,Bournemouth,H,0.0772782383780834,0.02702702702702703,36.0,A,0,0.05025121135105637,0.05025121135105637,0.027777777777777776,0.04950046060030562,1.7820165816110025,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-14,Nott'm Forest,West Ham,H,0.3797054160366417,0.2427046428464901,4.03,H,1,0.1370007731901516,0.1370007731901516,0.24813895781637715,0.13156645822026455,0.5302128266276662,True,3.0300000000000002,True,7,Expected return >= 50%,0.5
2022-23,2022-08-20,Everton,Nott'm Forest,D,0.3882825537203596,0.21119559517566858,4.62,A,0,0.177086958544691,0.177086958544691,0.21645021645021645,0.17183233727014313,0.7938653981880612,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-20,Fulham,Brentford,H,0.567300678006601,0.35075528700906344,2.8,A,0,0.21654539099753756,0.21654539099753756,0.35714285714285715,0.21015782086374385,0.5884418984184827,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-21,Leeds,Chelsea,H,0.2476715058637641,0.15904764226525156,6.14,H,1,0.08862386359851254,0.08862386359851254,0.16286644951140067,0.08480505635236343,0.5207030460035116,True,5.14,True,7,Expected return >= 50%,0.5
2022-23,2022-08-27,Brighton,Leeds,H,0.3482158164844745,0.1921531631520533,5.09,A,0,0.15606265333242123,0.15606265333242123,0.19646365422396858,0.15175216226050595,0.7724185059059754,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-27,Liverpool,Bournemouth,H,0.0844541988413883,0.04983894582723279,19.5,A,0,0.03461525301415551,0.03461525301415551,0.05128205128205128,0.03317214755933702,0.6468568774070718,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-28,Nott'm Forest,Tottenham,A,0.2203127413333814,0.13693954836598252,7.1,H,0,0.0833731929673989,0.0833731929673989,0.14084507042253522,0.0794676709108462,0.564220463467008,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-31,Liverpool,Newcastle,H,0.1605155189063103,0.09157765457145484,10.61,A,0,0.06893786433485546,0.06893786433485546,0.09425070688030161,0.06626481202600869,0.7030696555959521,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-08-31,Man City,Nott'm Forest,H,0.0694564049149618,0.03743024363685858,26.0,A,0,0.03202616127810322,0.03202616127810322,0.038461538461538464,0.030994866453423336,0.8058665277890067,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-09-03,Chelsea,West Ham,H,0.2776735747064907,0.1795715509854327,5.44,A,0,0.09810202372105797,0.09810202372105797,0.1838235294117647,0.09385004529472599,0.5105442464033094,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-10-18,Brighton,Nott'm Forest,D,0.4554772298396654,0.11456355711943703,8.53,A,0,0.3409136727202283,0.3409136727202283,0.1172332942555686,0.33824393558409677,2.8852207705323454,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-10-24,West Ham,Bournemouth,H,0.2977425327671621,0.1592920353982301,6.12,A,0,0.13845049736893203,0.13845049736893203,0.16339869281045752,0.1343438399567046,0.8221843005350322,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-11-05,Leeds,Bournemouth,H,0.2803451179835351,0.17688122056425187,5.52,A,0,0.10346389741928325,0.10346389741928325,0.1811594202898551,0.09918569769368002,0.5475050512691138,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-11-06,Tottenham,Liverpool,A,0.4239181441126122,0.2721755958374148,3.59,H,0,0.1517425482751974,0.1517425482751974,0.2785515320334262,0.145366612079186,0.5218661373642777,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2022-11-12,West Ham,Leicester,A,0.3952413290001032,0.2427046428464901,4.03,A,1,0.15253668615361313,0.15253668615361313,0.24813895781637715,0.14710237118372607,0.5928225558704161,True,3.0300000000000002,True,7,Expected return >= 50%,0.5
2022-23,2023-01-03,Man United,Bournemouth,H,0.1438678671061906,0.08463419527297769,11.5,A,0,0.0592336718332129,0.0592336718332129,0.08695652173913043,0.05691134536706016,0.6544804717211918,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-02-11,Crystal Palace,Brighton,D,0.3313974840986782,0.1892156389970754,5.15,H,0,0.14218184510160278,0.14218184510160278,0.1941747572815534,0.1372227268171248,0.7066970431081929,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-02-11,Fulham,Nott'm Forest,H,0.3648952794455239,0.22583134947127767,4.33,A,0,0.13906392997424624,0.13906392997424624,0.23094688221709006,0.13394839722843385,0.5799965599991186,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-02-25,Leicester,Arsenal,A,0.2752337507022393,0.16235738401194136,6.02,H,0,0.11287636669029796,0.11287636669029796,0.16611295681063123,0.10912079389160809,0.6569071792274805,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-02-25,West Ham,Nott'm Forest,H,0.3099073488065846,0.17442305240341704,5.6,A,0,0.13548429640316756,0.13548429640316756,0.17857142857142858,0.13133592023515603,0.7354811533168737,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-02-26,Tottenham,Chelsea,H,0.5021680468006806,0.32156788199064745,3.04,H,1,0.18060016481003316,0.18060016481003316,0.32894736842105265,0.17322067837962796,0.5265908622740691,True,2.04,True,7,Expected return >= 50%,0.5
2022-23,2023-03-05,Nott'm Forest,Everton,D,0.4987006113681884,0.3159144893111639,3.1,H,0,0.1827861220570245,0.1827861220570245,0.3225806451612903,0.17611996620689807,0.5459718952413841,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-03-11,Everton,Brentford,H,0.5471006756348233,0.32715942530725295,2.99,A,0,0.2199412503275704,0.2199412503275704,0.33444816053511706,0.21265251509970629,0.6358310201481219,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-03-12,Fulham,Arsenal,A,0.2010751140379822,0.12386226841008363,7.83,H,0,0.07721284562789857,0.07721284562789857,0.1277139208173691,0.0733611932206131,0.5744181429174007,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-03-15,Brighton,Crystal Palace,H,0.2157145886693261,0.10322685997060682,9.54,A,0,0.11248772869871929,0.11248772869871929,0.10482180293501049,0.11089278573431562,1.057917175905371,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-03-17,Nott'm Forest,Newcastle,A,0.2835615400104613,0.1781734129495611,5.48,H,0,0.1053881270609002,0.1053881270609002,0.18248175182481752,0.10107978818564378,0.5539172392573279,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-04-01,Chelsea,Aston Villa,A,0.2535825618596213,0.1613045277148021,6.06,A,1,0.0922780341448192,0.0922780341448192,0.16501650165016502,0.08856606020945629,0.536710324869305,True,5.06,True,7,Expected return >= 50%,0.5
2022-23,2023-04-04,Chelsea,Liverpool,D,0.495369399674726,0.2794738533882787,3.5,A,0,0.2158955462864473,0.2158955462864473,0.2857142857142857,0.2096551139604403,0.733792898861541,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-04-08,Aston Villa,Nott'm Forest,H,0.2819703105746792,0.15961691939345568,6.12,A,0,0.12235339118122351,0.12235339118122351,0.16339869281045752,0.11857161776422168,0.7256583007170367,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-04-16,Nott'm Forest,Man United,A,0.3070922696348525,0.18905238246540523,5.14,H,0,0.11803988716944724,0.11803988716944724,0.19455252918287938,0.1125397404519731,0.5784542659231415,True,-1.0,True,7,Expected return >= 50%,0.5
2022-23,2023-05-25,Man United,Chelsea,H,0.2774131097605609,0.14924538358114348,6.53,A,0,0.1281677261794174,0.1281677261794174,0.15313935681470137,0.12427375294585952,0.8115076067364626,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-12,Brighton,Luton,H,0.2070253217509221,0.08524389471684574,11.36,A,0,0.12178142703407635,0.12178142703407635,0.08802816901408451,0.11899715273683757,1.3518076550904747,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-12,Newcastle,Aston Villa,H,0.3533621704154632,0.1848998459167951,5.29,A,0,0.1684623244986681,0.1684623244986681,0.1890359168241966,0.1643262535912666,0.8692858814978004,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-14,Man United,Wolves,H,0.1611493424122099,0.07942740002084708,12.25,A,0,0.08172194239136282,0.08172194239136282,0.08163265306122448,0.07951668935098542,0.9740794445495713,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-19,Liverpool,Bournemouth,H,0.1285431159145138,0.07457627118644068,13.0,A,0,0.05396684472807313,0.05396684472807313,0.07692307692307693,0.051620038991436884,0.6710605068886795,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-25,Chelsea,Luton,H,0.2644640415203204,0.07786633966891478,12.5,A,0,0.18659770185140562,0.18659770185140562,0.08,0.18446404152032037,2.3058005190040047,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-08-26,Man United,Nott'm Forest,H,0.1865452884652013,0.11399483796960136,8.51,A,0,0.07255045049559994,0.07255045049559994,0.11750881316098707,0.06903647530421422,0.587500404838863,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-09-02,Chelsea,Nott'm Forest,A,0.2294758676697116,0.11521355142701968,8.45,A,1,0.11426231624269191,0.11426231624269191,0.1183431952662722,0.1111326724034394,0.9390710818090628,True,7.449999999999999,True,7,Expected return >= 50%,0.5
2023-24,2023-09-16,Fulham,Luton,H,0.2665034507111172,0.17100279186069303,5.68,A,0,0.09550065885042416,0.09550065885042416,0.17605633802816903,0.09044711268294817,0.5137396000391456,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-09-16,Newcastle,Brentford,H,0.3094732496945839,0.17942875805811956,5.43,A,0,0.13004449163646434,0.13004449163646434,0.1841620626151013,0.1253111870794826,0.6804397458415905,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-09-24,Chelsea,Aston Villa,A,0.4277689321641089,0.23867180917193162,4.1,A,1,0.18909712299217726,0.18909712299217726,0.24390243902439027,0.18386649313971862,0.7538526218728463,True,3.0999999999999996,True,7,Expected return >= 50%,0.5
2023-24,2023-09-30,Everton,Luton,A,0.2953878110223008,0.17054499247721722,5.7,A,1,0.12484281854508356,0.12484281854508356,0.17543859649122806,0.11994921453107271,0.6837105228271145,True,4.7,True,7,Expected return >= 50%,0.5
2023-24,2023-10-27,Crystal Palace,Tottenham,A,0.3792055670109331,0.21186453560668017,4.58,H,0,0.16734103140425294,0.16734103140425294,0.2183406113537118,0.1608649556572213,0.7367614969100738,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-10-28,Chelsea,Brentford,A,0.2826833391239201,0.17311054983485527,5.6,A,1,0.1095727892890648,0.1095727892890648,0.17857142857142858,0.1041119105524915,0.5830266990939523,True,4.6,True,7,Expected return >= 50%,0.5
2023-24,2023-10-29,Aston Villa,Luton,H,0.2439830403936287,0.11309485165227552,8.55,A,0,0.13088818874135316,0.13088818874135316,0.11695906432748537,0.12702397606614332,1.0860549953655254,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-11-04,Newcastle,Arsenal,H,0.628938176002575,0.35631965134029664,2.73,A,0,0.2726185246622783,0.2726185246622783,0.3663003663003663,0.2626378097022087,0.7170012204870295,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-11-05,Luton,Liverpool,D,0.1288965510385803,0.06461379887908264,15.0,H,0,0.06428275215949766,0.06428275215949766,0.06666666666666667,0.06222988437191364,0.9334482655787046,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-11-06,Tottenham,Chelsea,A,0.6532345020575259,0.4099511428090077,2.37,H,0,0.24328335924851818,0.24328335924851818,0.42194092827004215,0.23129357378748372,0.5481657698763365,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-11-11,Man United,Luton,H,0.166560010174919,0.09581401875489921,10.06,A,0,0.07074599142001979,0.07074599142001979,0.09940357852882703,0.06715643164609197,0.6755937023596852,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-11-25,Luton,Crystal Palace,H,0.3992778733446733,0.23617016933931134,4.12,H,1,0.16310770400536195,0.16310770400536195,0.24271844660194175,0.15655942674273154,0.6450248381800541,True,3.12,True,7,Expected return >= 50%,0.5
2023-24,2023-11-25,Sheffield United,Bournemouth,A,0.4206623701179048,0.27227348358795944,3.57,H,0,0.14838888652994536,0.14838888652994536,0.2801120448179272,0.14055032529997763,0.5017646613209201,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-03,Chelsea,Brighton,H,0.3072706465027729,0.17625943804926353,5.5,A,0,0.1310112084535094,0.1310112084535094,0.18181818181818182,0.1254524646845911,0.689988555765251,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-05,Luton,Arsenal,A,0.1426343555827293,0.06228745301592984,15.5,H,0,0.08034690256679947,0.08034690256679947,0.06451612903225806,0.07811822655047124,1.210832511532304,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-09,Wolves,Nott'm Forest,D,0.3668466345824787,0.22004820362056865,4.42,A,0,0.14679843096191003,0.14679843096191003,0.22624434389140272,0.14060229069107597,0.6214621248545558,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-10,Fulham,West Ham,H,0.458878181782012,0.28536370842517883,3.41,A,0,0.17351447335683318,0.17351447335683318,0.29325513196480935,0.16562304981720266,0.5647745998766609,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-16,Chelsea,Sheffield United,H,0.0997293599123081,0.06078218818952725,15.9,A,0,0.038947171722780845,0.038947171722780845,0.06289308176100629,0.036836278151301804,0.5856968226056987,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-26,Bournemouth,Fulham,H,0.382847970857534,0.24475867343936927,3.97,A,0,0.13808929741816475,0.13808929741816475,0.2518891687657431,0.13095880209179095,0.5199064443044101,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2023-12-26,Sheffield United,Luton,A,0.5216519475602118,0.3088388492667682,3.15,A,1,0.21281309829344364,0.21281309829344364,0.31746031746031744,0.20419163009989438,0.6432036348146672,True,2.15,True,7,Expected return >= 50%,0.5
2023-24,2023-12-28,Arsenal,West Ham,A,0.1424499684279321,0.0896468147600415,10.81,A,1,0.052803153667890596,0.052803153667890596,0.09250693802035152,0.049943030407580566,0.539884158705946,True,9.81,True,7,Expected return >= 50%,0.5
2023-24,2024-02-04,Chelsea,Wolves,A,0.3958759779018691,0.1610485707057931,6.02,A,1,0.23482740719607603,0.23482740719607603,0.16611295681063123,0.2297630210912379,1.383173386969252,True,5.02,True,7,Expected return >= 50%,0.5
2023-24,2024-02-12,Crystal Palace,Chelsea,A,0.419115362047616,0.19255243931180765,5.04,H,0,0.22656292273580836,0.22656292273580836,0.1984126984126984,0.2207026636349176,1.1123414247199848,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-03-10,Aston Villa,Tottenham,A,0.6277471165373762,0.38178600113038047,2.55,H,0,0.24596111540699578,0.24596111540699578,0.3921568627450981,0.23559025379227816,0.6007551471703094,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-03-10,Liverpool,Man City,D,0.5413187357178897,0.2792026356395179,3.48,H,0,0.26211610007837177,0.26211610007837177,0.28735632183908044,0.25396241387880925,0.8837892002982561,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-03-13,Bournemouth,Luton,H,0.2892726096674086,0.16999420605977983,5.69,A,0,0.11927840360762876,0.11927840360762876,0.17574692442882248,0.11352568523858611,0.645961149007555,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-03-30,Tottenham,Luton,H,0.1382553190345624,0.0761498394097189,12.64,A,0,0.0621054796248435,0.0621054796248435,0.0791139240506329,0.05914139498392949,0.7475472325968688,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-04-02,West Ham,Tottenham,D,0.4514264586480969,0.2810352429479296,3.47,H,0,0.1703912157001673,0.1703912157001673,0.2881844380403458,0.16324202060775106,0.5664498115088963,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-04-06,Fulham,Newcastle,A,0.531338787645353,0.3435701369543724,2.83,A,1,0.18776865069098064,0.18776865069098064,0.35335689045936397,0.17798189718598906,0.5036887690363492,True,1.83,True,7,Expected return >= 50%,0.5
2023-24,2024-04-06,Luton,Bournemouth,H,0.4282069527340724,0.25457222718121464,3.82,H,1,0.17363472555285775,0.17363472555285775,0.2617801047120419,0.1664268480220305,0.6357505594441564,True,2.82,True,7,Expected return >= 50%,0.5
2023-24,2024-04-07,Man United,Liverpool,D,0.3483525476020239,0.19395151212196954,5.0,H,0,0.15440103548005435,0.15440103548005435,0.2,0.14835254760202388,0.7417627380101195,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-04-20,Wolves,Arsenal,A,0.2077545938558803,0.08260571564800191,11.75,H,0,0.1251488782078784,0.1251488782078784,0.0851063829787234,0.1226482108771569,1.4411164778065935,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-04-27,Fulham,Crystal Palace,D,0.4054619417000453,0.25725978308118025,3.78,A,0,0.14820215861886504,0.14820215861886504,0.2645502645502646,0.1409116771497807,0.532646139626171,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-04-28,Bournemouth,Brighton,H,0.464337130147487,0.2719206315936561,3.57,A,0,0.19241649855383092,0.19241649855383092,0.2801120448179272,0.18422508532955983,0.6576835546265285,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-04,Sheffield United,Nott'm Forest,A,0.2953481404544671,0.19114568394980977,5.08,H,0,0.10420245650465734,0.10420245650465734,0.19685039370078738,0.09849774675367973,0.500368553508693,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-06,Crystal Palace,Man United,H,0.4545185802079429,0.272075429659412,3.57,A,0,0.18244315054853089,0.18244315054853089,0.2801120448179272,0.17440653539001572,0.6226313313423562,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-12,Man United,Arsenal,A,0.2428390146346724,0.09880374393112769,9.75,H,0,0.14403527070354472,0.14403527070354472,0.10256410256410256,0.14027491207056983,1.3676803926880559,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-13,Aston Villa,Liverpool,D,0.4091450388039352,0.2488679587031335,3.9,H,0,0.16027708010080172,0.16027708010080172,0.25641025641025644,0.15273478239367877,0.5956656513353473,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-19,Crystal Palace,Aston Villa,H,0.4392624469558421,0.19467445721419285,4.99,A,0,0.24458798974164925,0.24458798974164925,0.2004008016032064,0.2388616453526357,1.191919610309652,True,-1.0,True,7,Expected return >= 50%,0.5
2023-24,2024-05-19,Sheffield United,Tottenham,A,0.1974467418664834,0.12156265152039898,7.99,H,0,0.07588409034608441,0.07588409034608441,0.1251564455569462,0.0722902963095372,0.5775994675132023,True,-1.0,True,7,Expected return >= 50%,0.5
