Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,ComparisonLogLoss,PoissonLogLoss,ComparisonModel,LossDifference
2023-24,2023-12-24,Wolves,Chelsea,2023-24,H,0.9780872369085402,1.0658281644466858,Tuned Random Forest,-0.08774092753814566
2023-24,2023-12-26,Bournemouth,Fulham,2023-24,H,0.8831311984511178,1.0586382724651704,Tuned Random Forest,-0.17550707401405263
2023-24,2023-12-26,Burnley,Liverpool,2023-24,A,0.3952727294922428,0.36720431758241595,Tuned Random Forest,0.02806841190982684
2023-24,2023-12-26,Man United,Aston Villa,2023-24,H,1.0202685680277443,0.8367176023414712,Tuned Random Forest,0.18355096568627316
2023-24,2023-12-26,Newcastle,Nott'm Forest,2023-24,A,2.2428230457594,1.898820153270551,Tuned Random Forest,0.34400289248884874
2023-24,2023-12-26,Sheffield United,Luton,2023-24,A,0.8214955457884695,0.650754680613589,Tuned Random Forest,0.17074086517488052
2023-24,2023-12-27,Brentford,Wolves,2023-24,A,1.398539393138885,1.236196292784055,Tuned Random Forest,0.1623431003548299
2023-24,2023-12-27,Chelsea,Crystal Palace,2023-24,H,0.6859955577398013,0.5306539326482453,Tuned Random Forest,0.1553416250915559
2023-24,2023-12-27,Everton,Man City,2023-24,A,0.511631976479524,0.48217996688291653,Tuned Random Forest,0.02945200959660743
2023-24,2023-12-28,Arsenal,West Ham,2023-24,A,2.156420242217863,1.9487644396743824,Tuned Random Forest,0.20765580254348048
2023-24,2023-12-28,Brighton,Tottenham,2023-24,H,1.0320185835226159,0.8256937021920978,Tuned Random Forest,0.20632488133051807
2023-24,2023-12-30,Aston Villa,Burnley,2023-24,H,0.32131785643326205,0.29395044900199024,Tuned Random Forest,0.027367407431271806
2023-24,2023-12-30,Crystal Palace,Brentford,2023-24,H,0.7584526559165016,0.7660903363218666,Tuned Random Forest,-0.007637680405365055
2023-24,2023-12-30,Luton,Chelsea,2023-24,A,0.8357536442813858,0.750907236855036,Tuned Random Forest,0.08484640742634975
2023-24,2023-12-30,Man City,Sheffield United,2023-24,H,0.22858885262599876,0.048991803973517205,Tuned Random Forest,0.17959704865248155
2023-24,2023-12-30,Nott'm Forest,Man United,2023-24,H,1.4919177330929883,1.3257111570660736,Tuned Random Forest,0.1662065760269147
2023-24,2023-12-30,Wolves,Everton,2023-24,H,0.9563934416062284,0.9715644553595354,Tuned Random Forest,-0.015171013753306983
2023-24,2023-12-31,Fulham,Arsenal,2023-24,H,1.6469159592910032,1.8604183917265689,Tuned Random Forest,-0.21350243243556566
2023-24,2023-12-31,Tottenham,Bournemouth,2023-24,H,0.39279638666870603,0.3754893317084461,Tuned Random Forest,0.017307054960259916
2023-24,2024-01-01,Liverpool,Newcastle,2023-24,H,0.3684822423440242,0.38542458252161754,Tuned Random Forest,-0.01694234017759333
2023-24,2024-01-02,West Ham,Brighton,2023-24,D,1.2878570317104228,1.3218878844104556,Tuned Random Forest,-0.03403085270003281
2023-24,2024-01-12,Burnley,Luton,2023-24,D,1.4191616086040204,1.2354403605901612,Tuned Random Forest,0.18372124801385925
2023-24,2024-01-13,Chelsea,Fulham,2023-24,H,0.6678412386474699,0.6075913123852017,Tuned Random Forest,0.060249926262268216
2023-24,2024-01-13,Newcastle,Man City,2023-24,A,0.5524091332959209,0.6168720227078826,Tuned Random Forest,-0.06446288941196165
2023-24,2024-01-14,Everton,Aston Villa,2023-24,D,1.4227952022961574,1.4014623072099837,Tuned Random Forest,0.021332895086173753
2023-24,2024-01-14,Man United,Tottenham,2023-24,D,1.0380313235012495,1.3790054257586264,Tuned Random Forest,-0.3409741022573769
2023-24,2024-01-20,Arsenal,Crystal Palace,2023-24,H,0.29541222840658227,0.3488431762067894,Tuned Random Forest,-0.05343094780020713
2023-24,2024-01-20,Brentford,Nott'm Forest,2023-24,H,0.7167164450732877,0.7219761928575091,Tuned Random Forest,-0.005259747784221447
2023-24,2024-01-21,Bournemouth,Liverpool,2023-24,A,0.4213697402903367,0.43276655249112594,Tuned Random Forest,-0.011396812200789253
2023-24,2024-01-21,Sheffield United,West Ham,2023-24,D,1.5145706886869363,1.320134870468039,Tuned Random Forest,0.19443581821889744
2023-24,2024-01-22,Brighton,Wolves,2023-24,D,1.3625215741001004,1.4947698826846743,Tuned Random Forest,-0.13224830858457381
2023-24,2024-01-30,Aston Villa,Newcastle,2023-24,A,1.7157692246965017,1.3559609461715227,Tuned Random Forest,0.359808278524979
2023-24,2024-01-30,Crystal Palace,Sheffield United,2023-24,H,0.45658807358334075,0.5201491147881662,Tuned Random Forest,-0.06356104120482542
2023-24,2024-01-30,Fulham,Everton,2023-24,D,1.2848787914581932,1.3527480740621975,Tuned Random Forest,-0.06786928260400438
2023-24,2024-01-30,Luton,Brighton,2023-24,H,1.3635397675852683,1.2637316765036894,Tuned Random Forest,0.09980809108157884
2023-24,2024-01-30,Nott'm Forest,Arsenal,2023-24,A,0.46364295257334404,0.48020126141195574,Tuned Random Forest,-0.0165583088386117
2023-24,2024-01-31,Liverpool,Chelsea,2023-24,H,0.2552244324829773,0.230224310496465,Tuned Random Forest,0.02500012198651233
2023-24,2024-01-31,Man City,Burnley,2023-24,H,0.22074548273815986,0.08405178290336503,Tuned Random Forest,0.13669369983479485
2023-24,2024-01-31,Tottenham,Brentford,2023-24,H,0.45404984461330855,0.46918844404457916,Tuned Random Forest,-0.015138599431270605
2023-24,2024-02-01,West Ham,Bournemouth,2023-24,D,1.2537596772832733,1.471439211511934,Tuned Random Forest,-0.2176795342286606
2023-24,2024-02-01,Wolves,Man United,2023-24,A,0.8637445038558591,0.9606738182923896,Tuned Random Forest,-0.09692931443653052
2023-24,2024-02-03,Brighton,Crystal Palace,2023-24,H,0.6186350064322363,0.5346873258572004,Tuned Random Forest,0.08394768057503599
2023-24,2024-02-03,Burnley,Fulham,2023-24,D,1.4618548363884443,1.2954808220476999,Tuned Random Forest,0.1663740143407444
2023-24,2024-02-03,Everton,Tottenham,2023-24,D,1.5061268299911286,1.4824810317547144,Tuned Random Forest,0.023645798236414217
2023-24,2024-02-03,Newcastle,Luton,2023-24,D,1.606909610184356,1.4464712300610132,Tuned Random Forest,0.16043838012334288
2023-24,2024-02-03,Sheffield United,Aston Villa,2023-24,A,0.49962196334796366,0.5826517394111234,Tuned Random Forest,-0.0830297760631597
2023-24,2024-02-04,Arsenal,Liverpool,2023-24,H,0.9622181962578107,1.067378091499189,Tuned Random Forest,-0.10515989524137836
2023-24,2024-02-04,Bournemouth,Nott'm Forest,2023-24,D,1.1815145389819384,1.3397615694549285,Tuned Random Forest,-0.15824703047299016
2023-24,2024-02-04,Chelsea,Wolves,2023-24,A,1.3661847845973085,0.9266543038974757,Tuned Random Forest,0.4395304806998328
2023-24,2024-02-04,Man United,West Ham,2023-24,H,0.744652025192907,0.580933552889029,Tuned Random Forest,0.16371847230387793
2023-24,2024-02-05,Brentford,Man City,2023-24,A,0.3962911703822587,0.39589989028600225,Tuned Random Forest,0.0003912800962564411
2023-24,2024-02-10,Fulham,Bournemouth,2023-24,H,0.8517461959530463,0.8378182009291615,Tuned Random Forest,0.013927995023884865
2023-24,2024-02-10,Liverpool,Burnley,2023-24,H,0.22057720928849878,0.12246125001264319,Tuned Random Forest,0.09811595927585559
2023-24,2024-02-10,Luton,Sheffield United,2023-24,A,1.903509249912695,1.8298232821569527,Tuned Random Forest,0.07368596775574243
2023-24,2024-02-10,Man City,Everton,2023-24,H,0.2567770258746999,0.13185783880603918,Tuned Random Forest,0.12491918706866073
2023-24,2024-02-10,Nott'm Forest,Newcastle,2023-24,A,0.7582710447495753,0.6715229282376494,Tuned Random Forest,0.08674811651192593
2023-24,2024-02-10,Tottenham,Brighton,2023-24,H,0.49886231689860455,0.6672735899931226,Tuned Random Forest,-0.16841127309451803
2023-24,2024-02-10,Wolves,Brentford,2023-24,A,1.4330378311757495,1.3147617647004701,Tuned Random Forest,0.11827606647527933
2023-24,2024-02-11,Aston Villa,Man United,2023-24,A,1.4089612253398682,1.601058427851382,Tuned Random Forest,-0.19209720251151374
2023-24,2024-02-11,West Ham,Arsenal,2023-24,A,0.6239156142809957,0.6528227506307019,Tuned Random Forest,-0.02890713634970621
2023-24,2024-02-12,Crystal Palace,Chelsea,2023-24,A,1.0505791534217979,1.1069970635991904,Tuned Random Forest,-0.056417910177392505
2023-24,2024-02-17,Brentford,Liverpool,2023-24,A,0.3620131623099915,0.44369910424530146,Tuned Random Forest,-0.08168594193530998
2023-24,2024-02-17,Burnley,Arsenal,2023-24,A,0.34249901981498104,0.2964493402277136,Tuned Random Forest,0.04604967958726747
2023-24,2024-02-17,Fulham,Aston Villa,2023-24,A,0.7067964513750727,0.7757597275146035,Tuned Random Forest,-0.0689632761395308
2023-24,2024-02-17,Man City,Chelsea,2023-24,D,2.295108171643807,2.1070954301377833,Tuned Random Forest,0.18801274150602376
2023-24,2024-02-17,Newcastle,Bournemouth,2023-24,D,1.5803480002818453,1.7804520888289295,Tuned Random Forest,-0.20010408854708417
2023-24,2024-02-17,Nott'm Forest,West Ham,2023-24,H,1.114124821906985,0.9396325207574496,Tuned Random Forest,0.1744923011495354
2023-24,2024-02-17,Tottenham,Wolves,2023-24,A,2.022762784368918,1.6065460245684413,Tuned Random Forest,0.4162167598004767
2023-24,2024-02-18,Luton,Man United,2023-24,A,0.5549858393872699,0.893507292894296,Tuned Random Forest,-0.3385214535070261
2023-24,2024-02-18,Sheffield United,Brighton,2023-24,A,0.5370897756427009,0.6117395345894067,Tuned Random Forest,-0.07464975894670578
2023-24,2024-02-19,Everton,Crystal Palace,2023-24,D,1.2820318082651467,1.4437504996616874,Tuned Random Forest,-0.16171869139654071
2023-24,2024-02-20,Man City,Brentford,2023-24,H,0.22781960053685452,0.1559945304891538,Tuned Random Forest,0.07182507004770072
2023-24,2024-02-21,Liverpool,Luton,2023-24,H,0.19318866234963578,0.24163297035600098,Tuned Random Forest,-0.048444308006365205
2023-24,2024-02-24,Arsenal,Newcastle,2023-24,H,0.3292941222879418,0.5151205772521896,Tuned Random Forest,-0.18582645496424782
2023-24,2024-02-24,Aston Villa,Nott'm Forest,2023-24,H,0.33442111436372934,0.39895790849050533,Tuned Random Forest,-0.06453679412677599
2023-24,2024-02-24,Bournemouth,Man City,2023-24,A,0.344348365195311,0.4069017016599431,Tuned Random Forest,-0.06255333646463213
2023-24,2024-02-24,Brighton,Everton,2023-24,D,1.461665414107824,1.4819313790018336,Tuned Random Forest,-0.020265964894009558
2023-24,2024-02-24,Crystal Palace,Burnley,2023-24,H,0.6325594002637294,0.6027503923257104,Tuned Random Forest,0.029809007938018994
2023-24,2024-02-24,Man United,Fulham,2023-24,A,2.0846592699607926,1.8331085041129918,Tuned Random Forest,0.2515507658478009
2023-24,2024-02-25,Wolves,Sheffield United,2023-24,H,0.3919190337279484,0.3136064993364766,Tuned Random Forest,0.07831253439147179
2023-24,2024-02-26,West Ham,Brentford,2023-24,H,0.7561887122432883,0.7176757144114081,Tuned Random Forest,0.038512997831880225
2023-24,2024-03-02,Brentford,Chelsea,2023-24,D,1.3127954022504602,1.435635193599659,Tuned Random Forest,-0.12283979134919876
2023-24,2024-03-02,Everton,West Ham,2023-24,A,1.2077617319983738,1.2956042019954275,Tuned Random Forest,-0.0878424699970537
2023-24,2024-03-02,Fulham,Brighton,2023-24,H,1.189447409966097,1.3166106044555868,Tuned Random Forest,-0.12716319448948976
2023-24,2024-03-02,Luton,Aston Villa,2023-24,A,0.49935873497313676,0.6476489992550084,Tuned Random Forest,-0.14829026428187164
2023-24,2024-03-02,Newcastle,Wolves,2023-24,H,0.5697385676818566,0.5642851059936849,Tuned Random Forest,0.005453461688171735
2023-24,2024-03-02,Nott'm Forest,Liverpool,2023-24,A,0.3139722328912039,0.3272230844679162,Tuned Random Forest,-0.013250851576712297
2023-24,2024-03-02,Tottenham,Crystal Palace,2023-24,H,0.3270845916481935,0.4700960685014051,Tuned Random Forest,-0.14301147685321164
2023-24,2024-03-03,Burnley,Bournemouth,2023-24,A,0.7483648626684996,0.9516750579453778,Tuned Random Forest,-0.20331019527687821
2023-24,2024-03-03,Man City,Man United,2023-24,H,0.2687930955226974,0.23989821377038062,Tuned Random Forest,0.028894881752316803
2023-24,2024-03-04,Sheffield United,Arsenal,2023-24,A,0.29315437635751956,0.16294249562174054,Tuned Random Forest,0.13021188073577902
2023-24,2024-03-09,Arsenal,Brentford,2023-24,H,0.1935522193670212,0.22075125419043568,Tuned Random Forest,-0.027199034823414486
2023-24,2024-03-09,Bournemouth,Sheffield United,2023-24,D,1.493432614410351,1.708845692249746,Tuned Random Forest,-0.215413077839395
2023-24,2024-03-09,Crystal Palace,Luton,2023-24,D,1.245844720893813,1.3833199206947902,Tuned Random Forest,-0.1374751998009771
2023-24,2024-03-09,Man United,Everton,2023-24,H,0.45326890827895155,0.4676185709393988,Tuned Random Forest,-0.014349662660447238
2023-24,2024-03-09,Wolves,Fulham,2023-24,H,0.8199364165812986,0.9641011563267415,Tuned Random Forest,-0.14416473974544297
2023-24,2024-03-10,Aston Villa,Tottenham,2023-24,A,1.4460296324577684,1.7105333802130802,Tuned Random Forest,-0.2645037477553118
2023-24,2024-03-10,Brighton,Nott'm Forest,2023-24,H,0.5157674527572781,0.4864985614317477,Tuned Random Forest,0.0292688913255304
2023-24,2024-03-10,Liverpool,Man City,2023-24,D,1.2736417088531924,1.5087401661562312,Tuned Random Forest,-0.2350984573030388
2023-24,2024-03-10,West Ham,Burnley,2023-24,D,1.5728975739410977,1.815433616748507,Tuned Random Forest,-0.24253604280740926
2023-24,2024-03-11,Chelsea,Newcastle,2023-24,H,0.9494566305080878,1.0022590685012713,Tuned Random Forest,-0.052802437993183515
2023-24,2024-03-13,Bournemouth,Luton,2023-24,H,0.6490442101770819,0.7846122102463076,Tuned Random Forest,-0.13556800006922565
2023-24,2024-03-16,Burnley,Brentford,2023-24,H,1.1060032968820364,1.1609580193638498,Tuned Random Forest,-0.054954722481813434
2023-24,2024-03-16,Fulham,Tottenham,2023-24,H,1.362732944695283,1.2755002254440833,Tuned Random Forest,0.08723271925119969
2023-24,2024-03-16,Luton,Nott'm Forest,2023-24,D,1.415339289105411,1.3545768245063399,Tuned Random Forest,0.0607624645990712
2023-24,2024-03-17,West Ham,Aston Villa,2023-24,D,1.412146691269625,1.4140433463702136,Tuned Random Forest,-0.0018966551005885623
2023-24,2024-03-30,Aston Villa,Wolves,2023-24,H,0.4260430062899196,0.3898616930369991,Tuned Random Forest,0.03618131325292051
2023-24,2024-03-30,Bournemouth,Everton,2023-24,H,0.6908752583283991,0.7843916385471484,Tuned Random Forest,-0.0935163802187493
2023-24,2024-03-30,Brentford,Man United,2023-24,D,1.4647422482376544,1.4544238648428138,Tuned Random Forest,0.010318383394840591
2023-24,2024-03-30,Chelsea,Burnley,2023-24,D,1.6189025242489552,1.5929201124534826,Tuned Random Forest,0.02598241179547256
2023-24,2024-03-30,Newcastle,West Ham,2023-24,H,0.6013610204057508,0.5621824769433057,Tuned Random Forest,0.03917854346244509
2023-24,2024-03-30,Nott'm Forest,Crystal Palace,2023-24,D,1.4102867275301454,1.3496272753282483,Tuned Random Forest,0.06065945220189706
2023-24,2024-03-30,Sheffield United,Fulham,2023-24,D,1.5469179205329755,1.4330856115495034,Tuned Random Forest,0.11383230898347207
2023-24,2024-03-30,Tottenham,Luton,2023-24,H,0.37083760197255194,0.4037488791144365,Tuned Random Forest,-0.032911277141884576
2023-24,2024-03-31,Liverpool,Brighton,2023-24,H,0.23297598702968605,0.3146961292889175,Tuned Random Forest,-0.08172014225923144
2023-24,2024-03-31,Man City,Arsenal,2023-24,D,1.3235807387083751,1.4530464430891865,Tuned Random Forest,-0.1294657043808114
2023-24,2024-04-02,Bournemouth,Crystal Palace,2023-24,H,0.7859912821628184,0.8352074545575955,Tuned Random Forest,-0.04921617239477705
2023-24,2024-04-02,Burnley,Wolves,2023-24,D,1.4738966525750297,1.3002216637484059,Tuned Random Forest,0.1736749888266238
2023-24,2024-04-02,Newcastle,Everton,2023-24,D,1.628005703915181,1.6656309859315066,Tuned Random Forest,-0.037625282016325645
2023-24,2024-04-02,Nott'm Forest,Fulham,2023-24,H,1.1307973237195506,1.1082106154871159,Tuned Random Forest,0.022586708232434693
2023-24,2024-04-02,West Ham,Tottenham,2023-24,D,1.4410522178801006,1.4436256568663357,Tuned Random Forest,-0.002573438986235077
2023-24,2024-04-03,Arsenal,Luton,2023-24,H,0.17292736261566044,0.14764827178706857,Tuned Random Forest,0.025279090828591866
2023-24,2024-04-03,Brentford,Brighton,2023-24,D,1.3740153279780127,1.4230904994349343,Tuned Random Forest,-0.04907517145692153
2023-24,2024-04-03,Man City,Aston Villa,2023-24,H,0.3502953530542486,0.2616914353785106,Tuned Random Forest,0.088603917675738
2023-24,2024-04-04,Chelsea,Man United,2023-24,H,1.0873065587975232,0.8454389335559909,Tuned Random Forest,0.24186762524153238
2023-24,2024-04-04,Liverpool,Sheffield United,2023-24,H,0.1824298389147041,0.05806206130653301,Tuned Random Forest,0.12436777760817108
2023-24,2024-04-06,Aston Villa,Brentford,2023-24,D,1.6134677078268471,1.6050420717603557,Tuned Random Forest,0.008425636066491382
2023-24,2024-04-06,Brighton,Arsenal,2023-24,A,0.41925308111324183,0.5674630352945875,Tuned Random Forest,-0.1482099541813457
2023-24,2024-04-06,Crystal Palace,Man City,2023-24,A,0.38673036238780173,0.2419422982841333,Tuned Random Forest,0.14478806410366843
2023-24,2024-04-06,Everton,Burnley,2023-24,H,0.5348780451102975,0.6475885307344486,Tuned Random Forest,-0.11271048562415109
2023-24,2024-04-06,Fulham,Newcastle,2023-24,A,0.7115087456735364,0.63235544302275,Tuned Random Forest,0.07915330265078635
2023-24,2024-04-06,Luton,Bournemouth,2023-24,H,1.1620741381300317,0.8481486658400369,Tuned Random Forest,0.3139254722899948
2023-24,2024-04-06,Wolves,West Ham,2023-24,A,1.144800409011791,0.8934644573215391,Tuned Random Forest,0.2513359516902518
2023-24,2024-04-07,Man United,Liverpool,2023-24,D,1.505025065796982,1.3569372904503751,Tuned Random Forest,0.14808777534660678
2023-24,2024-04-07,Sheffield United,Chelsea,2023-24,D,1.5947758786796007,1.4741421957495795,Tuned Random Forest,0.12063368293002119
2023-24,2024-04-07,Tottenham,Nott'm Forest,2023-24,H,0.3607246030333057,0.4473222662324909,Tuned Random Forest,-0.08659766319918516
2023-24,2024-04-13,Bournemouth,Man United,2023-24,D,1.529269522242839,1.4329455047271655,Tuned Random Forest,0.09632401751567343
2023-24,2024-04-13,Brentford,Sheffield United,2023-24,H,0.47042284991913597,0.350792047161464,Tuned Random Forest,0.11963080275767196
2023-24,2024-04-13,Burnley,Brighton,2023-24,D,1.5984262851357043,1.3728836417436787,Tuned Random Forest,0.22554264339202557
2023-24,2024-04-13,Man City,Luton,2023-24,H,0.20424356467110996,0.12387211483975093,Tuned Random Forest,0.08037144983135903
2023-24,2024-04-13,Newcastle,Tottenham,2023-24,H,0.9216071570230675,0.7886011000353993,Tuned Random Forest,0.1330060569876682
2023-24,2024-04-13,Nott'm Forest,Wolves,2023-24,D,1.405926155094336,1.3683624964732468,Tuned Random Forest,0.037563658621089235
2023-24,2024-04-14,Arsenal,Aston Villa,2023-24,A,2.170816320764514,2.3126966983314983,Tuned Random Forest,-0.14188037756698435
2023-24,2024-04-14,Liverpool,Crystal Palace,2023-24,A,2.468047291844973,3.002383369067669,Tuned Random Forest,-0.5343360772226959
2023-24,2024-04-14,West Ham,Fulham,2023-24,A,1.5518674489454019,1.464847184965559,Tuned Random Forest,0.08702026397984275
2023-24,2024-04-15,Chelsea,Everton,2023-24,H,0.6150286456301746,0.5133369535340897,Tuned Random Forest,0.10169169209608486
2023-24,2024-04-20,Luton,Brentford,2023-24,A,1.0991669966262076,0.9177380151739555,Tuned Random Forest,0.18142898145225217
2023-24,2024-04-20,Sheffield United,Burnley,2023-24,A,1.1460288444681794,1.0212702431534246,Tuned Random Forest,0.1247586013147548
2023-24,2024-04-20,Wolves,Arsenal,2023-24,A,0.3834840181986478,0.5374472574083291,Tuned Random Forest,-0.1539632392096813
2023-24,2024-04-21,Aston Villa,Bournemouth,2023-24,H,0.3751609499035381,0.35703537223232507,Tuned Random Forest,0.018125577671213033
2023-24,2024-04-21,Crystal Palace,West Ham,2023-24,H,0.9011738529627422,0.9939902683539722,Tuned Random Forest,-0.09281641539122998
2023-24,2024-04-21,Everton,Nott'm Forest,2023-24,H,0.7370411666914828,0.8613501212100115,Tuned Random Forest,-0.12430895451852875
2023-24,2024-04-21,Fulham,Liverpool,2023-24,A,0.5114532316663355,0.4630480381270063,Tuned Random Forest,0.048405193539329205
2023-24,2024-04-23,Arsenal,Chelsea,2023-24,H,0.2903367412771175,0.3574024706478279,Tuned Random Forest,-0.06706572937071037
2023-24,2024-04-24,Crystal Palace,Newcastle,2023-24,H,1.3639108839935308,1.004789187437451,Tuned Random Forest,0.35912169655607973
2023-24,2024-04-24,Everton,Liverpool,2023-24,H,1.720162596182313,1.774106363615365,Tuned Random Forest,-0.05394376743305185
2023-24,2024-04-24,Man United,Sheffield United,2023-24,H,0.315910041876612,0.2082083296554773,Tuned Random Forest,0.10770171222113467
2023-24,2024-04-24,Wolves,Bournemouth,2023-24,A,1.3702640501590064,1.1053556455449363,Tuned Random Forest,0.26490840461407017
2023-24,2024-04-25,Brighton,Man City,2023-24,A,0.44924639557779616,0.4590704731259623,Tuned Random Forest,-0.00982407754816611
2023-24,2024-04-27,Aston Villa,Chelsea,2023-24,D,1.5717094516646704,1.5012673403372898,Tuned Random Forest,0.07044211132738054
2023-24,2024-04-27,Everton,Brentford,2023-24,H,0.9393268538993782,0.9323073232303886,Tuned Random Forest,0.0070195306689896375
2023-24,2024-04-27,Fulham,Crystal Palace,2023-24,D,1.3125458967141286,1.3440222802535016,Tuned Random Forest,-0.03147638353937299
2023-24,2024-04-27,Man United,Burnley,2023-24,D,1.7142776430700155,1.794534745564743,Tuned Random Forest,-0.0802571024947274
2023-24,2024-04-27,Newcastle,Sheffield United,2023-24,H,0.30506306298294633,0.20965658134140833,Tuned Random Forest,0.095406481641538
2023-24,2024-04-27,West Ham,Liverpool,2023-24,D,1.5759774125046233,1.5576421747653886,Tuned Random Forest,0.018335237739234733
2023-24,2024-04-27,Wolves,Luton,2023-24,H,0.6518332117121483,0.5422464685260725,Tuned Random Forest,0.10958674318607575
2023-24,2024-04-28,Bournemouth,Brighton,2023-24,H,0.865778836076797,1.166040885209815,Tuned Random Forest,-0.300262049133018
2023-24,2024-04-28,Nott'm Forest,Man City,2023-24,A,0.30127804572656697,0.1479932984517721,Tuned Random Forest,0.15328474727479488
2023-24,2024-04-28,Tottenham,Arsenal,2023-24,A,0.6505681692690773,0.7169593734071102,Tuned Random Forest,-0.0663912041380329
2023-24,2024-05-02,Chelsea,Tottenham,2023-24,H,0.9246263876179363,0.6665491112736002,Tuned Random Forest,0.2580772763443361
2023-24,2024-05-03,Luton,Everton,2023-24,D,1.426200310342171,1.3615667357650145,Tuned Random Forest,0.06463357457715646
2023-24,2024-05-04,Arsenal,Bournemouth,2023-24,H,0.22253960050118404,0.22116723540704208,Tuned Random Forest,0.0013723650941419585
2023-24,2024-05-04,Brentford,Fulham,2023-24,D,1.3729002830575479,1.405537232619101,Tuned Random Forest,-0.03263694956155305
2023-24,2024-05-04,Burnley,Newcastle,2023-24,A,0.4939771450641685,0.47212831382691645,Tuned Random Forest,0.021848831237252064
2023-24,2024-05-04,Man City,Wolves,2023-24,H,0.20058653145577404,0.1576635817176959,Tuned Random Forest,0.04292294973807814
2023-24,2024-05-04,Sheffield United,Nott'm Forest,2023-24,A,0.7827137046378948,0.765758097566573,Tuned Random Forest,0.01695560707132182
2023-24,2024-05-05,Brighton,Aston Villa,2023-24,H,1.2437336360399163,1.1994164226231745,Tuned Random Forest,0.044317213416741774
2023-24,2024-05-05,Chelsea,West Ham,2023-24,H,0.5418000894784651,0.4006584979391462,Tuned Random Forest,0.14114159153931893
2023-24,2024-05-05,Liverpool,Tottenham,2023-24,H,0.37108940505017124,0.2720886982640759,Tuned Random Forest,0.09900070678609535
2023-24,2024-05-06,Crystal Palace,Man United,2023-24,H,1.2151398695460995,1.1727848964649672,Tuned Random Forest,0.04235497308113234
2023-24,2024-05-11,Bournemouth,Brentford,2023-24,A,1.1930411635813016,0.911936838032238,Tuned Random Forest,0.2811043255490636
2023-24,2024-05-11,Everton,Sheffield United,2023-24,H,0.4416218374197063,0.44069283445981217,Tuned Random Forest,0.0009290029598941207
2023-24,2024-05-11,Fulham,Man City,2023-24,A,0.3097835592767203,0.2430300501902874,Tuned Random Forest,0.0667535090864329
2023-24,2024-05-11,Newcastle,Brighton,2023-24,D,1.739128552519477,1.6012069246603444,Tuned Random Forest,0.13792162785913264
2023-24,2024-05-11,Nott'm Forest,Chelsea,2023-24,A,0.6104919412948396,0.47350391819838017,Tuned Random Forest,0.13698802309645947
2023-24,2024-05-11,Tottenham,Burnley,2023-24,H,0.35676557825809585,0.3708606689249574,Tuned Random Forest,-0.014095090666861543
2023-24,2024-05-11,West Ham,Luton,2023-24,H,0.5947870965982167,0.46822425555775005,Tuned Random Forest,0.12656284104046667
2023-24,2024-05-11,Wolves,Crystal Palace,2023-24,A,1.1696039732279362,0.8925180559371759,Tuned Random Forest,0.27708591729076026
2023-24,2024-05-12,Man United,Arsenal,2023-24,A,0.6129481126721137,0.6645017581465051,Tuned Random Forest,-0.05155364547439145
2023-24,2024-05-13,Aston Villa,Liverpool,2023-24,D,1.5446969289817185,1.4324768170346989,Tuned Random Forest,0.11222011194701964
2023-24,2024-05-14,Tottenham,Man City,2023-24,A,0.5146504727955677,0.48432320450506877,Tuned Random Forest,0.030327268290498977
2023-24,2024-05-15,Brighton,Chelsea,2023-24,A,1.182299223288115,0.833376844000636,Tuned Random Forest,0.34892237928747905
2023-24,2024-05-15,Man United,Newcastle,2023-24,H,0.9150019437081318,0.7501744608025276,Tuned Random Forest,0.16482748290560423
2023-24,2024-05-19,Arsenal,Everton,2023-24,H,0.180477505388622,0.2427782477511022,Tuned Random Forest,-0.062300742362480205
2023-24,2024-05-19,Brentford,Newcastle,2023-24,A,0.7547713352227932,0.7268275173587568,Tuned Random Forest,0.027943817864036324
2023-24,2024-05-19,Brighton,Man United,2023-24,A,1.0149241906079274,1.0114430578103502,Tuned Random Forest,0.0034811327975772244
2023-24,2024-05-19,Burnley,Nott'm Forest,2023-24,A,1.184905990849935,0.9765704730610495,Tuned Random Forest,0.2083355177888856
2023-24,2024-05-19,Chelsea,Bournemouth,2023-24,H,0.36186194689414597,0.42465569609957965,Tuned Random Forest,-0.06279374920543368
2023-24,2024-05-19,Crystal Palace,Aston Villa,2023-24,H,1.1661052893749628,1.1612122405023442,Tuned Random Forest,0.004893048872618655
2023-24,2024-05-19,Liverpool,Wolves,2023-24,H,0.22665030546467207,0.16497839209323764,Tuned Random Forest,0.061671913371434434
2023-24,2024-05-19,Luton,Fulham,2023-24,A,0.9519907453221711,1.037365194519399,Tuned Random Forest,-0.08537444919722781
2023-24,2024-05-19,Man City,West Ham,2023-24,H,0.17465461556942405,0.09413525722300548,Tuned Random Forest,0.08051935834641857
2023-24,2024-05-19,Sheffield United,Tottenham,2023-24,A,0.4781616404404447,0.5151074716570895,Tuned Random Forest,-0.0369458312166448
2024-25,2024-08-16,Man United,Fulham,2024-25,H,0.4396055154024591,0.5941560685974817,Tuned Random Forest,-0.1545505531950226
2024-25,2024-08-17,Arsenal,Wolves,2024-25,H,0.24762597364534406,0.19352718350867285,Tuned Random Forest,0.05409879013667121
2024-25,2024-08-17,Everton,Brighton,2024-25,A,1.0103215397706855,1.1148664326177053,Tuned Random Forest,-0.10454489284701984
