Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,ActualHomeGoals,ActualAwayGoals,ExpectedHomeGoals,ExpectedAwayGoals
2022-23,2022-09-01,Leicester,Man United,3,2022-23,0,1,1.2732944663215076,1.606860035175784
2022-23,2022-09-03,Aston Villa,Man City,3,2022-23,1,1,0.553754945368744,3.2712804173647934
2022-23,2022-09-03,Brentford,Leeds,3,2022-23,5,2,1.2670732045480009,1.3248681702537126
2022-23,2022-09-03,Chelsea,West Ham,3,2022-23,2,1,1.554781716457035,1.134763522229583
2022-23,2022-09-03,Everton,Liverpool,3,2022-23,0,0,0.6282559616311102,2.920080041783322
2022-23,2022-09-03,Newcastle,Crystal Palace,3,2022-23,0,0,1.6252815053967262,1.0392415651636342
2022-23,2022-09-03,Nott'm Forest,Bournemouth,3,2022-23,2,3,1.8222195367042748,0.7995991069231023
2022-23,2022-09-03,Tottenham,Fulham,3,2022-23,2,1,2.1534018054507333,0.6409389957871274
2022-23,2022-09-03,Wolves,Southampton,3,2022-23,1,0,1.353126094455644,0.9451454281884146
2022-23,2022-09-04,Brighton,Leicester,3,2022-23,5,2,1.4012230553092877,0.9714588970148281
2022-23,2022-09-04,Man United,Arsenal,3,2022-23,3,1,1.322149714703144,1.4503211681855674
2022-23,2022-09-16,Aston Villa,Southampton,3,2022-23,1,0,1.409468206345375,1.2597031463597284
2022-23,2022-09-16,Nott'm Forest,Fulham,3,2022-23,2,3,1.3664330502634652,1.0635685669556016
2022-23,2022-09-17,Newcastle,Bournemouth,3,2022-23,1,1,2.4132314988154784,0.6458757139808847
2022-23,2022-09-17,Tottenham,Leicester,3,2022-23,6,2,2.0089058975051945,0.6523217757978806
2022-23,2022-09-17,Wolves,Man City,3,2022-23,0,3,0.6357828451485306,2.9506597000300343
2022-23,2022-09-18,Brentford,Arsenal,3,2022-23,0,3,0.9862887836965248,1.441190788502826
2022-23,2022-09-18,Everton,West Ham,3,2022-23,1,0,1.2491778034629166,1.0391840453803922
2022-23,2022-10-01,Arsenal,Tottenham,3,2022-23,3,1,1.4545550737608073,1.3597289318471808
2022-23,2022-10-01,Bournemouth,Brentford,3,2022-23,0,0,1.2039068044208316,1.4747854055576144
2022-23,2022-10-01,Crystal Palace,Chelsea,3,2022-23,1,2,1.1225745132184635,1.4302342458870971
2022-23,2022-10-01,Fulham,Newcastle,3,2022-23,1,4,1.103555630990002,1.412154613105502
2022-23,2022-10-01,Liverpool,Brighton,3,2022-23,3,3,1.7666781767069382,0.8074851765881456
2022-23,2022-10-01,Southampton,Everton,3,2022-23,1,2,1.3202883315847513,1.3718331650827895
2022-23,2022-10-01,West Ham,Wolves,3,2022-23,2,0,1.5550134591919325,1.047722080652081
2022-23,2022-10-02,Leeds,Aston Villa,3,2022-23,0,0,1.5151150339169766,1.0551273522218316
2022-23,2022-10-02,Man City,Man United,3,2022-23,6,3,2.8483626608028123,0.6994957793948706
2022-23,2022-10-03,Leicester,Nott'm Forest,3,2022-23,4,0,1.5911870507586632,0.829379973275168
2022-23,2022-10-08,Bournemouth,Leicester,3,2022-23,2,1,1.147855633178771,1.2527980890411783
2022-23,2022-10-08,Brighton,Tottenham,3,2022-23,0,1,1.1029741415246361,1.535651995206851
2022-23,2022-10-08,Chelsea,Wolves,3,2022-23,3,0,2.083953510602976,0.7169812459113178
2022-23,2022-10-08,Man City,Southampton,3,2022-23,4,0,3.1699365877390946,0.5690143670831713
2022-23,2022-10-08,Newcastle,Brentford,3,2022-23,5,1,1.3936746609830277,1.0240599246068791
2022-23,2022-10-09,Arsenal,Liverpool,3,2022-23,3,2,1.2226740661034223,1.8152197896119822
2022-23,2022-10-09,Crystal Palace,Leeds,3,2022-23,2,1,1.4445559571975588,1.3169588913375607
2022-23,2022-10-09,Everton,Man United,3,2022-23,1,2,1.3198122562353212,1.571010576216658
2022-23,2022-10-09,West Ham,Fulham,3,2022-23,3,1,1.5815993648465616,0.9440425590168597
2022-23,2022-10-10,Nott'm Forest,Aston Villa,3,2022-23,1,1,1.3291152851839403,1.3448469429556646
2022-23,2022-10-14,Brentford,Brighton,3,2022-23,2,0,1.2909759833081835,1.5876649917775234
2022-23,2022-10-15,Fulham,Bournemouth,3,2022-23,2,2,1.271138949552909,1.2701225470315072
2022-23,2022-10-15,Leicester,Crystal Palace,3,2022-23,0,0,1.3828944857750332,1.3641802037279995
2022-23,2022-10-15,Tottenham,Everton,3,2022-23,2,0,2.224549237650124,0.9097876233028089
2022-23,2022-10-15,Wolves,Nott'm Forest,3,2022-23,1,0,1.5154271173250349,0.851742604093591
2022-23,2022-10-16,Aston Villa,Chelsea,3,2022-23,0,2,0.9472024365173184,1.9375721458880828
2022-23,2022-10-16,Leeds,Arsenal,3,2022-23,0,1,0.9732237347777181,1.952648797889765
2022-23,2022-10-16,Liverpool,Man City,3,2022-23,1,0,1.0224569310842113,1.7032689109773442
2022-23,2022-10-16,Man United,Newcastle,3,2022-23,0,0,1.527365391626488,1.2170644417509813
2022-23,2022-10-16,Southampton,West Ham,3,2022-23,1,1,1.218029525708355,1.760554238434364
2022-23,2022-10-18,Brighton,Nott'm Forest,3,2022-23,0,0,1.171880723713155,1.5302557788599875
2022-23,2022-10-18,Crystal Palace,Wolves,3,2022-23,2,1,1.6508399676766496,0.7504325576232453
2022-23,2022-10-19,Bournemouth,Southampton,3,2022-23,0,1,1.2656827499341194,1.0492347612323532
2022-23,2022-10-19,Brentford,Chelsea,3,2022-23,0,0,0.9523938647492762,1.8500592874625654
2022-23,2022-10-19,Liverpool,West Ham,3,2022-23,1,0,2.4580241811861154,0.6466089925510711
2022-23,2022-10-19,Man United,Tottenham,3,2022-23,2,0,1.4973326576170538,1.1323286829179415
2022-23,2022-10-19,Newcastle,Everton,3,2022-23,1,0,2.099054343347169,0.7623363374312369
2022-23,2022-10-20,Fulham,Aston Villa,3,2022-23,3,0,1.5563928670519436,1.322279244688101
2022-23,2022-10-20,Leicester,Leeds,3,2022-23,2,0,1.5287858031636037,1.2644097287741205
2022-23,2022-10-22,Chelsea,Man United,3,2022-23,1,1,1.5540482848039512,1.5490777024728966
2022-23,2022-10-22,Everton,Crystal Palace,3,2022-23,3,0,1.228955532200044,1.6135576571256875
2022-23,2022-10-22,Man City,Brighton,3,2022-23,3,1,2.8996089979210256,0.65163916539894
2022-23,2022-10-22,Nott'm Forest,Liverpool,3,2022-23,1,0,0.856218028347756,2.018974281328071
2022-23,2022-10-23,Aston Villa,Brentford,3,2022-23,4,0,1.2367118926028893,1.076111117229102
2022-23,2022-10-23,Leeds,Fulham,3,2022-23,2,3,1.310453357327093,0.8581726820305269
2022-23,2022-10-23,Southampton,Arsenal,3,2022-23,1,1,0.9137152696156626,2.129935883727014
2022-23,2022-10-23,Tottenham,Newcastle,3,2022-23,1,2,1.7758990897936184,1.2162552208559683
2022-23,2022-10-23,Wolves,Leicester,3,2022-23,0,4,1.2131499464403732,1.2128288264157259
2022-23,2022-10-24,West Ham,Bournemouth,3,2022-23,2,0,1.4824508645954746,1.1644611248904146
2022-23,2022-10-29,Bournemouth,Tottenham,3,2022-23,2,3,0.8531074054062369,2.022487906138632
2022-23,2022-10-29,Brentford,Wolves,3,2022-23,1,1,1.7338461580523523,0.7772294176650834
2022-23,2022-10-29,Brighton,Chelsea,3,2022-23,4,1,1.1864828354284385,1.4076509066850842
2022-23,2022-10-29,Crystal Palace,Southampton,3,2022-23,1,0,1.57363746453094,0.9494627188013338
2022-23,2022-10-29,Fulham,Everton,3,2022-23,0,0,1.3460534050893715,1.4088515946202973
2022-23,2022-10-29,Leicester,Man City,3,2022-23,0,1,0.6682314884036084,2.816250642409743
2022-23,2022-10-29,Liverpool,Leeds,3,2022-23,1,2,2.677851339234949,0.571546169709834
2022-23,2022-10-29,Newcastle,Aston Villa,3,2022-23,4,0,1.9649385781350817,0.8832547886673108
2022-23,2022-10-30,Arsenal,Nott'm Forest,3,2022-23,5,0,2.2447920373734163,0.5666909593618569
2022-23,2022-10-30,Man United,West Ham,3,2022-23,1,0,1.7715320265843433,0.9916395732686545
2022-23,2022-11-05,Everton,Leicester,3,2022-23,0,2,1.4286311776182825,1.2079874586382466
2022-23,2022-11-05,Leeds,Bournemouth,3,2022-23,4,3,1.5068709879341247,1.1133320414081795
2022-23,2022-11-05,Man City,Fulham,3,2022-23,2,1,3.5458316742937916,0.5501059953549876
2022-23,2022-11-05,Nott'm Forest,Brentford,3,2022-23,2,2,1.2843047022520329,1.3412806660888548
2022-23,2022-11-05,Wolves,Brighton,3,2022-23,2,3,1.1659340225842287,1.653059699228572
2022-23,2022-11-06,Aston Villa,Man United,3,2022-23,3,1,1.2298244655954076,1.9092572316710295
2022-23,2022-11-06,Chelsea,Arsenal,3,2022-23,0,1,1.3255595563079958,1.4943769260519577
2022-23,2022-11-06,Southampton,Newcastle,3,2022-23,1,4,0.9343946429835748,1.7155952605330123
2022-23,2022-11-06,Tottenham,Liverpool,3,2022-23,1,2,1.6717128444630576,1.4784403641791994
2022-23,2022-11-06,West Ham,Crystal Palace,3,2022-23,1,2,1.5468917449410555,1.2475991576824543
2022-23,2022-11-12,Bournemouth,Everton,3,2022-23,3,0,1.1153853055197034,1.409498119598437
2022-23,2022-11-12,Liverpool,Southampton,3,2022-23,3,1,2.316677680020846,0.5175509127581042
2022-23,2022-11-12,Man City,Brentford,3,2022-23,1,2,3.1969529347055445,0.6657922639642775
2022-23,2022-11-12,Newcastle,Chelsea,3,2022-23,1,0,1.6355404974254175,1.2535033515461318
2022-23,2022-11-12,Nott'm Forest,Crystal Palace,3,2022-23,1,0,1.2024635764800207,1.3484138399306955
2022-23,2022-11-12,Tottenham,Leeds,3,2022-23,4,3,2.2649810052815496,0.9386466518645631
2022-23,2022-11-12,West Ham,Leicester,3,2022-23,0,2,1.4070812665987145,1.4922487769950223
2022-23,2022-11-12,Wolves,Arsenal,3,2022-23,0,2,0.8116707002534395,2.2924908347085213
2022-23,2022-11-13,Brighton,Aston Villa,3,2022-23,1,2,1.689516948024053,0.9229145439228561
2022-23,2022-11-13,Fulham,Man United,3,2022-23,1,2,1.264033532789179,1.7669090497199158
2022-23,2022-12-26,Arsenal,West Ham,3,2022-23,3,1,2.111971801529119,0.7136669636825281
2022-23,2022-12-26,Aston Villa,Liverpool,3,2022-23,1,3,1.0246828790251747,1.9438590448565576
2022-23,2022-12-26,Brentford,Tottenham,3,2022-23,2,2,0.9529670771084165,1.370580957083209
2022-23,2022-12-26,Crystal Palace,Fulham,3,2022-23,0,3,1.4442805045187916,1.007580786448898
2022-23,2022-12-26,Everton,Wolves,3,2022-23,1,2,1.151245665474444,0.8100605095079072
2022-23,2022-12-26,Leicester,Newcastle,3,2022-23,0,3,0.9634696423959791,1.3730165121332085
2022-23,2022-12-26,Southampton,Brighton,3,2022-23,1,3,1.0904954688974946,1.530624039969056
2022-23,2022-12-27,Chelsea,Bournemouth,3,2022-23,2,0,1.8088473654151818,0.7876583102462232
2022-23,2022-12-27,Man United,Nott'm Forest,3,2022-23,3,0,1.6715894193859973,0.6086239985407174
2022-23,2022-12-28,Leeds,Man City,3,2022-23,1,3,0.8155110030973143,2.1790299549966408
2022-23,2022-12-30,Liverpool,Leicester,3,2022-23,2,1,2.403501108896417,0.8892511703092455
2022-23,2022-12-30,West Ham,Brentford,3,2022-23,0,2,1.2016508306092033,1.2690816923446273
2022-23,2022-12-31,Bournemouth,Crystal Palace,3,2022-23,0,2,1.2987716339009394,1.5831904862962873
2022-23,2022-12-31,Brighton,Arsenal,3,2022-23,2,4,1.0369421178789129,1.7680280760202616
2022-23,2022-12-31,Fulham,Southampton,3,2022-23,2,1,1.3797461776716557,0.8383683587452013
2022-23,2022-12-31,Man City,Everton,3,2022-23,1,1,3.3778416917773333,0.49135707689585645
2022-23,2022-12-31,Newcastle,Leeds,3,2022-23,0,0,1.9011308611297197,0.9719852130916855
2022-23,2022-12-31,Wolves,Man United,3,2022-23,0,1,1.2151572799860082,1.8915159600993752
2022-23,2023-01-01,Nott'm Forest,Chelsea,3,2022-23,1,1,1.0354109693235385,1.9310943017225553
2022-23,2023-01-01,Tottenham,Aston Villa,3,2022-23,0,2,2.078830777899661,0.9498395259677053
2022-23,2023-01-02,Brentford,Liverpool,3,2022-23,3,1,1.0189167679088396,1.710257084057709
2022-23,2023-01-03,Arsenal,Newcastle,3,2022-23,0,0,1.7427537062679208,1.1295587233879332
2022-23,2023-01-03,Everton,Brighton,3,2022-23,1,4,1.109871240930067,1.3251895315471902
2022-23,2023-01-03,Leicester,Fulham,3,2022-23,0,1,1.4571091304968578,1.2157791527967707
2022-23,2023-01-03,Man United,Bournemouth,3,2022-23,3,0,1.9944865807832826,0.8118201655468539
2022-23,2023-01-04,Aston Villa,Wolves,3,2022-23,1,1,1.6592570686729067,0.8632810985030469
2022-23,2023-01-04,Crystal Palace,Tottenham,3,2022-23,0,4,1.1498905566067366,1.6681213243666961
2022-23,2023-01-04,Leeds,West Ham,3,2022-23,2,2,1.4253361681904824,1.060410768120895
2022-23,2023-01-04,Southampton,Nott'm Forest,3,2022-23,0,1,1.3105198872537143,1.036460808215216
2022-23,2023-01-05,Chelsea,Man City,3,2022-23,0,1,1.01280992615321,1.8705115996845496
2022-23,2023-01-12,Fulham,Chelsea,3,2022-23,2,1,1.1950926618980289,1.7449870319015648
2022-23,2023-01-13,Aston Villa,Leeds,3,2022-23,2,1,1.6602156766280982,1.232102021870518
2022-23,2023-01-14,Brentford,Bournemouth,3,2022-23,2,0,1.954360710139084,0.8181724512183323
2022-23,2023-01-14,Brighton,Liverpool,3,2022-23,3,0,1.2875384382558903,1.5389597052892918
2022-23,2023-01-14,Everton,Southampton,3,2022-23,1,2,1.5657034711430198,0.7748259339017105
2022-23,2023-01-14,Man United,Man City,3,2022-23,2,1,1.1463404891307283,1.7106202292299877
2022-23,2023-01-14,Nott'm Forest,Leicester,3,2022-23,2,0,1.5038388509140506,1.5321964684735307
2022-23,2023-01-14,Wolves,West Ham,3,2022-23,1,0,1.341554568904365,1.2070423619803432
2022-23,2023-01-15,Chelsea,Crystal Palace,3,2022-23,1,0,2.0289051674833427,0.8236316575547915
2022-23,2023-01-15,Newcastle,Fulham,3,2022-23,1,0,1.8485070569721485,0.7218493461167438
2022-23,2023-01-15,Tottenham,Arsenal,3,2022-23,0,2,1.5155813905994926,1.4748410408169537
2022-23,2023-01-18,Crystal Palace,Man United,3,2022-23,1,1,1.1638824253931752,1.8132339078887427
2022-23,2023-01-19,Man City,Tottenham,3,2022-23,4,2,2.568414730536168,0.7930557288852657
2022-23,2023-01-21,Bournemouth,Nott'm Forest,3,2022-23,1,1,1.0676610272001257,1.415883964011524
2022-23,2023-01-21,Crystal Palace,Newcastle,3,2022-23,0,0,1.1518290225103347,1.4899477477164778
2022-23,2023-01-21,Leicester,Brighton,3,2022-23,2,2,1.093020115624729,1.5019295505287313
2022-23,2023-01-21,Liverpool,Chelsea,3,2022-23,0,0,1.5553542990787206,0.8662249069770845
2022-23,2023-01-21,Southampton,Aston Villa,3,2022-23,0,1,1.1580943946586635,1.316641671829932
2022-23,2023-01-21,West Ham,Everton,3,2022-23,2,0,1.2943290699779235,0.7889288641782525
2022-23,2023-01-22,Arsenal,Man United,3,2022-23,3,2,1.6378768273910227,1.0140254697549196
2022-23,2023-01-22,Leeds,Brentford,3,2022-23,0,0,1.2354135504211037,1.1481329943529652
2022-23,2023-01-22,Man City,Wolves,3,2022-23,3,0,3.6006473536710084,0.4698848001321746
2022-23,2023-01-23,Fulham,Tottenham,3,2022-23,0,1,1.2520517463761756,1.6333158903054372
2022-23,2023-02-03,Chelsea,Fulham,3,2022-23,0,0,1.6620849796174286,0.7181627733138786
2022-23,2023-02-04,Aston Villa,Leicester,3,2022-23,2,4,1.6958465065258599,1.1527250119160475
2022-23,2023-02-04,Brentford,Southampton,3,2022-23,3,0,1.7319429371570056,0.6491887724129408
2022-23,2023-02-04,Brighton,Bournemouth,3,2022-23,1,0,2.2515021364730914,0.5216970430195155
2022-23,2023-02-04,Everton,Arsenal,3,2022-23,1,0,0.8409372055806899,1.9044252409156843
2022-23,2023-02-04,Man United,Crystal Palace,3,2022-23,2,1,2.0098452908798423,0.8712780439216044
2022-23,2023-02-04,Newcastle,West Ham,3,2022-23,1,1,1.8600299550631536,0.7427982099456402
2022-23,2023-02-04,Wolves,Liverpool,3,2022-23,3,0,0.887019981154635,1.715960596556634
2022-23,2023-02-05,Nott'm Forest,Leeds,3,2022-23,1,0,1.3355227232255762,1.2135453945157562
2022-23,2023-02-05,Tottenham,Man City,3,2022-23,1,0,1.1553572307768791,1.6594306338280018
2022-23,2023-02-08,Man United,Leeds,3,2022-23,2,2,1.889136865811909,0.9985362238932922
2022-23,2023-02-11,Arsenal,Brentford,3,2022-23,1,1,1.9248664369535295,0.9245527767934674
2022-23,2023-02-11,Bournemouth,Newcastle,3,2022-23,1,1,0.8237025305703137,1.9051161936976673
2022-23,2023-02-11,Crystal Palace,Brighton,3,2022-23,1,1,1.3668466694051222,1.576994849778856
2022-23,2023-02-11,Fulham,Nott'm Forest,3,2022-23,2,0,1.3148847360743199,1.2995728656396948
2022-23,2023-02-11,Leicester,Tottenham,3,2022-23,4,1,1.3140652325630275,1.3687635778923004
2022-23,2023-02-11,Southampton,Wolves,3,2022-23,1,2,1.1050730115691734,1.3572031147016028
2022-23,2023-02-11,West Ham,Chelsea,3,2022-23,1,1,1.0379845561059204,1.2950399896588063
2022-23,2023-02-12,Leeds,Man United,3,2022-23,0,2,1.0014967139031767,1.4886544911392119
2022-23,2023-02-12,Man City,Aston Villa,3,2022-23,3,1,2.847941690902283,0.6297406049365424
2022-23,2023-02-13,Liverpool,Everton,3,2022-23,2,0,2.0971184722505782,0.5235911945141108
2022-23,2023-02-15,Arsenal,Man City,3,2022-23,1,3,1.255451224734757,1.4735951595554908
2022-23,2023-02-18,Aston Villa,Arsenal,3,2022-23,2,4,1.0391526891441945,1.9324552037474005
2022-23,2023-02-18,Brentford,Crystal Palace,3,2022-23,1,1,1.6357860326983746,1.0797396218815314
2022-23,2023-02-18,Brighton,Fulham,3,2022-23,0,1,1.629936799222874,0.8157697616059757
2022-23,2023-02-18,Chelsea,Southampton,3,2022-23,0,1,1.6245286309137208,0.5675925969808614
2022-23,2023-02-18,Everton,Leeds,3,2022-23,1,0,1.2908409413131,1.1605627729398957
2022-23,2023-02-18,Newcastle,Liverpool,3,2022-23,0,2,1.4606664584531996,1.1551813264675403
2022-23,2023-02-18,Nott'm Forest,Man City,3,2022-23,1,1,0.6010467362043738,2.8061693012888753
2022-23,2023-02-18,Wolves,Bournemouth,3,2022-23,0,1,1.5177833414153954,0.7898759774631512
2022-23,2023-02-19,Man United,Leicester,3,2022-23,3,0,1.9916331960393199,1.0406621895982364
2022-23,2023-02-19,Tottenham,West Ham,3,2022-23,2,0,2.0408696817726937,0.8628810818746355
2022-23,2023-02-24,Fulham,Wolves,3,2022-23,1,1,1.3637924037633882,1.1872989084781258
2022-23,2023-02-25,Bournemouth,Man City,3,2022-23,1,4,0.5965750171294112,2.4523705394694537
2022-23,2023-02-25,Crystal Palace,Liverpool,3,2022-23,0,0,1.1831648731474982,1.674344014070856
2022-23,2023-02-25,Everton,Aston Villa,3,2022-23,0,2,1.1928144508362295,1.3113987032287449
2022-23,2023-02-25,Leeds,Southampton,3,2022-23,1,0,1.4768710169908312,0.7902649281410665
2022-23,2023-02-25,Leicester,Arsenal,3,2022-23,0,1,1.1189242196419418,1.5454773897246323
2022-23,2023-02-25,West Ham,Nott'm Forest,3,2022-23,4,0,1.327112206821976,1.1032934061162598
2022-23,2023-02-26,Tottenham,Chelsea,3,2022-23,2,0,1.6462965003636958,1.0950428545872135
2022-23,2023-03-01,Arsenal,Everton,3,2022-23,4,0,2.876716243458307,0.5912684302642771
2022-23,2023-03-01,Liverpool,Wolves,3,2022-23,2,0,2.003213336140338,0.7390909633796416
2022-23,2023-03-04,Arsenal,Bournemouth,3,2022-23,3,2,3.1607496071383756,0.4644269564980676
2022-23,2023-03-04,Aston Villa,Crystal Palace,3,2022-23,1,0,1.7425370234694024,1.3965231889653578
2022-23,2023-03-04,Brighton,West Ham,3,2022-23,4,0,1.3374882808045105,0.8887035755052857
2022-23,2023-03-04,Chelsea,Leeds,3,2022-23,1,0,1.4906558225913153,0.8260290811622073
2022-23,2023-03-04,Man City,Newcastle,3,2022-23,2,0,2.956306552296124,0.8091969004507231
2022-23,2023-03-04,Southampton,Leicester,3,2022-23,1,0,0.9798789814731609,1.467957703697185
2022-23,2023-03-04,Wolves,Tottenham,3,2022-23,1,0,1.095078331244072,1.4390759971904368
2022-23,2023-03-05,Liverpool,Man United,3,2022-23,7,0,1.521265214379037,1.130971211781319
2022-23,2023-03-05,Nott'm Forest,Everton,3,2022-23,2,2,1.431747389780341,0.8832266745359396
2022-23,2023-03-06,Brentford,Fulham,3,2022-23,3,2,1.4083377173735208,0.7823687804601202
2022-23,2023-03-11,Bournemouth,Liverpool,3,2022-23,1,0,0.6791111462472149,2.451629346049419
2022-23,2023-03-11,Crystal Palace,Man City,3,2022-23,0,1,0.8661784269239152,2.1004280314704475
2022-23,2023-03-11,Everton,Brentford,3,2022-23,1,0,1.0371542263678741,1.7766095837314868
2022-23,2023-03-11,Leeds,Brighton,3,2022-23,2,2,1.1265450155930563,1.8289149868274488
2022-23,2023-03-11,Leicester,Chelsea,3,2022-23,1,3,1.2379265843074236,1.2877480740941663
2022-23,2023-03-11,Tottenham,Nott'm Forest,3,2022-23,3,1,1.981522776939152,0.8895348408315599
2022-23,2023-03-12,Fulham,Arsenal,3,2022-23,0,3,0.8643289491721201,1.6112390930444909
2022-23,2023-03-12,Man United,Southampton,3,2022-23,0,0,2.32354042944201,0.6007987429930894
2022-23,2023-03-12,Newcastle,Wolves,3,2022-23,2,1,1.8599017464689034,0.7604364452899905
2022-23,2023-03-12,West Ham,Aston Villa,3,2022-23,1,1,1.4508851435800398,1.079735680211323
2022-23,2023-03-15,Brighton,Crystal Palace,3,2022-23,1,0,1.6281787341039147,0.9328512444923659
2022-23,2023-03-15,Southampton,Brentford,3,2022-23,0,2,0.9119899880970481,1.281123754474216
2022-23,2023-03-17,Nott'm Forest,Newcastle,3,2022-23,1,2,1.2517364113956564,1.6916776979504864
2022-23,2023-03-18,Aston Villa,Bournemouth,3,2022-23,3,0,1.8493111188995104,0.8489706756171997
2022-23,2023-03-18,Brentford,Leicester,3,2022-23,1,1,1.6891161818922615,0.8955329867228351
2022-23,2023-03-18,Chelsea,Everton,3,2022-23,2,2,1.5850677011075303,0.7903661115003026
2022-23,2023-03-18,Southampton,Tottenham,3,2022-23,3,3,0.818254247136188,1.5204837444993706
2022-23,2023-03-18,Wolves,Leeds,3,2022-23,2,4,1.3181415792331101,1.0079037861779827
2022-23,2023-03-19,Arsenal,Crystal Palace,3,2022-23,4,1,2.711499762555447,0.8761898351367099
2022-23,2023-04-01,Arsenal,Leeds,3,2022-23,4,1,2.8609955313970863,0.8099074111848689
2022-23,2023-04-01,Bournemouth,Fulham,3,2022-23,2,1,1.142674095254333,1.3038483360736555
2022-23,2023-04-01,Brighton,Brentford,3,2022-23,3,3,1.2216828244333522,0.8398977835015993
2022-23,2023-04-01,Chelsea,Aston Villa,3,2022-23,0,2,1.5541862887618767,1.039202076913501
2022-23,2023-04-01,Crystal Palace,Leicester,3,2022-23,2,1,1.6055030715553955,1.192884963998591
2022-23,2023-04-01,Man City,Liverpool,3,2022-23,4,1,1.9426133589841599,1.0717784193474353
2022-23,2023-04-01,Nott'm Forest,Wolves,3,2022-23,1,1,1.3567959271823153,1.2204069972408047
2022-23,2023-04-02,Newcastle,Man United,3,2022-23,2,0,1.5499301650024073,1.1441134871718295
2022-23,2023-04-02,West Ham,Southampton,3,2022-23,1,0,1.3716337816691353,0.6589139217566571
2022-23,2023-04-03,Everton,Tottenham,3,2022-23,1,1,1.0298502823975557,1.6150924986783177
2022-23,2023-04-04,Bournemouth,Brighton,3,2022-23,0,2,1.1099786229187543,2.062308393570255
2022-23,2023-04-04,Chelsea,Liverpool,3,2022-23,0,0,1.1228337025497013,1.6451103803042626
2022-23,2023-04-04,Leeds,Nott'm Forest,3,2022-23,2,1,1.5237210716662781,0.9927008581696762
2022-23,2023-04-04,Leicester,Aston Villa,3,2022-23,1,2,1.23300264999841,1.088809482418549
2022-23,2023-04-05,Man United,Brentford,3,2022-23,1,0,1.7783888180778713,0.9478001088571509
2022-23,2023-04-05,West Ham,Newcastle,3,2022-23,1,5,1.024111575460065,1.3867506025858267
2022-23,2023-04-08,Aston Villa,Nott'm Forest,3,2022-23,2,0,1.5035885573349494,1.1174714554101126
2022-23,2023-04-08,Brentford,Newcastle,3,2022-23,1,2,1.087913394282594,1.4513169378808133
2022-23,2023-04-08,Fulham,West Ham,3,2022-23,0,1,1.131927460394438,1.2869485948891788
2022-23,2023-04-08,Leicester,Bournemouth,3,2022-23,0,1,1.5910048800918006,0.7881681836704068
2022-23,2023-04-08,Man United,Everton,3,2022-23,2,0,2.1982961956037266,0.7819762257122057
2022-23,2023-04-08,Southampton,Man City,3,2022-23,1,4,0.602256567580306,2.7385414245829534
2022-23,2023-04-08,Tottenham,Brighton,3,2022-23,2,1,1.5521838821170824,1.36919116105745
2022-23,2023-04-08,Wolves,Chelsea,3,2022-23,1,0,1.1399699994626014,1.7344480066590795
2022-23,2023-04-09,Leeds,Crystal Palace,3,2022-23,1,5,1.4878726270279912,1.2358752372619342
2022-23,2023-04-09,Liverpool,Arsenal,3,2022-23,2,2,1.2663602346363523,1.173104282533856
2022-23,2023-04-15,Aston Villa,Newcastle,3,2022-23,3,0,1.1050028442952244,1.591797207493697
2022-23,2023-04-15,Chelsea,Brighton,3,2022-23,1,2,1.4944546433971602,1.3653684809431996
2022-23,2023-04-15,Everton,Fulham,3,2022-23,1,3,1.1476655467634354,1.1989866285820974
2022-23,2023-04-15,Man City,Leicester,3,2022-23,3,1,2.9096842648217485,0.49639658696105415
2022-23,2023-04-15,Southampton,Crystal Palace,3,2022-23,0,2,1.2064031535848176,1.5664092489424
2022-23,2023-04-15,Tottenham,Bournemouth,3,2022-23,2,3,2.2233290996533293,0.7361997831748126
2022-23,2023-04-15,Wolves,Brentford,3,2022-23,2,0,1.0935841848711876,1.3840290127788906
2022-23,2023-04-16,Nott'm Forest,Man United,3,2022-23,0,2,1.2492633090679055,1.5508135602591837
2022-23,2023-04-16,West Ham,Arsenal,3,2022-23,2,2,1.0400724227643698,2.081235835680812
2022-23,2023-04-17,Leeds,Liverpool,3,2022-23,1,6,0.9045340977977254,2.1581155782118286
2022-23,2023-04-21,Arsenal,Southampton,3,2022-23,3,3,2.9299209957695993,0.5003482367244279
2022-23,2023-04-22,Brentford,Aston Villa,3,2022-23,1,1,1.4482354755184828,1.2127452321641263
2022-23,2023-04-22,Crystal Palace,Everton,3,2022-23,0,0,1.6147279852422867,1.0990593923484462
2022-23,2023-04-22,Fulham,Leeds,3,2022-23,2,1,1.4859596712925427,0.8826970098238868
2022-23,2023-04-22,Leicester,Wolves,3,2022-23,2,1,1.3047713632731293,1.200411576275721
2022-23,2023-04-22,Liverpool,Nott'm Forest,3,2022-23,3,2,2.666154081915369,0.5343380226028396
2022-23,2023-04-23,Bournemouth,West Ham,3,2022-23,0,4,1.2573977808066454,1.6134452297680648
2022-23,2023-04-23,Newcastle,Tottenham,3,2022-23,6,1,1.7214726571929662,1.0417160398647833
2022-23,2023-04-25,Aston Villa,Fulham,3,2022-23,1,0,1.6313412144033685,0.9357380937635864
2022-23,2023-04-25,Leeds,Leicester,3,2022-23,1,1,1.4723364487062132,1.3246344940971972
2022-23,2023-04-25,Wolves,Crystal Palace,3,2022-23,2,0,1.323904434838226,1.3352814517433338
