Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,Fold,Model,CalibrationMethod,CalibrationTrainingStart,CalibrationTrainingEnd,PredictedOutcome,Probability_H,Probability_D,Probability_A
2022-23,2023-05-28,Leeds,Tottenham,2022-23,A,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,0.22705867069388289,0.2062608596807457,0.5666804696253714
2022-23,2023-05-28,Leicester,West Ham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.39585661480271644,0.23467721138141498,0.3694661738158687
2022-23,2023-05-28,Man United,Fulham,2022-23,H,2,Tuned Random Forest,Isotonic,2020-21,2021-22,H,0.5917885899271031,0.1771247493091953,0.23108666076370163
2022-23,2023-05-28,Southampton,Liverpool,2022-23,D,2,Tuned Random Forest,Isotonic,2020-21,2021-22,A,1.078498293514195e-12,0.1911262798632751,0.8088737201356464
2023-24,2023-08-11,Burnley,Man City,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.1981363199787577,0.21029878209423367,0.5915648979270086
2023-24,2023-08-12,Arsenal,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-08-12,Bournemouth,West Ham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32137618874887636,0.2518570504833851,0.42676676076773856
2023-24,2023-08-12,Brighton,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-08-12,Everton,Fulham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32252221032071077,0.25768697624598325,0.41979081343330593
2023-24,2023-08-12,Newcastle,Aston Villa,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-08-12,Sheffield United,Crystal Palace,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-08-13,Brentford,Tottenham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3484863723222368,0.24485082209976175,0.40666280557800155
2023-24,2023-08-13,Chelsea,Liverpool,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-08-14,Man United,Wolves,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-08-18,Nott'm Forest,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-08-19,Fulham,Brentford,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.29617687261129655,0.20507953749784,0.4987435898908634
2023-24,2023-08-19,Liverpool,Bournemouth,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-08-19,Man City,Newcastle,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5245198555058849,0.22657473093877653,0.24890541355533866
2023-24,2023-08-19,Tottenham,Man United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32137618874887636,0.2518570504833851,0.42676676076773856
2023-24,2023-08-19,Wolves,Brighton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2259181545261605,0.22555147831562633,0.5485303671582131
2023-24,2023-08-20,Aston Villa,Everton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-08-20,West Ham,Chelsea,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.319804578255015,0.25551565790836583,0.42467976383661904
2023-24,2023-08-21,Crystal Palace,Arsenal,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-08-25,Chelsea,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-08-26,Arsenal,Fulham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-08-26,Bournemouth,Tottenham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-08-26,Brentford,Crystal Palace,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-08-26,Brighton,West Ham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-08-26,Everton,Wolves,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32252221032071077,0.25768697624598325,0.41979081343330593
2023-24,2023-08-26,Man United,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-08-27,Burnley,Aston Villa,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-08-27,Newcastle,Liverpool,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32137618874887636,0.2518570504833851,0.42676676076773856
2023-24,2023-08-27,Sheffield United,Man City,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.09423563595463492,0.2375480363670447,0.6682163276783204
2023-24,2023-09-01,Luton,West Ham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32252221032071077,0.25768697624598325,0.41979081343330593
2023-24,2023-09-02,Brentford,Bournemouth,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-09-02,Brighton,Newcastle,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3484863723222368,0.24485082209976175,0.40666280557800155
2023-24,2023-09-02,Burnley,Tottenham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-09-02,Chelsea,Nott'm Forest,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-09-02,Man City,Fulham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.7435631510123101,0.10278667087523109,0.15365017811245885
2023-24,2023-09-02,Sheffield United,Everton,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3484863723222368,0.24485082209976175,0.40666280557800155
2023-24,2023-09-03,Arsenal,Man United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-09-03,Crystal Palace,Wolves,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-09-03,Liverpool,Aston Villa,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-09-16,Aston Villa,Crystal Palace,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-09-16,Fulham,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.49196213526020144,0.2581201462124002,0.24991771852739839
2023-24,2023-09-16,Man United,Brighton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-09-16,Newcastle,Brentford,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4006300506779893,0.2706478564580194,0.32872209286399123
2023-24,2023-09-16,Tottenham,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-09-16,West Ham,Man City,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-09-16,Wolves,Liverpool,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.15135867519759125,0.22256680466691756,0.6260745201354911
2023-24,2023-09-17,Bournemouth,Chelsea,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2524307686167692,0.24462836304134178,0.5029408683418891
2023-24,2023-09-17,Everton,Arsenal,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.09423563595463492,0.2375480363670447,0.6682163276783204
2023-24,2023-09-18,Nott'm Forest,Burnley,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-09-23,Brentford,Everton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5405636652531038,0.23350511086348513,0.22593122388341105
2023-24,2023-09-23,Burnley,Man United,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-09-23,Crystal Palace,Fulham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-09-23,Luton,Wolves,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.46549805036157577,0.23880095486779562,0.2957009947706288
2023-24,2023-09-23,Man City,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.7877274503843315,0.04949624354019195,0.1627763060754766
2023-24,2023-09-24,Arsenal,Tottenham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-09-24,Brighton,Bournemouth,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-09-24,Chelsea,Aston Villa,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.319804578255015,0.25551565790836583,0.42467976383661904
2023-24,2023-09-24,Liverpool,West Ham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-09-24,Sheffield United,Newcastle,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-09-30,Aston Villa,Brighton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.30353944036073877,0.3013774785348075,0.39508308110445356
2023-24,2023-09-30,Bournemouth,Arsenal,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06885951650018707,0.22661862760674256,0.7045218558930704
2023-24,2023-09-30,Everton,Luton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4689648849362795,0.24057944439350876,0.29045567067021183
2023-24,2023-09-30,Man United,Crystal Palace,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5405636652531038,0.23350511086348513,0.22593122388341105
2023-24,2023-09-30,Newcastle,Burnley,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-09-30,Tottenham,Liverpool,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-09-30,West Ham,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5184238163133803,0.2648984177935889,0.2166777658930308
2023-24,2023-09-30,Wolves,Man City,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06671018199296237,0.21954510660265955,0.713744711404378
2023-24,2023-10-01,Nott'm Forest,Brentford,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32137618874887636,0.2518570504833851,0.42676676076773856
2023-24,2023-10-02,Fulham,Chelsea,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.34682936830355454,0.24844145095031633,0.4047291807461293
2023-24,2023-10-03,Luton,Burnley,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-10-07,Burnley,Chelsea,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2524307686167692,0.24462836304134178,0.5029408683418891
2023-24,2023-10-07,Crystal Palace,Nott'm Forest,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-10-07,Everton,Bournemouth,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-10-07,Fulham,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-10-07,Luton,Tottenham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06885951650018707,0.22661862760674256,0.7045218558930704
2023-24,2023-10-07,Man United,Brentford,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-10-08,Arsenal,Man City,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3054630159004272,0.20237374694227928,0.4921632371572936
2023-24,2023-10-08,Brighton,Liverpool,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-10-08,West Ham,Newcastle,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-10-08,Wolves,Aston Villa,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-10-21,Bournemouth,Wolves,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.32137618874887636,0.2518570504833851,0.42676676076773856
2023-24,2023-10-21,Brentford,Burnley,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5036493453666376,0.25734912346262845,0.2390015311707338
2023-24,2023-10-21,Chelsea,Arsenal,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.08804737171144462,0.22194873569274445,0.690003892595811
2023-24,2023-10-21,Liverpool,Everton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-10-21,Man City,Brighton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-10-21,Newcastle,Crystal Palace,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-10-21,Nott'm Forest,Luton,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-10-21,Sheffield United,Man United,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-10-22,Aston Villa,West Ham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-10-23,Tottenham,Fulham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-10-27,Crystal Palace,Tottenham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-10-28,Arsenal,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-10-28,Bournemouth,Burnley,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5164353551506415,0.22308250185814993,0.2604821429912085
2023-24,2023-10-28,Chelsea,Brentford,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.39085349641052913,0.22892847646902417,0.38021802712044667
2023-24,2023-10-28,Wolves,Newcastle,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-10-29,Aston Villa,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-10-29,Brighton,Fulham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-10-29,Liverpool,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-10-29,Man United,Man City,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-10-29,West Ham,Everton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-11-04,Brentford,West Ham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-11-04,Burnley,Crystal Palace,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2524307686167692,0.24462836304134178,0.5029408683418891
2023-24,2023-11-04,Everton,Brighton,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-11-04,Fulham,Man United,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2572784948722846,0.21641372218956753,0.5263077829381478
2023-24,2023-11-04,Man City,Bournemouth,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-11-04,Newcastle,Arsenal,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2945606144963706,0.23084214124400879,0.4745972442596205
2023-24,2023-11-04,Sheffield United,Wolves,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2524307686167692,0.24462836304134178,0.5029408683418891
2023-24,2023-11-05,Luton,Liverpool,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06885951650018707,0.22661862760674256,0.7045218558930704
2023-24,2023-11-05,Nott'm Forest,Aston Villa,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
2023-24,2023-11-06,Tottenham,Chelsea,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-11-11,Arsenal,Burnley,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-11-11,Bournemouth,Newcastle,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.1981363199787577,0.21029878209423367,0.5915648979270086
2023-24,2023-11-11,Crystal Palace,Everton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-11-11,Man United,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-11-11,Wolves,Tottenham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-11-12,Aston Villa,Fulham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-11-12,Brighton,Sheffield United,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6679914044946684,0.19397459242373172,0.1380340030815999
2023-24,2023-11-12,Chelsea,Man City,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.15135867519759125,0.22256680466691756,0.6260745201354911
2023-24,2023-11-12,Liverpool,Brentford,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-11-12,West Ham,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.43271516880646693,0.2534474560152163,0.3138373751783167
2023-24,2023-11-25,Brentford,Arsenal,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-11-25,Burnley,West Ham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.2524307686167692,0.24462836304134178,0.5029408683418891
2023-24,2023-11-25,Luton,Crystal Palace,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.39085349641052913,0.22892847646902417,0.38021802712044667
2023-24,2023-11-25,Man City,Liverpool,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-11-25,Newcastle,Chelsea,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5245198555058849,0.22657473093877653,0.24890541355533866
2023-24,2023-11-25,Nott'm Forest,Brighton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-11-25,Sheffield United,Bournemouth,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5164353551506415,0.22308250185814993,0.2604821429912085
2023-24,2023-11-26,Everton,Man United,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-11-26,Tottenham,Aston Villa,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-11-27,Fulham,Wolves,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.34682936830355454,0.24844145095031633,0.4047291807461293
2023-24,2023-12-02,Arsenal,Wolves,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-12-02,Brentford,Luton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-12-02,Burnley,Sheffield United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.5164353551506415,0.22308250185814993,0.2604821429912085
2023-24,2023-12-02,Newcastle,Man United,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-12-02,Nott'm Forest,Everton,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-12-03,Bournemouth,Aston Villa,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.1981363199787577,0.21029878209423367,0.5915648979270086
2023-24,2023-12-03,Chelsea,Brighton,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3484863723222368,0.24485082209976175,0.40666280557800155
2023-24,2023-12-03,Liverpool,Fulham,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-12-03,Man City,Tottenham,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6847987076753682,0.17369422159062226,0.1415070707340095
2023-24,2023-12-03,West Ham,Crystal Palace,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-12-05,Luton,Arsenal,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.0686162617520766,0.19724552307936394,0.7341382151685595
2023-24,2023-12-05,Wolves,Burnley,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4927561152143574,0.2577167467099607,0.2495271380756819
2023-24,2023-12-06,Aston Villa,Man City,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-12-06,Brighton,Brentford,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-12-06,Crystal Palace,Bournemouth,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-12-06,Fulham,Nott'm Forest,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.495198621967058,0.2540373771342248,0.25076400089871714
2023-24,2023-12-06,Man United,Chelsea,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.4961908316238094,0.25353805532224694,0.25027111305394373
2023-24,2023-12-06,Sheffield United,Liverpool,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06671018199296237,0.21954510660265955,0.713744711404378
2023-24,2023-12-07,Everton,Newcastle,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.26235375824691476,0.2149348951589604,0.5227113465941249
2023-24,2023-12-07,Tottenham,West Ham,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6242173160576555,0.19098876305217585,0.18479392089016847
2023-24,2023-12-09,Aston Villa,Arsenal,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.3054630159004272,0.20237374694227928,0.4921632371572936
2023-24,2023-12-09,Brighton,Burnley,2023-24,D,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-12-09,Crystal Palace,Liverpool,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.06885951650018707,0.22661862760674256,0.7045218558930704
2023-24,2023-12-09,Man United,Bournemouth,2023-24,A,3,Tuned Random Forest,Isotonic,2020-21,2022-23,H,0.6563003347104864,0.2008050496079274,0.1428946156815862
2023-24,2023-12-09,Sheffield United,Brentford,2023-24,H,3,Tuned Random Forest,Isotonic,2020-21,2022-23,A,0.21539561656778183,0.22861752876755467,0.5559868546646635
