Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2020-21,2021-01-01,Man United,Aston Villa,1,2020-21,Tuned Random Forest,H,H,0.6834371952090983,0.202911290253965,0.1136515145369367
2020-21,2021-01-02,Brighton,Wolves,1,2020-21,Tuned Random Forest,D,A,0.3018937594558792,0.2428609405462627,0.455245299997858
2020-21,2021-01-02,Crystal Palace,Sheffield United,1,2020-21,Tuned Random Forest,H,H,0.6212666536340877,0.2135607137920891,0.1651726325738228
2020-21,2021-01-02,Tottenham,Leeds,1,2020-21,Tuned Random Forest,H,H,0.6315891991671705,0.2527454949798449,0.1156653058529843
2020-21,2021-01-02,West Brom,Arsenal,1,2020-21,Tuned Random Forest,A,A,0.2693830388658347,0.2512765925728036,0.4793403685613613
2020-21,2021-01-03,Chelsea,Man City,1,2020-21,Tuned Random Forest,A,A,0.3784259633180085,0.2127923466459249,0.4087816900360662
2020-21,2021-01-03,Newcastle,Leicester,1,2020-21,Tuned Random Forest,A,A,0.301813486760937,0.2564108964108483,0.4417756168282142
2020-21,2021-01-04,Southampton,Liverpool,1,2020-21,Tuned Random Forest,H,A,0.1982324408804935,0.1505649554582612,0.6512026036612453
2020-21,2021-01-12,Burnley,Man United,1,2020-21,Tuned Random Forest,A,A,0.2111833653499853,0.1450440892068606,0.6437725454431538
2020-21,2021-01-12,Sheffield United,Newcastle,1,2020-21,Tuned Random Forest,H,H,0.3954261715068498,0.2353485154081754,0.3692253130849748
2020-21,2021-01-12,Wolves,Everton,1,2020-21,Tuned Random Forest,A,H,0.3848818337911387,0.3154599146146723,0.2996582515941894
2020-21,2021-01-13,Man City,Brighton,1,2020-21,Tuned Random Forest,H,H,0.758426352151866,0.1533709658613954,0.0882026819867386
2020-21,2021-01-13,Tottenham,Fulham,1,2020-21,Tuned Random Forest,D,H,0.7652027838730853,0.1494370038971116,0.0853602122298037
2020-21,2021-01-14,Arsenal,Crystal Palace,1,2020-21,Tuned Random Forest,D,H,0.5840498537317906,0.2627621214492355,0.1531880248189731
2020-21,2021-01-16,Fulham,Chelsea,1,2020-21,Tuned Random Forest,A,A,0.2663789129708972,0.2395613895913583,0.4940596974377445
2020-21,2021-01-16,Leeds,Brighton,1,2020-21,Tuned Random Forest,A,H,0.5509446313675121,0.267507489743943,0.1815478788885446
2020-21,2021-01-16,Leicester,Southampton,1,2020-21,Tuned Random Forest,H,H,0.4912382239656854,0.3087669440445822,0.1999948319897329
