Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,Fold,Model,CalibrationMethod,CalibrationTrainingStart,CalibrationTrainingEnd,PredictedOutcome,Probability_H,Probability_D,Probability_A
2024-25,2025-04-06,Tottenham,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6469190739903097,0.21068309718537717,0.14239782882431323
2024-25,2025-04-07,Leicester,Newcastle,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2025-04-12,Arsenal,Brentford,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7078939253600547,0.16660042279844797,0.12550565184149748
2024-25,2025-04-12,Brighton,Leicester,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-04-12,Man City,Crystal Palace,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6399579306985609,0.19251627006138522,0.1675257992400539
2024-25,2025-04-12,Nott'm Forest,Everton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-04-12,Southampton,Aston Villa,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.15607037101550253,0.21964814492248738,0.6242814840620101
2024-25,2025-04-13,Chelsea,Ipswich,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6899173870993938,0.18261216233176572,0.12747045056884038
2024-25,2025-04-13,Liverpool,West Ham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.8149861929994776,0.041421001567281145,0.1435928054332413
2024-25,2025-04-13,Newcastle,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6174431200614393,0.20108361942083544,0.18147326051772517
2024-25,2025-04-13,Wolves,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39354947482919206,0.23136721166593016,0.37508331350487784
2024-25,2025-04-14,Bournemouth,Fulham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-04-16,Newcastle,Crystal Palace,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-04-19,Aston Villa,Newcastle,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.45692842558357705,0.2905468793112963,0.25252469510512665
2024-25,2025-04-19,Brentford,Brighton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-04-19,Crystal Palace,Bournemouth,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.47196935150830666,0.267193480315122,0.2608371681765714
2024-25,2025-04-19,Everton,Man City,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20091632193970357,0.23491064605360878,0.5641730320066877
2024-25,2025-04-19,West Ham,Southampton,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-04-20,Fulham,Chelsea,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.43506274966120273,0.24629974354467699,0.31863750679412034
2024-25,2025-04-20,Ipswich,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06204797062868925,0.18394752354522917,0.7540045058260816
2024-25,2025-04-20,Leicester,Liverpool,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06357730204013137,0.16383381679572318,0.7725888811641455
2024-25,2025-04-20,Man United,Wolves,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-04-21,Tottenham,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39354947482919206,0.23136721166593016,0.37508331350487784
2024-25,2025-04-22,Man City,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-04-23,Arsenal,Crystal Palace,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.724907063197026,0.14737121614445034,0.1277217206585236
2024-25,2025-04-26,Brighton,West Ham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-04-26,Chelsea,Everton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-04-26,Newcastle,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6840390879478827,0.18957654723127038,0.1263843648208469
2024-25,2025-04-26,Southampton,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.20537269643348305,0.24012102319611256,0.5545062803704044
2024-25,2025-04-26,Wolves,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6174431200614393,0.20108361942083544,0.18147326051772517
2024-25,2025-04-27,Bournemouth,Man United,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5023999579716895,0.23372691094948622,0.2638731310788243
2024-25,2025-04-27,Liverpool,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.8149861929994776,0.041421001567281145,0.1435928054332413
2024-25,2025-05-01,Nott'm Forest,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-05-02,Man City,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7091838259466244,0.16586473805325602,0.12495143600011953
2024-25,2025-05-03,Arsenal,Bournemouth,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6992903955867793,0.1715073789429016,0.1292022254703192
2024-25,2025-05-03,Aston Villa,Fulham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-05-03,Everton,Ipswich,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-05-03,Leicester,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-05-04,Brentford,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-05-04,Brighton,Newcastle,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
2024-25,2025-05-04,Chelsea,Liverpool,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.35260059921864545,0.22420105913247057,0.4231983416488839
2024-25,2025-05-04,West Ham,Tottenham,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4626926492006052,0.21525424495116235,0.3220531058482325
2024-25,2025-05-05,Crystal Palace,Nott'm Forest,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39354947482919206,0.23136721166593016,0.37508331350487784
2024-25,2025-05-10,Bournemouth,Aston Villa,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.38831626148014753,0.23336373723622345,0.3783200012836289
2024-25,2025-05-10,Fulham,Everton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4846723329635078,0.2607655317952984,0.25456213524119375
2024-25,2025-05-10,Ipswich,Brentford,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.197934868943606,0.2676409849086576,0.5344241461477364
2024-25,2025-05-10,Southampton,Man City,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06204797062868925,0.18394752354522917,0.7540045058260816
2024-25,2025-05-10,Wolves,Brighton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39427653026264675,0.23108983242165038,0.37463363731570304
2024-25,2025-05-11,Liverpool,Arsenal,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-05-11,Man United,West Ham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-05-11,Newcastle,Chelsea,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.47196935150830666,0.267193480315122,0.2608371681765714
2024-25,2025-05-11,Nott'm Forest,Leicester,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.657486680626607,0.19778938160998752,0.14472393776340547
2024-25,2025-05-11,Tottenham,Crystal Palace,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.4626926492006052,0.21525424495116235,0.3220531058482325
2024-25,2025-05-16,Aston Villa,Tottenham,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-05-16,Chelsea,Man United,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-05-18,Arsenal,Newcastle,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.563342649415415,0.2295204846828597,0.20713686590172528
2024-25,2025-05-18,Brentford,Fulham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5196986627257327,0.24487432458987035,0.23542701268439703
2024-25,2025-05-18,Everton,Southampton,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6363062684055533,0.19141775347076143,0.17227597812368528
2024-25,2025-05-18,Leicester,Ipswich,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5355032839163076,0.21817800125958428,0.24631871482410797
2024-25,2025-05-18,West Ham,Nott'm Forest,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39354947482919206,0.23136721166593016,0.37508331350487784
2024-25,2025-05-19,Brighton,Liverpool,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.19029819046809957,0.2224959646589075,0.587205844872993
2024-25,2025-05-20,Crystal Palace,Wolves,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.5375093233972955,0.21899531405215744,0.243495362550547
2024-25,2025-05-20,Man City,Bournemouth,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6814428671662616,0.1803690670878275,0.1381880657459109
2024-25,2025-05-25,Bournemouth,Leicester,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.657486680626607,0.19778938160998752,0.14472393776340547
2024-25,2025-05-25,Fulham,Man City,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.1820739675493169,0.21288023259449151,0.6050457998561916
2024-25,2025-05-25,Ipswich,West Ham,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-05-25,Liverpool,Crystal Palace,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.7091838259466244,0.16586473805325602,0.12495143600011953
2024-25,2025-05-25,Man United,Aston Villa,2024-25,H,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-05-25,Newcastle,Everton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.6264034219228257,0.2040017342574078,0.16959484381976664
2024-25,2025-05-25,Nott'm Forest,Chelsea,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,H,0.39354947482919206,0.23136721166593016,0.37508331350487784
2024-25,2025-05-25,Southampton,Arsenal,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.06204797062868925,0.18394752354522917,0.7540045058260816
2024-25,2025-05-25,Tottenham,Brighton,2024-25,A,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.25110712643202987,0.2498979428376541,0.49899493073031587
2024-25,2025-05-25,Wolves,Brentford,2024-25,D,4,Tuned Random Forest,Isotonic,2020-21,2023-24,A,0.3406486712459601,0.25049793180676977,0.4088533969472702
