Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2023-24,2023-11-11,Crystal Palace,Everton,4,2023-24,Direct Probability Ensemble,A,H,0.5102866428898003,0.246404489846416,0.2433088672637837
2023-24,2023-11-11,Man United,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.635631975315897,0.2070441294612387,0.1573238952228643
2023-24,2023-11-11,Wolves,Tottenham,4,2023-24,Direct Probability Ensemble,H,A,0.2980890380970783,0.2061878703319744,0.4957230915709475
2023-24,2023-11-12,Aston Villa,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.6771250185355067,0.2001096281937708,0.1227653532707225
2023-24,2023-11-12,Brighton,Sheffield United,4,2023-24,Direct Probability Ensemble,D,H,0.7624447537474749,0.1368445081131059,0.1007107381394194
2023-24,2023-11-12,Chelsea,Man City,4,2023-24,Direct Probability Ensemble,D,A,0.1810361523515561,0.2067600103058468,0.6122038373425972
2023-24,2023-11-12,Liverpool,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.64226511177874,0.2050102272058048,0.152724661015455
2023-24,2023-11-12,West Ham,Nott'm Forest,4,2023-24,Direct Probability Ensemble,H,H,0.4628252504011207,0.2340875671877086,0.3030871824111707
2023-24,2023-11-25,Brentford,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.2564912240168259,0.2553977090289862,0.4881110669541879
2023-24,2023-11-25,Burnley,West Ham,4,2023-24,Direct Probability Ensemble,A,A,0.2953243478939402,0.2612393129581092,0.4434363391479505
2023-24,2023-11-25,Luton,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.4550465350525693,0.2430222025835401,0.3019312623638905
2023-24,2023-11-25,Man City,Liverpool,4,2023-24,Direct Probability Ensemble,D,H,0.6002508626315755,0.1973776684238083,0.2023714689446163
2023-24,2023-11-25,Newcastle,Chelsea,4,2023-24,Direct Probability Ensemble,H,H,0.512213038880362,0.2705998507441975,0.2171871103754405
2023-24,2023-11-25,Nott'm Forest,Brighton,4,2023-24,Direct Probability Ensemble,A,A,0.3052243673829701,0.2445978953447104,0.4501777372723194
2023-24,2023-11-25,Sheffield United,Bournemouth,4,2023-24,Direct Probability Ensemble,A,H,0.4191031404602372,0.2649748451975969,0.3159220143421659
2023-24,2023-11-26,Everton,Man United,4,2023-24,Direct Probability Ensemble,A,A,0.2966010626826255,0.2214402167899689,0.4819587205274057
2023-24,2023-11-26,Tottenham,Aston Villa,4,2023-24,Direct Probability Ensemble,A,H,0.4773072895591069,0.256419293730485,0.266273416710408
2023-24,2023-11-27,Fulham,Wolves,4,2023-24,Direct Probability Ensemble,H,H,0.3847389659477013,0.2699436129164446,0.3453174211358542
2023-24,2023-12-02,Arsenal,Wolves,4,2023-24,Direct Probability Ensemble,H,H,0.7456442821997634,0.1484159916405268,0.1059397261597097
2023-24,2023-12-02,Brentford,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.5751391392309437,0.2430903164967544,0.1817705442723018
2023-24,2023-12-02,Burnley,Sheffield United,4,2023-24,Direct Probability Ensemble,H,H,0.5008770930259762,0.24041762816586,0.2587052788081637
2023-24,2023-12-02,Newcastle,Man United,4,2023-24,Direct Probability Ensemble,H,H,0.4708214021048261,0.2418797370999214,0.2872988607952524
2023-24,2023-12-02,Nott'm Forest,Everton,4,2023-24,Direct Probability Ensemble,A,H,0.500717530012095,0.2368491177085389,0.2624333522793662
2023-24,2023-12-03,Bournemouth,Aston Villa,4,2023-24,Direct Probability Ensemble,D,A,0.1835708795567811,0.2056587474549224,0.6107703729882964
2023-24,2023-12-03,Chelsea,Brighton,4,2023-24,Direct Probability Ensemble,H,H,0.4542523819105796,0.2414390435849551,0.3043085745044652
2023-24,2023-12-03,Liverpool,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.8323688264450737,0.0911883004036373,0.076442873151289
2023-24,2023-12-03,Man City,Tottenham,4,2023-24,Direct Probability Ensemble,D,H,0.7890229123497887,0.118187924950298,0.0927891626999131
2023-24,2023-12-03,West Ham,Crystal Palace,4,2023-24,Direct Probability Ensemble,D,H,0.5154932824852281,0.2465587424970312,0.2379479750177407
2023-24,2023-12-05,Luton,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.1576283145708212,0.2179466240556332,0.6244250613735457
2023-24,2023-12-05,Wolves,Burnley,4,2023-24,Direct Probability Ensemble,H,H,0.5385071262533851,0.2766429037690008,0.1848499699776141
2023-24,2023-12-06,Aston Villa,Man City,4,2023-24,Direct Probability Ensemble,H,A,0.3123351000008021,0.19668051071238,0.490984389286818
2023-24,2023-12-06,Brighton,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.5571000580880885,0.2401681685794407,0.2027317733324707
2023-24,2023-12-06,Crystal Palace,Bournemouth,4,2023-24,Direct Probability Ensemble,A,H,0.5671841168923375,0.2528226038993075,0.1799932792083549
2023-24,2023-12-06,Fulham,Nott'm Forest,4,2023-24,Direct Probability Ensemble,H,H,0.507012475562406,0.2780189542063516,0.2149685702312424
2023-24,2023-12-06,Man United,Chelsea,4,2023-24,Direct Probability Ensemble,H,H,0.5029839959628325,0.2672695916943661,0.2297464123428013
2023-24,2023-12-06,Sheffield United,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.0743952037437225,0.1676426224786612,0.7579621737776163
2023-24,2023-12-07,Everton,Newcastle,4,2023-24,Direct Probability Ensemble,H,A,0.2328963610464333,0.222892790598139,0.5442108483554277
2023-24,2023-12-07,Tottenham,West Ham,4,2023-24,Direct Probability Ensemble,A,H,0.6066482902226746,0.2244789123518387,0.1688727974254865
2023-24,2023-12-09,Aston Villa,Arsenal,4,2023-24,Direct Probability Ensemble,H,H,0.4610147729350164,0.1863024533478799,0.3526827737171037
2023-24,2023-12-09,Brighton,Burnley,4,2023-24,Direct Probability Ensemble,D,H,0.7092905965079818,0.1952622998306742,0.0954471036613439
2023-24,2023-12-09,Crystal Palace,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.1666722998224842,0.2159882141021424,0.6173394860753734
2023-24,2023-12-09,Man United,Bournemouth,4,2023-24,Direct Probability Ensemble,A,H,0.656297859639448,0.2302900740195996,0.1134120663409524
2023-24,2023-12-09,Sheffield United,Brentford,4,2023-24,Direct Probability Ensemble,H,A,0.1807189324637029,0.2576901753120807,0.5615908922242163
2023-24,2023-12-09,Wolves,Nott'm Forest,4,2023-24,Direct Probability Ensemble,D,H,0.4609631512653077,0.2549393995808416,0.2840974491538506
2023-24,2023-12-10,Everton,Chelsea,4,2023-24,Direct Probability Ensemble,H,H,0.4837704950443188,0.228866638704845,0.2873628662508361
2023-24,2023-12-10,Fulham,West Ham,4,2023-24,Direct Probability Ensemble,H,A,0.3230607228565045,0.289837915218362,0.3871013619251335
2023-24,2023-12-10,Luton,Man City,4,2023-24,Direct Probability Ensemble,A,A,0.1604239725312062,0.1589574441768026,0.6806185832919912
2023-24,2023-12-10,Tottenham,Newcastle,4,2023-24,Direct Probability Ensemble,H,H,0.4278231245293166,0.2886443672040213,0.2835325082666622
2023-24,2023-12-15,Nott'm Forest,Tottenham,4,2023-24,Direct Probability Ensemble,A,A,0.2981075658671929,0.2071160728248966,0.4947763613079106
2023-24,2023-12-16,Burnley,Everton,4,2023-24,Direct Probability Ensemble,A,A,0.3287964543883406,0.2700245003088816,0.4011790453027778
2023-24,2023-12-16,Chelsea,Sheffield United,4,2023-24,Direct Probability Ensemble,H,H,0.7329726121555779,0.1543996235607649,0.1126277642836572
2023-24,2023-12-16,Man City,Crystal Palace,4,2023-24,Direct Probability Ensemble,D,H,0.8250736189629977,0.1076257440580219,0.0673006369789804
2023-24,2023-12-16,Newcastle,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.5526795112882519,0.2319696968157301,0.215350791896018
2023-24,2023-12-17,Arsenal,Brighton,4,2023-24,Direct Probability Ensemble,H,H,0.6638868568059364,0.1909588597019365,0.1451542834921271
2023-24,2023-12-17,Brentford,Aston Villa,4,2023-24,Direct Probability Ensemble,A,A,0.2809166160189135,0.2575115213373191,0.4615718626437673
2023-24,2023-12-17,Liverpool,Man United,4,2023-24,Direct Probability Ensemble,D,H,0.7227922614310685,0.1549015714662762,0.1223061671026553
2023-24,2023-12-17,West Ham,Wolves,4,2023-24,Direct Probability Ensemble,H,H,0.4452638684256277,0.2889162562400483,0.2658198753343239
2023-24,2023-12-21,Crystal Palace,Brighton,4,2023-24,Direct Probability Ensemble,D,A,0.3611748996474132,0.2243308307672842,0.4144942695853026
2023-24,2023-12-22,Aston Villa,Sheffield United,4,2023-24,Direct Probability Ensemble,D,H,0.8212642584064659,0.0989259321707041,0.0798098094228302
2023-24,2023-12-23,Fulham,Burnley,4,2023-24,Direct Probability Ensemble,A,H,0.557749904756076,0.2586362185635146,0.1836138766804094
2023-24,2023-12-23,Liverpool,Arsenal,4,2023-24,Direct Probability Ensemble,D,H,0.532013035521942,0.2127294334455791,0.2552575310324791
2023-24,2023-12-23,Luton,Newcastle,4,2023-24,Direct Probability Ensemble,H,A,0.2807716323893079,0.1853339718899422,0.5338943957207499
2023-24,2023-12-23,Nott'm Forest,Bournemouth,4,2023-24,Direct Probability Ensemble,A,H,0.3923514178144525,0.2736885601514824,0.333960022034065
2023-24,2023-12-23,Tottenham,Everton,4,2023-24,Direct Probability Ensemble,H,H,0.6653971991615517,0.1971248602254396,0.1374779406130087
2023-24,2023-12-23,West Ham,Man United,4,2023-24,Direct Probability Ensemble,H,A,0.3259204853333799,0.2304180655870645,0.4436614490795556
2023-24,2023-12-24,Wolves,Chelsea,4,2023-24,Direct Probability Ensemble,H,H,0.3781327381135489,0.2642950490749595,0.3575722128114914
2023-24,2023-12-26,Bournemouth,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.3757638586057965,0.3434080108453136,0.2808281305488899
2023-24,2023-12-26,Burnley,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.174119569298804,0.2172814228252958,0.6085990078759004
2023-24,2023-12-26,Man United,Aston Villa,4,2023-24,Direct Probability Ensemble,H,H,0.4150415817707567,0.2759115473792616,0.3090468708499817
2023-24,2023-12-26,Newcastle,Nott'm Forest,4,2023-24,Direct Probability Ensemble,A,H,0.7224977663092753,0.1668624387574818,0.110639794933243
2023-24,2023-12-26,Sheffield United,Luton,4,2023-24,Direct Probability Ensemble,A,A,0.299750265234491,0.2382855216276696,0.4619642131378395
2023-24,2023-12-27,Brentford,Wolves,4,2023-24,Direct Probability Ensemble,A,H,0.4826853230243855,0.2491530098576166,0.268161667117998
2023-24,2023-12-27,Chelsea,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.5633550890349321,0.2572210222847719,0.179423888680296
2023-24,2023-12-27,Everton,Man City,4,2023-24,Direct Probability Ensemble,A,A,0.1813306651877481,0.1782113838853343,0.6404579509269177
2023-24,2023-12-28,Arsenal,West Ham,4,2023-24,Direct Probability Ensemble,A,H,0.7431078742828378,0.1301927367269366,0.1266993889902256
2023-24,2023-12-28,Brighton,Tottenham,4,2023-24,Direct Probability Ensemble,H,H,0.4188814448544902,0.2481632823702009,0.3329552727753089
2023-24,2023-12-30,Aston Villa,Burnley,4,2023-24,Direct Probability Ensemble,H,H,0.7320777225307317,0.1583602747184956,0.1095620027507727
2023-24,2023-12-30,Crystal Palace,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.4923510513652034,0.2404479262218478,0.2672010224129487
2023-24,2023-12-30,Luton,Chelsea,4,2023-24,Direct Probability Ensemble,A,A,0.2676003236270726,0.2880299689863377,0.4443697073865896
2023-24,2023-12-30,Man City,Sheffield United,4,2023-24,Direct Probability Ensemble,H,H,0.8845104762238436,0.073730160051706,0.0417593637244505
2023-24,2023-12-30,Nott'm Forest,Man United,4,2023-24,Direct Probability Ensemble,H,A,0.2479883443137218,0.2114064216078795,0.5406052340783987
2023-24,2023-12-30,Wolves,Everton,4,2023-24,Direct Probability Ensemble,H,H,0.357155004476257,0.3520527036781756,0.2907922918455674
2023-24,2023-12-31,Fulham,Arsenal,4,2023-24,Direct Probability Ensemble,H,A,0.1796862805297641,0.2076117758786442,0.6127019435915918
2023-24,2023-12-31,Tottenham,Bournemouth,4,2023-24,Direct Probability Ensemble,H,H,0.6759656593094686,0.2166684274246474,0.107365913265884
2023-24,2024-01-01,Liverpool,Newcastle,4,2023-24,Direct Probability Ensemble,H,H,0.7551024317346322,0.1321669542384715,0.1127306140268963
2023-24,2024-01-02,West Ham,Brighton,4,2023-24,Direct Probability Ensemble,D,H,0.3771489207130566,0.2865480764824479,0.3363030028044953
2023-24,2024-01-12,Burnley,Luton,4,2023-24,Direct Probability Ensemble,D,H,0.4397936442401841,0.2655371210427437,0.2946692347170721
2023-24,2024-01-13,Chelsea,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.5209684458611471,0.2624016000469501,0.2166299540919029
2023-24,2024-01-13,Newcastle,Man City,4,2023-24,Direct Probability Ensemble,A,A,0.2296623487479089,0.1852516152197765,0.5850860360323146
2023-24,2024-01-14,Everton,Aston Villa,4,2023-24,Direct Probability Ensemble,D,A,0.2638916537171569,0.2458244476618019,0.4902838986210414
2023-24,2024-01-14,Man United,Tottenham,4,2023-24,Direct Probability Ensemble,D,H,0.3628279331859278,0.3013067244304324,0.3358653423836397
2023-24,2024-01-20,Arsenal,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.7099985685578323,0.1686458360343941,0.1213555954077736
2023-24,2024-01-20,Brentford,Nott'm Forest,4,2023-24,Direct Probability Ensemble,H,H,0.4689709474009654,0.2762758991742173,0.2547531534248173
2023-24,2024-01-21,Bournemouth,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.1411632867051421,0.2296432612401993,0.6291934520546586
2023-24,2024-01-21,Sheffield United,West Ham,4,2023-24,Direct Probability Ensemble,D,A,0.2129944784324347,0.2382036265855701,0.5488018949819953
2023-24,2024-01-22,Brighton,Wolves,4,2023-24,Direct Probability Ensemble,D,H,0.516271615360087,0.2570694022984544,0.2266589823414587
2023-24,2024-01-30,Aston Villa,Newcastle,4,2023-24,Direct Probability Ensemble,A,H,0.6163316758096793,0.1712712385987396,0.2123970855915812
2023-24,2024-01-30,Crystal Palace,Sheffield United,4,2023-24,Direct Probability Ensemble,H,H,0.6558715385772953,0.2007178591749183,0.1434106022477864
2023-24,2024-01-30,Fulham,Everton,4,2023-24,Direct Probability Ensemble,D,H,0.4401901797448757,0.249169977693256,0.3106398425618683
2023-24,2024-01-30,Luton,Brighton,4,2023-24,Direct Probability Ensemble,H,A,0.2816964958527895,0.2793005282569495,0.439002975890261
2023-24,2024-01-30,Nott'm Forest,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.2014253080582858,0.2036729217796026,0.5949017701621117
2023-24,2024-01-31,Liverpool,Chelsea,4,2023-24,Direct Probability Ensemble,H,H,0.7550365441570934,0.1528833459981273,0.0920801098447793
2023-24,2024-01-31,Man City,Burnley,4,2023-24,Direct Probability Ensemble,H,H,0.819356969702141,0.1205089858428826,0.0601340444549765
2023-24,2024-01-31,Tottenham,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.6686850052769782,0.1997761926080766,0.1315388021149454
2023-24,2024-02-01,West Ham,Bournemouth,4,2023-24,Direct Probability Ensemble,D,H,0.5671515490216449,0.2513237764897068,0.1815246744886483
2023-24,2024-02-01,Wolves,Man United,4,2023-24,Direct Probability Ensemble,A,A,0.2927075161244917,0.2600470183351872,0.4472454655403211
2023-24,2024-02-03,Brighton,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.5626731358931245,0.2316647674708389,0.2056620966360366
2023-24,2024-02-03,Burnley,Fulham,4,2023-24,Direct Probability Ensemble,D,H,0.4771532077073282,0.2083768540417895,0.3144699382508824
2023-24,2024-02-03,Everton,Tottenham,4,2023-24,Direct Probability Ensemble,D,A,0.2240703690393192,0.2357211786590391,0.5402084523016416
2023-24,2024-02-03,Newcastle,Luton,4,2023-24,Direct Probability Ensemble,D,H,0.5930694519435955,0.2462156830230416,0.1607148650333629
2023-24,2024-02-03,Sheffield United,Aston Villa,4,2023-24,Direct Probability Ensemble,A,A,0.2242619559192062,0.1832181580331929,0.5925198860476011
2023-24,2024-02-04,Arsenal,Liverpool,4,2023-24,Direct Probability Ensemble,H,A,0.3612349287576225,0.2651066177706755,0.3736584534717019
2023-24,2024-02-04,Bournemouth,Nott'm Forest,4,2023-24,Direct Probability Ensemble,D,H,0.4905722149187512,0.305884951860476,0.2035428332207728
2023-24,2024-02-04,Chelsea,Wolves,4,2023-24,Direct Probability Ensemble,A,D,0.333084128460817,0.3450478402992956,0.3218680312398876
2023-24,2024-02-04,Man United,West Ham,4,2023-24,Direct Probability Ensemble,H,H,0.4972756986137677,0.2984469020905872,0.2042773992956451
2023-24,2024-02-05,Brentford,Man City,4,2023-24,Direct Probability Ensemble,A,A,0.1537849663496544,0.1851156267215532,0.6610994069287923
2023-24,2024-02-10,Fulham,Bournemouth,4,2023-24,Direct Probability Ensemble,H,H,0.4605499369211586,0.2280004911699966,0.3114495719088447
2023-24,2024-02-10,Liverpool,Burnley,4,2023-24,Direct Probability Ensemble,H,H,0.826044370226128,0.1240915199087122,0.0498641098651598
2023-24,2024-02-10,Luton,Sheffield United,4,2023-24,Direct Probability Ensemble,A,H,0.6811424028459114,0.1961204778343434,0.1227371193197452
2023-24,2024-02-10,Man City,Everton,4,2023-24,Direct Probability Ensemble,H,H,0.812812133810253,0.1235385574378006,0.0636493087519463
2023-24,2024-02-10,Nott'm Forest,Newcastle,4,2023-24,Direct Probability Ensemble,A,A,0.3332739879041379,0.2201816015194743,0.446544410576388
2023-24,2024-02-10,Tottenham,Brighton,4,2023-24,Direct Probability Ensemble,H,H,0.5515095038697281,0.2399441371531482,0.2085463589771237
2023-24,2024-02-10,Wolves,Brentford,4,2023-24,Direct Probability Ensemble,A,H,0.5451604481458716,0.233819960012834,0.2210195918412945
2023-24,2024-02-11,Aston Villa,Man United,4,2023-24,Direct Probability Ensemble,A,H,0.5063034586690998,0.2397409408315522,0.2539556004993481
2023-24,2024-02-11,West Ham,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.2364953569562582,0.2126121655736734,0.5508924774700683
2023-24,2024-02-12,Crystal Palace,Chelsea,4,2023-24,Direct Probability Ensemble,A,H,0.4067798246294716,0.2531756898593692,0.3400444855111593
2023-24,2024-02-17,Brentford,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.157115581696572,0.2136239574420086,0.6292604608614193
2023-24,2024-02-17,Burnley,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.1073103848642484,0.1960692259662913,0.6966203891694603
2023-24,2024-02-17,Fulham,Aston Villa,4,2023-24,Direct Probability Ensemble,A,A,0.2734967369762985,0.2380525346461252,0.4884507283775765
2023-24,2024-02-17,Man City,Chelsea,4,2023-24,Direct Probability Ensemble,D,H,0.8102889257728878,0.1228156743619716,0.0668953998651404
2023-24,2024-02-17,Newcastle,Bournemouth,4,2023-24,Direct Probability Ensemble,D,H,0.6838173619241343,0.1977178227521049,0.1184648153237607
2023-24,2024-02-17,Nott'm Forest,West Ham,4,2023-24,Direct Probability Ensemble,H,H,0.4095920936842048,0.2281277536314131,0.3622801526843823
2023-24,2024-02-17,Tottenham,Wolves,4,2023-24,Direct Probability Ensemble,A,H,0.6261915873292412,0.2119032403159531,0.1619051723548057
2023-24,2024-02-18,Luton,Man United,4,2023-24,Direct Probability Ensemble,A,A,0.2842049556681253,0.2215400254635458,0.4942550188683288
2023-24,2024-02-18,Sheffield United,Brighton,4,2023-24,Direct Probability Ensemble,A,A,0.2226973351537204,0.2150632669566591,0.5622393978896204
2023-24,2024-02-19,Everton,Crystal Palace,4,2023-24,Direct Probability Ensemble,D,H,0.5773026700212259,0.2089153690934637,0.2137819608853103
2023-24,2024-02-20,Man City,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.8184219689840166,0.1227938949704756,0.0587841360455077
2023-24,2024-02-21,Liverpool,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.781634755356169,0.1471181534734829,0.071247091170348
2023-24,2024-02-24,Arsenal,Newcastle,4,2023-24,Direct Probability Ensemble,H,H,0.7065944784279496,0.178574642103183,0.1148308794688673
2023-24,2024-02-24,Aston Villa,Nott'm Forest,4,2023-24,Direct Probability Ensemble,H,H,0.7020082788690339,0.1842365633700629,0.1137551577609032
2023-24,2024-02-24,Bournemouth,Man City,4,2023-24,Direct Probability Ensemble,A,A,0.1382512940343368,0.1618482484969318,0.6999004574687313
2023-24,2024-02-24,Brighton,Everton,4,2023-24,Direct Probability Ensemble,D,H,0.5722303782169358,0.2326873137687868,0.1950823080142774
2023-24,2024-02-24,Crystal Palace,Burnley,4,2023-24,Direct Probability Ensemble,H,H,0.558303145873254,0.2446428768635458,0.1970539772632002
2023-24,2024-02-24,Man United,Fulham,4,2023-24,Direct Probability Ensemble,A,H,0.622647674696327,0.2292792912564023,0.1480730340472706
2023-24,2024-02-25,Wolves,Sheffield United,4,2023-24,Direct Probability Ensemble,H,H,0.7183812790652033,0.18266874582187,0.0989499751129267
2023-24,2024-02-26,West Ham,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.4886927004645401,0.2318436277651568,0.279463671770303
2023-24,2024-03-02,Brentford,Chelsea,4,2023-24,Direct Probability Ensemble,D,H,0.4004843129897494,0.2489652078468683,0.3505504791633821
2023-24,2024-03-02,Everton,West Ham,4,2023-24,Direct Probability Ensemble,A,H,0.5491820198244808,0.1990958749655559,0.2517221052099634
2023-24,2024-03-02,Fulham,Brighton,4,2023-24,Direct Probability Ensemble,H,A,0.2924115461864441,0.2622121590821097,0.4453762947314462
2023-24,2024-03-02,Luton,Aston Villa,4,2023-24,Direct Probability Ensemble,A,A,0.2257625754640677,0.2202003441853651,0.5540370803505673
2023-24,2024-03-02,Newcastle,Wolves,4,2023-24,Direct Probability Ensemble,H,H,0.5920524070084865,0.226161652316826,0.1817859406746875
2023-24,2024-03-02,Nott'm Forest,Liverpool,4,2023-24,Direct Probability Ensemble,A,A,0.1375222262170474,0.1953865899466563,0.6670911838362963
2023-24,2024-03-02,Tottenham,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.6703848422422427,0.2057940536537788,0.1238211041039785
2023-24,2024-03-03,Burnley,Bournemouth,4,2023-24,Direct Probability Ensemble,A,A,0.2997064818097336,0.2735944992980929,0.4266990188921735
2023-24,2024-03-03,Man City,Man United,4,2023-24,Direct Probability Ensemble,H,H,0.7518757192681478,0.1453645243960505,0.1027597563358016
2023-24,2024-03-04,Sheffield United,Arsenal,4,2023-24,Direct Probability Ensemble,A,A,0.0578290401543812,0.1746504648044222,0.7675204950411965
2023-24,2024-03-09,Arsenal,Brentford,4,2023-24,Direct Probability Ensemble,H,H,0.8129724129478432,0.1250687557063371,0.0619588313458196
2023-24,2024-03-09,Bournemouth,Sheffield United,4,2023-24,Direct Probability Ensemble,D,H,0.7113380460513663,0.1903540061599057,0.0983079477887279
2023-24,2024-03-09,Crystal Palace,Luton,4,2023-24,Direct Probability Ensemble,D,H,0.5075924863413105,0.2524563897293174,0.239951123929372
2023-24,2024-03-09,Man United,Everton,4,2023-24,Direct Probability Ensemble,H,H,0.6396567491550051,0.208411402498778,0.1519318483462168
2023-24,2024-03-09,Wolves,Fulham,4,2023-24,Direct Probability Ensemble,H,H,0.3951404267556022,0.2983935528988153,0.3064660203455825
2023-24,2024-03-10,Aston Villa,Tottenham,4,2023-24,Direct Probability Ensemble,A,H,0.5607359410404964,0.2106963410031328,0.2285677179563708
2023-24,2024-03-10,Brighton,Nott'm Forest,4,2023-24,Direct Probability Ensemble,H,H,0.6052367336303548,0.2404884314157918,0.1542748349538535
2023-24,2024-03-10,Liverpool,Man City,4,2023-24,Direct Probability Ensemble,D,H,0.5573343580825533,0.1888733241737698,0.2537923177436768
2023-24,2024-03-10,West Ham,Burnley,4,2023-24,Direct Probability Ensemble,D,H,0.7021967356227692,0.1821193792112349,0.1156838851659957
2023-24,2024-03-11,Chelsea,Newcastle,4,2023-24,Direct Probability Ensemble,H,H,0.389429915468624,0.2884745711510682,0.3220955133803078
2023-24,2024-03-13,Bournemouth,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.5412023442403595,0.238816167604802,0.2199814881548384
2023-24,2024-03-16,Burnley,Brentford,4,2023-24,Direct Probability Ensemble,H,A,0.3182980480465313,0.2366839588870136,0.4450179930664552
2023-24,2024-03-16,Fulham,Tottenham,4,2023-24,Direct Probability Ensemble,H,A,0.250962325030663,0.2286490922531883,0.5203885827161486
2023-24,2024-03-16,Luton,Nott'm Forest,4,2023-24,Direct Probability Ensemble,D,H,0.5196881032171983,0.2773489843903087,0.2029629123924931
2023-24,2024-03-17,West Ham,Aston Villa,4,2023-24,Direct Probability Ensemble,D,A,0.3535644723080597,0.2427120505089739,0.4037234771829665
2023-24,2024-03-30,Aston Villa,Wolves,4,2023-24,Direct Probability Ensemble,H,H,0.6478740833404955,0.1903908673736611,0.1617350492858435
2023-24,2024-03-30,Bournemouth,Everton,4,2023-24,Direct Probability Ensemble,H,H,0.4858488276559474,0.242223402304393,0.2719277700396597
2023-24,2024-03-30,Brentford,Man United,4,2023-24,Direct Probability Ensemble,D,A,0.3283567448168136,0.2072489671112679,0.4643942880719185
2023-24,2024-03-30,Chelsea,Burnley,4,2023-24,Direct Probability Ensemble,D,H,0.6279144053638176,0.2500062385045158,0.1220793561316666
2023-24,2024-03-30,Newcastle,West Ham,4,2023-24,Direct Probability Ensemble,H,H,0.5706764498328495,0.2541638348487343,0.1751597153184163
2023-24,2024-03-30,Nott'm Forest,Crystal Palace,4,2023-24,Direct Probability Ensemble,D,H,0.4460225412701217,0.1974588335209303,0.356518625208948
2023-24,2024-03-30,Sheffield United,Fulham,4,2023-24,Direct Probability Ensemble,D,A,0.1834660764731599,0.3103608449112046,0.5061730786156354
2023-24,2024-03-30,Tottenham,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.6737263157915768,0.2174275394395771,0.108846144768846
2023-24,2024-03-31,Liverpool,Brighton,4,2023-24,Direct Probability Ensemble,H,H,0.7516953940382995,0.1517774900649911,0.0965271158967092
2023-24,2024-03-31,Man City,Arsenal,4,2023-24,Direct Probability Ensemble,D,H,0.4220890239748829,0.2753786537326783,0.3025323222924388
2023-24,2024-04-02,Bournemouth,Crystal Palace,4,2023-24,Direct Probability Ensemble,H,H,0.4664075591031617,0.2849150693041615,0.2486773715926768
2023-24,2024-04-02,Burnley,Wolves,4,2023-24,Direct Probability Ensemble,D,A,0.3382493907718749,0.2386557948503912,0.423094814377734
2023-24,2024-04-02,Newcastle,Everton,4,2023-24,Direct Probability Ensemble,D,H,0.6724137489794513,0.2198116700740826,0.107774580946466
2023-24,2024-04-02,Nott'm Forest,Fulham,4,2023-24,Direct Probability Ensemble,H,A,0.3485942361568734,0.292428359305515,0.3589774045376116
2023-24,2024-04-02,West Ham,Tottenham,4,2023-24,Direct Probability Ensemble,D,H,0.3741057613385003,0.2572379687687607,0.368656269892739
2023-24,2024-04-03,Arsenal,Luton,4,2023-24,Direct Probability Ensemble,H,H,0.8575686385175225,0.1064078205719154,0.0360235409105621
2023-24,2024-04-03,Brentford,Brighton,4,2023-24,Direct Probability Ensemble,D,A,0.3098632870096678,0.2466032216719377,0.4435334913183943
2023-24,2024-04-03,Man City,Aston Villa,4,2023-24,Direct Probability Ensemble,H,H,0.772972418487207,0.1386724660300354,0.0883551154827574
2023-24,2024-04-04,Chelsea,Man United,4,2023-24,Direct Probability Ensemble,H,H,0.3790211746169697,0.263433803483184,0.3575450218998462
