Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2022-23,2023-02-25,Leeds,Southampton,3,2022-23,Independent Poisson,H,H,0.5346168587612029,0.2647404989810089,0.2006426422577882
2022-23,2023-02-25,Leicester,Arsenal,3,2022-23,Independent Poisson,A,A,0.2752337507022393,0.2532959725884812,0.4714702767092794
2022-23,2023-02-25,West Ham,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.4176567592433192,0.2724358919500961,0.3099073488065846
2022-23,2023-02-26,Tottenham,Chelsea,3,2022-23,Independent Poisson,H,H,0.5021680468006806,0.2448929817354732,0.2529389714638461
2022-23,2023-03-01,Arsenal,Everton,3,2022-23,Independent Poisson,H,H,0.8380657602109005,0.1115358601464333,0.0503983796426663
2022-23,2023-03-01,Liverpool,Wolves,3,2022-23,Independent Poisson,H,H,0.6703053681566614,0.2014856573318718,0.1282089745114667
2022-23,2023-03-04,Arsenal,Bournemouth,3,2022-23,Independent Poisson,H,H,0.8880247779957194,0.0827165399357384,0.0292586820685419
2022-23,2023-03-04,Aston Villa,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.4576499430648232,0.2331459393820684,0.3092041175531083
2022-23,2023-03-04,Brighton,West Ham,3,2022-23,Independent Poisson,H,H,0.471456760420585,0.2797907155802147,0.2487525239992001
2022-23,2023-03-04,Chelsea,Leeds,3,2022-23,Independent Poisson,H,H,0.5289634074166405,0.2629086923308736,0.2081279002524859
2022-23,2023-03-04,Man City,Newcastle,3,2022-23,Independent Poisson,H,H,0.8057891439315138,0.1219683191571612,0.072242536911325
2022-23,2023-03-04,Southampton,Leicester,3,2022-23,Independent Poisson,H,A,0.2521223158382834,0.2634398211625319,0.4844378629991847
2022-23,2023-03-04,Wolves,Tottenham,3,2022-23,Independent Poisson,H,A,0.2873542847619528,0.2631252237101096,0.4495204915279374
2022-23,2023-03-05,Liverpool,Man United,3,2022-23,Independent Poisson,H,H,0.4625340467024618,0.2550681844818079,0.2823977688157303
2022-23,2023-03-05,Nott'm Forest,Everton,3,2022-23,Independent Poisson,D,H,0.4987006113681884,0.2691624255932115,0.2321369630386
2022-23,2023-03-06,Brentford,Fulham,3,2022-23,Independent Poisson,H,H,0.5182422229022763,0.2734639917892842,0.2082937853084392
2022-23,2023-03-11,Bournemouth,Liverpool,3,2022-23,Independent Poisson,H,A,0.0832384866402216,0.1529242600446692,0.763837253315109
2022-23,2023-03-11,Crystal Palace,Man City,3,2022-23,Independent Poisson,A,A,0.1441983542142927,0.1973993711814438,0.6584022746042635
2022-23,2023-03-11,Everton,Brentford,3,2022-23,Independent Poisson,H,A,0.2197743956241846,0.2331249287409922,0.5471006756348233
2022-23,2023-03-11,Leeds,Brighton,3,2022-23,Independent Poisson,D,A,0.2330006403705415,0.228968302767054,0.5380310568624044
2022-23,2023-03-11,Leicester,Chelsea,3,2022-23,Independent Poisson,A,A,0.3540153990055666,0.2683303433864914,0.377654257607942
2022-23,2023-03-11,Tottenham,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.6284978639123384,0.2101023324297074,0.1613998036579538
2022-23,2023-03-12,Fulham,Arsenal,3,2022-23,Independent Poisson,A,A,0.2010751140379822,0.2489339466540324,0.5499909393079854
2022-23,2023-03-12,Man United,Southampton,3,2022-23,Independent Poisson,D,H,0.761838641813412,0.1592644727516067,0.0788968854349813
2022-23,2023-03-12,Newcastle,Wolves,3,2022-23,Independent Poisson,H,H,0.634804245277272,0.2183624598939426,0.1468332948287855
2022-23,2023-03-12,West Ham,Aston Villa,3,2022-23,Independent Poisson,D,H,0.4561842831557082,0.2625561163203147,0.2812596005239769
2022-23,2023-03-15,Brighton,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.5369539720166367,0.2473314393140372,0.2157145886693261
2022-23,2023-03-15,Southampton,Brentford,3,2022-23,Independent Poisson,A,A,0.2648968448052401,0.2853194809701716,0.4497836742245883
2022-23,2023-03-17,Nott'm Forest,Newcastle,3,2022-23,Independent Poisson,A,A,0.2835615400104613,0.2392094117420973,0.4772290482474413
2022-23,2023-03-18,Aston Villa,Bournemouth,3,2022-23,Independent Poisson,H,H,0.6099816431952886,0.2224960352011582,0.1675223216035531
2022-23,2023-03-18,Brentford,Leicester,3,2022-23,Independent Poisson,D,H,0.5611569442240368,0.2406360755407396,0.1982069802352235
2022-23,2023-03-18,Chelsea,Everton,3,2022-23,Independent Poisson,D,H,0.5625104892409702,0.2514270369908316,0.1860624737681981
2022-23,2023-03-18,Southampton,Tottenham,3,2022-23,Independent Poisson,D,A,0.201887255906362,0.2593506516288574,0.5387620924647802
2022-23,2023-03-18,Wolves,Leeds,3,2022-23,Independent Poisson,A,H,0.4371918274214394,0.2774806995842222,0.2853274729943383
2022-23,2023-03-19,Arsenal,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.7599065051980924,0.14442301256857,0.0956704822333373
2022-23,2023-04-01,Arsenal,Leeds,3,2022-23,Independent Poisson,H,H,0.7937149964594137,0.1288202319674587,0.0774647715731275
2022-23,2023-04-01,Bournemouth,Fulham,3,2022-23,Independent Poisson,H,A,0.3250711484589745,0.2724041377653236,0.4025247137757015
2022-23,2023-04-01,Brighton,Brentford,3,2022-23,Independent Poisson,D,H,0.4503518419800224,0.2953939497102819,0.2542542083096958
2022-23,2023-04-01,Chelsea,Aston Villa,3,2022-23,Independent Poisson,A,H,0.4924431830715794,0.2539742550687995,0.2535825618596213
2022-23,2023-04-01,Crystal Palace,Leicester,3,2022-23,Independent Poisson,H,H,0.4695311288494218,0.2468328078785298,0.2836360632720485
2022-23,2023-04-01,Man City,Liverpool,3,2022-23,Independent Poisson,H,H,0.576330376561181,0.2184863350843734,0.2051832883544454
2022-23,2023-04-01,Nott'm Forest,Wolves,3,2022-23,Independent Poisson,D,H,0.3997830866711714,0.2645360080188675,0.3356809053099608
2022-23,2023-04-02,Newcastle,Man United,3,2022-23,Independent Poisson,H,H,0.4667859277034498,0.252362572825599,0.2808514994709513
2022-23,2023-04-02,West Ham,Southampton,3,2022-23,Independent Poisson,H,H,0.5411934083532448,0.2795528491957445,0.1792537424510106
2022-23,2023-04-03,Everton,Tottenham,3,2022-23,Independent Poisson,D,A,0.2416983686370763,0.2483192476979928,0.5099823836649306
2022-23,2023-04-04,Bournemouth,Brighton,3,2022-23,Independent Poisson,A,A,0.1981205161919287,0.2088975881051855,0.5929818957028858
2022-23,2023-04-04,Chelsea,Liverpool,3,2022-23,Independent Poisson,D,A,0.2599293974080148,0.2447012029172592,0.495369399674726
2022-23,2023-04-04,Leeds,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.4958508125303144,0.257617202577319,0.2465319848923665
2022-23,2023-04-04,Leicester,Aston Villa,3,2022-23,Independent Poisson,A,H,0.3948569916139708,0.2811667790546535,0.3239762293313756
2022-23,2023-04-05,Man United,Brentford,3,2022-23,Independent Poisson,H,H,0.5692418704940455,0.2320112370899045,0.1987468924160499
2022-23,2023-04-05,West Ham,Newcastle,3,2022-23,Independent Poisson,A,A,0.2776019860163844,0.2702428299734944,0.4521551840101211
2022-23,2023-04-08,Aston Villa,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.4611204524468454,0.2569092369784754,0.2819703105746792
2022-23,2023-04-08,Brentford,Newcastle,3,2022-23,Independent Poisson,A,A,0.2833305562033992,0.2622736001938912,0.4543958436027097
2022-23,2023-04-08,Fulham,West Ham,3,2022-23,Independent Poisson,A,A,0.3254096888287084,0.2743122745755701,0.4002780365957214
2022-23,2023-04-08,Leicester,Bournemouth,3,2022-23,Independent Poisson,A,H,0.5645750643464298,0.2506849167590809,0.1847400188944892
2022-23,2023-04-08,Man United,Everton,3,2022-23,Independent Poisson,H,H,0.6973016868949895,0.1835760794144916,0.1191222336905188
2022-23,2023-04-08,Southampton,Man City,3,2022-23,Independent Poisson,A,A,0.0574591052602182,0.1228038401164973,0.8197370546232843
2022-23,2023-04-08,Tottenham,Brighton,3,2022-23,Independent Poisson,H,H,0.4178781300913262,0.2455807024015399,0.3365411675071338
2022-23,2023-04-08,Wolves,Chelsea,3,2022-23,Independent Poisson,H,A,0.2501304784490369,0.2369752767915003,0.5128942447594629
2022-23,2023-04-09,Leeds,Crystal Palace,3,2022-23,Independent Poisson,A,H,0.4304334716608587,0.2545226265508493,0.315043901788292
2022-23,2023-04-09,Liverpool,Arsenal,3,2022-23,Independent Poisson,D,H,0.385651971448733,0.2736010037699209,0.3407470247813462
2022-23,2023-04-15,Aston Villa,Newcastle,3,2022-23,Independent Poisson,H,A,0.2640891123755277,0.249553344134422,0.4863575434900503
2022-23,2023-04-15,Chelsea,Brighton,3,2022-23,Independent Poisson,A,H,0.404396998250512,0.2491668404049788,0.346436161344509
2022-23,2023-04-15,Everton,Fulham,3,2022-23,Independent Poisson,A,A,0.3473270776220952,0.2802117310806777,0.372461191297227
2022-23,2023-04-15,Man City,Leicester,3,2022-23,Independent Poisson,H,H,0.8594264191380345,0.1014467584750943,0.039126822386871
2022-23,2023-04-15,Southampton,Crystal Palace,3,2022-23,Independent Poisson,A,A,0.293662157582096,0.2495593392531333,0.4567785031647706
2022-23,2023-04-15,Tottenham,Bournemouth,3,2022-23,Independent Poisson,A,H,0.7127861974375233,0.1784348677903742,0.1087789347721023
2022-23,2023-04-15,Wolves,Brentford,3,2022-23,Independent Poisson,H,A,0.2967837989727353,0.2679692981777749,0.4352469028494896
2022-23,2023-04-16,Nott'm Forest,Man United,3,2022-23,Independent Poisson,A,A,0.3070922696348525,0.249556686238262,0.4433510441268855
2022-23,2023-04-16,West Ham,Arsenal,3,2022-23,Independent Poisson,D,A,0.1813484511005896,0.2054800550639685,0.6131714938354418
2022-23,2023-04-17,Leeds,Liverpool,3,2022-23,Independent Poisson,A,A,0.1459573909499799,0.1935425799067162,0.6605000291433039
2022-23,2023-04-21,Arsenal,Southampton,3,2022-23,Independent Poisson,D,H,0.8607377403537109,0.1003732376685533,0.0388890219777357
2022-23,2023-04-22,Brentford,Aston Villa,3,2022-23,Independent Poisson,D,H,0.4253580241405154,0.2582584747405142,0.3163835011189704
2022-23,2023-04-22,Crystal Palace,Everton,3,2022-23,Independent Poisson,D,H,0.4934500892806284,0.2476302921567108,0.2589196185626607
2022-23,2023-04-22,Fulham,Leeds,3,2022-23,Independent Poisson,H,H,0.5132593757038464,0.2630211514821247,0.2237194728140287
2022-23,2023-04-22,Leicester,Wolves,3,2022-23,Independent Poisson,H,H,0.3902016446331686,0.2692695853255386,0.3405287700412928
2022-23,2023-04-22,Liverpool,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.8247296585570013,0.1230508664217441,0.0522194750212544
2022-23,2023-04-23,Bournemouth,West Ham,3,2022-23,Independent Poisson,A,A,0.2981421376638656,0.2448221424523309,0.4570357198838034
2022-23,2023-04-23,Newcastle,Tottenham,3,2022-23,Independent Poisson,H,H,0.5330105265553864,0.2382771183811305,0.2287123550634831
2022-23,2023-04-25,Aston Villa,Fulham,3,2022-23,Independent Poisson,H,H,0.5370180210957922,0.2470045087984814,0.2159774701057264
2022-23,2023-04-25,Leeds,Leicester,3,2022-23,Independent Poisson,D,H,0.4073901000813287,0.2521812996326391,0.340428600286032
2022-23,2023-04-25,Wolves,Crystal Palace,3,2022-23,Independent Poisson,H,A,0.3671257160302478,0.2604699833167938,0.3724043006529584
2022-23,2023-04-26,Chelsea,Brentford,3,2022-23,Independent Poisson,A,H,0.5117237936915977,0.2487013023771956,0.2395749039312066
2022-23,2023-04-26,Man City,Arsenal,3,2022-23,Independent Poisson,H,H,0.6033827332285073,0.2167345191905922,0.1798827475809004
2022-23,2023-04-26,Nott'm Forest,Brighton,3,2022-23,Independent Poisson,H,A,0.2365108559337226,0.2294227085599414,0.5340664355063358
2022-23,2023-04-26,West Ham,Liverpool,3,2022-23,Independent Poisson,A,A,0.280463774683751,0.2478244925643511,0.4717117327518978
2022-23,2023-04-27,Everton,Newcastle,3,2022-23,Independent Poisson,A,A,0.1360881180471563,0.2032989022368514,0.6606129797159924
2022-23,2023-04-27,Southampton,Bournemouth,3,2022-23,Independent Poisson,A,H,0.4564604390763461,0.2595636147212019,0.2839759462024518
2022-23,2023-04-27,Tottenham,Man United,3,2022-23,Independent Poisson,D,H,0.4123293482524735,0.2388921127976076,0.3487785389499187
2022-23,2023-04-29,Brentford,Nott'm Forest,3,2022-23,Independent Poisson,H,H,0.5964718342274709,0.2224116343032827,0.1811165314692463
2022-23,2023-04-29,Brighton,Wolves,3,2022-23,Independent Poisson,H,H,0.6000226020680983,0.2301402223874821,0.1698371755444196
2022-23,2023-04-29,Crystal Palace,West Ham,3,2022-23,Independent Poisson,H,A,0.3021772231692929,0.257474614557185,0.4403481622735219
2022-23,2023-04-30,Bournemouth,Leeds,3,2022-23,Independent Poisson,H,H,0.4540552872353747,0.2642634069403726,0.2816813058242525
2022-23,2023-04-30,Fulham,Man City,3,2022-23,Independent Poisson,A,A,0.0669591207127384,0.1263865161410626,0.8066543631461988
2022-23,2023-04-30,Liverpool,Tottenham,3,2022-23,Independent Poisson,H,H,0.6520759728364024,0.1939465167476974,0.1539775104159002
2022-23,2023-04-30,Man United,Aston Villa,3,2022-23,Independent Poisson,H,H,0.6272312863892694,0.2141397023697535,0.158629011240977
2022-23,2023-04-30,Newcastle,Southampton,3,2022-23,Independent Poisson,H,H,0.7840543126703987,0.1526769589922782,0.0632687283373229
2022-23,2023-05-01,Leicester,Everton,3,2022-23,Independent Poisson,D,H,0.4860969314254316,0.2749616852781958,0.2389413832963726
2022-23,2023-05-02,Arsenal,Chelsea,3,2022-23,Independent Poisson,H,H,0.770266322104767,0.1322459820282978,0.0974876958669353
2022-23,2023-05-03,Liverpool,Fulham,3,2022-23,Independent Poisson,H,H,0.8117306755628299,0.1275309914327431,0.0607383330044271
2022-23,2023-05-03,Man City,West Ham,3,2022-23,Independent Poisson,H,H,0.8415556989032389,0.1085952349690852,0.049849066127676
2022-23,2023-05-04,Brighton,Man United,3,2022-23,Independent Poisson,H,H,0.3841873432863461,0.261059167412789,0.3547534893008651
2022-23,2023-05-06,Bournemouth,Chelsea,3,2022-23,Independent Poisson,A,A,0.2400056916518053,0.2132655866252195,0.5467287217229753
2022-23,2023-05-06,Liverpool,Brentford,3,2022-23,Independent Poisson,H,H,0.7746517930530898,0.1443588405289592,0.080989366417951
2022-23,2023-05-06,Man City,Leeds,3,2022-23,Independent Poisson,H,H,0.955439012230418,0.0349432527871388,0.0096177349824432
2022-23,2023-05-06,Tottenham,Crystal Palace,3,2022-23,Independent Poisson,H,H,0.5594054949309022,0.2143623192610587,0.226232185808039
2022-23,2023-05-06,Wolves,Aston Villa,3,2022-23,Independent Poisson,H,A,0.2621839972424536,0.2478562073680881,0.4899597953894583
2022-23,2023-05-07,Newcastle,Arsenal,3,2022-23,Independent Poisson,A,H,0.4574677345758023,0.2501721520834942,0.2923601133407035
2022-23,2023-05-07,West Ham,Man United,3,2022-23,Independent Poisson,H,A,0.2291514415850559,0.2181603480992205,0.5526882103157233
2022-23,2023-05-08,Brighton,Everton,3,2022-23,Independent Poisson,A,H,0.6751201280838979,0.2011242646781097,0.1237556072379924
2022-23,2023-05-08,Fulham,Leicester,3,2022-23,Independent Poisson,H,H,0.3723221019682966,0.2660632579291508,0.3616146401025525
2022-23,2023-05-08,Nott'm Forest,Southampton,3,2022-23,Independent Poisson,H,H,0.5255358018069427,0.2527519841636452,0.221712214029412
2022-23,2023-05-13,Aston Villa,Tottenham,3,2022-23,Independent Poisson,H,H,0.3847970681669471,0.256667643087845,0.3585352887452077
2022-23,2023-05-13,Chelsea,Nott'm Forest,3,2022-23,Independent Poisson,D,H,0.6203118288420719,0.2074675168581061,0.1722206542998218
2022-23,2023-05-13,Crystal Palace,Bournemouth,3,2022-23,Independent Poisson,H,H,0.5286416590473839,0.2353161150713521,0.2360422258812637
2022-23,2023-05-13,Leeds,Newcastle,3,2022-23,Independent Poisson,D,A,0.1610309448856157,0.1907212278260276,0.6482478272883568
2022-23,2023-05-13,Man United,Wolves,3,2022-23,Independent Poisson,H,H,0.6184245819576877,0.2082587858189542,0.173316632223358
2022-23,2023-05-13,Southampton,Fulham,3,2022-23,Independent Poisson,A,A,0.3383543985643614,0.2777024197147982,0.3839431817208404
2022-23,2023-05-14,Arsenal,Brighton,3,2022-23,Independent Poisson,A,H,0.7101816943544628,0.1630937143205478,0.1267245913249893
2022-23,2023-05-14,Brentford,West Ham,3,2022-23,Independent Poisson,H,H,0.4537688373611011,0.2489823966430537,0.2972487659958452
2022-23,2023-05-14,Everton,Man City,3,2022-23,Independent Poisson,A,A,0.0933068676669963,0.1637403182844163,0.7429528140485873
2022-23,2023-05-15,Leicester,Liverpool,3,2022-23,Independent Poisson,A,A,0.2901834184121474,0.2613390664786071,0.4484775151092453
2022-23,2023-05-18,Newcastle,Brighton,3,2022-23,Independent Poisson,H,H,0.5774996457898467,0.2231262109602972,0.199374143249856
2022-23,2023-05-20,Bournemouth,Man United,3,2022-23,Independent Poisson,A,A,0.1706070015345765,0.1962952360500152,0.6330977624154082
2022-23,2023-05-20,Fulham,Crystal Palace,3,2022-23,Independent Poisson,D,H,0.3965906714931463,0.2506920327708512,0.3527172957360026
2022-23,2023-05-20,Liverpool,Aston Villa,3,2022-23,Independent Poisson,D,H,0.6944189075140804,0.1770137083193828,0.1285673841665367
2022-23,2023-05-20,Nott'm Forest,Arsenal,3,2022-23,Independent Poisson,H,A,0.1803256710405972,0.2131417476182152,0.6065325813411877
2022-23,2023-05-20,Tottenham,Brentford,3,2022-23,Independent Poisson,A,H,0.5068078506311524,0.2387461493210916,0.254446000047756
2022-23,2023-05-20,Wolves,Everton,3,2022-23,Independent Poisson,D,A,0.3678312556071585,0.2487640239225986,0.3834047204702427
2022-23,2023-05-21,Brighton,Southampton,3,2022-23,Independent Poisson,H,H,0.7755632753678621,0.151789939894567,0.0726467847375709
2022-23,2023-05-21,Man City,Chelsea,3,2022-23,Independent Poisson,H,H,0.8534141107388398,0.0967291590426622,0.0498567302184977
2022-23,2023-05-21,West Ham,Leeds,3,2022-23,Independent Poisson,H,H,0.5381704668954589,0.2360440431928409,0.2257854899117002
2022-23,2023-05-22,Newcastle,Leicester,3,2022-23,Independent Poisson,D,H,0.746614865435919,0.1624354549164324,0.0909496796476486
2022-23,2023-05-24,Brighton,Man City,3,2022-23,Independent Poisson,D,A,0.270566279405033,0.2354583452003034,0.4939753753946636
2022-23,2023-05-25,Man United,Chelsea,3,2022-23,Independent Poisson,H,H,0.4898967663817355,0.2326901238577034,0.2774131097605609
2022-23,2023-05-28,Arsenal,Wolves,3,2022-23,Independent Poisson,H,H,0.8644655363005638,0.0868528489852543,0.0486816147141818
2022-23,2023-05-28,Aston Villa,Brighton,3,2022-23,Independent Poisson,H,H,0.4165453881890155,0.2600172594674316,0.3234373523435529
2022-23,2023-05-28,Brentford,Man City,3,2022-23,Independent Poisson,H,A,0.1586665258317401,0.2000975059125434,0.6412359682557163
2022-23,2023-05-28,Chelsea,Newcastle,3,2022-23,Independent Poisson,D,A,0.3690377031173814,0.2591620943736689,0.3718002025089496
2022-23,2023-05-28,Crystal Palace,Nott'm Forest,3,2022-23,Independent Poisson,D,H,0.5414755630980619,0.2251720993527756,0.2333523375491624
2022-23,2023-05-28,Everton,Bournemouth,3,2022-23,Independent Poisson,H,H,0.4710376237969807,0.2481139083169962,0.2808484678860231
2022-23,2023-05-28,Leeds,Tottenham,3,2022-23,Independent Poisson,A,A,0.3030008508189459,0.2408207558477643,0.4561783933332897
2022-23,2023-05-28,Leicester,West Ham,3,2022-23,Independent Poisson,H,H,0.4241539129987508,0.2590478952949187,0.3167981917063306
2022-23,2023-05-28,Man United,Fulham,3,2022-23,Independent Poisson,H,H,0.6433625303649051,0.2081560399221067,0.148481429712988
2022-23,2023-05-28,Southampton,Liverpool,3,2022-23,Independent Poisson,D,A,0.1573806273243088,0.2066379846031004,0.6359813880725905
2023-24,2023-08-11,Burnley,Man City,4,2023-24,Independent Poisson,A,A,0.1236838494147178,0.1604355287566329,0.7158806218286491
2023-24,2023-08-12,Arsenal,Nott'm Forest,4,2023-24,Independent Poisson,H,H,0.767623704281839,0.1454703162928399,0.0869059794253209
2023-24,2023-08-12,Bournemouth,West Ham,4,2023-24,Independent Poisson,D,H,0.4595709551660177,0.2664917295303121,0.27393731530367
2023-24,2023-08-12,Brighton,Luton,4,2023-24,Independent Poisson,H,H,0.5661246034316618,0.226850074817416,0.2070253217509221
2023-24,2023-08-12,Everton,Fulham,4,2023-24,Independent Poisson,A,H,0.3949210624332218,0.2681543922584329,0.3369245453083452
2023-24,2023-08-12,Newcastle,Aston Villa,4,2023-24,Independent Poisson,H,H,0.403753995166772,0.2428838344177648,0.3533621704154632
2023-24,2023-08-12,Sheffield United,Crystal Palace,4,2023-24,Independent Poisson,A,A,0.2556369419032299,0.2479559919138305,0.4964070661829395
2023-24,2023-08-13,Brentford,Tottenham,4,2023-24,Independent Poisson,D,H,0.4493603047857347,0.2478678570470602,0.3027718381672052
2023-24,2023-08-13,Chelsea,Liverpool,4,2023-24,Independent Poisson,D,A,0.2770807088383098,0.2350394202830184,0.4878798708786717
2023-24,2023-08-14,Man United,Wolves,4,2023-24,Independent Poisson,H,H,0.6384684158473797,0.2003822417404105,0.1611493424122099
2023-24,2023-08-18,Nott'm Forest,Sheffield United,4,2023-24,Independent Poisson,H,H,0.4714431399595886,0.2597188104208022,0.2688380496196092
2023-24,2023-08-19,Fulham,Brentford,4,2023-24,Independent Poisson,A,A,0.3282710824717993,0.2604214614424152,0.4113074560857856
2023-24,2023-08-19,Liverpool,Bournemouth,4,2023-24,Independent Poisson,H,H,0.694026521442769,0.1774303626427172,0.1285431159145138
2023-24,2023-08-19,Man City,Newcastle,4,2023-24,Independent Poisson,H,H,0.6567581451866751,0.1801876971813201,0.1630541576320047
2023-24,2023-08-19,Tottenham,Man United,4,2023-24,Independent Poisson,H,A,0.3323282865116167,0.2499568271282842,0.4177148863600991
2023-24,2023-08-19,Wolves,Brighton,4,2023-24,Independent Poisson,A,A,0.2044937160125024,0.2200599524247062,0.5754463315627911
2023-24,2023-08-20,Aston Villa,Everton,4,2023-24,Independent Poisson,H,H,0.5455919406767831,0.2399373065386917,0.2144707527845253
2023-24,2023-08-20,West Ham,Chelsea,4,2023-24,Independent Poisson,H,H,0.3779938250846715,0.2470922342627824,0.3749139406525461
2023-24,2023-08-21,Crystal Palace,Arsenal,4,2023-24,Independent Poisson,A,A,0.2713836834962666,0.2416106023743785,0.4870057141293548
2023-24,2023-08-25,Chelsea,Luton,4,2023-24,Independent Poisson,H,H,0.487764828762345,0.2477711297173346,0.2644640415203204
2023-24,2023-08-26,Arsenal,Fulham,4,2023-24,Independent Poisson,D,H,0.7569503415009107,0.1504700857968038,0.0925795727022855
2023-24,2023-08-26,Bournemouth,Tottenham,4,2023-24,Independent Poisson,A,A,0.2395069743925746,0.2321373055629277,0.5283557200444979
2023-24,2023-08-26,Brentford,Crystal Palace,4,2023-24,Independent Poisson,D,H,0.575250485934091,0.2205312087790967,0.2042183052868124
2023-24,2023-08-26,Brighton,West Ham,4,2023-24,Independent Poisson,A,H,0.5579595006794047,0.2244534607679351,0.2175870385526602
2023-24,2023-08-26,Everton,Wolves,4,2023-24,Independent Poisson,A,H,0.3918205361831521,0.2837845094015958,0.3243949544152521
2023-24,2023-08-26,Man United,Nott'm Forest,4,2023-24,Independent Poisson,H,H,0.600872886785639,0.2125818247491596,0.1865452884652013
2023-24,2023-08-27,Burnley,Aston Villa,4,2023-24,Independent Poisson,A,A,0.2861326573775398,0.2585005294015536,0.4553668132209064
2023-24,2023-08-27,Newcastle,Liverpool,4,2023-24,Independent Poisson,A,A,0.3668177965812602,0.2413917178674021,0.3917904855513376
2023-24,2023-08-27,Sheffield United,Man City,4,2023-24,Independent Poisson,A,A,0.0905809209708055,0.1400101080355913,0.7694089709936032
2023-24,2023-09-01,Luton,West Ham,4,2023-24,Independent Poisson,A,A,0.244479818235951,0.25055586762004,0.504964314144009
2023-24,2023-09-02,Brentford,Bournemouth,4,2023-24,Independent Poisson,D,H,0.6079418316003113,0.2224720064768829,0.1695861619228059
2023-24,2023-09-02,Brighton,Newcastle,4,2023-24,Independent Poisson,H,H,0.4260178308874832,0.2497165927667821,0.3242655763457347
2023-24,2023-09-02,Burnley,Tottenham,4,2023-24,Independent Poisson,A,A,0.1689271814043658,0.2163121765104992,0.6147606420851348
2023-24,2023-09-02,Chelsea,Nott'm Forest,4,2023-24,Independent Poisson,A,H,0.534130468584188,0.2363936637461003,0.2294758676697116
2023-24,2023-09-02,Man City,Fulham,4,2023-24,Independent Poisson,H,H,0.8555786005255817,0.0958699880300849,0.0485514114443332
2023-24,2023-09-02,Sheffield United,Everton,4,2023-24,Independent Poisson,D,A,0.3447004311947164,0.2887192705239486,0.3665802982813351
2023-24,2023-09-03,Arsenal,Man United,4,2023-24,Independent Poisson,H,H,0.5789713120621836,0.2170178491666243,0.204010838771192
2023-24,2023-09-03,Crystal Palace,Wolves,4,2023-24,Independent Poisson,H,H,0.5070718102928361,0.238344430684948,0.2545837590222157
2023-24,2023-09-03,Liverpool,Aston Villa,4,2023-24,Independent Poisson,H,H,0.5980335933392078,0.2151674930882523,0.1867989135725399
2023-24,2023-09-16,Aston Villa,Crystal Palace,4,2023-24,Independent Poisson,H,H,0.4660907390804895,0.2497214931587174,0.2841877677607931
2023-24,2023-09-16,Fulham,Luton,4,2023-24,Independent Poisson,H,H,0.4773249727810152,0.2561715765078676,0.2665034507111172
2023-24,2023-09-16,Man United,Brighton,4,2023-24,Independent Poisson,A,H,0.5459805488995669,0.2185976423744083,0.2354218087260246
2023-24,2023-09-16,Newcastle,Brentford,4,2023-24,Independent Poisson,H,H,0.4458438779831373,0.2446828723222788,0.3094732496945839
2023-24,2023-09-16,Tottenham,Sheffield United,4,2023-24,Independent Poisson,H,H,0.7610648226767971,0.1525383688895858,0.0863968084336172
2023-24,2023-09-16,West Ham,Man City,4,2023-24,Independent Poisson,A,A,0.1623356050321454,0.1852126283652173,0.6524517666026373
2023-24,2023-09-16,Wolves,Liverpool,4,2023-24,Independent Poisson,A,A,0.1422705386255122,0.1816106096209141,0.6761188517535739
2023-24,2023-09-17,Bournemouth,Chelsea,4,2023-24,Independent Poisson,D,A,0.296483071001953,0.253158270949296,0.4503586580487509
2023-24,2023-09-17,Everton,Arsenal,4,2023-24,Independent Poisson,A,A,0.1848076507317707,0.2097584823311614,0.6054338669370676
2023-24,2023-09-18,Nott'm Forest,Burnley,4,2023-24,Independent Poisson,D,H,0.504489152887984,0.2534739602905222,0.2420368868214938
2023-24,2023-09-23,Brentford,Everton,4,2023-24,Independent Poisson,A,H,0.610058863938168,0.2258984518351124,0.1640426842267195
2023-24,2023-09-23,Burnley,Man United,4,2023-24,Independent Poisson,A,A,0.2329617596127465,0.2480683959252692,0.5189698444619844
2023-24,2023-09-23,Crystal Palace,Fulham,4,2023-24,Independent Poisson,D,H,0.4805279925722865,0.2590389673704681,0.2604330400572454
2023-24,2023-09-23,Luton,Wolves,4,2023-24,Independent Poisson,D,H,0.4079044801503388,0.2707884030051731,0.321307116844488
2023-24,2023-09-23,Man City,Nott'm Forest,4,2023-24,Independent Poisson,H,H,0.821354896957498,0.1179057159581527,0.0607393870843493
2023-24,2023-09-24,Arsenal,Tottenham,4,2023-24,Independent Poisson,D,H,0.4746243287043469,0.2465616985725555,0.2788139727230977
2023-24,2023-09-24,Brighton,Bournemouth,4,2023-24,Independent Poisson,H,H,0.7094886473174755,0.1799900918170235,0.1105212608655012
