Season,Date,HomeTeam,AwayTeam,FTR,HomeEloBefore,AwayEloBefore,HomeRollingPoints5,AwayRollingPoints5,HomeRollingGoalsFor5,HomeRollingGoalsAgainst5,HomeRollingGoalDifference5,HomeRollingWinRate5,AwayRollingGoalsFor5,AwayRollingGoalsAgainst5,AwayRollingGoalDifference5,AwayRollingWinRate5,HomeVenueRollingPoints5,HomeVenueRollingGoalsFor5,HomeVenueRollingGoalsAgainst5,HomeVenueRollingGoalDifference5,HomeVenueRollingWinRate5,AwayVenueRollingPoints5,AwayVenueRollingGoalsFor5,AwayVenueRollingGoalsAgainst5,AwayVenueRollingGoalDifference5,AwayVenueRollingWinRate5,HomeRestDays,AwayRestDays,HomeShortRest3,AwayShortRest3,HomeMatchesLast7Days,HomeMatchesLast14Days,AwayMatchesLast7Days,AwayMatchesLast14Days,EloDifference,PointsFormDifference5,GoalsForFormDifference5,GoalsAgainstFormDifference5,GoalDifferenceFormDifference5,WinRateFormDifference5,VenuePointsFormDifference5,VenueGoalsForFormDifference5,VenueGoalsAgainstFormDifference5,VenueGoalDifferenceFormDifference5,VenueWinRateFormDifference5,RestDaysDifference,ShortRestDifference3,MatchesLast7DaysDifference,MatchesLast14DaysDifference,AwayMatchWeek,HomeMatchWeek,HomeSeasonProgress,AwaySeasonProgress,AverageSeasonProgress,SeasonProgressDifference,MatchesPlayedDifference,SecondHalfSeason,HomePointsBefore,AwayPointsBefore,HomeGoalDifferenceBefore,AwayGoalDifferenceBefore,HomeLeaguePosition,AwayLeaguePosition,PointsDifference,PositionDifference,GoalDifferenceDifference,HomeTop4Before,HomeTop6Before,HomeTopHalfBefore,HomeBottom3Before,AwayTop4Before,AwayTop6Before,AwayTopHalfBefore,AwayBottom3Before
2025-26,2026-03-01,Arsenal,Chelsea,H,1760.412971546598,1648.3690935791699,11.0,11.0,14.0,4.0,10.0,0.6,12.0,7.0,5.0,0.6,10.0,11.0,5.0,6.0,0.6,8.0,10.0,7.0,3.0,0.4,7.0,8.0,0.0,0.0,1,2,0,1,112.04387796742822,0.0,2.0,-3.0,5.0,0.0,2.0,1.0,-2.0,3.0,0.19999999999999996,-1.0,0.0,1,1,28,29,0.7567567567567568,0.7297297297297297,0.7432432432432432,0.027027027027027084,1,1,61,45,35,17,1,6,16,5,18,1,1,1,0,0,1,1,0
2025-26,2026-03-01,Brighton,Nott'm Forest,H,1585.4982747565095,1524.7034061841164,4.0,5.0,4.0,5.0,-1.0,0.2,4.0,5.0,-1.0,0.2,6.0,4.0,3.0,1.0,0.2,6.0,6.0,8.0,-2.0,0.4,8.0,7.0,0.0,0.0,0,1,1,1,60.79486857239317,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.0,3.0,-0.2,1.0,0.0,-1,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,34,27,2,-14,14,17,7,3,16,0,0,0,0,0,0,0,0
2025-26,2026-03-01,Fulham,Tottenham,H,1562.1731196061878,1491.7935722403158,6.0,2.0,8.0,10.0,-2.0,0.4,6.0,12.0,-6.0,0.0,10.0,8.0,6.0,2.0,0.6,5.0,5.0,7.0,-2.0,0.2,7.0,7.0,0.0,0.0,1,1,1,1,70.37954736587199,4.0,2.0,-2.0,4.0,0.4,5.0,3.0,-1.0,4.0,0.39999999999999997,0.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,37,29,-3,-4,10,16,8,6,1,0,0,1,0,0,0,0,0
2025-26,2026-03-01,Man United,Crystal Palace,H,1622.0576009212307,1562.6130574471395,13.0,7.0,10.0,5.0,5.0,0.8,6.0,7.0,-1.0,0.4,13.0,9.0,3.0,6.0,0.8,4.0,4.0,9.0,-5.0,0.2,6.0,7.0,0.0,0.0,1,1,1,1,59.44454347409123,6.0,4.0,-2.0,6.0,0.4,9.0,5.0,-6.0,11.0,0.6000000000000001,-1.0,0.0,0,0,28,28,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.0,0,1,48,35,11,-3,4,13,13,9,14,1,1,1,0,0,0,0,0
2025-26,2026-03-03,Bournemouth,Brentford,D,1584.6310363815269,1593.9652986888548,9.0,10.0,6.0,3.0,3.0,0.4,9.0,8.0,1.0,0.6,8.0,10.0,9.0,1.0,0.4,12.0,12.0,9.0,3.0,0.8,3.0,3.0,1.0,1.0,1,2,1,2,-9.33426230732789,-1.0,-3.0,-5.0,2.0,-0.19999999999999996,-4.0,-2.0,0.0,-2.0,-0.4,0.0,0.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,39,43,-2,4,10,7,-4,-3,-6,0,0,1,0,0,0,1,0
2025-26,2026-03-03,Everton,Burnley,H,1578.1885092251835,1402.1635037342385,7.0,4.0,7.0,7.0,0.0,0.4,7.0,12.0,-5.0,0.2,2.0,5.0,9.0,-4.0,0.0,5.0,5.0,9.0,-4.0,0.2,3.0,3.0,1.0,1.0,1,2,1,2,176.02500549094498,3.0,0.0,-5.0,5.0,0.2,-3.0,0.0,0.0,0.0,-0.2,0.0,0.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,40,19,-1,-24,8,19,21,11,23,0,0,1,0,0,0,0,1
2025-26,2026-03-03,Leeds,Sunderland,A,1502.5015238992587,1473.4124183569327,5.0,4.0,6.0,9.0,-3.0,0.2,5.0,8.0,-3.0,0.2,7.0,5.0,7.0,-2.0,0.4,2.0,3.0,11.0,-8.0,0.0,3.0,3.0,1.0,1.0,1,2,1,2,29.089105542326024,1.0,1.0,1.0,0.0,0.0,5.0,2.0,-4.0,6.0,0.4,0.0,0.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,31,37,-10,-5,15,12,-6,-3,-5,0,0,0,0,0,0,0,0
2025-26,2026-03-03,Wolves,Liverpool,H,1437.1383349541577,1703.6307472252545,5.0,12.0,5.0,6.0,-1.0,0.2,12.0,5.0,7.0,0.8,5.0,5.0,7.0,-2.0,0.2,8.0,6.0,5.0,1.0,0.4,4.0,3.0,0.0,1.0,1,3,1,2,-266.4924122710968,-7.0,-7.0,1.0,-8.0,-0.6000000000000001,-3.0,-1.0,2.0,-3.0,-0.2,1.0,-1.0,0,1,29,30,0.7837837837837838,0.7567567567567568,0.7702702702702703,0.027027027027026973,1,1,13,48,-31,10,20,5,-35,-15,-41,0,0,0,1,0,1,1,0
2025-26,2026-03-04,Aston Villa,Chelsea,A,1664.676500146897,1642.7219517205194,5.0,8.0,3.0,5.0,-2.0,0.2,10.0,8.0,2.0,0.4,7.0,5.0,4.0,1.0,0.4,7.0,9.0,7.0,2.0,0.4,5.0,3.0,0.0,1.0,1,2,1,2,21.95454842637764,-3.0,-7.0,-3.0,-4.0,-0.2,0.0,-4.0,-3.0,-1.0,0.0,2.0,-1.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,51,45,8,16,4,6,6,2,-8,1,1,1,0,0,1,1,0
2025-26,2026-03-04,Brighton,Arsenal,A,1592.4132161191642,1766.0601134052486,7.0,11.0,5.0,4.0,1.0,0.4,12.0,5.0,7.0,0.6,8.0,6.0,4.0,2.0,0.4,9.0,11.0,4.0,7.0,0.4,3.0,3.0,1.0,1.0,1,2,1,3,-173.64689728608437,-4.0,-7.0,-1.0,-6.0,-0.19999999999999996,-1.0,-5.0,0.0,-5.0,0.0,0.0,0.0,0,-1,30,29,0.7567567567567568,0.7837837837837838,0.7702702702702703,-0.027027027027026973,-1,1,37,64,3,36,12,1,-27,-11,-33,0,0,0,0,1,1,1,0
2025-26,2026-03-04,Fulham,West Ham,A,1568.8406165315673,1487.2197149353892,6.0,5.0,8.0,10.0,-2.0,0.4,7.0,9.0,-2.0,0.2,10.0,9.0,7.0,2.0,0.6,6.0,8.0,12.0,-4.0,0.4,3.0,4.0,1.0,0.0,1,2,1,2,81.6209015961781,1.0,1.0,1.0,0.0,0.2,4.0,1.0,-5.0,6.0,0.19999999999999996,-1.0,1.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,40,25,-2,-20,10,18,15,8,18,0,0,1,0,0,0,0,1
2025-26,2026-03-04,Man City,Nott'm Forest,D,1757.882120513084,1517.7884648214617,13.0,2.0,10.0,4.0,6.0,0.8,3.0,7.0,-4.0,0.0,11.0,9.0,3.0,6.0,0.6,6.0,7.0,9.0,-2.0,0.4,4.0,3.0,0.0,1.0,1,2,1,2,240.0936556916222,11.0,7.0,-3.0,10.0,0.8,5.0,2.0,-6.0,8.0,0.19999999999999996,1.0,-1.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,59,27,32,-15,2,17,32,15,47,1,1,1,0,0,0,0,0
2025-26,2026-03-04,Newcastle,Man United,H,1582.7463000683179,1629.007750747043,3.0,13.0,8.0,13.0,-5.0,0.2,9.0,4.0,5.0,0.8,6.0,10.0,11.0,-1.0,0.4,9.0,8.0,6.0,2.0,0.4,4.0,3.0,0.0,1.0,1,2,1,2,-46.26145067872517,-10.0,-1.0,9.0,-10.0,-0.6000000000000001,-3.0,2.0,5.0,-3.0,0.0,1.0,-1.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,36,51,-2,12,13,3,-15,-10,-14,0,0,0,0,1,1,1,0
2025-26,2026-03-05,Tottenham,Crystal Palace,A,1485.1260753149363,1555.6629076213271,1.0,7.0,5.0,12.0,-7.0,0.0,6.0,6.0,0.0,0.4,2.0,6.0,11.0,-5.0,0.0,4.0,4.0,7.0,-3.0,0.2,4.0,4.0,0.0,0.0,1,2,1,2,-70.5368323063908,-6.0,-1.0,6.0,-7.0,-0.4,-2.0,2.0,4.0,-2.0,-0.2,0.0,0.0,0,0,29,29,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.0,0,1,29,35,-5,-4,16,14,-6,-2,-1,0,0,0,0,0,0,0,0
2025-26,2026-03-14,Arsenal,Everton,H,1772.644275956987,1582.4680929575181,11.0,9.0,10.0,5.0,5.0,0.6,8.0,6.0,2.0,0.6,10.0,11.0,5.0,6.0,0.6,13.0,9.0,4.0,5.0,0.8,10.0,11.0,0.0,0.0,0,2,0,2,190.1761829994689,2.0,2.0,-1.0,3.0,0.0,-3.0,2.0,1.0,1.0,-0.20000000000000007,-1.0,0.0,0,0,30,31,0.8108108108108109,0.7837837837837838,0.7972972972972974,0.027027027027027084,1,1,67,43,37,1,1,8,24,7,36,1,1,1,0,0,0,1,0
2025-26,2026-03-14,Burnley,Bournemouth,D,1397.8839200019038,1583.4658981635139,4.0,7.0,7.0,11.0,-4.0,0.2,4.0,3.0,1.0,0.2,2.0,8.0,13.0,-5.0,0.0,9.0,7.0,4.0,3.0,0.4,11.0,11.0,0.0,0.0,0,2,0,2,-185.5819781616101,-3.0,3.0,8.0,-5.0,0.0,-7.0,1.0,9.0,-8.0,-0.4,0.0,0.0,0,0,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,19,40,-26,-2,19,9,-21,-10,-24,0,0,0,1,0,0,1,0
2025-26,2026-03-14,Chelsea,Newcastle,A,1654.7638599600702,1592.6387001219493,8.0,6.0,11.0,7.0,4.0,0.4,9.0,10.0,-1.0,0.4,9.0,10.0,7.0,3.0,0.4,7.0,7.0,8.0,-1.0,0.4,10.0,10.0,0.0,0.0,0,2,0,2,62.12515983812091,2.0,2.0,-3.0,5.0,0.0,2.0,3.0,-1.0,4.0,0.0,0.0,0.0,0,0,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,48,39,19,-1,5,12,9,7,20,0,1,1,0,0,0,0,0
2025-26,2026-03-14,Sunderland,Brighton,A,1485.6502647387608,1585.8290535674257,4.0,6.0,3.0,8.0,-5.0,0.2,4.0,4.0,0.0,0.4,7.0,6.0,5.0,1.0,0.4,5.0,6.0,6.0,0.0,0.2,11.0,10.0,0.0,0.0,0,2,0,2,-100.17878882866489,-2.0,-1.0,4.0,-5.0,-0.2,2.0,0.0,-1.0,1.0,0.2,1.0,0.0,0,0,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,40,37,-4,2,11,14,3,3,-6,0,0,0,0,0,0,0,0
2025-26,2026-03-14,West Ham,Man City,D,1500.8366715157072,1751.0508352362567,8.0,13.0,6.0,6.0,0.0,0.4,10.0,4.0,6.0,0.8,6.0,7.0,6.0,1.0,0.2,8.0,5.0,5.0,0.0,0.4,10.0,10.0,0.0,0.0,0,2,0,2,-250.21416372054955,-5.0,-4.0,2.0,-6.0,-0.4,-2.0,2.0,1.0,1.0,-0.2,0.0,0.0,0,0,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,28,60,-19,32,18,2,-32,-16,-51,0,0,0,1,1,1,1,0
2025-26,2026-03-15,Crystal Palace,Leeds,D,1565.0724975358255,1490.2636775174306,9.0,5.0,8.0,6.0,2.0,0.6,6.0,6.0,0.0,0.2,5.0,5.0,7.0,-2.0,0.2,4.0,7.0,8.0,-1.0,0.0,10.0,12.0,0.0,0.0,0,2,0,1,74.80882001839495,4.0,2.0,0.0,2.0,0.39999999999999997,1.0,-2.0,-1.0,-1.0,0.2,-2.0,0.0,0,1,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,38,31,-2,-11,14,15,7,1,9,0,0,0,0,0,0,0,0
2025-26,2026-03-15,Liverpool,Tottenham,D,1688.0978140009852,1475.716485400438,9.0,0.0,9.0,6.0,3.0,0.6,4.0,13.0,-9.0,0.0,8.0,11.0,6.0,5.0,0.4,2.0,5.0,9.0,-4.0,0.0,12.0,10.0,0.0,0.0,0,1,0,2,212.38132860054725,9.0,5.0,-7.0,12.0,0.6,6.0,6.0,-3.0,9.0,0.4,2.0,0.0,0,-1,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,48,29,9,-7,6,16,19,10,16,0,1,1,0,0,0,0,0
2025-26,2026-03-15,Man United,Aston Villa,H,1619.1153506934115,1652.6345919073462,10.0,5.0,7.0,4.0,3.0,0.6,4.0,8.0,-4.0,0.2,13.0,10.0,4.0,6.0,0.8,5.0,4.0,7.0,-3.0,0.2,11.0,11.0,0.0,0.0,0,2,0,1,-33.51924121393472,5.0,3.0,-4.0,7.0,0.39999999999999997,8.0,6.0,-3.0,9.0,0.6000000000000001,0.0,0.0,0,1,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,51,51,11,5,3,4,0,1,6,1,1,1,0,1,1,1,0
2025-26,2026-03-15,Nott'm Forest,Fulham,D,1524.619750098289,1555.2236599512494,2.0,6.0,4.0,8.0,-4.0,0.0,6.0,8.0,-2.0,0.4,3.0,1.0,4.0,-3.0,0.0,4.0,6.0,9.0,-3.0,0.2,11.0,11.0,0.0,0.0,0,2,0,2,-30.60390985296044,-4.0,-2.0,0.0,-2.0,-0.4,-1.0,-5.0,-5.0,0.0,-0.2,0.0,0.0,0,0,30,30,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.0,0,1,28,40,-15,-3,18,12,-12,-6,-12,0,0,0,1,0,0,0,0
2025-26,2026-03-16,Brentford,Wolves,D,1595.1304369068678,1452.671268178427,8.0,8.0,8.0,8.0,0.0,0.4,6.0,4.0,2.0,0.4,5.0,4.0,5.0,-1.0,0.2,3.0,2.0,5.0,-3.0,0.0,13.0,13.0,0.0,0.0,0,1,0,1,142.45916872844077,0.0,2.0,4.0,-2.0,0.0,2.0,2.0,0.0,2.0,0.2,0.0,0.0,0,0,31,30,0.7837837837837838,0.8108108108108109,0.7972972972972974,-0.027027027027027084,-1,1,44,16,4,-30,7,20,28,13,34,0,0,1,0,0,0,0,1
2025-26,2026-03-20,Bournemouth,Man United,D,1579.750258921803,1628.641351789561,7.0,10.0,3.0,2.0,1.0,0.2,8.0,5.0,3.0,0.6,9.0,8.0,6.0,2.0,0.4,8.0,8.0,7.0,1.0,0.4,6.0,5.0,0.0,0.0,1,1,1,1,-48.89109286775806,-3.0,-5.0,-3.0,-2.0,-0.39999999999999997,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,41,54,-2,13,10,3,-13,-7,-15,0,0,1,0,1,1,1,0
2025-26,2026-03-21,Brighton,Liverpool,H,1594.394750755401,1681.715438967926,9.0,10.0,5.0,3.0,2.0,0.6,9.0,5.0,4.0,0.6,5.0,4.0,5.0,-1.0,0.2,7.0,5.0,5.0,0.0,0.4,7.0,6.0,0.0,0.0,1,1,1,1,-87.32068821252506,-1.0,-4.0,-2.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0,-0.2,1.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,40,49,3,9,12,5,-9,-7,-6,0,0,0,0,0,1,1,0
2025-26,2026-03-21,Everton,Chelsea,H,1578.4561464401338,1641.6441976818714,6.0,5.0,6.0,7.0,-1.0,0.4,8.0,7.0,1.0,0.2,5.0,5.0,5.0,0.0,0.2,9.0,12.0,7.0,5.0,0.6,7.0,7.0,0.0,0.0,1,1,1,1,-63.18805124173764,1.0,-2.0,0.0,-2.0,0.2,-4.0,-7.0,-2.0,-5.0,-0.39999999999999997,0.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,43,48,-1,18,8,6,-5,-2,-19,0,0,1,0,0,1,1,0
2025-26,2026-03-21,Fulham,Burnley,H,1555.781345063253,1401.5995592436147,7.0,5.0,5.0,6.0,-1.0,0.4,7.0,9.0,-2.0,0.2,9.0,7.0,6.0,1.0,0.6,5.0,5.0,9.0,-4.0,0.2,6.0,7.0,0.0,0.0,1,1,1,1,154.1817858196382,2.0,-2.0,-3.0,1.0,0.2,4.0,2.0,-3.0,5.0,0.39999999999999997,-1.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,41,20,-3,-26,11,19,21,8,23,0,0,0,0,0,0,0,1
2025-26,2026-03-21,Leeds,Brentford,D,1493.7090218823892,1590.0957485221613,3.0,6.0,3.0,5.0,-2.0,0.0,7.0,8.0,-1.0,0.2,6.0,4.0,7.0,-3.0,0.4,10.0,8.0,7.0,1.0,0.6,6.0,5.0,0.0,0.0,1,1,1,1,-96.38672663977218,-3.0,-4.0,-3.0,-1.0,-0.2,-4.0,-4.0,0.0,-4.0,-0.19999999999999996,1.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,32,45,-11,4,15,7,-13,-8,-15,0,0,0,0,0,0,1,0
2025-26,2026-03-22,Aston Villa,West Ham,H,1643.1085908111968,1506.0361091978752,4.0,6.0,4.0,10.0,-6.0,0.2,5.0,7.0,-2.0,0.2,4.0,3.0,7.0,-4.0,0.2,9.0,9.0,9.0,0.0,0.6,7.0,8.0,0.0,0.0,1,1,0,1,137.07248161332154,-2.0,-1.0,3.0,-4.0,0.0,-5.0,-6.0,-2.0,-4.0,-0.39999999999999997,-1.0,0.0,1,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,51,29,3,-19,4,18,22,14,22,1,1,1,0,0,0,0,1
2025-26,2026-03-22,Newcastle,Sunderland,A,1605.7583624001481,1477.0845675507856,9.0,4.0,8.0,7.0,1.0,0.6,3.0,6.0,-3.0,0.2,6.0,10.0,12.0,-2.0,0.4,4.0,3.0,10.0,-7.0,0.2,8.0,8.0,0.0,0.0,0,1,0,1,128.6737948493626,5.0,5.0,1.0,4.0,0.39999999999999997,2.0,7.0,2.0,5.0,0.2,0.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,42,40,0,-5,11,13,2,2,5,0,0,0,0,0,0,0,0
2025-26,2026-03-22,Tottenham,Nott'm Forest,A,1482.098860433497,1524.0620649862853,1.0,3.0,5.0,12.0,-7.0,0.0,3.0,5.0,-2.0,0.0,1.0,6.0,13.0,-7.0,0.0,7.0,8.0,8.0,0.0,0.4,7.0,7.0,0.0,0.0,1,1,1,1,-41.963204552788284,-2.0,2.0,7.0,-5.0,0.0,-6.0,-2.0,5.0,-7.0,-0.4,0.0,0.0,0,0,31,31,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.0,0,1,30,29,-7,-15,16,17,1,1,8,0,0,0,0,0,0,0,0
2025-26,2026-04-10,West Ham,Wolves,H,1500.9541551255938,1457.7059565631334,5.0,8.0,4.0,8.0,-4.0,0.2,8.0,6.0,2.0,0.4,6.0,6.0,5.0,1.0,0.2,3.0,3.0,6.0,-3.0,0.0,19.0,25.0,0.0,0.0,0,0,0,0,43.2481985624604,-3.0,-4.0,2.0,-6.0,-0.2,3.0,3.0,-1.0,4.0,0.2,-6.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,29,17,-21,-30,18,20,12,2,9,0,0,0,1,0,0,0,1
2025-26,2026-04-11,Arsenal,Bournemouth,A,1776.6562224743714,1579.7183421172779,13.0,5.0,11.0,4.0,7.0,0.8,3.0,3.0,0.0,0.0,10.0,9.0,4.0,5.0,0.6,9.0,5.0,2.0,3.0,0.4,28.0,22.0,0.0,0.0,0,0,0,0,196.9378803570935,8.0,8.0,1.0,7.0,0.8,1.0,4.0,2.0,2.0,0.19999999999999996,6.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,70,42,39,-2,1,13,28,12,41,1,1,1,0,0,0,0,0
2025-26,2026-04-11,Brentford,Everton,D,1588.7685080402416,1588.835546867934,6.0,9.0,6.0,7.0,-1.0,0.2,8.0,5.0,3.0,0.6,5.0,6.0,7.0,-1.0,0.2,10.0,7.0,6.0,1.0,0.6,21.0,21.0,0.0,0.0,0,0,0,0,-0.0670388276923859,-3.0,-2.0,2.0,-4.0,-0.39999999999999997,-5.0,-1.0,1.0,-2.0,-0.39999999999999997,0.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,46,46,4,2,7,8,0,1,2,0,0,1,0,0,0,1,0
2025-26,2026-04-11,Burnley,Brighton,A,1396.8818265742657,1605.4648140177478,2.0,12.0,5.0,10.0,-5.0,0.0,7.0,3.0,4.0,0.8,3.0,7.0,10.0,-3.0,0.0,7.0,5.0,4.0,1.0,0.4,21.0,21.0,0.0,0.0,0,0,0,0,-208.58298744348212,-10.0,-2.0,7.0,-9.0,-0.8,-4.0,2.0,6.0,-4.0,-0.4,0.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,20,43,-28,4,19,10,-23,-9,-32,0,0,0,1,0,0,1,0
2025-26,2026-04-11,Liverpool,Fulham,H,1670.6453757055792,1560.499077732602,7.0,10.0,9.0,7.0,2.0,0.4,8.0,4.0,4.0,0.6,8.0,12.0,7.0,5.0,0.4,4.0,5.0,8.0,-3.0,0.2,21.0,21.0,0.0,0.0,0,0,0,0,110.14629797297721,-3.0,1.0,3.0,-2.0,-0.19999999999999996,4.0,7.0,-1.0,8.0,0.2,0.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,49,44,8,-1,5,9,5,4,9,0,1,1,0,0,0,1,0
2025-26,2026-04-12,Chelsea,Man City,A,1631.2647972540713,1745.8513975540886,4.0,11.0,6.0,8.0,-2.0,0.2,9.0,4.0,5.0,0.6,8.0,8.0,6.0,2.0,0.4,8.0,6.0,6.0,0.0,0.4,22.0,29.0,0.0,0.0,0,0,0,0,-114.58660030001738,-7.0,-3.0,4.0,-7.0,-0.39999999999999997,0.0,2.0,0.0,2.0,0.0,-7.0,0.0,0,0,31,32,0.8378378378378378,0.8108108108108109,0.8243243243243243,0.027027027027026973,1,1,48,61,15,32,6,2,-13,-4,-17,0,1,1,0,1,1,1,0
2025-26,2026-04-12,Crystal Palace,Newcastle,H,1561.627153170867,1591.0257499912118,7.0,6.0,7.0,6.0,1.0,0.4,7.0,8.0,-1.0,0.4,5.0,4.0,6.0,-2.0,0.2,7.0,5.0,7.0,-2.0,0.4,28.0,21.0,0.0,0.0,0,0,0,0,-29.398596820344892,1.0,0.0,-2.0,2.0,0.0,-2.0,-1.0,-1.0,0.0,-0.2,7.0,0.0,0,0,32,31,0.8108108108108109,0.8378378378378378,0.8243243243243243,-0.027027027027026973,-1,1,39,42,-2,-1,14,13,-3,-1,-1,0,0,0,0,0,0,0,0
2025-26,2026-04-12,Nott'm Forest,Aston Villa,D,1534.293341304856,1648.1905448834782,5.0,4.0,6.0,5.0,1.0,0.2,5.0,10.0,-5.0,0.2,4.0,1.0,2.0,-1.0,0.0,5.0,4.0,6.0,-2.0,0.2,21.0,21.0,0.0,0.0,0,0,0,0,-113.89720357862211,1.0,1.0,-5.0,6.0,0.0,-1.0,-3.0,-4.0,1.0,-0.2,0.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,32,54,-12,5,16,4,-22,-12,-17,0,0,0,0,1,1,1,0
2025-26,2026-04-12,Sunderland,Tottenham,H,1491.817179959722,1471.8675841149263,7.0,1.0,5.0,6.0,-1.0,0.4,4.0,13.0,-9.0,0.0,6.0,6.0,6.0,0.0,0.4,2.0,6.0,10.0,-4.0,0.0,21.0,21.0,0.0,0.0,0,0,0,0,19.949595844795567,6.0,1.0,-7.0,8.0,0.4,4.0,0.0,-4.0,4.0,0.4,0.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,43,30,-4,-10,12,18,13,6,6,0,0,0,0,0,0,0,1
2025-26,2026-04-13,Man United,Leeds,A,1628.673268594086,1495.0362623643089,10.0,3.0,9.0,6.0,3.0,0.6,1.0,3.0,-2.0,0.0,15.0,12.0,4.0,8.0,1.0,4.0,7.0,8.0,-1.0,0.0,24.0,23.0,0.0,0.0,0,0,0,0,133.63700622977717,7.0,8.0,3.0,5.0,0.6,11.0,5.0,-4.0,9.0,1.0,1.0,0.0,0,0,32,32,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.0,0,1,55,33,13,-11,3,15,22,12,24,1,1,1,0,0,0,0,0
2025-26,2026-04-18,Brentford,Fulham,D,1587.341135860429,1554.8075625183124,7.0,7.0,8.0,7.0,1.0,0.2,5.0,5.0,0.0,0.4,3.0,5.0,9.0,-4.0,0.0,4.0,5.0,9.0,-4.0,0.2,7.0,7.0,0.0,0.0,1,1,1,1,32.5335733421166,0.0,3.0,2.0,1.0,-0.2,-1.0,0.0,0.0,0.0,-0.2,0.0,0.0,0,0,33,33,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.0,0,1,47,44,4,-3,7,12,3,5,7,0,0,1,0,0,0,0,0
2025-26,2026-04-18,Chelsea,Man United,A,1623.1026276744196,1613.8305509592649,3.0,7.0,5.0,10.0,-5.0,0.2,9.0,8.0,1.0,0.4,5.0,6.0,9.0,-3.0,0.2,8.0,8.0,7.0,1.0,0.4,6.0,5.0,0.0,0.0,1,1,1,1,9.272076715154753,-4.0,-4.0,2.0,-6.0,-0.2,-3.0,-2.0,2.0,-4.0,-0.2,1.0,0.0,0,0,33,33,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.0,0,1,48,55,12,12,6,3,-7,-3,0,0,1,1,0,1,1,1,0
